id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0101,01,01,100.0,18635.0,2231.0,767.0,2218.0,1109.0,1578.0,1672.0,2359.0,1156.0,867.0,353.0,1678.0,263.0,466.0,6212.0,2854.0,1162.0,331.0,9968.0,2733.0,556.0,4625.0,497.0,1197.0,1698.0,2449.0,1367.0
0102,01,02,100.0,13652.000000000002,1073.0,714.0,1324.0,474.0,711.0,679.0,3383.0,1392.0,1027.0,595.0,2778.0,536.0,993.0,3137.0,1179.0,721.0,202.0,14765.0,6398.0,518.0,5951.0,1745.0,1272.0,392.0,689.0,2473.0
0103,01,03,100.0,11770.0,592.0,903.9999999999999,919.9999999999999,305.0,488.99999999999994,412.0,3061.0,2051.0,1041.0,520.0,3472.9999999999995,866.0,1169.0,2608.0,1082.0,443.0,320.0,23927.0,14213.999999999998,224.00000000000003,6948.0,2273.0,1357.0,206.0,418.0,3479.9999999999995
0104,01,04,100.0,18363.0,1146.0,1094.0,1521.0,474.0,708.0,634.0,4741.0,3585.0,1334.0,706.0,4135.0,1073.0,1304.0,2714.0,1076.0,473.00000000000006,215.0,23612.0,12959.0,375.0,7264.0,1932.0,1496.0,395.0,681.0,3527.0000000000005
0201,02,01,100.0,4245.0,264.0,315.0,520.0,175.0,247.00000000000003,237.0,883.0,609.0,172.0,169.0,925.0,299.0,276.0,1340.0,495.0,270.0,103.0,16122.0,10869.0,240.0,4257.0,1350.0,732.0,132.0,384.0,3254.9999999999995
0202,02,02,100.0,9940.0,1178.0,561.0,1429.0,544.0,762.0,1005.0000000000001,1323.0,505.0,341.0,471.0,1378.0,260.0,401.0,981.0,426.0,165.0,65.0,8614.0,5147.0,254.99999999999997,2584.0,898.0,445.0,92.0,1430.0,1679.0
0203,02,03,100.0,7006.999999999999,852.0,341.0,1044.0,450.0,633.0,769.0,709.0,430.0,179.0,177.0,717.0,195.0,210.0,516.0,177.0,99.0,42.0,11988.0,9895.0,156.0,1496.0,321.0,297.0,37.0,852.0,2080.0
0204,02,04,100.0,5048.0,418.0,158.0,603.0,239.0,426.99999999999994,377.0,795.0,384.0,430.0,85.0,748.0,135.0,210.0,1600.0,714.0,268.0,164.0,2803.0,659.0,94.0,1169.0,92.0,390.0,1477.0,375.0,420.0
0205,02,05,100.0,11894.0,1536.0,342.0,1812.0,671.0,1169.0,1134.0,1412.0,371.0,499.0,220.00000000000003,1017.0,268.0,306.0,1980.9999999999998,764.0,383.0,227.99999999999997,3365.9999999999995,707.0,159.0,1626.0000000000002,92.0,630.0,939.0,1186.0,482.0
0301,03,01,100.0,718.0,12.0,17.0,34.0,28.999999999999996,27.0,22.0,322.0,56.00000000000001,40.0,13.0,164.0,34.0,55.00000000000001,499.0,238.0,68.0,67.0,1193.0,71.0,60.0,527.0,12.0,202.99999999999997,52.0,34.0,22.0
0302,03,02,100.0,2250.0,148.0,125.0,150.0,108.0,57.99999999999999,112.00000000000001,739.0,153.0,166.0,60.0,244.0,67.0,56.00000000000001,1204.0,512.0,174.0,215.0,1462.0,300.0,46.0,586.0,51.0,277.0,101.0,227.99999999999997,128.0
0303,03,03,100.0,1068.0,63.0,43.0,46.0,81.0,22.0,30.0,426.0,87.0,38.0,18.0,169.0,14.000000000000002,65.0,764.0,345.0,68.0,181.0,1628.0,128.0,45.0,819.9999999999999,21.0,336.0,69.0,49.0,82.0
0304,03,04,100.0,5446.0,436.00000000000006,124.0,546.0,321.0,323.0,344.0,1439.0,323.0,283.0,138.0,570.0,104.0,149.0,1912.0,805.0000000000001,354.0,254.0,2697.0,670.0,135.0,984.0,108.0,283.0,197.0,397.0,337.0
0305,03,05,100.0,3468.0,221.0,177.0,358.0,153.0,199.0,187.0,780.0,267.0,257.0,177.0,549.0,107.0,133.0,1229.0,551.0,202.0,170.0,2185.0,219.0,97.0,1168.0,37.0,550.0,355.0,191.0,146.0
