id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
010111,01,01,11,14594,8769,8933,5825,3108,5661,100.0,60.08633685076059,61.21008633685076,39.91366314923941,21.296423187611346,38.78991366314924
010112,01,01,12,11872,5889,7876,5983,1893,3996,100.0,49.60411051212938,66.34097035040432,50.39588948787062,15.945080862533692,33.65902964959569
010113,01,01,13,56183,22770,40421,33413,7008,15762,100.0,40.52827367709094,71.94525034263033,59.47172632290907,12.473524019721268,28.054749657369666
010114,01,01,14,30871,12303,22112,18568,3544,8759,100.0,39.852936412814614,71.62709338861714,60.14706358718539,11.480029801431764,28.372906611382852
010221,01,02,21,46039,22438,31508,23601,7907,14531,100.0,48.736940420078625,68.43762896674559,51.26305957992137,17.174569386824214,31.562371033254415
010222,01,02,22,37838,19038,26305,18800,7505,11533,100.0,50.31449865214863,69.52005919974629,49.68550134785137,19.83455785189492,30.479940800253715
010331,01,03,31,38928,24052,23293,14876,8417,15635,100.0,61.78586107685985,59.83610768598439,38.214138923140155,21.621968762844226,40.16389231401562
010332,01,03,32,37739,23586,25209,14153,11056,12530,100.0,62.49768144359946,66.79827234425926,37.50231855640054,29.295953787858714,33.20172765574075
010441,01,04,41,46016,21019,32505,24997,7508,13511,100.0,45.67759040333797,70.6384735744089,54.322409596662034,16.316063977746868,29.3615264255911
010442,01,04,42,57885,36137,33728,21748,11980,24157,100.0,62.428953960438804,58.26725403817915,37.5710460395612,20.69620799861795,41.73274596182085
020101,02,01,01,40475,27797,26084,12678,13406,14391,100.0,68.67696108709079,64.44471896232243,31.3230389129092,33.121680049413214,35.555281037677574
020202,02,02,02,64502,27257,47657,37245,10412,16845,100.0,42.25760441536697,73.88453071222598,57.74239558463303,16.142135127592944,26.115469287774022
020303,02,03,03,22171,12741,14459,9430,5029,7712,100.0,57.4669613459023,65.21582247079519,42.533038654097695,22.682783816697487,34.78417752920482
020304,02,03,04,26382,12938,17924,13444,4480,8458,100.0,49.0410128117656,67.94026230005306,50.9589871882344,16.981275111818665,32.059737699946936
020405,02,04,05,23767,6106,19918,17661,2257,3849,100.0,25.691084276517863,83.80527622333489,74.30891572348214,9.496360499852736,16.194723776665125
020407,02,04,07,24462,8238,18814,16224,2590,5648,100.0,33.67672308069659,76.91112746300385,66.32327691930341,10.587850543700434,23.088872536996156
020506,02,05,06,30432,8826,24260,21606,2654,6172,100.0,29.002365930599368,79.71871713985279,70.99763406940063,8.721083070452156,20.28128286014721
020508,02,05,08,51783,15851,40409,35932,4477,11374,100.0,30.61043199505629,78.03526253789855,69.3895680049437,8.645694532954831,21.96473746210146
030101,03,01,01,16584,2764,14466,13820,646,2118,100.0,16.666666666666664,87.22865412445731,83.33333333333334,3.8953207911239747,12.771345875542691
030202,03,02,02,28422,3907,26106,24515,1591,2316,100.0,13.746393638730561,91.85138273168673,86.25360636126945,5.597776370417282,8.148617268313279
030203,03,02,03,18246,2204,17355,16042,1313,891,100.0,12.079359859695275,95.11673791515949,87.92064014030473,7.1960977748547625,4.8832620848405135
030304,03,03,04,19611,2354,18316,17257,1059,1295,100.0,12.003467441741881,93.39656315333231,87.99653255825812,5.400030595074193,6.603436846667686
030307,03,03,07,15487,1722,14372,13765,607,1115,100.0,11.119003034803383,92.80041324982243,88.88099696519662,3.9194162846258154,7.199586750177568
030405,03,04,05,17823,2743,16667,15080,1587,1156,100.0,15.390226112326769,93.51399876563991,84.60977388767323,8.904224877966673,6.486001234360097
030406,03,04,06,35951,4905,33203,31046,2157,2748,100.0,13.643570415287476,92.35626269088482,86.35642958471253,5.99983310617229,7.643737309115184
030408,03,04,08,34461,5269,31019,29192,1827,3442,100.0,15.289747830881288,90.01189750732712,84.71025216911872,5.301645338208409,9.988102492672876
030509,03,05,09,38134,6928,33398,31206,2192,4736,100.0,18.167514553941363,87.58063670215556,81.83248544605863,5.7481512560969215,12.419363297844443
030510,03,05,10,15303,1796,14064,13507,557,1239,100.0,11.7362608638829,91.90354832385806,88.26373913611711,3.639809187740966,8.096451676141934
030611,03,06,11,25911,7568,20650,18343,2307,5261,100.0,29.20767241712014,79.69588205781328,70.79232758287985,8.903554474933426,20.304117942186718
030612,03,06,12,27221,6349,22985,20872,2113,4236,100.0,23.32390433856214,84.43848499320377,76.67609566143786,7.762389331765916,15.561515006796222
030613,03,06,13,22670,6819,18140,15851,2289,4530,100.0,30.079400088222318,80.01764446404941,69.92059991177769,10.097044552271726,19.982355535950596
030614,03,06,14,26733,6082,22480,20651,1829,4253,100.0,22.750907118542628,84.09082407511316,77.24909288145737,6.841731193655781,15.909175924886846
