id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01011101,01,01,11,01,100.0,123.0,90.0,16.0,393.0,710.0,208.0,189.0,150.0,889.0,1303.0
01011102,01,01,11,02,100.0,6.0,0.0,3.0,19.0,30.0,12.0,3.0,4.0,27.0,62.0
01011103,01,01,11,03,100.0,206.0,298.0,109.00000000000001,373.0,969.0,361.0,333.0,293.0,1380.0,1867.0000000000002
01011104,01,01,11,04,100.0,235.0,348.0,125.0,660.0,1104.0,315.0,186.0,165.0,1457.0,1910.0000000000002
01011105,01,01,11,05,100.0,67.0,42.0,7.000000000000001,78.0,269.0,127.0,87.0,56.00000000000001,363.0,519.0
01011201,01,01,12,01,100.0,75.0,111.00000000000001,42.0,199.0,484.0,172.0,145.0,76.0,614.0,877.9999999999999
01011202,01,01,12,02,100.0,23.0,39.0,9.0,30.0,144.0,26.0,17.0,13.0,133.0,229.0
01011203,01,01,12,03,100.0,40.0,40.0,15.0,63.0,235.0,87.0,51.0,34.0,266.0,405.0
01011204,01,01,12,04,100.0,317.0,301.0,86.0,469.00000000000006,1538.0,450.0,315.0,243.00000000000003,1845.0,2484.0
01011301,01,01,13,01,100.0,246.0,189.0,24.0,353.0,1451.0,321.0,157.0,103.0,1394.0,2056.0
01011302,01,01,13,02,100.0,364.0,494.00000000000006,101.0,547.0,2400.0,648.0,224.00000000000003,153.0,2442.0,3386.0
01011303,01,01,13,03,100.0,294.0,303.0,92.0,737.0,2257.0,443.0,233.0,142.0,2095.0,3315.9999999999995
01011304,01,01,13,04,100.0,332.0,369.0,127.0,504.0,1198.0,373.0,245.00000000000003,140.0,1672.0,2105.0
01011305,01,01,13,05,100.0,256.0,227.99999999999997,55.00000000000001,365.0,1267.0,389.0,173.0,133.0,1311.0,1922.0
01011306,01,01,13,06,100.0,363.0,276.0,98.0,1014.0,1782.0,451.0,215.0,141.0,2094.0,2977.0
01011401,01,01,14,01,100.0,623.0,645.0,147.0,905.0000000000001,3707.0,690.0,278.0,160.0,3542.0,5206.0
01011402,01,01,14,02,100.0,495.0,428.0,63.0,578.0,2768.0,548.0,143.0,125.0,2601.0,3553.0
01022101,01,02,21,01,100.0,146.0,193.0,47.0,315.0,740.0,231.99999999999997,154.0,106.0,849.0,1339.0
01022102,01,02,21,02,100.0,295.0,355.0,109.00000000000001,614.0,1469.0,518.0,311.0,254.0,1814.0,2718.0
01022103,01,02,21,03,100.0,24.0,28.000000000000004,0.0,35.0,61.0,9.0,21.0,8.0,90.0,135.0
01022104,01,02,21,04,100.0,641.0,852.9999999999999,249.00000000000003,1451.0,3399.0,1216.0,810.0,716.0,4246.0,6079.0
01022105,01,02,21,05,100.0,236.0,319.0,124.0,474.0,1087.0,404.0,252.99999999999997,222.00000000000003,1445.0,1987.0
01022106,01,02,21,06,100.0,252.0,358.0,119.0,534.0,1515.0,500.0,374.0,288.0,1916.0,2273.0
01022201,01,02,22,01,100.0,451.0,501.99999999999994,156.0,867.0,2063.0,676.0,400.0,314.0,2531.0,3363.0000000000005
01022202,01,02,22,02,100.0,76.0,148.0,48.0,138.0,333.0,156.0,70.0,81.0,517.0,536.0
01022203,01,02,22,03,100.0,360.0,537.0,164.0,587.0,1328.0,551.0,311.0,396.0,2085.0,2463.0
01022204,01,02,22,04,100.0,185.0,188.0,65.0,391.0,994.0,302.0,218.00000000000003,176.0,1171.0,1582.0
01022205,01,02,22,05,100.0,212.0,270.0,93.0,259.0,627.0,210.0,179.0,179.0,978.9999999999999,1085.0
01022206,01,02,22,06,100.0,94.0,125.0,28.000000000000004,158.0,426.99999999999994,167.0,120.0,95.0,584.0,674.0
01022207,01,02,22,07,100.0,139.0,143.0,48.0,747.0,863.0000000000001,264.0,185.0,174.0,1219.0,1830.0
01033101,01,03,31,01,100.0,1626.0000000000002,2145.0,660.0,2444.0,5483.0,2121.0,1188.0,986.9999999999999,7766.0,10933.0
01033102,01,03,31,02,100.0,636.0,908.0,290.0,1231.0,2398.0,992.0,486.00000000000006,457.0,3539.0,4702.0
01033201,01,03,32,01,100.0,901.0,1432.0,430.0,1025.0,2712.0,1133.0,690.0,647.0,4379.0,4137.0
01033202,01,03,32,02,100.0,528.0,737.0,199.0,611.0,1745.0,728.0,426.99999999999994,461.00000000000006,2679.0,2613.0
01033203,01,03,32,03,100.0,803.9999999999999,1163.0,386.0,1413.0,3095.0,1145.0,614.0,560.0,4234.0,5780.0
01044101,01,04,41,01,100.0,796.0,1026.0,288.0,1387.0,3658.0,1367.0,873.0,646.0,4652.0,6472.0
01044102,01,04,41,02,100.0,605.0,625.0,174.0,794.0,2327.0,809.0,580.0,491.0,3048.0,3839.0
01044103,01,04,41,03,100.0,341.0,430.99999999999994,164.0,759.0,1707.9999999999998,581.0,325.0,264.0,2157.0,3200.0
01044201,01,04,42,01,100.0,1331.0,1950.0,657.0,2459.0,5549.0,2274.0,1234.0,1054.0,7613.0,10640.0
01044202,01,04,42,02,100.0,673.0,857.0,287.0,1911.0,3872.9999999999995,1116.0,664.0,415.00000000000006,4390.0,6854.000000000001
01044203,01,04,42,03,100.0,737.0,1025.0,317.0,1436.0,3436.9999999999995,1299.0,811.9999999999999,770.0,4522.0,6663.0
02010101,02,01,01,01,100.0,368.0,483.0,174.0,851.0,1641.0,595.0,344.0,261.0,2170.0,2860.0
02010102,02,01,01,02,100.0,785.0,1296.0,413.0,1099.0,2819.0,1312.0,706.0,698.0,4584.0,4455.0
02010103,02,01,01,03,100.0,961.0,1437.0,475.0,1305.0,3315.9999999999995,1559.0,828.9999999999999,821.0000000000001,5177.0,5424.0
02010104,02,01,01,04,100.0,223.0,476.0,164.0,378.0,1005.0000000000001,484.99999999999994,272.0,246.0,1585.0,1652.0
02020201,02,02,02,01,100.0,71.0,42.0,16.0,37.0,252.0,27.0,16.0,37.0,231.99999999999997,298.0
02020202,02,02,02,02,100.0,191.0,242.0,114.99999999999999,393.0,906.0,344.0,204.99999999999997,168.0,1213.0,1664.9999999999998
02020203,02,02,02,03,100.0,322.0,404.0,103.0,500.0,1754.0,538.0,358.0,236.0,2046.0,2617.0
02020204,02,02,02,04,100.0,407.0,407.0,145.0,710.0,2200.0,637.0,415.00000000000006,337.0,2468.0,3339.0
02020205,02,02,02,05,100.0,398.0,534.0,177.0,911.0,2206.0,851.0,487.0,488.99999999999994,2943.0,3704.9999999999995
02020206,02,02,02,06,100.0,646.0,905.0000000000001,264.0,1027.0,3497.0,1167.0,594.0,569.0,4224.0,5221.0
02030301,02,03,03,01,100.0,325.0,579.0,213.0,674.0,1888.0,869.0,476.99999999999994,654.0,2765.0,3402.0000000000005
02030302,02,03,03,02,100.0,468.0,723.0,221.0,864.0,2657.0,953.9999999999999,549.0,626.0,3381.0,4310.0
02030401,02,03,04,01,100.0,480.99999999999994,669.0,234.0,977.0,3068.0,958.0,463.0,540.0,3529.9999999999995,4835.0
02030402,02,03,04,02,100.0,370.0,440.00000000000006,152.0,672.0,2327.0,733.0,357.0,497.0,2645.0,3622.9999999999995
02040501,02,04,05,01,100.0,137.0,202.99999999999997,66.0,152.0,469.00000000000006,167.0,109.00000000000001,57.99999999999999,701.0,776.0
02040502,02,04,05,02,100.0,191.0,213.0,46.0,317.0,846.0000000000001,212.0,120.0,56.99999999999999,1016.0,1275.0
02040503,02,04,05,03,100.0,305.0,223.0,61.0,393.0,1354.0,240.0,112.00000000000001,55.00000000000001,1343.0,1798.0
02040701,02,04,07,01,100.0,454.0,454.0,145.0,973.0,1854.0,459.0,272.0,141.0,2302.0,3123.0
