id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
010111,01,01,11,100.0,637.0,778.0,260.0,1523.0,3082.0,1023.0,798.0,668.0,4116.0,5661.0
010112,01,01,12,100.0,455.0,491.0,152.0,761.0,2401.0,735.0,528.0,366.0,2858.0,3996.0
010113,01,01,13,100.0,1855.0,1859.0,497.0,3520.0000000000005,10355.0,2625.0,1247.0,811.9999999999999,11008.0,15762.0
010114,01,01,14,100.0,1118.0,1073.0,210.0,1483.0,6475.0,1238.0,421.0,285.0,6143.0,8759.0
010221,01,02,21,100.0,1594.0,2106.0,648.0,3422.9999999999995,8271.0,2879.0,1923.0,1594.0,10360.0,14531.0
010222,01,02,22,100.0,1517.0,1913.0,602.0,3147.0,6634.999999999999,2326.0,1483.0,1415.0,9086.0,11533.0
010331,01,03,31,100.0,2262.0,3053.0,950.0,3675.0,7881.0,3113.0,1673.9999999999998,1444.0,11305.0,15635.0
010332,01,03,32,100.0,2233.0,3332.0,1015.0,3049.0,7552.0,3006.0,1730.9999999999998,1668.0,11292.0,12530.0
010441,01,04,41,100.0,1742.0000000000002,2082.0,626.0,2940.0,7693.000000000001,2757.0,1778.0,1401.0,9857.0,13511.000000000002
010442,01,04,42,100.0,2741.0,3832.0,1261.0,5806.0,12859.0,4689.0,2710.0,2239.0,16525.0,24157.0
020101,02,01,01,100.0,2337.0,3692.0,1226.0,3633.0,8781.0,3951.0,2151.0,2026.0000000000002,13516.0,14391.0
020202,02,02,02,100.0,2035.0000000000002,2534.0,819.9999999999999,3578.0,10815.0,3564.0,2075.0,1836.0,13126.0,16845.0
020303,02,03,03,100.0,793.0,1302.0,434.0,1538.0,4545.0,1823.0,1026.0,1280.0,6146.0,7712.0
020304,02,03,04,100.0,851.0,1109.0,386.0,1648.9999999999998,5395.0,1691.0,819.9999999999999,1037.0,6175.0,8458.0
020405,02,04,05,100.0,633.0,639.0,173.0,861.9999999999999,2669.0,619.0,341.0,170.0,3060.0,3849.0
020407,02,04,07,100.0,745.0,743.0,216.0,1638.0,3563.0000000000005,724.0,422.0,187.0,3918.0,5648.0
020506,02,05,06,100.0,767.0,618.0,162.0,1284.0,4787.0,723.0,325.0,160.0,4294.0,6172.0
020508,02,05,08,100.0,1299.0,993.0,266.0,2631.0,8654.0,1244.0,527.0,237.0,7425.0,11374.0
030101,03,01,01,100.0,345.0,339.0,86.0,480.0,1053.0,215.0,153.0,93.0,1151.0,2118.0
