id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0101,01,01,100.0,4065.0,4201.0,1119.0,7287.0,22313.0,5621.0,2994.0,2131.0,24125.0,34178.0
0102,01,02,100.0,3111.0,4019.0,1250.0,6570.0,14906.0,5205.0,3406.0,3009.0,19446.0,26064.0
0103,01,03,100.0,4495.0,6385.0,1964.9999999999998,6723.999999999999,15433.000000000002,6119.0,3404.9999999999995,3112.0,22597.0,28164.999999999996
0104,01,04,100.0,4483.0,5914.0,1887.0,8746.0,20552.0,7445.999999999999,4488.0,3640.0,26382.0,37668.0
0201,02,01,100.0,2337.0,3692.0,1226.0,3633.0,8781.0,3951.0,2151.0,2026.0000000000002,13516.0,14391.0
0202,02,02,100.0,2035.0000000000002,2534.0,819.9999999999999,3578.0,10815.0,3564.0,2075.0,1836.0,13126.0,16845.0
0203,02,03,100.0,1644.0000000000002,2411.0,819.9999999999999,3187.0,9940.0,3514.0,1846.0,2317.0,12321.0,16169.999999999998
0204,02,04,100.0,1378.0,1382.0,389.0,2500.0,6232.0,1343.0,763.0,357.0,6978.0,9497.0
0205,02,05,100.0,2066.0,1611.0,428.0,3915.0,13441.0,1967.0000000000002,852.0,397.0,11719.0,17546.0
0301,03,01,100.0,345.0,339.0,86.0,480.0,1053.0,215.0,153.0,93.0,1151.0,2118.0
0302,03,02,100.0,755.0,869.0,231.0,836.0,1995.0,725.0,429.0,271.0,3090.0,3207.0
0303,03,03,100.0,558.0,575.0,200.99999999999997,558.0,1301.0,434.0,270.0,179.0,1841.0,2410.0
0304,03,04,100.0,1578.0,1643.0,438.0,1467.0,5144.0,1421.0,747.0,479.0,6498.0,7345.999999999999
0305,03,05,100.0,1056.0,1013.0000000000001,285.0,1376.0,3459.0000000000005,892.0,425.0,218.00000000000003,4106.0,5975.0
0306,03,06,100.0,2622.0,2526.0,527.0,3642.0,13203.0,2748.0,968.0,582.0,13282.0,18280.0
0307,03,07,100.0,1909.0,1930.9999999999998,404.0,2075.0,8843.0,2096.0,731.0,434.99999999999994,9171.0,12375.0
0401,04,01,100.0,860.0,1083.0,313.0,1125.0,3024.0,1335.0,931.0,790.0,4627.0,5189.0
0402,04,02,100.0,1002.9999999999999,1401.0,412.0,2218.0,4469.0,1788.0,1169.0,1217.0,6548.999999999999,8669.0
0403,04,03,100.0,4478.0,5583.0,1689.9999999999998,7281.999999999999,21741.0,9547.0,7165.000000000001,7330.0,32217.0,40100.0
0404,04,04,100.0,1241.0,1913.0,524.0,1541.0,4832.0,2621.0,1867.0000000000002,1932.0,8505.0,9110.0
0405,04,05,100.0,2322.0,2989.0,958.0,3565.0,10586.0,4732.0,3711.0,3710.0,16241.999999999998,19647.0
0406,04,06,100.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,3.0,0.0,15.0
0501,05,01,100.0,3811.9999999999995,5169.0,1524.0,4668.0,11733.0,5100.0,3504.0,2971.0,18723.0,21248.0
0502,05,02,100.0,3115.0,4271.0,1275.0,3911.9999999999995,8948.0,4020.0000000000005,2784.0,2213.0,14682.0,16846.0
0503,05,03,100.0,1181.0,1622.0,466.0,1379.0,3865.0,1698.0,1337.0,1048.0,6195.0,6214.0
0504,05,04,100.0,359.0,658.0,202.0,335.0,826.0,480.0,364.0,352.0,1791.0,1598.0
0601,06,01,100.0,1967.0000000000002,2458.0,670.0,2330.0,7248.999999999999,3256.0,2383.0,2199.0,11492.0,11799.0
0602,06,02,100.0,1918.0,2521.0,752.0,2354.0,6032.0,2810.0,2187.0,2053.0,10504.0,10513.0
0603,06,03,100.0,1769.0000000000002,2914.0,906.0,2645.0,5828.0,3029.0,2141.0,1904.0,10684.0,11506.0
0604,06,04,100.0,1297.0,2295.0,729.0,2430.0,4120.0,2327.0,1645.0,1773.9999999999998,8562.0,9324.0
0701,07,01,100.0,1727.0,2573.0,819.0,3184.0,8294.0,3810.0,2757.0,2661.0,12354.0,15938.999999999998
0702,07,02,100.0,1559.0,1930.9999999999998,628.0,2512.0,7176.000000000001,2812.0,1804.0,1694.0000000000002,9785.0,11745.0
0703,07,03,100.0,1221.0,1719.0000000000002,522.0,1836.0,4684.0,2111.0,1470.0,1241.0,7616.0,7917.0
0704,07,04,100.0,2258.0,2711.0,758.0,2945.0,8322.0,3283.0,2041.0,1809.0,11753.0,13106.0
0705,07,05,100.0,1605.0,2039.9999999999998,629.0,2018.0,5464.0,2413.0,1757.0,1488.0,8551.0,8715.0
0706,07,06,100.0,1150.0,1682.0,451.99999999999994,1180.0,3301.0,1492.0,1249.0,1099.0,5778.0,5372.0
