id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01011101,01,01,11,01,3445,164,140,37,490,1160,337,398,719,1645,1405,100.0,4.760522496371554,4.063860667634253,1.0740203193033382,14.223512336719885,33.671988388969524,9.782293178519593,11.552975326560231,20.870827285921624,47.750362844702465,40.78374455732946
01011102,01,01,11,02,188,6,6,3,13,63,25,39,33,74,53,100.0,3.1914893617021276,3.1914893617021276,1.5957446808510638,6.914893617021277,33.51063829787234,13.297872340425531,20.74468085106383,17.5531914893617,39.361702127659576,28.191489361702125
01011103,01,01,11,03,5159,255,324,107,597,1518,646,757,955,2389,1810,100.0,4.942818375654197,6.280286877301802,2.074045357627447,11.572010079472767,29.42430703624733,12.521806551657297,14.673386315177359,18.511339406861797,46.30742391936422,35.08431866640822
01011104,01,01,11,04,4626,250,384,121,802,1635,613,465,356,2059,1810,100.0,5.40423692174665,8.300907911802852,2.6156506701253783,17.33679204496325,35.34370946822309,13.251188932122785,10.051880674448768,7.695633376567229,44.5092952875054,39.126675313445745
01011105,01,01,11,05,1567,83,86,30,150,552,275,180,211,714,789,100.0,5.296745373324825,5.488194001276324,1.9144862795149968,9.572431397574984,35.226547543075945,17.549457562220805,11.48691767708998,13.465220165922146,45.564773452456926,50.35098915124442
01011201,01,01,12,01,2456,125,160,49,332,686,314,351,439,1164,1036,100.0,5.08957654723127,6.514657980456026,1.9951140065146578,13.517915309446254,27.931596091205215,12.785016286644952,14.291530944625407,17.87459283387622,47.39413680781759,42.18241042345277
01011202,01,01,12,02,654,32,31,18,49,209,109,105,101,312,232,100.0,4.892966360856269,4.740061162079511,2.7522935779816518,7.492354740061162,31.95718654434251,16.666666666666664,16.055045871559635,15.443425076452598,47.706422018348626,35.47400611620795
01011203,01,01,12,03,1171,64,58,9,107,426,184,140,183,540,433,100.0,5.465414175918019,4.953031596925705,0.7685738684884714,9.137489325362939,36.37916310845431,15.713065755764305,11.955593509820666,15.627668659265584,46.11443210930828,36.97694278394535
01011204,01,01,12,04,8461,512,404,118,786,2944,1070,1007,1620,4127,2924,100.0,6.051294173265571,4.774849308592366,1.3946342039947996,9.289682070677225,34.79494149627704,12.646259307410471,11.901666469684434,19.1466729700981,48.77674033802151,34.55856281763385
01011301,01,01,13,01,6910,455,399,92,673,2986,1015,625,665,3325,2132,100.0,6.58465991316932,5.774240231548481,1.3314037626628075,9.739507959479015,43.21273516642547,14.688856729377713,9.044862518089724,9.623733719247468,48.118668596237335,30.85383502170767
01011302,01,01,13,02,12540,709,1012,314,1025,4844,2254,1353,1029,6056,3400,100.0,5.653907496012759,8.070175438596491,2.5039872408293458,8.173843700159491,38.62838915470495,17.974481658692184,10.789473684210527,8.205741626794257,48.293460925039874,27.11323763955343
01011303,01,01,13,03,10011,489,508,101,1209,3947,1222,1027,1508,4725,3482,100.0,4.884626910398562,5.074418140045949,1.0088902207571673,12.076715612825891,39.42663070622315,12.206572769953052,10.25871541304565,15.063430226750574,47.19808210967935,34.781740085905504
01011304,01,01,13,04,8813,472,563,170,864,2401,900,933,2510,4649,2427,100.0,5.3557244979008285,6.388290026097811,1.9289685691591965,9.803699080903211,27.243844320889593,10.212186542607512,10.58663338250312,28.480653579938725,52.75161692953591,27.538863043231586
01011305,01,01,13,05,8778,485,412,125,768,3049,1063,934,1942,4289,2470,100.0,5.525176577808157,4.693552061973114,1.4240145819093188,8.749145591250855,34.7345636819321,12.109820004556846,10.640236956026431,22.123490544543177,48.860788334472545,28.13852813852814
01011306,01,01,13,06,10831,631,550,111,1634,3768,1330,1207,1600,5316,3351,100.0,5.825870187424983,5.078016803619241,1.0248361185486106,15.086326285661528,34.78903148370418,12.279567906933801,11.143938694488044,14.77241251961961,49.081340596436156,30.93897147077832
01011401,01,01,14,01,18200,1269,1441,347,1741,8008,2929,1468,997,8920,5776,100.0,6.972527472527472,7.917582417582418,1.9065934065934067,9.565934065934066,44.0,16.09340659340659,8.065934065934066,5.478021978021978,49.01098901098901,31.736263736263737
01011402,01,01,14,02,13640,999,1109,236,1045,6070,2346,976,859,6794,3758,100.0,7.3240469208211145,8.130498533724339,1.7302052785923756,7.661290322580645,44.50146627565982,17.19941348973607,7.155425219941349,6.297653958944281,49.80938416422288,27.55131964809384
01022101,01,02,21,01,3524,206,217,49,554,1410,403,397,288,1602,1303,100.0,5.845629965947786,6.1577752553916,1.3904653802497162,15.720771850170262,40.011350737797954,11.435868331441544,11.265607264472191,8.172531214528945,45.459704880817256,36.97502837684449
01022102,01,02,21,02,6809,361,418,144,1248,2534,815,664,625,3132,2943,100.0,5.301806432662652,6.138933764135703,2.114847995300338,18.32868262593626,37.215450139521224,11.96945219562344,9.751799089440446,9.179027757379938,45.99794389778234,43.22220590395066
