id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
020303,02,03,03,21989,12765,14344,9224,5120,7645,100.0,58.05175314930192,65.23261630815408,41.94824685069808,23.284369457456002,34.76738369184592
020304,02,03,04,26185,13123,17698,13062,4636,8487,100.0,50.116478900133664,67.58831392018331,49.883521099866336,17.704792820316975,32.41168607981669
020405,02,04,05,24336,7359,19725,16977,2748,4611,100.0,30.239151873767256,81.05276134122288,69.76084812623274,11.291913214990137,18.94723865877712
020407,02,04,07,25880,10367,18693,15513,3180,7187,100.0,40.057959814528594,72.22952086553323,59.9420401854714,12.287480680061824,27.77047913446677
020506,02,05,06,31167,10345,23918,20822,3096,7249,100.0,33.19215837263773,76.74142522539866,66.80784162736228,9.933583598036384,23.25857477460134
020508,02,05,08,54652,19145,41030,35507,5523,13622,100.0,35.03073995462197,75.07502012735124,64.96926004537804,10.105760081973212,24.92497987264876
030101,03,01,01,17094,3581,14424,13513,911,2670,100.0,20.948870948870947,84.38048438048438,79.05112905112905,5.329355329355329,15.619515619515619
030202,03,02,02,28706,4576,26093,24130,1963,2613,100.0,15.940918274925103,90.89737337142061,84.0590817250749,6.838291646345712,9.10262662857939
030203,03,02,03,18259,2485,17211,15774,1437,1048,100.0,13.609726710115561,94.26036475162934,86.39027328988445,7.870091461744893,5.739635248370666
030304,03,03,04,19679,2875,18126,16804,1322,1553,100.0,14.609482189135628,92.1083388383556,85.39051781086438,6.717821027491235,7.891661161644392
030307,03,03,07,15864,2223,14475,13641,834,1389,100.0,14.01285930408472,91.24432677760969,85.98714069591527,5.257186081694402,8.755673222390318
030405,03,04,05,18329,3417,16807,14912,1895,1522,100.0,18.642588248131375,91.69621910633423,81.35741175186863,10.338807354465601,8.303780893665776
030406,03,04,06,37024,6151,33629,30873,2756,3395,100.0,16.613547968885047,90.83027225583406,83.38645203111496,7.443820224719102,9.169727744165947
030408,03,04,08,35345,6528,31211,28817,2394,4134,100.0,18.469373320130146,88.30386193238083,81.53062667986985,6.773235252510963,11.696138067619183
030509,03,05,09,38528,7721,33486,30807,2679,5042,100.0,20.03997093023256,86.91341362126246,79.96002906976744,6.9533845514950166,13.086586378737541
030510,03,05,10,15504,2364,13934,13140,794,1570,100.0,15.247678018575852,89.87358101135192,84.75232198142415,5.12125902992776,10.12641898864809
030611,03,06,11,26536,8587,20656,17949,2707,5880,100.0,32.35981308411215,77.84142297256557,67.64018691588785,10.20123605667772,22.15857702743443
030612,03,06,12,27444,7274,22625,20170,2455,4819,100.0,26.504882670164697,82.44060632560851,73.4951173298353,8.94548899577321,17.559393674391487
030613,03,06,13,22757,7391,17826,15366,2460,4931,100.0,32.47791888210221,78.33194182009932,67.5220811178978,10.80986070220152,21.66805817990069
030614,03,06,14,27309,7402,22242,19907,2335,5067,100.0,27.104617525357938,81.44567724925848,72.89538247464206,8.550294774616427,18.554322750741512
030715,03,07,15,27183,9882,20449,17301,3148,6734,100.0,36.353603355038075,75.22716403634625,63.646396644961925,11.58076739138432,24.772835963653755
030716,03,07,16,33774,10388,27036,23386,3650,6738,100.0,30.757387339373484,80.04974240540061,69.2426126606265,10.807129744774087,19.950257594599396
040101,04,01,01,19579,10071,13986,9508,4478,5593,100.0,51.43776495224475,71.43367894172327,48.562235047755244,22.871443893968028,28.56632105827672
040202,04,02,02,13147,4177,10466,8970,1496,2681,100.0,31.771506807636722,79.60751502243858,68.22849319236329,11.379021830075303,20.39248497756142
040203,04,02,03,28735,10292,22370,18443,3927,6365,100.0,35.8169479728554,77.84931268487907,64.1830520271446,13.666260657734469,22.150687315120933
040304,04,03,04,24893,11319,18011,13574,4437,6882,100.0,45.47061422889969,72.35367372353674,54.529385771100316,17.82428795243643,27.646326276463263
040305,04,03,05,15469,7181,11184,8288,2896,4285,100.0,46.42187601008468,72.29943758484711,53.57812398991532,18.7213135949318,27.700562415152884
040306,04,03,06,28081,14135,19701,13946,5755,8380,100.0,50.33652647697732,70.15775791460418,49.66347352302268,20.494284391581495,29.84224208539582
040307,04,03,07,24742,10408,18206,14334,3872,6536,100.0,42.06612238299248,73.58338048662193,57.93387761700751,15.649502869614421,26.41661951337806
040308,04,03,08,21974,11312,14590,10662,3928,7384,100.0,51.479020660780925,66.39665058705742,48.520979339219075,17.875671247838355,33.60334941294257
040309,04,03,09,15522,7527,10696,7995,2701,4826,100.0,48.49246231155779,68.9086457930679,51.507537688442206,17.401108104625692,31.0913542069321
040310,04,03,10,15756,6935,11561,8821,2740,4195,100.0,44.014978420919014,73.37522213759837,55.985021579080986,17.390200558517392,26.62477786240163
040411,04,04,11,19708,7767,15436,11941,3495,4272,100.0,39.41039171909884,78.32352344225694,60.58960828090115,17.733915161355796,21.676476557743047
040412,04,04,12,15019,4713,12506,10306,2200,2513,100.0,31.38025168120381,83.26786070976763,68.6197483187962,14.648112390971434,16.73213929023237
040413,04,04,13,18550,5735,15340,12815,2525,3210,100.0,30.916442048517524,82.69541778975741,69.08355795148248,13.611859838274935,17.30458221024259
040514,04,05,14,32107,14657,23447,17450,5997,8660,100.0,45.65048120347588,73.02768866602298,54.34951879652412,18.678169869498863,26.972311333977018
040515,04,05,15,14943,6596,10959,8347,2612,3984,100.0,44.141069397042095,73.33868701064044,55.8589306029579,17.479756407682526,26.661312989359566
040516,04,05,16,35299,14235,26739,21064,5675,8560,100.0,40.32692144253378,75.75002124706083,59.67307855746622,16.076942689594606,24.249978752939178
040617,04,06,17,68,21,54,47,7,14,100.0,30.88235294117647,79.41176470588235,69.11764705882352,10.294117647058822,20.588235294117645
050101,05,01,01,26726,7745,22549,18981,3568,4177,100.0,28.979271121754095,84.37102447055302,71.0207288782459,13.350295592307116,15.628975529446981
050102,05,01,02,42031,17573,33050,24458,8592,8981,100.0,41.80961671147486,78.63243796245628,58.19038328852514,20.442054673931146,21.367562037543717
050103,05,01,03,37221,17321,26465,19900,6565,10756,100.0,46.53555788399022,71.10233470352757,53.46444211600978,17.637892587517797,28.897665296472418
050204,05,02,04,24072,6396,20904,17676,3228,3168,100.0,26.57028913260219,86.839481555334,73.4297108673978,13.409770687936193,13.160518444666003
050205,05,02,05,29919,13693,22430,16226,6204,7489,100.0,45.766903974063304,74.96908319128312,54.2330960259367,20.735987165346437,25.030916808716867
050206,05,02,06,36772,12797,29055,23975,5080,7717,100.0,34.80093549439791,79.0139236375503,65.1990645056021,13.814859131948221,20.98607636244969
050307,05,03,07,15680,7295,12466,8385,4081,3214,100.0,46.52423469387755,79.50255102040816,53.47576530612245,26.026785714285715,20.497448979591837
050308,05,03,08,12831,6085,9340,6746,2594,3491,100.0,47.42420699867508,72.79245577117918,52.57579300132491,20.21666276985426,27.207544228820822
050409,05,04,09,19945,3680,18474,16265,2209,1471,100.0,18.450739533717726,92.62471797442969,81.54926046628228,11.075457508147405,7.375282025570318
060101,06,01,01,22221,7146,18477,15075,3402,3744,100.0,32.15876873228027,83.151073309032,67.84123126771972,15.309842041312272,16.848926690968003
060102,06,01,02,53582,17546,44412,36036,8376,9170,100.0,32.74607144190213,82.88604382068606,67.25392855809787,15.632115262588183,17.11395617931395
060203,06,02,03,43566,12713,36959,30853,6106,6607,100.0,29.18101271633843,84.83450397098655,70.81898728366157,14.015516687324977,15.16549602901345
060204,06,02,04,35821,10297,30354,25524,4830,5467,100.0,28.745707825018847,84.7380028474917,71.25429217498116,13.483710672510538,15.261997152508306
060305,06,03,05,34333,8830,29649,25503,4146,4684,100.0,25.71869629802231,86.35714909853493,74.28130370197769,12.075845396557249,13.642850901465062
060306,06,03,06,50385,14439,42436,35946,6490,7949,100.0,28.657338493599287,84.22347921008236,71.34266150640072,12.880817703681652,15.776520789917633
060407,06,04,07,27029,7004,22766,20025,2741,4263,100.0,25.91290835768989,84.22805135225128,74.08709164231011,10.140959709941175,15.771948647748715
060408,06,04,08,43134,11009,37576,32125,5451,5558,100.0,25.52278944684008,87.11457319052256,74.47721055315992,12.637362637362637,12.885426809477444
070101,07,01,01,50915,26566,34782,24349,10433,16133,100.0,52.177158008445446,68.31385642737897,47.822841991554554,20.491014435824415,31.686143572621035
070202,07,02,02,51149,21023,38902,30126,8776,12247,100.0,41.101487810123366,76.05622788324308,58.89851218987664,17.15771569336644,23.943772116756925
070303,07,03,03,46428,15519,38141,30909,7232,8287,100.0,33.42594985784441,82.1508572413199,66.5740501421556,15.576807099164297,17.849142758680106
070404,07,04,04,65094,25678,51150,39416,11734,13944,100.0,39.44756813223953,78.5786708452392,60.55243186776047,18.026238977478723,21.42132915476081
070505,07,05,05,53106,18955,43467,34151,9316,9639,100.0,35.692765412571084,81.84950853010959,64.30723458742892,17.542273942680676,18.150491469890408
070606,07,06,06,32337,12201,26657,20136,6521,5680,100.0,37.73077279896094,82.43498160002474,62.26922720103906,20.165754398985683,17.56501839997526
070707,07,07,07,51955,13224,45588,38731,6857,6367,100.0,25.45279568857665,87.74516408430372,74.54720431142334,13.197959772880377,12.254835915696276
080101,08,01,01,32415,18004,20806,14411,6395,11609,100.0,55.542187258985045,64.18633348758291,44.45781274101496,19.728520746567945,35.81366651241709
080102,08,01,02,37985,22539,24034,15446,8588,13951,100.0,59.336580229037786,63.27234434645255,40.66341977096222,22.608924575490324,36.72765565354745
080103,08,01,03,39871,20308,26842,19563,7279,13029,100.0,50.9342629981691,67.32211381706001,49.065737001830904,18.256376815229114,32.67788618293998
080104,08,01,04,40324,21403,26465,18921,7544,13859,100.0,53.07757166947723,65.6308897926793,46.92242833052276,18.70846146215653,34.3691102073207
080105,08,01,05,15562,10715,10537,4847,5690,5025,100.0,68.85361778691686,67.70980593754015,31.14638221308315,36.56342372445701,32.29019406245984
080206,08,02,06,43514,17453,34540,26061,8479,8974,100.0,40.108930459162565,79.3767523096015,59.89106954083743,19.485682768764075,20.62324769039849
080207,08,02,07,29145,10071,24371,19074,5297,4774,100.0,34.55481214616572,83.61983187510722,65.44518785383427,18.174644021272947,16.380168124892776
080308,08,03,08,37507,18864,29826,18643,11183,7681,100.0,50.2946116724878,79.5211560508705,49.705388327512196,29.815767723358306,20.478843949129498
080409,08,04,09,9653,3222,8309,6431,1878,1344,100.0,33.37822438620118,86.0768672951414,66.62177561379882,19.455091681342587,13.923132704858594
080410,08,04,10,43941,12340,38887,31601,7286,5054,100.0,28.083111444892012,88.49821351357502,71.91688855510799,16.581324958467036,11.50178648642498
090101,09,01,01,12878,4154,10368,8724,1644,2510,100.0,32.25656157788476,80.50939586892375,67.74343842211523,12.76595744680851,19.490604131076253
090102,09,01,02,11365,2098,10096,9267,829,1269,100.0,18.46018477782666,88.83413990321162,81.53981522217335,7.294324681038275,11.165860096788386
090103,09,01,03,18842,3602,16745,15240,1505,2097,100.0,19.1168665746736,88.87060821568835,80.8831334253264,7.987474790361958,11.129391784311645
090104,09,01,04,19853,2812,18397,17041,1356,1456,100.0,14.164106180426131,92.66609580416058,85.83589381957387,6.8302019845867115,7.333904195839419
090205,09,02,05,23500,6040,19202,17460,1742,4298,100.0,25.70212765957447,81.71063829787234,74.29787234042553,7.412765957446808,18.28936170212766
090206,09,02,06,12850,3129,10513,9721,792,2337,100.0,24.350194552529185,81.81322957198444,75.64980544747083,6.163424124513619,18.186770428015564
090207,09,02,07,19934,4421,16765,15513,1252,3169,100.0,22.178188020467545,84.10253837664293,77.82181197953247,6.280726397110464,15.897461623357078
090208,09,02,08,11134,2047,9715,9087,628,1419,100.0,18.385126639123406,87.25525417639662,81.6148733608766,5.640380815520029,12.744745823603376
090309,09,03,09,27925,4583,25778,23342,2436,2147,100.0,16.411817367949865,92.31154879140556,83.58818263205013,8.723366159355416,7.688451208594449
090310,09,03,10,13103,1764,12032,11339,693,1071,100.0,13.462565824620315,91.82629932076624,86.53743417537967,5.288865145386553,8.173700679233763
090311,09,03,11,6784,933,6218,5851,367,566,100.0,13.752948113207546,91.65683962264151,86.24705188679245,5.409787735849057,8.34316037735849
090312,09,03,12,4424,457,4226,3967,259,198,100.0,10.33001808318264,95.5244122965642,89.66998191681736,5.8544303797468356,4.475587703435805
090413,09,04,13,12014,860,11617,11154,463,397,100.0,7.158315298818045,96.69552189112703,92.84168470118196,3.853837189945064,3.3044781088729818
090414,09,04,14,11446,1315,10705,10131,574,741,100.0,11.488729687226979,93.52612266293902,88.51127031277302,5.014852350165997,6.473877337060982
090415,09,04,15,7294,1431,6379,5863,516,915,100.0,19.61886482040033,87.45544282972307,80.38113517959967,7.074307650123389,12.54455717027694
090416,09,04,16,6798,541,6572,6257,315,226,100.0,7.958223006766696,96.67549279199764,92.0417769932333,4.633715798764342,3.3245072080023537
090517,09,05,17,19145,1743,18246,17402,844,899,100.0,9.10420475319927,95.30425698615826,90.89579524680073,4.408461739357534,4.695743013841734
090518,09,05,18,9523,936,9026,8587,439,497,100.0,9.828835451013337,94.78105638979312,90.17116454898667,4.609891840806469,5.218943610206868
090519,09,05,19,11604,1668,10539,9936,603,1065,100.0,14.37435367114788,90.82213029989659,85.62564632885213,5.196483971044468,9.177869700103413
090520,09,05,20,13273,1217,12618,12056,562,655,100.0,9.168989678294281,95.06516989376931,90.83101032170572,4.234159572063588,4.934830106230694
100101,10,01,01,24158,6484,20859,17674,3185,3299,100.0,26.839970196208295,86.34406821756768,73.1600298037917,13.184038413775975,13.65593178243232
100102,10,01,02,48008,11945,41330,36063,5267,6678,100.0,24.881269788368606,86.08981836360606,75.11873021163139,10.971088151974671,13.910181636393935
100103,10,01,03,38855,9027,34547,29828,4719,4308,100.0,23.232531205765024,88.91262385793334,76.76746879423497,12.145155063698365,11.087376142066658
100204,10,02,04,36473,10331,29675,26142,3533,6798,100.0,28.325062374907468,81.36155512296767,71.67493762509254,9.68661749787514,18.638444877032327
100205,10,02,05,20856,4706,17735,16150,1585,3121,100.0,22.564250095895666,85.03548139624088,77.43574990410434,7.599731492136555,14.96451860375911
100206,10,02,06,24780,4098,22632,20682,1950,2148,100.0,16.537530266343826,91.3317191283293,83.46246973365618,7.8692493946731235,8.668280871670703
100307,10,03,07,28069,4473,25698,23596,2102,2371,100.0,15.935729808685739,91.55295878014891,84.06427019131426,7.488688588834657,8.447041219851082
100408,10,04,08,19408,1699,18605,17709,896,803,100.0,8.754122011541632,95.86253091508657,91.24587798845837,4.616652926628195,4.137469084913438
100409,10,04,09,29360,2454,28325,26906,1419,1035,100.0,8.358310626702997,96.47479564032697,91.641689373297,4.833106267029972,3.5252043596730247
110101,11,01,01,5134,779,4607,4355,252,527,100.0,15.173354109855863,89.73509933774835,84.82664589014414,4.908453447604208,10.264900662251655
110102,11,01,02,29675,8809,24047,20866,3181,5628,100.0,29.6849199663016,81.03454085930917,70.3150800336984,10.719460825610785,18.965459140690818
110103,11,01,03,27162,7365,22731,19797,2934,4431,100.0,27.115087254252263,83.68676827921361,72.88491274574773,10.801855533465872,16.31323172078639
110204,11,02,04,16443,4275,13540,12168,1372,2903,100.0,25.998905309250137,82.34507085081798,74.00109469074985,8.343976160068115,17.65492914918202
110205,11,02,05,32536,8031,27284,24505,2779,5252,100.0,24.68342758790263,83.85788050159823,75.31657241209737,8.54130808950086,16.14211949840177
110306,11,03,06,34074,10848,27374,23226,4148,6700,100.0,31.83659094911076,80.3369137758995,68.16340905088924,12.173504725010272,19.663086224100486
110307,11,03,07,31649,10632,23582,21017,2565,8067,100.0,33.59347846693419,74.51104300293848,66.40652153306583,8.104521469872667,25.488956997061518
110308,11,03,08,10109,3743,7780,6366,1414,2329,100.0,37.026412108022555,76.96112375111286,62.973587891977445,13.987535859135425,23.03887624888713
110409,11,04,09,33827,8011,28459,25816,2643,5368,100.0,23.68226564578591,84.13101959972803,76.31773435421408,7.8132852455139385,15.868980400271973
110410,11,04,10,15377,5287,11948,10090,1858,3429,100.0,34.3825193470768,77.70046172855564,65.6174806529232,12.082981075632437,22.299538271444366
110411,11,04,11,25967,6738,21893,19229,2664,4074,100.0,25.948319020294992,84.31085608657142,74.05168097970501,10.259175106866406,15.689143913428582
110512,11,05,12,4254,900,3723,3354,369,531,100.0,21.156558533145276,87.51763046544428,78.84344146685473,8.674188998589564,12.482369534555712
110513,11,05,13,27994,4554,25273,23440,1833,2721,100.0,16.26777166535686,90.28006001285989,83.73222833464314,6.5478316782167605,9.719939987140101
121031,12,10,31,28797,14332,20194,14465,5729,8603,100.0,49.76907316734382,70.12536028058479,50.23092683265617,19.894433447928602,29.87463971941522
121032,12,10,32,27594,11878,20895,15716,5179,6699,100.0,43.045589620932084,75.72298325722984,56.95441037906791,18.76857287816192,24.277016742770165
122141,12,21,41,15965,5827,12842,10138,2704,3123,100.0,36.498590667084244,80.43845912934545,63.50140933291575,16.93704979642969,19.561540870654557
122144,12,21,44,27518,14005,19272,13513,5759,8246,100.0,50.89396031688349,70.03415945926302,49.10603968311651,20.928119776146524,29.96584054073697
122145,12,21,45,11275,2729,9689,8546,1143,1586,100.0,24.2039911308204,85.93348115299335,75.7960088691796,10.137472283813748,14.066518847006652
122242,12,22,42,24104,3343,22762,20761,2001,1342,100.0,13.869067374709592,94.43245934284766,86.13093262529041,8.301526717557252,5.56754065715234
122311,12,23,11,33421,4741,31334,28680,2654,2087,100.0,14.18569163101044,93.755423236887,85.81430836898956,7.941114867897429,6.244576763113012
123012,12,30,12,31579,7939,27280,23640,3640,4299,100.0,25.140124766458722,86.38652268912885,74.85987523354127,11.526647455587574,13.61347731087115
123021,12,30,21,40379,20161,30250,20218,10032,10129,100.0,49.929418757274824,74.91517868198815,50.070581242725176,24.844597439262984,25.084821318011834
123022,12,30,22,9274,3895,7004,5379,1625,2270,100.0,41.99913737330171,75.52296743584213,58.0008626266983,17.522104809143844,24.47703256415786
123043,12,30,43,16502,3313,14586,13189,1397,1916,100.0,20.076354381287118,88.38928614713369,79.92364561871288,8.465640528420797,11.61071385286632
