id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
010111,01,01,11,100.0,603.0,780.0,246.0,1439.0,3365.0,1110.0,836.9999999999999,797.0,4282.0,5867.0
010112,01,01,12,100.0,566.0,559.0,149.0,850.0,2736.0,819.0,574.0,534.0,3324.0,4625.0
010113,01,01,13,100.0,2090.0,2066.0,546.0,3749.0,11332.0,2858.0,1488.0,1257.0,12328.0,17262.0
010114,01,01,14,100.0,1260.0,1218.0,266.0,1462.0,7061.0,1543.0,497.0,356.0,6813.0,9534.0
010221,01,02,21,100.0,1614.0,2150.0,642.0,3465.0,8537.0,2903.0,2064.0,1877.0,10894.0,15046.0
010222,01,02,22,100.0,1632.9999999999998,2063.0,599.0,3133.0,7872.0,2424.0,1643.0,1712.0,10074.0,12801.0
010331,01,03,31,100.0,2169.0,3073.0,944.0,3459.0000000000005,8184.999999999999,3180.0,1898.9999999999998,1641.0,11542.0,15905.000000000002
010332,01,03,32,100.0,2322.0,3376.0,1063.0,3311.0,8172.0,3038.0,2039.9999999999998,1950.0,12229.0,13588.999999999998
010441,01,04,41,100.0,1793.0,2170.0,666.0,2902.0,8214.0,2861.0,1982.9999999999998,1650.0,10487.0,14147.0
010442,01,04,42,100.0,2602.0,3802.0000000000005,1208.0,5500.0,13021.0,4683.0,2982.0,2546.0,16774.0,24039.0
020101,02,01,01,100.0,2214.0,3575.0,1192.0,3303.0,8903.0,4006.0,2514.0,2345.0,13718.0,14397.999999999998
020202,02,02,02,100.0,2184.0,2565.0,853.9999999999999,3465.9999999999995,11417.0,3751.0,2341.0,2154.0,13980.000000000002,17630.0
020303,02,03,03,100.0,751.0,1195.0,438.99999999999994,1445.0,4442.0,1887.0,1210.0,1396.0,6167.0,7645.0
020304,02,03,04,100.0,770.0,1061.0,381.0,1488.0,5528.0,1775.0,997.0000000000001,1123.0,6219.0,8487.0
020405,02,04,05,100.0,752.0,688.0,159.0,925.0,3319.0,706.0,391.0,419.00000000000006,3683.0,4611.0
020407,02,04,07,100.0,891.0,827.0,225.0,2099.0,4544.0,848.0,505.0,428.0,4926.0,7187.0
020506,02,05,06,100.0,910.0,730.0,145.0,1283.0,5801.0,818.0,404.0,254.0,5034.0,7248.999999999999
020508,02,05,08,100.0,1672.0,1209.0,279.0,2701.0,10815.0,1467.0,628.0,374.0,9141.0,13622.0
030101,03,01,01,100.0,443.0,426.99999999999994,91.0,602.0,1300.0,312.0,175.0,231.0,1540.0,2670.0
030202,03,02,02,100.0,500.0,636.0,153.0,685.0,1488.0,526.0,252.0,336.0,2350.0,2613.0
030203,03,02,03,100.0,287.0,387.0,98.0,186.0,696.0,329.0,216.0,286.0,1276.0,1048.0
030304,03,03,04,100.0,438.99999999999994,412.0,81.0,286.0,914.0,281.0,186.0,276.0,1429.0,1553.0
030307,03,03,07,100.0,289.0,335.0,97.0,323.0,657.0,222.00000000000003,128.0,172.0,1025.0,1389.0
030405,03,04,05,100.0,396.0,514.0,134.0,377.0,1014.0,432.0,247.00000000000003,303.0,1695.0,1522.0
030406,03,04,06,100.0,774.0,796.0,197.0,638.0,2349.0,646.0,315.0,436.00000000000006,3126.0,3395.0000000000005
030408,03,04,08,100.0,757.0,669.0,143.0,711.0,2892.0,621.0,333.0,401.99999999999994,3251.0,4134.0
030509,03,05,09,100.0,911.9999999999999,863.0000000000001,219.0,955.0000000000001,3308.0,756.0,384.0,324.0,3740.0,5042.0
030510,03,05,10,100.0,256.0,244.0,55.00000000000001,391.0,872.0000000000001,217.0,140.0,189.0,1124.0,1570.0
030611,03,06,11,100.0,792.0,716.0,124.0,1112.0,4408.0,876.0,319.0,240.0,4212.0,5880.0
030612,03,06,12,100.0,611.0,590.0,135.0,857.0,3845.0000000000005,714.0,291.0,231.0,3736.0,4819.0
030613,03,06,13,100.0,696.0,736.0,141.0,730.0,3672.9999999999995,939.0,320.0,156.0,3689.0,4931.0
030614,03,06,14,100.0,792.0,938.0000000000001,200.0,938.0000000000001,3040.0,747.0,344.0,403.0,3696.0,5067.0
030715,03,07,15,100.0,949.0,968.0,283.0,1030.0,4697.0,1269.0,413.0,273.0,4938.0,6734.0
030716,03,07,16,100.0,1030.0,1103.0,234.0,994.0,5024.0,1185.0,484.0,334.0,5252.0,6738.0
040101,04,01,01,100.0,908.0,1167.0,327.0,1140.0,3144.0,1442.0,993.0,950.0,4980.0,5593.0
040202,04,02,02,100.0,227.0,449.0,115.99999999999999,798.0,1249.0,555.0,393.0,390.0,2057.0,2681.0
040203,04,02,03,100.0,756.0,994.0,310.0,1403.0,3383.0,1338.0,928.9999999999999,1179.0,5018.0,6365.0
040304,04,03,04,100.0,772.0,997.0000000000001,326.0,1373.0,3763.0000000000005,1534.0,1191.0,1363.0,5646.0,6881.999999999999
040305,04,03,05,100.0,501.99999999999994,588.0,178.0,802.9999999999999,2546.0,993.0,754.0,817.0,3469.0,4285.0
040306,04,03,06,100.0,961.0,1204.0,347.0,1472.0,4883.0,2004.0,1510.0,1754.0,7081.999999999999,8380.0
040307,04,03,07,100.0,702.0,799.0,310.0,1159.0,3453.0,1457.0,1123.0,1405.0,5231.0,6536.0
040308,04,03,08,100.0,687.0,865.0,250.99999999999997,1357.0,3840.9999999999995,1688.0,1215.0,1408.0,5557.0,7384.0
040309,04,03,09,100.0,447.0,635.0,165.0,624.0,2322.0,1125.0,1017.0,1192.0,3645.0000000000005,4826.0
040310,04,03,10,100.0,466.0,592.0,177.0,693.0,2321.0,996.0000000000001,791.0,899.0,3499.0,4195.0
040411,04,04,11,100.0,586.0,882.0,241.0,677.0,2298.0,1223.0,844.9999999999999,1015.0,4044.0,4272.0
040412,04,04,12,100.0,382.0,596.0,139.0,505.0,1312.0,734.0,534.0,511.00000000000006,2388.0,2513.0
040413,04,04,13,100.0,429.0,588.0,164.0,501.0,1623.9999999999998,872.0000000000001,677.0,880.0000000000001,2938.0,3210.0
