id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0101,01,01,100.0,4519.0,4623.0,1207.0,7500.0,24494.0,6330.0,3396.0,2944.0,26747.000000000004,37288.0
0102,01,02,100.0,3247.0,4213.0,1241.0,6598.0,16409.0,5327.0,3707.0,3589.0,20968.0,27847.000000000004
0103,01,03,100.0,4491.0,6448.999999999999,2007.0,6770.0,16357.0,6218.0,3939.0,3590.9999999999995,23771.0,29494.0
0104,01,04,100.0,4395.0,5972.0,1873.9999999999998,8402.0,21235.0,7544.0,4965.0,4196.0,27261.0,38186.0
0201,02,01,100.0,2214.0,3575.0,1192.0,3303.0,8903.0,4006.0,2514.0,2345.0,13718.0,14397.999999999998
0202,02,02,100.0,2184.0,2565.0,853.9999999999999,3465.9999999999995,11417.0,3751.0,2341.0,2154.0,13980.000000000002,17630.0
0203,02,03,100.0,1521.0,2256.0,819.9999999999999,2933.0,9970.0,3661.9999999999995,2207.0,2519.0,12386.0,16132.0
0204,02,04,100.0,1643.0,1515.0,384.0,3024.0,7863.0,1554.0,896.0000000000001,847.0000000000001,8609.0,11798.0
0205,02,05,100.0,2582.0,1939.0,424.0,3984.0000000000005,16616.0,2285.0,1032.0,628.0,14175.0,20871.0
0301,03,01,100.0,443.0,426.99999999999994,91.0,602.0,1300.0,312.0,175.0,231.0,1540.0,2670.0
0302,03,02,100.0,787.0,1023.0,250.99999999999997,871.0000000000001,2184.0,855.0000000000001,468.0,622.0,3626.0,3661.0
0303,03,03,100.0,728.0,747.0,178.0,609.0,1571.0,503.0,314.0,448.00000000000006,2454.0,2942.0
0304,03,04,100.0,1927.0,1979.0,474.0,1726.0000000000002,6255.0,1698.9999999999998,894.9999999999999,1141.0,8072.0,9051.0
0305,03,05,100.0,1168.0,1107.0,274.0,1346.0,4180.0,973.0,524.0,513.0,4864.0,6612.0
0306,03,06,100.0,2891.0,2980.0,600.0,3636.9999999999995,14966.0,3276.0,1274.0,1030.0,15333.000000000002,20697.0
0307,03,07,100.0,1979.0,2071.0,517.0,2023.9999999999998,9721.0,2454.0,897.0000000000001,607.0,10190.0,13472.0
0401,04,01,100.0,908.0,1167.0,327.0,1140.0,3144.0,1442.0,993.0,950.0,4980.0,5593.0
0402,04,02,100.0,983.0,1443.0,426.0,2201.0,4632.0,1893.0,1322.0,1569.0,7075.0,9046.0
0403,04,03,100.0,4537.0,5680.0,1754.0,7481.0,23129.0,9797.0,7601.000000000001,8838.0,34129.0,42488.0
0404,04,04,100.0,1397.0,2066.0,544.0,1682.9999999999998,5234.0,2829.0,2056.0,2406.0,9370.0,9995.0
0405,04,05,100.0,2492.0,3302.0000000000005,989.0,3684.0000000000005,11521.0,4988.0,3889.0,4623.0,17688.0,21204.0
0406,04,06,100.0,0.0,0.0,0.0,11.0,0.0,3.0,3.0,4.0,6.0,14.000000000000002
0501,05,01,100.0,4312.0,5618.0,1612.0,4831.0,13074.0,5584.0,3861.9999999999995,3746.0,20912.0,23914.0
