id,district_id,forecast_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
0101,01,01,117450,7000,7587,1988,12285,44266,16632,11965,15727,57098,37288,100.0,5.959982971477224,6.459770114942528,1.6926351638995318,10.459770114942529,37.6892294593444,14.160919540229886,10.187313750532141,13.39037888463176,48.61472967220094,31.74797786292039
0102,01,02,86317,4844,5640,1715,12206,30447,10529,9682,11254,41321,27847,100.0,5.611872516422026,6.534054705330353,1.9868623793690698,14.140899243486219,35.27346872574348,12.198060636954482,11.216793910817104,13.037987881877267,47.87121887924742,32.2613158473997
0103,01,03,78278,5536,7384,2299,11253,25989,9353,7556,8908,37689,29494,100.0,7.07222974526687,9.433046322082832,2.93696824139605,14.375686655254349,33.20089935869593,11.948440174761748,9.652776003474795,11.379953499067426,48.14762768593985,37.67853036613097
0104,01,04,103703,5931,7296,2263,14799,36695,12399,10981,13339,49714,38186,100.0,5.719217380403653,7.035476312160689,2.182193379169359,14.270561121664754,35.384704396208406,11.956259703190844,10.58889328177584,12.862694425426458,47.938825299171675,36.822464152435316
0201,02,01,40530,2565,3975,1313,5324,12437,5510,4407,4999,19872,14398,100.0,6.328645447816432,9.807549962990377,3.2395756229953125,13.13594867999013,30.685911670367627,13.594867999013077,10.873427091043672,12.33407352578337,49.03034789045152,35.52430298544288
0202,02,02,65647,4147,4595,1377,6677,24038,9432,8360,7021,32343,17630,100.0,6.317120355842613,6.999558243331759,2.097582524715524,10.171066461529088,36.617057900589515,14.36775480981614,12.734778436181394,10.695081267993968,49.268054899690775,26.855758831325115
0203,02,03,48174,2622,3375,1089,4972,18392,7244,5682,4798,23120,16132,100.0,5.442769958898991,7.005853780047329,2.260555486361938,10.320919998339354,38.178270436334955,15.037156972640844,11.794744052808568,9.959729314568024,47.99269315398348,33.48694316436252
0204,02,04,50216,3085,3076,761,5363,19209,5784,4711,8227,25058,11798,100.0,6.143460251712601,6.125537677234347,1.5154532419945834,10.6798629918751,38.252748128086665,11.518241198024533,9.381472040783814,16.383224470288354,49.900430141787474,23.49450374382667
0205,02,05,85819,6053,5335,1180,8546,44360,10529,5477,4339,40930,20871,100.0,7.053216653654785,6.216572087766113,1.3749868910148102,9.958167771705567,51.69018515713304,12.268844894487236,6.382036611939081,5.055989932299374,47.69340122816625,24.31978932404246
0301,03,01,17094,1288,1480,403,1519,4619,1915,2019,3851,8596,2670,100.0,7.534807534807535,8.658008658008658,2.3575523575523576,8.886158886158887,27.021177021177024,11.202761202761202,11.81116181116181,22.52837252837253,50.28665028665029,15.619515619515619
0302,03,02,46965,3093,4665,1333,3377,11358,7819,6885,8435,24025,3661,100.0,6.5857553497285215,9.932928776748643,2.838283828382838,7.19046098158203,24.18396678377515,16.648568082614712,14.659853082082403,17.9601831150857,51.15511551155115,7.795166613435538
0303,03,03,35543,2314,3302,971,2544,8006,5429,5640,7337,17940,2942,100.0,6.5104239934726955,9.290155586191373,2.731902202965422,7.157527501899108,22.524829080268972,15.274456292378247,15.868103424021607,20.642601918802576,50.47407365726022,8.277297920828293
0304,03,04,90698,5975,8271,2194,6941,26603,13844,10665,16205,47489,9051,100.0,6.587796864318948,9.119274956448873,2.419016957375025,7.652869964056539,29.331407528280668,15.263842642616154,11.758803942755078,17.866987144148712,52.35947870956361,9.979271869280469
0305,03,05,54032,3695,4533,1191,4369,17536,7741,6152,8815,27608,6612,100.0,6.838540124370743,8.389472904945219,2.204249333728161,8.085949067219426,32.45484157536275,14.326695291679007,11.385845424933374,16.314406277761325,51.09564702398579,12.237192774652058
0306,03,06,104046,6585,7851,1810,9111,41406,16417,8740,12126,52457,20697,100.0,6.328931434173346,7.545700939968859,1.739615170213175,8.75670376564212,39.79585952367222,15.778597927839611,8.400130711416104,11.654460527074564,50.41712319550968,19.892163081713857
0307,03,07,60957,4332,5553,1428,4987,23571,11284,5468,4334,30292,13472,100.0,7.106648949259315,9.109700280525617,2.3426349721935136,8.181176895188411,38.66824154732024,18.51140968223502,8.970257722656955,7.109929950620931,49.69404662302935,22.100825171842448
0401,04,01,19579,1196,1550,465,1994,4897,2623,2507,4347,10054,5593,100.0,6.108585729608254,7.916645385361868,2.37499361560856,10.184381224781653,25.011491904591654,13.397006997293017,12.804535471678841,22.202359671076152,51.35093722866336,28.56632105827672
0402,04,02,41882,1843,2760,953,4519,9077,5541,5532,11657,21646,9046,100.0,4.400458430829473,6.58994317367843,2.275440523375197,10.789838116613343,21.672794995463445,13.2300272193305,13.208538274198938,27.83295926651067,51.683300701972215,21.598777517788072
0403,04,03,146437,7090,8446,2755,15379,41859,20299,20455,30154,74322,42488,100.0,4.841672528117893,5.767668007402501,1.8813551219978557,10.502127194629772,28.58498876650027,13.861933800883655,13.968464254252682,20.59179032621537,50.75356638008154,29.014525017584354
0404,04,04,53277,2450,3698,1160,4281,10849,7688,7613,15538,28461,9995,100.0,4.5986072789383785,6.941081517352704,2.17729977288511,8.035362351483755,20.363383824164274,14.43024194305235,14.289468250839949,29.16455506128348,53.42080072076131,18.76044071550575
0405,04,05,82349,3914,5120,1659,7923,21917,11417,11578,18821,42157,21204,100.0,4.752941747926507,6.217440406076577,2.014596412828328,9.62124615963764,26.614773707027407,13.864163499253179,14.059672855772384,22.855165211477978,51.19309281229888,25.748946556728068
0406,04,06,68,0,3,0,11,3,16,12,23,24,14,100.0,0.0,4.411764705882353,0.0,16.176470588235293,4.411764705882353,23.52941176470588,17.647058823529413,33.82352941176471,35.294117647058826,20.588235294117645
0501,05,01,105978,6770,8760,2731,11233,26599,13668,14054,22163,54102,23914,100.0,6.388118288701429,8.265866500594463,2.576949933004963,10.599369680499727,25.09860537092604,12.897016361886429,13.261242899469702,20.912830964917248,51.05021796976731,22.56506067296986
0502,05,02,90763,5555,7947,2497,9271,20609,12048,12321,20515,46482,18374,100.0,6.120335378953979,8.755770523230833,2.7511210515298083,10.214514725163337,22.706389167392,13.274131529367693,13.57491488822538,22.60282273613697,51.2124984850655,20.243931998721944
0503,05,03,28511,1847,2496,740,2991,7359,3884,3734,5460,14497,6705,100.0,6.478201395952439,8.754515800918943,2.5954894602083405,10.490687804706955,25.811090456315107,13.622812247904317,13.096699519483709,19.15050331451019,50.847041492757185,23.517238960401247
0504,05,04,19945,1127,2021,674,1454,3276,2986,3037,5370,10091,1471,100.0,5.650538982201053,10.132865379794435,3.379293055903735,7.290047630985209,16.42516921534219,14.971170719478566,15.226873903233892,26.92404111306092,50.594133868137384,7.375282025570318
0601,06,01,75803,4177,5013,1562,7479,20051,10366,10577,16578,40038,12914,100.0,5.510336002532881,6.613194728440827,2.0606044615648456,9.86636412806881,26.451459704761028,13.674920517657613,13.953273617139164,21.869846839834835,52.81849003337599,17.03626505547274
0602,06,02,79387,4158,5931,1925,7247,16944,10747,10965,21470,41896,12074,100.0,5.237633365664403,7.470996510763728,2.424830261881668,9.128698653431922,21.34354491289506,13.537480947762228,13.812085102094802,27.044730245506194,52.77438371521785,15.20903926335546
0603,06,03,84718,4277,7165,2367,7850,16940,12421,11897,21801,44320,12633,100.0,5.048513893151396,8.457470667390638,2.793975306310347,9.266035553247244,19.995750607899147,14.661583134634906,14.043060506621968,25.733610330744348,52.314738308269796,14.911825113907314
0604,06,04,70163,3263,6443,2290,6418,11407,10505,9842,19995,36956,9821,100.0,4.6505993187292445,9.18290266949817,3.2638285136040364,9.147271353847469,16.257856705100977,14.972278836423754,14.027336345367218,28.49792625742913,52.67163604748942,13.997406040220628
0701,07,01,50915,2667,3447,1090,5340,14777,7668,7290,8636,24315,16133,100.0,5.2381420013748405,6.77010704114701,2.1408229401944414,10.488068349209467,29.022881272709416,15.060394775606403,14.31798094863989,16.96160267111853,47.75606402828243,31.686143572621035
0702,07,02,51149,2871,3365,1013,5348,16428,7322,6915,7887,25629,12247,100.0,5.613012962130247,6.578818745234511,1.9804883770943713,10.455727384699603,32.117929969305365,14.315040372245791,13.51932589102426,15.419656298265853,50.10655144773114,23.943772116756925
0703,07,03,46428,2577,3550,1148,4715,11993,6803,6754,8888,24505,8287,100.0,5.550529852675109,7.64624795382097,2.4726458171792887,10.155509606272076,25.83139484793659,14.652795726716636,14.547255966227276,19.14362022917205,52.78064960799518,17.849142758680106
0704,07,04,65094,4015,4749,1376,6817,18441,8696,8489,12511,33577,13944,100.0,6.16800319537899,7.295603281408425,2.113866101330384,10.472547393000891,28.329799981565124,13.359142163640275,13.041140504501184,19.219897379174732,51.58232709619934,21.42132915476081
0705,07,05,53106,2961,3458,1175,5042,12888,6767,7192,13623,27651,9639,100.0,5.57564117048921,6.511505291304184,2.212556020035401,9.494219108951908,24.268444243588295,12.742439649003877,13.542725869016683,25.652468647610437,52.06756298723308,18.150491469890408
0706,07,06,32337,1942,2802,934,2965,6831,4125,4199,8539,16663,5680,100.0,6.005504530414077,8.664996752945541,2.8883322509818474,9.169063302099762,21.124408572223768,12.756285369700343,12.985125398150727,26.406283823483932,51.5292080279556,17.56501839997526
0707,07,07,51955,3037,4347,1488,4388,9976,7302,7392,14025,26985,6367,100.0,5.845443171975749,8.36685593301896,2.864016937734578,8.445770378211915,19.201231835242037,14.054470214608797,14.227697045520163,26.99451448368781,51.93917813492446,12.254835915696276
0801,08,01,166157,10412,12626,3636,17731,68374,20035,16204,17139,81199,57473,100.0,6.266362536637036,7.5988372442930485,2.1882917963131256,10.671232629380647,41.15023742604886,12.05787297555926,9.752222295780497,10.31494309598753,48.868840915519655,34.58957492010568
0802,08,02,72659,4211,5781,1801,7286,17112,9818,10131,16519,36948,13748,100.0,5.79556558719498,7.956344017946848,2.478701881391156,10.0276634690816,23.551108603201254,13.512434798166778,13.943214192323044,22.73496745069434,50.85123659835671,18.921262335016998
