district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
3,2,2,9,2472,271.0,321.0,78.0,454.0,782.0,251.0,154.0,161.0,1289.0,1410.0
3,2,2,10,1781,238.0,268.0,50.0,175.0,587.0,230.0,90.0,143.0,884.0,1003.0
3,2,3,7,2429,291.0,379.0,104.0,170.0,690.0,329.0,210.0,256.0,1270.0,995.0
3,3,4,5,2040,345.0,289.0,80.0,220.0,643.0,174.0,137.0,152.0,989.0,1166.0
3,3,4,6,756,81.0,91.0,16.0,74.0,216.0,97.0,68.0,113.0,412.0,323.0
3,3,7,11,495,53.0,88.0,28.0,33.0,124.0,61.0,34.0,74.0,257.0,199.0
3,3,7,15,1436,177.0,206.0,48.0,233.0,462.0,155.0,65.0,90.0,626.0,973.0
3,3,7,16,30,3.0,0.0,7.0,0.0,7.0,3.0,10.0,0.0,16.0,9.0
3,4,5,8,939,96.0,148.0,52.0,66.0,238.0,125.0,102.0,112.0,458.0,295.0
3,4,5,12,1797,223.0,225.0,61.0,206.0,624.0,222.0,89.0,147.0,923.0,851.0
3,4,5,13,526,68.0,96.0,10.0,52.0,139.0,80.0,48.0,33.0,239.0,238.0
3,4,6,14,5844,750.0,777.0,164.0,622.0,2199.0,631.0,263.0,438.0,2967.0,3181.0
3,4,8,18,6203,724.0,614.0,153.0,691.0,2737.0,571.0,307.0,406.0,3077.0,3886.0
3,5,9,19,925,144.0,130.0,52.0,129.0,296.0,92.0,24.0,58.0,402.0,709.0
3,5,9,20,1113,133.0,133.0,25.0,113.0,449.0,125.0,66.0,69.0,566.0,632.0
3,5,9,23,2238,250.0,202.0,38.0,302.0,1044.0,203.0,117.0,82.0,1028.0,1497.0
3,5,9,24,1455,170.0,172.0,32.0,192.0,642.0,127.0,78.0,42.0,700.0,976.0
3,5,9,25,1832,221.0,240.0,69.0,213.0,756.0,172.0,84.0,77.0,923.0,1161.0
3,5,10,17,936,73.0,73.0,12.0,199.0,374.0,73.0,59.0,73.0,394.0,639.0
3,5,10,21,807,101.0,86.0,21.0,101.0,284.0,108.0,49.0,57.0,405.0,538.0
3,5,10,22,471,63.0,78.0,18.0,45.0,153.0,43.0,27.0,44.0,244.0,273.0
3,6,11,26,4795,442.0,399.0,65.0,697.0,2426.0,467.0,176.0,123.0,2334.0,3277.0
3,6,11,31,3632,345.0,301.0,43.0,441.0,1881.0,394.0,147.0,80.0,1819.0,2512.0
3,6,12,27,3919,314.0,312.0,75.0,471.0,2130.0,374.0,144.0,99.0,1983.0,2569.0
3,6,12,28,3107,296.0,251.0,49.0,400.0,1543.0,284.0,149.0,135.0,1592.0,2095.0
3,6,13,32,7239,708.0,711.0,129.0,704.0,3648.0,904.0,284.0,151.0,3624.0,4769.0
3,6,14,29,1696,202.0,209.0,48.0,196.0,554.0,188.0,118.0,181.0,908.0,982.0
3,6,14,30,1716,186.0,289.0,84.0,322.0,583.0,118.0,65.0,69.0,752.0,1441.0
3,6,14,34,1817,151.0,125.0,19.0,259.0,960.0,154.0,72.0,77.0,915.0,1283.0
3,6,14,35,1188,120.0,111.0,16.0,151.0,558.0,125.0,56.0,51.0,593.0,802.0
3,6,14,41,731,96.0,173.0,28.0,40.0,260.0,83.0,26.0,25.0,380.0,374.0
3,7,15,36,4103,356.0,384.0,141.0,529.0,1929.0,525.0,133.0,106.0,2026.0,2771.0
3,7,15,37,5603,616.0,544.0,116.0,515.0,2711.0,699.0,228.0,174.0,2847.0,3817.0
3,7,16,33,979,110.0,105.0,29.0,70.0,508.0,58.0,40.0,59.0,462.0,646.0
3,7,16,38,5731,590.0,579.0,112.0,571.0,2864.0,625.0,241.0,149.0,2878.0,3783.0
3,7,16,39,3477,356.0,409.0,91.0,346.0,1583.0,404.0,176.0,112.0,1768.0,2188.0
4,1,1,1,5188,418.0,530.0,135.0,593.0,1711.0,750.0,525.0,526.0,2560.0,2978.0
4,1,1,2,346,31.0,35.0,0.0,87.0,93.0,47.0,31.0,22.0,102.0,292.0
4,1,1,3,4347,470.0,560.0,174.0,427.0,1280.0,618.0,441.0,377.0,2222.0,2181.0
4,2,2,4,68,0.0,27.0,3.0,6.0,10.0,10.0,3.0,9.0,32.0,37.0
4,2,2,5,327,26.0,36.0,15.0,45.0,92.0,41.0,47.0,25.0,149.0,179.0
4,2,2,6,804,59.0,91.0,13.0,100.0,268.0,97.0,64.0,112.0,394.0,484.0
4,2,2,7,789,60.0,93.0,25.0,99.0,236.0,114.0,92.0,70.0,388.0,469.0
4,2,2,8,795,52.0,110.0,40.0,78.0,189.0,135.0,112.0,79.0,410.0,411.0
4,2,2,9,1256,37.0,65.0,27.0,435.0,440.0,102.0,77.0,73.0,611.0,969.0
4,2,3,10,499,46.0,60.0,6.0,152.0,183.0,25.0,15.0,12.0,242.0,436.0
4,2,3,11,5092,328.0,493.0,148.0,692.0,1608.0,758.0,452.0,613.0,2417.0,3069.0
4,2,3,12,1793,129.0,214.0,74.0,231.0,538.0,238.0,165.0,204.0,870.0,1108.0
4,2,3,13,2775,214.0,239.0,61.0,326.0,989.0,336.0,279.0,331.0,1391.0,1652.0
4,2,3,14,12,0.0,0.0,0.0,3.0,0.0,0.0,6.0,3.0,0.0,12.0
4,3,4,15,1648,73.0,103.0,37.0,257.0,633.0,211.0,164.0,170.0,759.0,1242.0
4,3,4,16,5175,427.0,531.0,163.0,501.0,1629.0,720.0,548.0,656.0,2677.0,2832.0
4,3,4,17,4285,307.0,403.0,132.0,478.0,1404.0,606.0,434.0,521.0,2177.0,2542.0
4,3,5,18,4382,293.0,346.0,111.0,526.0,1470.0,622.0,471.0,543.0,2159.0,2622.0
4,3,5,19,2671,203.0,246.0,64.0,276.0,992.0,377.0,256.0,257.0,1250.0,1582.0
4,3,6,20,4027,244.0,320.0,98.0,456.0,1379.0,607.0,406.0,517.0,2021.0,2380.0
4,3,6,21,1778,118.0,149.0,41.0,204.0,666.0,276.0,154.0,170.0,821.0,1112.0
4,3,6,22,5223,368.0,418.0,131.0,523.0,1762.0,727.0,602.0,692.0,2600.0,3065.0
4,3,6,23,2896,231.0,263.0,60.0,287.0,1008.0,373.0,301.0,373.0,1489.0,1668.0
4,3,7,24,2521,171.0,199.0,49.0,280.0,849.0,299.0,259.0,415.0,1315.0,1529.0
4,3,7,25,5189,344.0,448.0,160.0,627.0,1829.0,688.0,505.0,588.0,2569.0,3345.0
4,3,7,26,2599,188.0,204.0,81.0,249.0,787.0,413.0,327.0,350.0,1344.0,1623.0
4,3,8,27,6704,433.0,534.0,156.0,805.0,2243.0,988.0,745.0,800.0,3247.0,4362.0
4,3,8,28,4479,236.0,303.0,95.0,518.0,1539.0,695.0,509.0,584.0,2254.0,2925.0
4,3,9,29,2641,153.0,225.0,58.0,218.0,838.0,374.0,375.0,400.0,1313.0,1617.0
4,3,9,30,2736,163.0,209.0,66.0,279.0,816.0,415.0,373.0,415.0,1287.0,1744.0
4,3,9,31,2145,144.0,183.0,39.0,190.0,661.0,328.0,262.0,338.0,1043.0,1472.0
4,3,10,32,6829,478.0,582.0,174.0,645.0,2311.0,961.0,795.0,883.0,3426.0,4124.0
4,4,11,33,40,0.0,0.0,0.0,13.0,14.0,3.0,10.0,0.0,19.0,33.0
4,4,11,34,2112,133.0,279.0,41.0,216.0,573.0,363.0,231.0,276.0,1093.0,1134.0
4,4,11,35,1055,68.0,137.0,39.0,79.0,256.0,143.0,147.0,186.0,561.0,565.0
4,4,11,36,1138,94.0,136.0,50.0,76.0,322.0,182.0,115.0,163.0,623.0,618.0
4,4,11,37,3201,253.0,337.0,101.0,267.0,1049.0,455.0,329.0,410.0,1657.0,1737.0
4,4,12,38,2180,190.0,302.0,67.0,205.0,603.0,358.0,243.0,212.0,1124.0,1047.0
4,4,12,39,256,41.0,30.0,6.0,45.0,75.0,44.0,12.0,3.0,98.0,228.0
4,4,12,40,436,22.0,67.0,19.0,38.0,114.0,70.0,44.0,62.0,228.0,230.0
4,4,12,41,1794,141.0,205.0,34.0,216.0,508.0,250.0,214.0,226.0,903.0,972.0
4,4,13,42,1436,109.0,126.0,45.0,96.0,416.0,189.0,212.0,243.0,718.0,767.0
4,4,13,43,1126,89.0,105.0,28.0,107.0,316.0,167.0,148.0,166.0,585.0,579.0
4,4,13,44,3028,218.0,323.0,91.0,265.0,883.0,494.0,312.0,442.0,1557.0,1747.0
4,5,14,45,2786,210.0,264.0,89.0,263.0,873.0,429.0,333.0,325.0,1458.0,1500.0
4,5,14,46,4834,356.0,470.0,113.0,386.0,1517.0,643.0,591.0,758.0,2413.0,2802.0
4,5,14,47,2271,152.0,172.0,66.0,199.0,693.0,346.0,293.0,350.0,1208.0,1330.0
4,5,14,48,4577,284.0,362.0,89.0,435.0,1545.0,698.0,529.0,635.0,2246.0,2931.0
4,5,15,49,2039,182.0,243.0,75.0,240.0,663.0,269.0,183.0,184.0,960.0,1277.0
4,5,15,50,2378,148.0,238.0,60.0,268.0,739.0,349.0,268.0,308.0,1207.0,1432.0
4,5,15,51,1973,140.0,197.0,64.0,225.0,641.0,264.0,203.0,239.0,957.0,1145.0
4,5,16,52,4005,266.0,379.0,123.0,400.0,1308.0,555.0,429.0,545.0,1987.0,2504.0
4,5,16,53,3042,201.0,255.0,80.0,402.0,959.0,440.0,332.0,373.0,1522.0,1844.0
4,5,16,54,1108,65.0,83.0,21.0,118.0,354.0,171.0,139.0,157.0,557.0,651.0
4,5,16,55,3247,221.0,313.0,101.0,369.0,1152.0,423.0,305.0,363.0,1606.0,1926.0
4,5,16,56,2543,178.0,263.0,75.0,282.0,880.0,354.0,246.0,265.0,1231.0,1499.0
4,6,17,57,15,0.0,0.0,0.0,9.0,0.0,0.0,3.0,3.0,0.0,12.0
5,1,1,1,3021,348.0,426.0,102.0,325.0,940.0,409.0,235.0,236.0,1508.0,1479.0
5,1,1,2,2811,350.0,288.0,84.0,373.0,1010.0,317.0,181.0,208.0,1401.0,1753.0
5,1,1,3,1461,118.0,190.0,42.0,150.0,414.0,169.0,188.0,190.0,707.0,682.0
5,1,2,4,1585,171.0,295.0,85.0,179.0,432.0,173.0,126.0,124.0,836.0,892.0
5,1,2,5,623,44.0,84.0,25.0,64.0,179.0,114.0,64.0,49.0,322.0,254.0
5,1,2,6,4388,479.0,612.0,184.0,489.0,1277.0,547.0,441.0,359.0,2144.0,2312.0
5,1,2,7,5929,578.0,822.0,269.0,519.0,1636.0,768.0,661.0,676.0,3059.0,2668.0
5,1,2,8,2758,301.0,314.0,83.0,309.0,913.0,352.0,263.0,223.0,1326.0,1627.0
5,1,2,9,1926,169.0,273.0,69.0,182.0,532.0,327.0,199.0,175.0,933.0,913.0
5,1,3,10,1536,210.0,169.0,51.0,182.0,529.0,202.0,90.0,103.0,766.0,927.0
5,1,3,11,2840,223.0,430.0,136.0,313.0,773.0,398.0,285.0,282.0,1447.0,1358.0
5,1,3,12,4249,412.0,566.0,156.0,550.0,1455.0,514.0,306.0,290.0,1931.0,3061.0
5,1,3,13,2935,276.0,323.0,111.0,413.0,900.0,432.0,262.0,218.0,1382.0,1850.0
5,1,3,14,5006,457.0,548.0,188.0,585.0,1576.0,707.0,488.0,457.0,2432.0,2877.0
5,1,3,39,672,85.0,160.0,26.0,93.0,201.0,61.0,24.0,22.0,292.0,610.0
5,2,4,15,799,67.0,123.0,45.0,58.0,160.0,163.0,119.0,64.0,406.0,231.0
5,2,4,16,95,0.0,12.0,3.0,7.0,23.0,15.0,17.0,18.0,44.0,34.0
5,2,4,17,1872,140.0,230.0,109.0,230.0,449.0,291.0,224.0,199.0,879.0,938.0
5,2,4,18,1189,129.0,174.0,54.0,178.0,348.0,125.0,86.0,95.0,545.0,711.0
5,2,4,19,2153,279.0,293.0,60.0,196.0,697.0,230.0,210.0,188.0,1095.0,1106.0
5,2,4,20,192,29.0,28.0,12.0,18.0,41.0,31.0,9.0,24.0,98.0,98.0
5,2,5,21,903,79.0,155.0,40.0,100.0,237.0,157.0,84.0,51.0,452.0,326.0
5,2,5,22,3629,415.0,622.0,143.0,359.0,1120.0,439.0,261.0,270.0,1788.0,2326.0
5,2,5,23,7439,862.0,1228.0,382.0,830.0,2050.0,877.0,655.0,555.0,3736.0,3888.0
5,2,5,24,1407,145.0,141.0,48.0,156.0,385.0,192.0,190.0,150.0,695.0,659.0
5,2,6,25,2841,262.0,310.0,111.0,379.0,888.0,351.0,260.0,280.0,1308.0,1662.0
5,2,6,26,6361,582.0,737.0,214.0,754.0,2095.0,901.0,578.0,500.0,3060.0,3864.0
5,2,6,27,1999,181.0,299.0,101.0,303.0,590.0,257.0,140.0,128.0,923.0,1274.0
5,2,6,28,500,50.0,68.0,15.0,49.0,138.0,82.0,46.0,52.0,259.0,226.0
5,2,6,29,704,52.0,79.0,25.0,39.0,164.0,122.0,103.0,120.0,369.0,319.0
5,3,7,30,2193,216.0,340.0,115.0,198.0,601.0,378.0,213.0,132.0,1088.0,742.0
5,3,7,31,4992,419.0,590.0,161.0,446.0,1534.0,676.0,588.0,578.0,2539.0,2405.0
5,3,8,32,5718,496.0,723.0,182.0,658.0,1788.0,730.0,551.0,590.0,2736.0,3277.0
5,3,8,33,234,18.0,18.0,6.0,40.0,77.0,31.0,19.0,25.0,116.0,117.0
5,4,9,34,872,86.0,143.0,54.0,88.0,208.0,93.0,88.0,112.0,394.0,501.0
5,4,9,35,117,7.0,3.0,9.0,21.0,25.0,25.0,9.0,18.0,53.0,71.0
5,4,9,36,1768,173.0,361.0,82.0,95.0,398.0,275.0,213.0,171.0,936.0,589.0
5,4,9,37,353,25.0,43.0,30.0,33.0,63.0,46.0,62.0,51.0,191.0,131.0
5,4,9,38,518,44.0,97.0,30.0,42.0,99.0,85.0,45.0,76.0,276.0,186.0
6,1,1,1,1817,143.0,219.0,85.0,198.0,483.0,270.0,200.0,219.0,937.0,931.0
6,1,1,2,3165,287.0,345.0,99.0,309.0,1016.0,423.0,344.0,342.0,1648.0,1709.0
6,1,1,3,2027,177.0,195.0,67.0,203.0,680.0,311.0,167.0,227.0,1044.0,1030.0
6,1,2,4,2347,164.0,276.0,75.0,282.0,731.0,304.0,266.0,249.0,1168.0,1157.0
6,1,2,5,3238,282.0,354.0,80.0,355.0,1086.0,462.0,305.0,314.0,1632.0,1702.0
6,1,2,6,2288,204.0,247.0,72.0,191.0,739.0,297.0,226.0,312.0,1162.0,1180.0
6,1,2,7,2651,231.0,285.0,82.0,292.0,839.0,354.0,279.0,289.0,1350.0,1371.0
6,1,2,8,2041,169.0,202.0,37.0,183.0,657.0,294.0,250.0,249.0,1033.0,1057.0
6,1,2,9,3137,284.0,307.0,77.0,300.0,1071.0,423.0,337.0,338.0,1608.0,1665.0
6,1,2,10,1366,133.0,130.0,33.0,97.0,401.0,250.0,154.0,168.0,700.0,726.0
6,2,3,1,1166,111.0,118.0,44.0,106.0,357.0,158.0,126.0,146.0,587.0,542.0
6,2,3,2,1705,159.0,199.0,58.0,207.0,528.0,221.0,148.0,185.0,818.0,946.0
6,2,3,3,2249,204.0,254.0,62.0,225.0,769.0,271.0,243.0,221.0,1132.0,1179.0
6,2,3,4,2164,222.0,235.0,58.0,235.0,739.0,265.0,225.0,185.0,1067.0,1103.0
6,2,3,5,3856,305.0,469.0,121.0,534.0,1146.0,483.0,341.0,457.0,1996.0,2010.0
6,2,3,6,1245,105.0,137.0,46.0,126.0,292.0,205.0,187.0,147.0,651.0,541.0
6,2,4,7,2316,190.0,302.0,80.0,222.0,708.0,306.0,267.0,241.0,1164.0,1175.0
6,2,4,8,1912,193.0,241.0,71.0,209.0,553.0,239.0,197.0,209.0,950.0,1042.0
6,2,4,9,2166,188.0,266.0,72.0,251.0,591.0,307.0,225.0,266.0,1095.0,1202.0
6,2,4,10,1453,120.0,180.0,50.0,224.0,391.0,188.0,132.0,168.0,741.0,852.0
6,2,4,11,2171,201.0,308.0,108.0,193.0,557.0,291.0,260.0,253.0,1131.0,1011.0
6,3,5,1,1368,101.0,186.0,44.0,232.0,379.0,176.0,100.0,150.0,609.0,843.0
6,3,5,2,1337,113.0,187.0,63.0,137.0,329.0,195.0,152.0,161.0,710.0,696.0
6,3,5,3,3412,304.0,429.0,121.0,330.0,977.0,494.0,368.0,389.0,1755.0,1778.0
6,3,5,4,2504,197.0,361.0,118.0,246.0,594.0,339.0,281.0,368.0,1328.0,1245.0
6,3,6,5,2039,144.0,235.0,64.0,233.0,629.0,278.0,220.0,236.0,1046.0,1095.0
6,3,6,6,1997,185.0,277.0,77.0,263.0,585.0,251.0,182.0,177.0,980.0,1227.0
6,3,6,7,1119,49.0,92.0,33.0,330.0,343.0,121.0,65.0,86.0,530.0,785.0
6,3,6,8,3885,370.0,655.0,181.0,418.0,1032.0,508.0,363.0,358.0,1881.0,1879.0
6,3,6,9,3061,235.0,403.0,114.0,351.0,860.0,461.0,364.0,273.0,1574.0,1656.0
6,3,6,10,2000,166.0,271.0,77.0,209.0,519.0,309.0,190.0,259.0,1062.0,1065.0
6,4,7,1,2309,179.0,316.0,104.0,237.0,536.0,349.0,244.0,344.0,1157.0,1273.0
6,4,7,2,1305,118.0,199.0,73.0,121.0,309.0,191.0,112.0,182.0,646.0,652.0
6,4,7,3,3305,151.0,279.0,76.0,992.0,924.0,329.0,263.0,291.0,1600.0,2282.0
6,4,8,4,1427,117.0,206.0,65.0,144.0,292.0,221.0,139.0,243.0,747.0,713.0
6,4,8,5,1154,99.0,170.0,55.0,111.0,283.0,152.0,122.0,162.0,612.0,581.0
6,4,8,6,1208,78.0,163.0,43.0,162.0,311.0,156.0,136.0,159.0,658.0,608.0
6,4,8,7,1421,98.0,196.0,61.0,116.0,395.0,221.0,161.0,173.0,753.0,723.0
6,4,8,8,1747,162.0,307.0,95.0,164.0,400.0,303.0,172.0,144.0,893.0,665.0
6,4,8,9,1520,87.0,190.0,62.0,179.0,360.0,229.0,159.0,254.0,788.0,922.0
6,4,8,10,2318,186.0,315.0,122.0,270.0,564.0,352.0,247.0,262.0,1211.0,1276.0
7,1,1,1,4882,294.0,353.0,114.0,463.0,1585.0,766.0,640.0,667.0,2315.0,2926.0
7,1,1,2,9552,648.0,975.0,357.0,1152.0,2980.0,1347.0,1027.0,1066.0,4525.0,5895.0
7,1,1,3,4232,312.0,376.0,120.0,524.0,1459.0,570.0,437.0,434.0,2020.0,2561.0
7,1,1,4,7984,500.0,788.0,242.0,921.0,2586.0,1153.0,816.0,978.0,3876.0,4855.0
7,2,2,1,3871,284.0,346.0,100.0,415.0,1295.0,529.0,432.0,470.0,1979.0,2110.0
7,2,2,2,4567,389.0,395.0,149.0,550.0,1708.0,603.0,374.0,399.0,2149.0,2734.0
7,2,2,3,8052,556.0,790.0,257.0,942.0,2799.0,1136.0,769.0,803.0,3880.0,4746.0
7,2,2,4,4590,383.0,419.0,103.0,595.0,1771.0,590.0,372.0,357.0,2285.0,2698.0
7,3,3,1,7065,528.0,849.0,232.0,876.0,2286.0,954.0,658.0,682.0,3666.0,3889.0
7,3,3,2,3049,225.0,298.0,91.0,369.0,970.0,400.0,331.0,365.0,1575.0,1627.0
7,3,3,3,5489,435.0,637.0,183.0,634.0,1719.0,796.0,589.0,496.0,2717.0,2827.0
7,4,4,1,6932,598.0,755.0,225.0,711.0,2318.0,992.0,666.0,667.0,3466.0,3489.0
7,4,4,2,498,45.0,58.0,15.0,33.0,134.0,78.0,74.0,61.0,243.0,222.0
7,4,4,3,9396,871.0,1016.0,286.0,1078.0,3379.0,1196.0,761.0,809.0,4605.0,5195.0
