id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0110,01,10,100.0,18129.0,2136.0,818.0,2657.0,1237.0,1644.0000000000002,2336.0,1306.0,947.0000000000001,403.0,1917.0000000000002,1920.0,329.0,547.0,10774.0,4445.0,3445.0000000000005,446.0,13656.0,3761.0,949.0,6144.0,577.0,1694.0000000000002,2207.0,2938.0,1988.0
0120,01,20,100.0,13165.0,1247.0,680.0,1518.0,530.0,797.0,2953.0,1536.0,874.0,601.0,853.9999999999999,2848.0,557.0,916.0,5201.0,1759.0,1926.0000000000002,227.0,16851.0,6412.0,803.9999999999999,6801.000000000001,1732.9999999999998,1622.0,426.0,978.9999999999999,2598.0
0130,01,30,100.0,11318.0,641.0,842.0,1064.0,370.0,580.0,2577.0,2013.0,1053.0,545.0,538.0,3347.0,866.0,969.0,3924.0,1339.0,1373.0,337.0,24746.0,13430.000000000002,330.0,8004.000000000001,2312.0,1887.0,249.00000000000003,600.0,3856.0
0140,01,40,100.0,16604.0,1170.0,1035.0,1581.0,504.0,769.0,3724.0,3483.0,1304.0,668.0,842.0,3947.9999999999995,1007.0,1167.0,4196.0,1327.0,1613.0,211.0,24915.0,12420.0,554.0,8119.0,2042.0000000000002,1853.0,483.0,768.0,3722.0
0210,02,10,100.0,4404.0,355.0,321.0,571.0,192.0,260.0,900.0,642.0,250.0,190.0,267.0,899.0,323.0,204.0,2569.0,636.0,1260.0,87.0,15324.0,9813.0,263.0,4217.0,1289.0,881.0,219.0,324.0,3215.9999999999995
0220,02,20,100.0,9779.0,1333.0,581.0,1709.0,573.0,873.0,1276.0,501.99999999999994,385.0,458.0,1118.0,1257.0,260.0,297.0,1805.0,580.0,746.0,80.0,8465.0,4643.0,362.0,2603.0,855.0000000000001,550.0,130.0,1432.0,1657.9999999999998
0230,02,30,100.0,6314.0,892.0,341.0,1111.0,419.00000000000006,619.0,664.0,425.0,175.0,153.0,816.0,621.0,177.0,154.0,1023.0,289.0,413.0,50.0,10938.0,8518.0,196.0,1573.0,363.0,374.0,37.0,869.9999999999999,2039.9999999999998
0240,02,40,100.0,6108.0,594.0,246.0,942.0,293.0,558.0,885.0,483.0,334.0,163.0,514.0,1005.0000000000001,189.0,243.00000000000003,3161.0,1202.0,911.9999999999999,234.0,4847.0,1111.0,266.0,2090.0,104.0,948.0,1971.0,618.0,740.0
0250,02,50,100.0,13646.0,1877.0,541.0,2347.0,726.0,1479.0,1714.9999999999998,609.0,637.0,266.0,1389.0,1350.0,352.0,376.0,3920.0000000000005,1521.0,1277.0,282.0,5448.0,1291.0,281.0,2399.0,162.0,928.9999999999999,1279.0,1625.0,808.0
0310,03,10,100.0,888.0000000000001,34.0,28.000000000000004,38.0,36.0,30.0,374.0,111.00000000000001,47.0,22.0,24.0,231.0,54.0,65.0,1294.0,292.0,305.0,52.0,1788.0,234.0,85.0,833.0,28.000000000000004,355.0,170.0,31.0,59.0
