id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0520,05,20,100.0,3461.0,5427.0,1721.0,3977.0000000000005,11574.0,4916.0,3672.0,3091.0,18563.0,22862.0
0530,05,30,100.0,1581.0,2128.0,626.0,1673.0,5576.0,2271.0,1671.0,1514.0,8496.0,9118.0
0540,05,40,100.0,322.0,734.0,243.00000000000003,306.0,835.0,643.0,438.99999999999994,514.0,2127.0,1636.0
0610,06,10,100.0,2071.0,3024.0,890.0,2748.0,9120.0,3782.0,2830.0,2885.0,14219.0,15140.0
0620,06,20,100.0,2161.0,3293.0,986.9999999999999,2837.0,8015.000000000001,3518.0,2573.0,2764.0,13263.999999999998,14429.0
0630,06,30,100.0,1968.0,3404.9999999999995,1178.0,2924.0,7355.0,3439.0,2545.0,2473.0,12956.0,14037.0
0640,06,40,100.0,1338.0,2699.0,868.0,2527.0,5021.0,2656.0,2077.0,2129.0,10164.0,10726.0
0710,07,10,100.0,1668.0,2421.0,869.9999999999999,2701.0,8815.0,3779.9999999999995,3009.0,3303.0,13019.999999999998,15929.0
0720,07,20,100.0,1643.0,2246.0,650.0,2408.0,8425.0,3017.0,2199.0,2063.0,11173.0,13033.000000000002
0730,07,30,100.0,1425.0,1807.9999999999998,669.0,1846.0,5669.0,2237.0,1712.0,1693.0,8778.0,9215.0
0740,07,40,100.0,2542.0,3333.0,958.0,3315.0,10473.0,3722.0,2655.0,2373.0,14266.999999999998,16859.0
0750,07,50,100.0,1911.0,2528.0,740.0,1900.0,6831.0,2804.0,2081.0,2106.0,10452.0,10848.0
0760,07,60,100.0,2716.0,4177.0,1358.0,2671.0,7737.0,3915.0,3037.0,2938.0,14306.0,14027.000000000002
0810,08,10,100.0,6318.0,9765.0,3447.9999999999995,9681.0,38326.0,12096.0,8130.0,6751.000000000001,45482.0,59095.00000000001
0820,08,20,100.0,2891.0,4107.0,1234.0,3364.0,9854.0,4237.0,3046.0,2532.0,15002.000000000002,16641.0
0830,08,30,100.0,2162.0,2672.0,836.9999999999999,1914.9999999999998,6010.0,2701.0,2331.0,2289.0,10493.0,8840.0
0840,08,40,100.0,1779.0,2590.0,822.0000000000001,1755.0,4783.0,2568.0,1982.0,1685.0000000000002,8928.0,7795.0
0910,09,10,100.0,1718.0,1732.0,492.0,1789.0,7356.999999999999,1789.0,1007.0,816.0,8140.000000000001,10387.0
0920,09,20,100.0,2364.0,2413.0,583.0,4078.0,10286.0,1973.0,1019.9999999999999,676.0,10864.0,17754.0
0930,09,30,100.0,1626.0000000000002,1812.0,501.99999999999994,1510.0,4422.0,1359.0,863.0000000000001,746.0,6250.0,7609.999999999999
0940,09,40,100.0,673.0,931.0,260.0,681.0,2121.0,705.0,488.99999999999994,526.0,3196.0,4379.0
0950,09,50,100.0,843.0,899.0,308.0,877.9999999999999,3191.0,846.0000000000001,453.0,595.0,3982.0,5290.0
1010,10,10,100.0,3776.0,4891.0,1425.0,4223.0,11880.0,3969.0,2720.0,2803.0,17337.0,22154.0
1020,10,20,100.0,3942.0,4489.0,1214.0,3634.0000000000005,10540.0,3221.0,1819.0000000000002,1578.0,14858.000000000002,22315.0
1030,10,30,100.0,658.0,756.0,213.0,1051.0,2298.0,673.0,463.99999999999994,476.99999999999994,3125.0,3979.0
1040,10,40,100.0,555.0,774.0,214.0,486.00000000000006,1611.0,674.0,474.0,517.0,2754.0,2658.0
1110,11,10,100.0,2774.0,3361.0,903.9999999999999,2524.0,7258.0,2307.0,1557.0,1357.0,10727.0,15161.000000000002
1120,11,20,100.0,1964.9999999999998,2408.0,631.0,1877.0,5962.0,1568.0,918.0,756.0,7881.999999999999,11302.0
1130,11,30,100.0,2775.0,3112.0,834.0,4917.0,12559.0,3085.0,2050.0,1528.0,14516.0,21981.0
1140,11,40,100.0,2820.0,2777.0,740.0,3525.0,11387.0,2466.0,1543.0,1311.0,13063.0,18436.0
1150,11,50,100.0,1064.0,1079.0,281.0,1217.0,3610.0,749.0,381.0,329.0,4277.0,5886.0
1210,12,10,100.0,2604.0,3304.9999999999995,1039.0,3352.0000000000005,10012.0,3686.0,2637.0,2161.0,13797.999999999998,17350.0
1220,12,20,100.0,2185.0,2972.0,946.0000000000001,2991.0,8221.0,3315.9999999999995,2428.0,2144.0,12019.0,15201.0
1240,12,40,100.0,871.0000000000001,1440.0,480.0,852.0,2277.0,1326.0,1083.0,1192.0,5087.0,4528.0
1250,12,50,100.0,1227.0,1531.0,473.00000000000006,1400.0,4313.0,1720.0,1281.0,1186.0,6309.0,7414.0
1260,12,60,100.0,2674.0,4477.0,1413.0,2858.0,7193.000000000001,3439.0,2350.0,1898.9999999999998,13044.0,13938.0
