id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0110,01,10,124130,64439,79959,59691,20268,44171,100.0,51.91251107709659,64.41553210343994,48.08748892290341,16.328043180536532,35.58446789656006
0120,01,20,90266,49255,58350,41011,17339,31916,100.0,54.56650344537256,64.64227948507744,45.43349655462743,19.208782930450003,35.35772051492256
0130,01,30,79328,51829,48216,27499,20717,31112,100.0,65.3350645421541,60.780556676079065,34.66493545784591,26.11562121823316,39.21944332392094
0140,01,40,103555,61313,63456,42242,21214,40099,100.0,59.20815025831684,61.27758196127662,40.79184974168316,20.48573221959345,38.72241803872338
0210,02,10,41446,29028,25793,12418,13375,15653,100.0,70.03812189354824,62.23278482845148,29.961878106451767,32.27090672199971,37.76721517154852
0220,02,20,64847,29542,47041,35305,11736,17806,100.0,45.55646367603744,72.54152081052322,54.44353632396256,18.097984486560673,27.45847918947677
0230,02,30,46467,25273,30892,21194,9698,15575,100.0,54.38913637635311,66.4815890847268,45.61086362364689,20.870725461079907,33.51841091527321
0240,02,40,52415,22021,37630,30394,7236,14785,100.0,42.01278260040065,71.79242583229991,57.98721739959936,13.805208432700564,28.207574167700084
0250,02,50,88450,35495,63540,52955,10585,24910,100.0,40.13001695873375,71.83719615602035,59.86998304126625,11.967213114754099,28.16280384397965
0310,03,10,17758,4710,14099,13048,1051,3659,100.0,26.523257123549946,79.39520216240568,73.47674287645005,5.918459285955626,20.604797837594326
0320,03,20,48448,9749,42544,38699,3845,5904,100.0,20.12260568031704,87.81373844121532,79.87739431968296,7.936344121532364,12.186261558784677
0330,03,30,37026,7275,32204,29751,2453,4822,100.0,19.648355209852536,86.97671906228057,80.35164479014746,6.625074272133095,13.02328093771944
0340,03,40,94434,21617,81119,72817,8302,13315,100.0,22.891119723828282,85.90020543448334,77.10888027617172,8.791325158311626,14.099794565516657
0350,03,50,56954,14572,46652,42382,4270,10302,100.0,25.585560276714542,81.91171822874601,74.41443972328547,7.497278505460548,18.088281771253996
0360,03,60,107505,37629,81436,69876,11560,26069,100.0,35.002092925910425,75.75089530719501,64.99790707408958,10.752988233105437,24.249104692804984
0370,03,70,61282,22462,46294,38820,7474,14988,100.0,36.65350347573513,75.54257367579386,63.34649652426487,12.196077151528998,24.45742632420613
0410,04,10,19454,10716,13334,8738,4596,6120,100.0,55.0837873959083,68.54117405160892,44.916212604091704,23.62496144751722,31.458825948391077
0420,04,20,40968,14679,32147,26289,5858,8821,100.0,35.83040421792619,78.46856082796329,64.16959578207381,14.298965045889474,21.531439172036713
0430,04,30,108519,52746,76876,55773,21103,31643,100.0,48.605313355264975,70.84105087588348,51.394686644735025,19.446364231148465,29.15894912411651
0440,04,40,54425,20501,43094,33924,9170,11331,100.0,37.66835094166284,79.1805236564079,62.331649058337156,16.84887459807074,20.8194763435921
