id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
033004,03,30,04,20190,3889,17765,16301,1464,2425,100.0,19.26201089648341,87.98910351659237,80.7379891035166,7.251114413075781,12.010896483407627
033005,03,30,05,16836,3386,14439,13450,989,2397,100.0,20.11166547873604,85.76265146115468,79.88833452126396,5.8743169398907105,14.237348538845332
034006,03,40,06,18878,4186,16777,14692,2085,2101,100.0,22.173959105837483,88.8706430765971,77.82604089416252,11.04460218243458,11.129356923402902
034007,03,40,07,38512,8297,33534,30215,3319,4978,100.0,21.543934358122144,87.07415870378064,78.45606564187786,8.618093061902783,12.925841296219359
034008,03,40,08,37044,9134,30808,27910,2898,6236,100.0,24.65716445308282,83.16596479861786,75.34283554691717,7.8231292517006805,16.834035201382143
035009,03,50,09,41098,11253,33165,29845,3320,7933,100.0,27.380894447418363,80.6973575356465,72.61910555258163,8.07825198306487,19.302642464353497
035010,03,50,10,15856,3319,13487,12537,950,2369,100.0,20.932139253279516,85.05928355196771,79.06786074672048,5.9914228052472245,14.94071644803229
036011,03,60,11,27578,10370,20348,17208,3140,7230,100.0,37.60243672492567,73.78345057654653,62.39756327507433,11.385887301472188,26.21654942345348
036012,03,60,12,27971,8818,22017,19153,2864,5954,100.0,31.52550856243967,78.71366772728898,68.47449143756033,10.239176289728649,21.28633227271102
036013,03,60,13,22945,8305,17424,14640,2784,5521,100.0,36.195249509697106,75.9381128786228,63.804750490302894,12.133362388319895,24.061887121377207
036014,03,60,14,29011,10136,21647,18875,2772,7364,100.0,34.9384716142153,74.61652476646789,65.06152838578471,9.554996380683189,25.38347523353211
037015,03,70,15,27498,10944,20060,16554,3506,7438,100.0,39.799258127863844,72.95076005527675,60.200741872136156,12.750018183140593,27.04923994472325
037016,03,70,16,33784,11518,26234,22266,3968,7550,100.0,34.09306180440445,77.65214302628463,65.90693819559554,11.745204830689083,22.34785697371537
041001,04,10,01,19454,10716,13334,8738,4596,6120,100.0,55.0837873959083,68.54117405160892,44.916212604091704,23.62496144751722,31.458825948391077
042002,04,20,02,12909,4430,10081,8479,1602,2828,100.0,34.317143078472384,78.09280347044697,65.68285692152762,12.409946548919358,21.907196529553026
042003,04,20,03,28059,10249,22066,17810,4256,5993,100.0,36.526604654478064,78.6414341209594,63.47339534552193,15.16803877543747,21.35856587904059
043004,04,30,04,43157,19153,31836,24004,7832,11321,100.0,44.37982250851542,73.76787079732141,55.62017749148458,18.147693305836828,26.232129202678596
043005,04,30,05,15331,7444,10867,7887,2980,4464,100.0,48.55521492401017,70.88252560172201,51.44478507598983,19.437740525732178,29.117474398278
043006,04,30,06,50031,26149,34173,23882,10291,15858,100.0,52.26559533089484,68.30365173592374,47.73440466910516,20.569247066818573,31.696348264076274
044007,04,40,07,19898,8475,15236,11423,3813,4662,100.0,42.59222032365062,76.57050959895467,57.40777967634938,19.162729922605287,23.42949040104533
044008,04,40,08,34527,12026,27858,22501,5357,6669,100.0,34.83071219625221,80.68468155356678,65.16928780374779,15.515393749818982,19.315318446433228
045009,04,50,09,28119,13179,20423,14940,5483,7696,100.0,46.86866531526726,72.63060564031439,53.13133468473274,19.499270955581636,27.36939435968562
045010,04,50,10,40568,19558,28745,21010,7735,11823,100.0,48.21041214750542,70.85633997239204,51.78958785249458,19.06675211989746,29.143660027607964
045011,04,50,11,49375,21214,36862,28161,8701,12513,100.0,42.96506329113924,74.65721518987341,57.03493670886076,17.622278481012657,25.342784810126584
051001,05,10,01,28571,10168,22733,18403,4330,5838,100.0,35.58853382800742,79.56669350040251,64.41146617199259,15.155227328409925,20.433306499597496
051002,05,10,02,42786,19937,31653,22849,8804,11133,100.0,46.59701771607535,73.97980647875472,53.40298228392465,20.576824194830085,26.020193521245265
051003,05,10,03,39551,20601,25719,18950,6769,13832,100.0,52.08717857955551,65.02743293469192,47.91282142044449,17.11461151424743,34.972567065308084
052004,05,20,04,23804,7506,19672,16298,3374,4132,100.0,31.532515543606117,82.64157284490001,68.46748445639388,14.174088388506135,17.358427155099985
052005,05,20,05,30835,15346,21747,15489,6258,9088,100.0,49.76812064212745,70.52699854061942,50.23187935787254,20.29511918274688,29.473001459380576
052006,05,20,06,37299,14987,27657,22312,5345,9642,100.0,40.18070189549318,74.14944100378025,59.81929810450682,14.33014289927344,25.850558996219736
053007,05,30,07,19810,10478,14632,9332,5300,5178,100.0,52.89247854618879,73.86168601716305,47.10752145381121,26.75416456335184,26.13831398283695
053008,05,30,08,12764,6562,8824,6202,2622,3940,100.0,51.41021623315575,69.13193356314635,48.58978376684425,20.542149796302102,30.868066436853653
054009,05,40,09,20096,4036,18460,16060,2400,1636,100.0,20.083598726114648,91.85907643312102,79.91640127388536,11.94267515923567,8.140923566878982
061001,06,10,01,22244,7796,17915,14448,3467,4329,100.0,35.04765329976623,80.53857219924474,64.95234670023378,15.58622549901097,19.46142780075526
061002,06,10,02,54134,19554,43323,34580,8743,10811,100.0,36.12147633649832,80.02918683267447,63.87852366350168,16.150663169172795,19.970813167325527
062003,06,20,03,44101,14609,36135,29492,6643,7966,100.0,33.126232965238884,81.93691753021474,66.87376703476112,15.063150495453618,18.063082469785265
062004,06,20,04,35885,11539,29422,24346,5076,6463,100.0,32.15549672565139,81.98968928521666,67.84450327434861,14.145186010868048,18.010310714783337
063005,06,30,05,34307,9701,29007,24606,4401,5300,100.0,28.27702801177602,84.55125776080683,71.72297198822399,12.828285772582854,15.448742239193166
063006,06,30,06,50089,15586,41352,34503,6849,8737,100.0,31.116612429874824,82.55704845375233,68.88338757012518,13.673660883627145,17.442951546247677
064007,06,40,07,26744,7469,22121,19275,2846,4623,100.0,27.927759497457373,82.71387974872869,72.07224050254263,10.64163924618606,17.286120251271313
064008,06,40,08,43011,11846,36908,31165,5743,6103,100.0,27.5417916346981,85.81060658901211,72.4582083653019,13.352398223710212,14.189393410987886
071001,07,10,01,26326,14488,17564,11838,5726,8762,100.0,55.033047177695046,66.71731368229126,44.96695282230495,21.750360859986326,33.28268631770873
071002,07,10,02,23994,12079,16827,11915,4912,7167,100.0,50.34175210469284,70.13003250812703,49.65824789530716,20.47178461281987,29.869967491872966
072003,07,20,03,21143,9032,15929,12111,3818,5214,100.0,42.71863027952514,75.33935581516342,57.28136972047486,18.057986094688548,24.66064418483659
072004,07,20,04,31398,13619,23579,17779,5800,7819,100.0,43.375374227657815,75.09713994521944,56.624625772342185,18.472514172877254,24.90286005478056
073005,07,30,05,25459,8192,20938,17267,3671,4521,100.0,32.177226128284694,82.24203621509093,67.8227738717153,14.419262343375625,17.75796378490907
073006,07,30,06,21487,8867,16793,12620,4173,4694,100.0,41.26681249127379,78.15423279192069,58.7331875087262,19.42104528319449,21.8457672080793
074007,07,40,07,19003,8646,13934,10357,3577,5069,100.0,45.498079250644636,73.3252644319318,54.50192074935537,18.823343682576436,26.674735568068197
074008,07,40,08,32793,12818,25794,19975,5819,6999,100.0,39.087610160705026,78.6570304638185,60.91238983929497,17.744640624523527,21.342969536181503
074009,07,40,09,15297,7907,10506,7390,3116,4791,100.0,51.68987383147022,68.68013335948226,48.31012616852978,20.370007190952474,31.319866640517745
075010,07,50,10,32360,13338,25544,19022,6522,6816,100.0,41.21755253399259,78.93695920889988,58.78244746600741,20.15451174289246,21.063040791100125
075011,07,50,11,20975,7563,16943,13412,3531,4032,100.0,36.05721096543505,80.77711561382598,63.94278903456496,16.834326579261024,19.222884386174016
076012,07,60,12,17965,7296,14041,10669,3372,3924,100.0,40.612301697745615,78.15752852769273,59.387698302254385,18.76983022543835,21.842471472307263
076013,07,60,13,14449,6116,11818,8333,3485,2631,100.0,42.328188801993214,81.79112741366184,57.671811198006786,24.11931621565506,18.208872586338153
076014,07,60,14,21346,5456,18869,15890,2979,2477,100.0,25.559823854586337,88.39595240326057,74.44017614541366,13.955776257846903,11.604047596739436
076015,07,60,15,31073,9681,26078,21392,4686,4995,100.0,31.155665690470823,83.92495092202233,68.84433430952917,15.080616612493161,16.075049077977667
081001,08,10,01,33193,18896,20990,14297,6693,12203,100.0,56.92766547163559,63.236224505166746,43.072334528364415,20.163889976802338,36.763775494833254
081002,08,10,02,37772,22870,23335,14902,8433,14437,100.0,60.54749549931165,61.77856613364396,39.45250450068834,22.32606163295563,38.22143386635603
081003,08,10,03,38594,20171,25645,18423,7222,12949,100.0,52.264600715137064,66.44815256257449,47.735399284862936,18.71275327771156,33.55184743742551
081004,08,10,04,39420,21728,25190,17692,7498,14230,100.0,55.119228817858954,63.90157280568239,44.880771182141046,19.02080162354135,36.09842719431761
081005,08,10,05,15392,10850,10116,4542,5574,5276,100.0,70.49116424116424,65.72245322245323,29.50883575883576,36.21361746361747,34.27754677754678
082006,08,20,06,21501,12237,13945,9264,4681,7556,100.0,56.91363192409655,64.85744849076787,43.08636807590345,21.771080414864425,35.14255150923213
082007,08,20,07,23196,7913,19439,15283,4156,3757,100.0,34.11364028280738,83.80324193826522,65.88635971719262,17.9168822210726,16.19675806173478
082008,08,20,08,28777,11115,23449,17662,5787,5328,100.0,38.624596031552976,81.48521388608958,61.37540396844703,20.10980991764256,18.514786113910414
083009,08,30,09,20041,10530,15571,9511,6060,4470,100.0,52.542288308966626,77.69572376627913,47.45771169103338,30.238012075245745,22.30427623372087
083010,08,30,10,18444,10387,14074,8057,6017,4370,100.0,56.316417263066576,76.30665799175884,43.68358273693342,32.623075254825416,23.69334200824116
084011,08,40,11,9737,3639,8078,6098,1980,1659,100.0,37.37290746636541,82.96189791516895,62.62709253363459,20.334805381534355,17.038102084831056
084012,08,40,12,44217,14325,38081,29892,8189,6136,100.0,32.39704186172739,86.1229843725264,67.60295813827261,18.520026234253795,13.877015627473597
091001,09,10,01,13359,4776,10404,8583,1821,2955,100.0,35.75117898046261,77.88008084437458,64.24882101953739,13.631259824837189,22.11991915562542
091002,09,10,02,11325,2699,9514,8626,888,1811,100.0,23.83222958057395,84.00883002207506,76.16777041942605,7.841059602649008,15.991169977924946
091003,09,10,03,19309,4800,16342,14509,1833,2967,100.0,24.85887410016055,84.63410844683827,75.14112589983945,9.492982546998809,15.365891553161736
091004,09,10,04,20994,4425,18340,16569,1771,2654,100.0,21.077450700200057,87.35829284557492,78.92254929979994,8.435743545774983,12.641707154425074
092005,09,20,05,25031,8351,18776,16680,2096,6255,100.0,33.362630338380406,75.01098637689265,66.6373696616196,8.373616715273062,24.989013623107347
092006,09,20,06,14558,4883,10735,9675,1060,3823,100.0,33.541695287814264,73.73952465998077,66.45830471218575,7.2812199477950275,26.260475340019234
092007,09,20,07,21853,6797,16703,15056,1647,5150,100.0,31.103281014048413,76.43344163272778,68.8967189859516,7.5367226467761865,23.56655836727223
092008,09,20,08,12512,3362,9986,9150,836,2526,100.0,26.87020460358056,79.81138107416879,73.12979539641944,6.681585677749361,20.188618925831204
093009,09,30,09,30143,7115,26165,23028,3137,3978,100.0,23.60415353481737,86.80290614736424,76.39584646518263,10.4070596821816,13.197093852635769
093010,09,30,10,15467,3510,13200,11957,1243,2267,100.0,22.693476433697548,85.342988297666,77.30652356630246,8.036464731363548,14.657011702334003
093011,09,30,11,8131,1643,7044,6488,556,1087,100.0,20.20661665231829,86.63141065059648,79.79338334768171,6.83802730291477,13.368589349403518
093012,09,30,12,4519,572,4241,3947,294,278,100.0,12.657667625580881,93.84819650365125,87.34233237441912,6.505864129232131,6.15180349634875
094013,09,40,13,12189,1311,11363,10878,485,826,100.0,10.755599310854048,93.22339814586923,89.24440068914595,3.9789974567232753,6.7766018541307735
094014,09,40,14,12045,2357,10306,9688,618,1739,100.0,19.568285595682855,85.56247405562473,80.43171440431715,5.130759651307597,14.43752594437526
094015,09,40,15,7622,1984,6188,5638,550,1434,100.0,26.029913408554183,81.18604040934137,73.97008659144582,7.215953817895565,18.81395959065862
094016,09,40,16,7053,734,6673,6319,354,380,100.0,10.406919041542606,94.61222174961009,89.59308095845739,5.019140791152701,5.387778250389905
095017,09,50,17,19017,2129,17721,16888,833,1296,100.0,11.195246358521322,93.18504495977284,88.80475364147867,4.380291318294158,6.814955040227165
095018,09,50,18,10704,1574,9692,9130,562,1012,100.0,14.704783258594917,90.54559043348281,85.29521674140508,5.250373692077727,9.45440956651719
095019,09,50,19,12271,2686,10328,9585,743,1943,100.0,21.88900660092902,84.16591964795045,78.11099339907098,6.054926248879472,15.834080352049549
095020,09,50,20,13300,1624,12261,11676,585,1039,100.0,12.210526315789473,92.18796992481202,87.78947368421053,4.398496240601504,7.81203007518797
101001,10,10,01,24905,7897,20132,17008,3124,4773,100.0,31.708492270628387,80.83517365990764,68.29150772937162,12.543665930536038,19.16482634009235
101002,10,10,02,51058,15557,40972,35501,5471,10086,100.0,30.469270241685926,80.24599475106741,69.53072975831407,10.71526499275334,19.754005248932586
101003,10,10,03,40692,12233,33397,28459,4938,7295,100.0,30.062420131721225,82.0726432714047,69.93757986827877,12.13506340312592,17.9273567285953
102004,10,20,04,42538,16791,29883,25747,4136,12655,100.0,39.47294184023696,70.25012929615872,60.52705815976304,9.723071136395694,29.749870703841268
102005,10,20,05,23206,7618,17470,15588,1882,5736,100.0,32.827716969749204,75.28225458933035,67.1722830302508,8.109971559079549,24.717745410669654
102006,10,20,06,25971,6028,22047,19943,2104,3924,100.0,23.210504023718766,84.8908397828347,76.78949597628124,8.101343806553464,15.109160217165298
103007,10,30,07,30879,6590,26900,24289,2611,3979,100.0,21.341364681498753,87.11422002007836,78.65863531850124,8.455584701577123,12.88577997992163
104008,10,40,08,19764,2148,18651,17616,1035,1113,100.0,10.868245294474804,94.36854887674559,89.1317547055252,5.2367941712204,5.631451123254402
104009,10,40,09,30499,3157,28954,27342,1612,1545,100.0,10.351159054395225,94.93426013967671,89.64884094560477,5.285419194071936,5.06573986032329
111001,11,10,01,6425,1673,5228,4752,476,1197,100.0,26.038910505836576,81.36964980544748,73.96108949416342,7.408560311284047,18.630350194552527
111002,11,10,02,30460,10997,22779,19463,3316,7681,100.0,36.103086014445175,74.7833223900197,63.896913985554825,10.886408404464872,25.216677609980305
111003,11,10,03,28109,9372,21826,18737,3089,6283,100.0,33.34163435198691,77.64772848553844,66.6583656480131,10.989362837525347,22.35227151446156
112004,11,20,04,17264,5538,13256,11726,1530,4008,100.0,32.07831325301205,76.7840593141798,67.92168674698796,8.862372567191844,23.215940685820204
112005,11,20,05,34364,10547,27070,23817,3253,7294,100.0,30.69200325922477,78.77429868467001,69.30799674077524,9.466301943894774,21.22570131533
113006,11,30,06,34371,12925,25728,21446,4282,8643,100.0,37.60437578190917,74.85380116959064,62.39562421809083,12.45817695149981,25.146198830409354
113007,11,30,07,33852,13555,23417,20297,3120,10435,100.0,40.04194730001181,69.17464256173935,59.95805269998819,9.216589861751153,30.825357438260664
113008,11,30,08,10368,4380,7465,5988,1477,2903,100.0,42.245370370370374,72.00038580246914,57.754629629629626,14.245756172839505,27.999614197530864
114009,11,40,09,35268,10528,27755,24740,3015,7513,100.0,29.851423386639446,78.69740274469774,70.14857661336056,8.54882613133719,21.30259725530226
114010,11,40,10,16339,6526,11835,9813,2022,4504,100.0,39.94124487422731,72.43405349164576,60.05875512577269,12.375298365873064,27.565946508354244
114011,11,40,11,27891,9515,21472,18376,3096,6419,100.0,34.11494747409559,76.98540747911512,65.88505252590441,11.100354953210713,23.014592520884875
115012,11,50,12,4457,1212,3717,3245,472,740,100.0,27.193179268566297,83.39690374691496,72.8068207314337,10.590083015481264,16.603096253085035
115013,11,50,13,30920,7498,25774,23422,2352,5146,100.0,24.2496765847348,83.35705045278137,75.7503234152652,7.606727037516172,16.64294954721863
121001,12,10,01,28723,15434,19274,13289,5985,9449,100.0,53.73394144065732,67.10301848692686,46.26605855934269,20.836959927584168,32.89698151307315
121002,12,10,02,27628,13362,19727,14266,5461,7901,100.0,48.36397857246272,71.40220066599102,51.63602142753728,19.766179238453745,28.59779933400898
122003,12,20,03,27709,15282,18322,12427,5895,9387,100.0,55.15175574723015,66.12292035078855,44.84824425276986,21.274676098018695,33.87707964921145
122004,12,20,04,16520,6917,12492,9603,2889,4028,100.0,41.87046004842615,75.61743341404359,58.12953995157385,17.487893462469735,24.38256658595642
122005,12,20,05,11010,3004,9224,8006,1218,1786,100.0,27.284287011807447,83.77838328792008,72.71571298819255,11.06267029972752,16.22161671207993
124006,12,40,06,24514,4123,22560,20391,2169,1954,100.0,16.818960593946315,92.02904462755977,83.18103940605369,8.848005221506078,7.970955372440239
124007,12,40,07,33100,5398,30526,27702,2824,2574,100.0,16.308157099697883,92.22356495468279,83.69184290030212,8.531722054380666,7.77643504531722
125008,12,50,08,16569,4008,14143,12561,1582,2426,100.0,24.189751946405938,85.35819904641198,75.81024805359407,9.547950992817913,14.641800953588024
125009,12,50,09,31932,9123,26944,22809,4135,4988,100.0,28.570086433671555,84.37930602530376,71.42991356632845,12.949392458975323,15.620693974696229
126010,12,60,10,9421,4467,6772,4954,1818,2649,100.0,47.41534868909882,71.88196582103811,52.58465131090118,19.29731451013693,28.118034178961892
126011,12,60,11,27395,14068,20063,13327,6736,7332,100.0,51.352436576017524,73.23599196933746,48.647563423982476,24.588428545354994,26.764008030662527
126012,12,60,12,13740,7768,9783,5972,3811,3957,100.0,56.53566229985444,71.20087336244542,43.46433770014556,27.736535662299854,28.799126637554583
