id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01022106,11547,3872,9259,7675,1584,2288,11547,609,734,256,1301,3405,1877,1527,1838,5825,2288,3872,301,395,142,520,1428,474,351,261,1892,2288,3872,1326,136,68,127,54,84,75,295,86,98,52,253,66,79,378,147,97,38,1156,398,66,510,113,95,21,90,225
01022201,10783,5097,7673,5686,1987,3110,10783,670,634,214,1933,4019,1471,913,929,5068,3110,5097,436,464,161,860,1882,664,352,278,2404,3110,5097,1650,178,74,176,73,79,69,357,101,154,85,356,58,135,327,135,71,24,1897,1039,55,598,156,152,37,85,338
01022202,1478,976,988,502,486,490,1478,107,177,63,221,414,208,129,159,749,490,976,92,147,54,147,285,121,57,73,486,490,976,108,0,6,21,9,3,3,32,12,0,0,21,6,15,52,36,10,0,567,368,6,166,42,13,3,3,148
01022203,6886,3925,4664,2961,1703,2222,6886,449,607,185,1027,2081,864,691,982,3386,2222,3925,341,516,164,542,1207,472,314,369,1957,2222,3925,925,38,55,79,29,48,49,299,75,70,39,326,112,102,289,67,83,20,1866,1076,30,632,243,61,24,17,364
01022204,5877,2225,4470,3652,818,1407,5877,286,365,97,699,1817,931,695,987,2904,1407,2225,155,216,50,339,843,305,179,138,1046,1407,2225,931,79,56,101,43,50,59,228,87,39,13,80,15,30,243,90,58,21,623,273,37,244,52,48,19,55,82
01022205,3236,1837,2284,1399,885,952,3236,220,317,124,389,836,427,381,542,1594,952,1837,171,269,109,196,554,221,156,161,922,952,1837,369,21,20,52,15,16,9,143,21,18,18,158,28,87,319,129,93,16,746,279,32,310,103,52,6,9,156
01022206,3030,1150,2415,1880,535,615,3030,164,218,42,330,954,518,365,439,1434,615,1150,107,129,20,135,408,158,109,84,555,615,1150,454,37,44,42,9,34,15,134,28,15,6,39,6,6,120,63,10,15,320,144,9,119,15,24,19,25,84
01022207,5671,2420,3978,3251,727,1693,5671,222,255,93,985,1409,795,647,1265,2769,1693,2420,132,140,66,707,787,243,184,161,1164,1693,2420,944,103,43,78,43,92,46,201,85,43,21,97,15,40,286,131,49,9,411,131,40,130,30,27,47,70,87
01033101,26582,15905,16148,10677,5471,10434,26582,2019,2361,813,4536,8689,3341,2159,2664,12547,10434,15905,1619,1998,695,2566,5172,1977,1008,870,7374,10434,15905,4587,151,499,275,98,167,103,1174,1033,439,164,1505,386,637,796,326,104,79,7240,4384,51,1832,618,266,92,100,1019
01033102,11672,6902,7366,4770,2596,4306,11672,827,1004,332,1847,3948,1541,933,1240,5629,4306,6902,629,889,293,1063,2238,883,469,438,3266,4306,6902,1798,108,101,132,49,74,61,442,392,131,82,573,151,211,268,110,66,18,3446,2354,30,820,248,108,43,66,492
01033201,12988,8438,9067,4550,4517,3921,12988,1018,1545,432,1717,3766,1653,1221,1636,6462,3921,8438,864,1394,393,1031,2496,1040,652,568,4146,3921,8438,1321,91,37,123,36,82,44,400,189,54,57,369,75,122,632,283,91,130,5122,3286,16,1383,690,123,34,59,824
01033202,9780,5270,7199,4510,2689,2581,9780,667,860,252,1143,2744,1335,981,1798,4934,2581,5270,547,728,196,677,1661,701,402,358,2606,2581,5270,1071,58,46,95,30,47,42,438,67,41,89,317,54,98,409,184,79,48,2699,1815,25,579,191,67,15,47,578
01033203,14165,8768,8797,5397,3400,5368,14165,1040,1262,419,2307,4713,1808,1118,1498,6593,5368,8768,874,1149,358,1360,2914,1047,532,534,4087,5368,8768,2265,116,102,190,64,125,79,659,338,170,114,724,197,219,567,256,71,53,4144,2483,22,1148,485,118,40,77,590
01044101,20282,9103,14492,11179,3313,5790,20282,1070,1321,412,3041,6067,3081,2222,3068,9810,5790,9103,726,954,269,1327,3198,1260,800,569,4164,5790,9103,3081,203,154,277,80,109,98,945,535,134,170,751,138,290,459,150,90,51,3581,2206,72,853,234,102,77,104,604
01044102,15958,5811,12485,10147,2338,3473,15958,839,886,283,1902,4149,2274,1865,3760,8269,3473,5811,554,574,153,789,2002,787,514,438,2771,3473,5811,2006,101,108,144,54,55,45,838,275,66,97,600,119,182,293,120,45,31,2185,1350,24,534,120,111,60,46,439
01044103,8131,3980,5499,4151,1348,2632,8131,425,467,151,1374,2948,1178,807,781,3823,2632,3980,309,390,109,627,1488,544,287,226,1885,2632,3980,1349,89,98,141,66,40,37,337,224,59,66,288,68,76,243,118,42,12,1433,833,40,378,89,54,30,48,223
01044201,23529,15665,13439,7864,5575,10090,23529,1588,2205,752,4170,7598,3036,1822,2358,11050,10090,15665,1365,2034,660,2429,5093,2148,995,941,7276,10090,15665,4124,206,265,307,106,156,130,1047,910,336,147,1363,472,470,742,287,140,51,7506,4495,49,2097,759,261,89,125,1083
01044202,16699,9421,10137,7278,2859,6562,16699,947,1010,354,3387,6430,2058,1391,1122,7709,6562,9421,679,853,302,1984,3548,1051,640,364,4305,6562,9421,2954,164,205,222,98,186,116,809,476,172,100,564,121,208,440,164,82,44,3655,1636,55,1291,384,183,85,93,491
01044203,16113,9070,10082,7043,3039,6031,16113,883,1121,367,2541,5372,2068,1525,2236,7541,6031,9070,688,950,322,1354,3106,1218,727,705,4108,6031,9070,2960,150,237,196,56,155,86,798,645,137,103,691,187,286,359,131,69,24,3969,2622,46,857,269,129,49,63,486
02010101,6133,4253,3698,1880,1818,2435,6133,361,517,192,1127,2021,811,567,537,2810,2435,4253,318,476,171,786,1443,537,309,213,1993,2435,4253,896,51,55,112,27,50,34,199,129,38,37,148,48,36,410,159,79,36,2022,910,78,835,293,115,30,27,318
02010102,13405,8888,9168,4517,4651,4237,13405,940,1404,462,1879,3904,1865,1243,1708,6735,4237,8888,811,1313,398,1187,2679,1228,628,644,4504,4237,8888,1470,106,144,148,49,71,71,335,168,52,115,421,120,126,590,211,126,34,4869,3048,70,1572,674,167,26,163,1069
02010103,15524,10563,10144,4961,5183,5380,15524,1107,1592,534,2017,4532,2213,1473,2056,7636,5380,10563,987,1426,459,1385,3359,1434,751,762,5097,5380,10563,1323,76,100,137,58,99,54,383,175,32,42,348,113,119,260,105,51,22,6830,5624,41,909,258,125,37,49,1333
02010104,5066,3231,3435,1835,1600,1631,5066,296,559,210,665,1454,806,514,562,2545,1631,3231,228,485,183,445,955,485,220,230,1585,1631,3231,458,49,40,79,15,41,30,58,57,10,6,64,24,31,50,15,7,3,1995,1482,15,455,144,76,0,45,450
02020201,643,286,473,357,116,170,643,61,32,12,53,317,91,48,29,292,170,286,42,26,9,12,158,19,13,7,136,170,286,90,12,3,12,7,0,3,9,3,10,0,3,0,0,28,12,0,12,81,22,19,28,0,0,0,6,3
02020202,5832,2361,4284,3471,813,1548,5832,355,442,160,734,1975,954,637,575,2814,1548,2361,165,217,99,375,868,312,178,147,1138,1548,2361,828,122,57,116,27,54,69,137,33,19,52,145,39,33,101,34,19,6,805,419,12,311,116,51,9,78,153
02020203,10696,3929,8309,6767,1542,2387,10696,701,668,197,1155,3956,1723,1195,1101,5252,2387,3929,325,361,105,539,1549,516,276,258,1876,2387,3929,1664,174,81,288,106,124,158,230,50,49,102,291,55,73,93,48,6,4,1108,644,30,357,122,44,16,167,216
02020204,12215,4954,9072,7261,1811,3143,12215,707,787,285,1352,4596,2026,1322,1140,5967,3143,4954,381,404,177,686,2036,604,368,298,2388,3143,4954,1951,193,108,258,105,172,159,321,84,69,105,329,67,105,213,86,49,12,1526,945,71,406,106,81,21,162,288
02020205,14982,5870,11344,9112,2232,3638,14982,852,1005,357,1627,5228,2663,1813,1437,7398,3638,5870,415,555,204,818,2151,846,458,423,2872,3638,5870,2180,273,124,304,147,178,217,255,60,108,102,265,46,62,155,63,30,9,1859,1362,53,320,91,64,17,382,447
02020206,19172,8517,13937,10655,3282,5235,19172,1320,1372,440,1982,7508,2932,1945,1673,9508,5235,8517,715,902,301,1081,3432,1035,556,495,4182,5235,8517,2925,396,128,440,159,254,249,314,201,71,103,368,82,114,228,73,36,12,3246,1982,60,1047,512,103,16,326,518
02030301,9186,5732,5634,3454,2180,3552,9186,469,721,279,1106,3317,1516,857,921,4391,3552,5732,325,582,246,753,1934,844,424,624,2802,3552,5732,1058,156,63,164,70,110,121,62,61,34,18,102,57,21,69,15,18,6,3470,3100,35,271,76,33,12,113,584
02030302,13205,6981,8895,6224,2671,4310,13205,771,1015,354,1455,4901,2073,1367,1269,6274,4310,6981,489,725,273,870,2631,939,496,558,3335,4310,6981,1764,210,81,228,129,170,161,177,138,31,54,202,53,70,111,46,13,6,3575,3066,30,383,81,46,12,196,577
02030401,15076,7030,10509,8046,2463,4567,15076,896,1013,300,1591,6280,2334,1409,1253,7314,4567,7030,485,687,214,888,2951,856,443,506,3392,4567,7030,2328,256,89,352,165,230,231,253,113,49,46,248,44,90,150,48,31,21,2746,2153,52,406,122,28,3,306,476
02030402,11229,5498,7575,5731,1844,3654,11229,661,709,259,1260,4801,1701,995,843,5475,3654,5498,360,471,175,745,2255,684,335,473,2687,3654,5498,1893,246,82,312,85,199,208,196,123,34,33,156,28,61,139,51,15,6,2163,1856,21,200,56,43,9,207,374
02040501,5455,1223,4730,4232,498,725,5455,260,344,89,405,1145,703,691,1818,2883,725,1223,131,181,43,150,420,158,106,34,631,725,1223,281,18,6,37,13,12,19,51,41,15,12,61,6,25,225,116,33,21,220,24,6,100,9,28,269,17,58
02040502,7146,1669,6110,5477,633,1036,7146,388,370,107,750,2596,927,662,1346,3670,1036,1669,161,188,42,230,726,187,96,39,863,1036,1669,636,66,21,59,36,37,39,115,59,37,12,74,13,40,204,96,27,19,226,47,21,92,4,21,253,34,71
02040503,10815,2353,9237,8462,775,1578,10815,737,538,123,1175,4799,1325,768,1350,5391,1578,2353,243,177,48,416,1114,220,102,33,1164,1578,2353,1093,111,31,163,78,107,103,163,28,28,34,135,39,37,197,84,39,13,233,79,3,76,4,27,237,90,82
02040701,12260,4015,9630,8245,1385,2630,12260,596,644,199,1705,3739,1367,1180,2830,6290,2630,4015,330,405,101,938,1510,374,254,103,1956,2630,4015,937,81,27,87,28,83,48,210,127,24,12,343,63,103,611,207,118,75,1038,258,22,309,53,48,442,53,144
02040702,10686,2296,9173,8390,783,1513,10686,636,615,170,1052,4651,1520,796,1246,5190,1513,2296,191,190,71,344,1168,220,81,31,1056,1513,2296,1141,124,33,169,74,136,77,151,49,42,16,70,27,18,213,94,30,42,302,62,0,127,6,52,77,105,49
02040703,1077,708,461,369,92,616,1077,93,105,24,235,480,67,57,16,459,616,708,90,84,15,159,296,37,24,3,295,616,708,409,6,3,12,6,23,16,48,22,218,7,34,3,12,63,21,9,3,122,59,0,33,0,12,18,6,12
02050601,8817,2263,7192,6554,638,1625,8817,538,383,88,1204,4645,981,479,499,4127,1625,2263,196,146,33,420,1176,184,75,33,1094,1625,2263,1039,121,36,145,49,109,95,150,37,36,21,92,31,27,199,55,42,29,301,57,7,115,24,21,197,75,46
02050602,20396,5121,16875,15275,1600,3521,20396,1443,1286,272,2367,10464,2495,1111,958,9850,3521,5121,458,392,87,837,2653,429,164,101,2528,3521,5121,2663,381,58,444,157,266,196,321,85,96,42,221,66,55,479,162,93,56,536,155,10,198,25,52,228,235,86
02050801,18946,5323,15157,13623,1534,3789,18946,1238,1024,233,2575,9938,2075,1025,838,9087,3789,5323,412,404,76,1007,2747,435,196,46,2531,3789,5323,2543,349,76,408,134,283,208,303,99,63,30,299,105,82,378,165,46,49,557,114,29,238,15,67,337,254,150
02050802,19985,5231,16163,14754,1409,3822,19985,1286,990,204,2441,11128,2351,883,702,9472,3822,5231,369,248,60,926,3047,349,168,64,2446,3822,5231,3049,456,82,420,172,329,284,356,84,105,36,147,23,43,380,162,58,21,417,130,18,155,6,68,86,253,116
02050803,6716,1693,5525,5023,502,1191,6716,424,300,82,898,3353,711,437,511,3246,1191,1693,147,81,30,324,900,126,60,25,797,1191,1693,872,97,21,134,36,92,61,150,49,60,13,52,9,12,149,59,32,28,252,81,15,83,12,15,40,52,64
02050804,3730,748,3297,2982,315,433,3730,341,333,75,241,1340,624,327,449,1760,433,748,83,83,21,116,295,89,34,27,270,433,748,319,34,15,22,22,14,22,68,10,24,0,39,6,18,63,34,3,7,158,25,3,83,0,28,32,23,27
03010101,3687,384,3428,3303,125,259,3687,292,248,67,315,1070,619,458,618,1806,259,384,48,27,9,41,173,47,21,18,154,259,384,193,3,0,3,15,6,3,64,32,6,15,37,12,3,58,29,20,0,67,12,3,33,6,3,0,6,6
03010102,11707,1562,10559,10145,414,1148,11707,755,941,259,1144,2718,1440,1422,3028,6130,1148,1562,187,203,36,307,542,123,101,63,679,1148,1562,386,9,6,15,26,19,6,206,19,18,6,262,55,78,325,157,40,51,440,42,12,175,6,67,41,22,17
03010104,208,43,183,165,18,25,208,12,22,6,26,81,44,6,11,81,25,43,3,9,0,3,25,3,0,0,12,25,43,37,6,0,0,0,6,3,6,0,4,0,0,0,0,0,0,0,0,6,3,3,0,0,0,0,0,0
03020203,2094,97,2063,1997,66,31,2094,136,163,55,104,391,399,344,502,1045,31,97,18,15,7,11,18,7,15,6,51,31,97,44,3,0,6,3,0,0,16,3,3,4,4,0,0,10,0,3,4,16,9,0,0,0,0,7,3,9
03020209,14386,1849,13308,12537,771,1078,14386,996,1341,370,1175,3751,2732,1567,2454,7426,1078,1849,204,224,67,371,626,226,76,55,925,1078,1849,818,72,44,58,45,25,43,215,45,55,29,67,6,16,212,79,46,13,250,73,4,82,6,19,41,116,56
03020210,10628,1039,10078,9589,489,550,10628,750,936,290,665,2835,2037,1329,1786,5400,550,1039,136,160,37,69,357,135,96,49,506,550,1039,396,16,6,18,21,12,15,140,18,61,10,62,7,36,195,69,37,40,261,84,3,100,12,49,18,24,37
03020307,17517,1799,16901,15718,1183,616,17517,1141,1635,544,1164,4217,3462,2411,2943,8944,616,1799,208,266,110,137,538,249,186,105,963,616,1799,613,29,21,30,16,19,3,312,48,21,19,70,15,18,644,299,49,175,465,129,9,90,15,28,31,25,38
03030405,10654,941,10279,9713,566,375,10654,824,1045,301,864,3110,1635,1118,1757,5602,375,941,116,140,54,72,313,108,90,48,466,375,941,376,18,10,9,18,10,6,188,19,19,9,59,3,12,352,178,25,103,184,19,0,37,0,22,18,6,12
03030406,8136,488,7939,7648,291,197,8136,399,670,248,512,1478,1709,1383,1737,4111,197,488,71,57,19,43,147,64,51,36,263,197,488,192,6,12,6,18,10,9,68,15,0,3,21,0,12,145,47,12,49,95,3,0,22,6,6,3,24,9
03030711,6781,321,6660,6460,200,121,6781,338,567,186,381,1302,1394,1115,1498,3431,121,321,37,69,16,28,80,51,24,16,161,121,321,115,6,0,0,10,3,7,67,6,3,0,10,0,3,63,18,18,15,73,15,9,28,0,0,3,7,25
03030715,6789,592,6486,6197,289,303,6789,361,506,164,490,1433,1415,1049,1371,3353,303,592,75,86,16,69,199,76,44,27,271,303,592,183,6,3,9,6,3,6,51,38,6,3,15,0,9,70,41,3,6,185,49,0,102,19,40,21,6,26
03030716,1145,27,1133,1118,15,12,1145,40,77,23,39,185,233,184,364,582,12,27,3,6,0,0,6,9,3,0,15,12,27,12,0,0,0,0,0,0,6,0,3,3,3,0,0,6,6,0,0,0,0,0,0,0,0,6,0,0
03040508,4592,855,4353,3737,616,239,4592,263,486,176,395,974,978,616,704,2305,239,855,92,143,57,68,230,129,90,46,420,239,855,268,30,9,12,12,0,3,119,28,3,15,39,0,18,194,76,18,65,322,170,3,33,3,3,22,3,51
03040512,9620,1118,9155,8502,653,465,9620,515,813,275,677,2195,1813,1188,2144,4984,465,1118,115,185,70,121,379,152,59,37,565,465,1118,445,42,15,27,25,15,22,137,19,18,19,75,15,18,139,59,25,21,270,167,18,49,15,7,12,29,76
03040513,3390,409,3201,2981,220,189,3390,202,367,123,260,718,627,404,689,1754,189,409,55,65,21,48,122,53,27,18,193,189,409,217,24,13,12,25,6,16,60,9,9,3,18,3,3,46,22,3,12,58,24,0,3,0,3,0,21,15
03040614,35043,3964,32873,31079,1794,2170,35043,2772,3190,706,2522,10522,5603,3194,6534,18660,2170,3964,583,550,101,408,1538,434,198,152,2016,2170,3964,1861,160,51,162,118,111,142,509,113,86,27,141,33,42,573,304,67,53,541,127,25,198,46,36,83,142,125
03040818,33827,4333,30974,29494,1480,2853,33827,2169,2401,584,2793,11395,5181,3427,5877,17700,2853,4333,498,439,89,633,1917,407,237,113,2161,2853,4333,1931,157,33,238,93,148,134,460,89,105,45,297,66,92,587,229,127,32,776,94,42,364,27,119,72,118,67
03050919,5565,968,4734,4597,137,831,5565,356,365,113,525,1587,881,592,1146,2818,831,968,122,129,33,215,322,77,48,22,399,831,968,128,3,3,11,3,12,3,56,6,3,3,316,54,123,109,25,15,20,375,12,16,194,9,102,21,12,9
03050920,7283,873,6768,6410,358,515,7283,505,579,128,552,2178,1156,665,1520,3830,515,873,132,95,24,109,352,112,24,25,430,515,873,458,24,22,43,31,24,25,89,79,6,6,27,3,9,121,52,19,13,124,25,7,55,9,9,18,25,15
03050923,8909,1402,8004,7507,497,905,8909,673,555,151,888,3634,1349,794,865,4298,905,1402,156,125,33,171,649,162,68,38,666,905,1402,736,62,28,102,27,43,42,191,45,45,6,42,9,24,170,73,24,21,188,55,0,72,0,21,80,34,25
03050924,5701,1061,4947,4640,307,754,5701,423,456,109,628,2240,893,463,489,2733,754,1061,120,91,22,172,490,83,52,31,466,754,1061,543,33,24,46,21,37,23,119,59,55,27,113,37,28,107,42,18,12,166,43,16,67,3,42,37,16,9
03050925,9039,1243,8259,7796,463,780,9039,711,878,232,698,3083,1525,743,1169,4623,780,1243,172,173,60,152,462,134,58,32,594,780,1243,536,50,24,70,26,28,34,110,19,53,13,52,24,9,209,52,31,24,186,25,6,74,3,31,97,24,25
03051017,4175,714,3669,3461,208,506,4175,242,256,90,528,1225,777,503,554,2046,506,714,53,45,19,210,231,86,40,30,307,506,714,259,15,19,43,12,8,6,54,29,13,0,22,9,10,144,61,25,43,249,15,0,163,3,126,34,13,3
03051021,6518,596,6099,5922,177,419,6518,314,366,106,568,1656,910,603,1995,3480,419,596,72,69,21,93,230,64,31,16,303,419,596,196,6,12,9,6,10,12,70,29,9,0,67,21,28,140,92,15,9,105,15,6,39,3,15,45,0,9
03051022,4509,253,4381,4256,125,128,4509,258,348,97,355,1059,733,530,1129,2470,128,253,24,54,9,24,83,37,15,7,129,128,253,102,3,9,6,6,6,3,54,0,0,0,18,3,12,45,18,6,3,41,6,0,17,0,3,12,3,6
03061126,14985,3487,12604,11498,1106,2381,14985,1030,974,163,1707,7004,2122,900,1085,7314,2381,3487,319,289,38,605,1781,292,108,55,1667,2381,3487,1798,222,57,249,118,154,174,248,60,72,25,128,19,32,306,125,34,22,421,79,21,215,31,65,63,191,71
03061131,10171,2915,8142,7256,886,2029,10171,744,684,130,1105,4860,1630,553,465,5011,2029,2915,276,223,45,459,1494,266,110,42,1453,2029,2915,1620,293,47,238,120,133,145,177,42,43,24,58,3,21,217,99,44,13,199,39,15,103,6,12,34,215,38
03061227,14452,3177,12317,11275,1042,2135,14452,910,857,179,1404,6456,2144,998,1504,7407,2135,3177,286,240,48,427,1724,306,104,42,1574,2135,3177,1626,165,77,256,125,160,158,208,37,46,6,81,15,42,252,114,36,15,284,75,16,117,15,12,86,141,65
