district,forecast_area,district_region,planning_area,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
1,1,13,2,4439,2169.0,333.0,48.0,283.0,183.0,164.0,273.0,208.0,83.0,57.0,38.0,151.0,15.0,42,412.0,163.0,71.0,21.0,538.0,187.0,30.0,192.0,24.0,45.0,48.0,372.0,69.0
1,1,13,3,3518,1284.0,170.0,56.0,146.0,89.0,130.0,108.0,172.0,74.0,49.0,15.0,99.0,19.0,25,406.0,174.0,81.0,26.0,616.0,95.0,46.0,323.0,40.0,90.0,231.0,157.0,112.0
1,1,13,4,2771,648.0,59.0,36.0,84.0,19.0,83.0,32.0,105.0,58.0,21.0,7.0,189.0,23.0,30,299.0,107.0,67.0,27.0,585.0,210.0,16.0,225.0,0.0,37.0,531.0,43.0,112.0
1,1,13,5,2304,664.0,71.0,15.0,70.0,28.0,60.0,52.0,88.0,80.0,22.0,19.0,62.0,3.0,18,402.0,213.0,54.0,24.0,480.0,150.0,9.0,203.0,24.0,34.0,85.0,87.0,90.0
1,1,13,6,3145,1056.0,76.0,39.0,113.0,43.0,88.0,74.0,183.0,74.0,43.0,46.0,207.0,51.0,51,312.0,86.0,67.0,33.0,851.0,508.0,24.0,220.0,16.0,75.0,121.0,148.0,188.0
1,1,14,1,5833,2866.0,388.0,115.0,353.0,203.0,224.0,283.0,277.0,89.0,111.0,33.0,218.0,46.0,58,543.0,250.0,100.0,19.0,785.0,160.0,48.0,337.0,14.0,130.0,58.0,339.0,104.0
1,1,14,2,4479,2396.0,338.0,90.0,367.0,169.0,249.0,290.0,213.0,49.0,48.0,22.0,79.0,9.0,30,375.0,126.0,79.0,9.0,361.0,95.0,30.0,122.0,12.0,15.0,34.0,330.0,68.0
1,2,21,1,1750,738.0,55.0,46.0,44.0,18.0,25.0,18.0,295.0,72.0,93.0,19.0,119.0,37.0,39,84.0,33.0,12.0,3.0,570.0,145.0,15.0,344.0,143.0,18.0,15.0,22.0,100.0
1,2,21,2,3655,1275.0,78.0,70.0,108.0,31.0,39.0,46.0,404.0,192.0,54.0,76.0,316.0,54.0,114,164.0,55.0,28.0,12.0,1387.0,580.0,28.0,587.0,140.0,73.0,53.0,25.0,218.0
1,2,21,3,165,35.0,3.0,3.0,3.0,0.0,3.0,0.0,13.0,4.0,3.0,0.0,3.0,0.0,0,6.0,3.0,0.0,0.0,89.0,30.0,6.0,15.0,6.0,0.0,10.0,0.0,16.0
1,2,21,4,8443,2780.0,231.0,128.0,295.0,87.0,131.0,134.0,860.0,192.0,167.0,157.0,674.0,95.0,260,501.0,175.0,111.0,36.0,3013.0,1454.0,90.0,1059.0,364.0,210.0,111.0,136.0,513.0
1,2,21,5,2967,932.0,63.0,49.0,83.0,15.0,33.0,24.0,222.0,196.0,86.0,41.0,250.0,33.0,152,202.0,63.0,43.0,6.0,1219.0,564.0,27.0,473.0,215.0,47.0,18.0,33.0,200.0
1,2,21,6,3872,1326.0,136.0,68.0,127.0,54.0,84.0,75.0,295.0,86.0,98.0,52.0,253.0,66.0,79,378.0,147.0,97.0,38.0,1156.0,398.0,66.0,510.0,113.0,95.0,21.0,90.0,225.0
1,2,22,1,5097,1650.0,178.0,74.0,176.0,73.0,79.0,69.0,357.0,101.0,154.0,85.0,356.0,58.0,135,327.0,135.0,71.0,24.0,1897.0,1039.0,55.0,598.0,156.0,152.0,37.0,85.0,338.0
1,2,22,2,976,108.0,0.0,6.0,21.0,9.0,3.0,3.0,32.0,12.0,0.0,0.0,21.0,6.0,15,52.0,36.0,10.0,0.0,567.0,368.0,6.0,166.0,42.0,13.0,3.0,3.0,148.0
1,2,22,3,3925,925.0,38.0,55.0,79.0,29.0,48.0,49.0,299.0,75.0,70.0,39.0,326.0,112.0,102,289.0,67.0,83.0,20.0,1866.0,1076.0,30.0,632.0,243.0,61.0,24.0,17.0,364.0
1,2,22,4,2225,931.0,79.0,56.0,101.0,43.0,50.0,59.0,228.0,87.0,39.0,13.0,80.0,15.0,30,243.0,90.0,58.0,21.0,623.0,273.0,37.0,244.0,52.0,48.0,19.0,55.0,82.0
1,2,22,5,1837,369.0,21.0,20.0,52.0,15.0,16.0,9.0,143.0,21.0,18.0,18.0,158.0,28.0,87,319.0,129.0,93.0,16.0,746.0,279.0,32.0,310.0,103.0,52.0,6.0,9.0,156.0
1,2,22,6,1150,454.0,37.0,44.0,42.0,9.0,34.0,15.0,134.0,28.0,15.0,6.0,39.0,6.0,6,120.0,63.0,10.0,15.0,320.0,144.0,9.0,119.0,15.0,24.0,19.0,25.0,84.0
1,2,22,7,2420,944.0,103.0,43.0,78.0,43.0,92.0,46.0,201.0,85.0,43.0,21.0,97.0,15.0,40,286.0,131.0,49.0,9.0,411.0,131.0,40.0,130.0,30.0,27.0,47.0,70.0,87.0
1,3,31,1,15905,4587.0,151.0,499.0,275.0,98.0,167.0,103.0,1174.0,1033.0,439.0,164.0,1505.0,386.0,637,796.0,326.0,104.0,79.0,7240.0,4384.0,51.0,1832.0,618.0,266.0,92.0,100.0,1019.0
1,3,31,2,6902,1798.0,108.0,101.0,132.0,49.0,74.0,61.0,442.0,392.0,131.0,82.0,573.0,151.0,211,268.0,110.0,66.0,18.0,3446.0,2354.0,30.0,820.0,248.0,108.0,43.0,66.0,492.0
1,3,32,1,8438,1321.0,91.0,37.0,123.0,36.0,82.0,44.0,400.0,189.0,54.0,57.0,369.0,75.0,122,632.0,283.0,91.0,130.0,5122.0,3286.0,16.0,1383.0,690.0,123.0,34.0,59.0,824.0
1,3,32,2,5270,1071.0,58.0,46.0,95.0,30.0,47.0,42.0,438.0,67.0,41.0,89.0,317.0,54.0,98,409.0,184.0,79.0,48.0,2699.0,1815.0,25.0,579.0,191.0,67.0,15.0,47.0,578.0
1,3,32,3,8768,2265.0,116.0,102.0,190.0,64.0,125.0,79.0,659.0,338.0,170.0,114.0,724.0,197.0,219,567.0,256.0,71.0,53.0,4144.0,2483.0,22.0,1148.0,485.0,118.0,40.0,77.0,590.0
1,4,41,1,9103,3081.0,203.0,154.0,277.0,80.0,109.0,98.0,945.0,535.0,134.0,170.0,751.0,138.0,290,459.0,150.0,90.0,51.0,3581.0,2206.0,72.0,853.0,234.0,102.0,77.0,104.0,604.0
1,4,41,2,5811,2006.0,101.0,108.0,144.0,54.0,55.0,45.0,838.0,275.0,66.0,97.0,600.0,119.0,182,293.0,120.0,45.0,31.0,2185.0,1350.0,24.0,534.0,120.0,111.0,60.0,46.0,439.0
1,4,41,3,3980,1349.0,89.0,98.0,141.0,66.0,40.0,37.0,337.0,224.0,59.0,66.0,288.0,68.0,76,243.0,118.0,42.0,12.0,1433.0,833.0,40.0,378.0,89.0,54.0,30.0,48.0,223.0
1,4,42,1,15665,4124.0,206.0,265.0,307.0,106.0,156.0,130.0,1047.0,910.0,336.0,147.0,1363.0,472.0,470,742.0,287.0,140.0,51.0,7506.0,4495.0,49.0,2097.0,759.0,261.0,89.0,125.0,1083.0
1,4,42,2,9421,2954.0,164.0,205.0,222.0,98.0,186.0,116.0,809.0,476.0,172.0,100.0,564.0,121.0,208,440.0,164.0,82.0,44.0,3655.0,1636.0,55.0,1291.0,384.0,183.0,85.0,93.0,491.0
1,4,42,3,9070,2960.0,150.0,237.0,196.0,56.0,155.0,86.0,798.0,645.0,137.0,103.0,691.0,187.0,286,359.0,131.0,69.0,24.0,3969.0,2622.0,46.0,857.0,269.0,129.0,49.0,63.0,486.0
2,1,1,1,4253,896.0,51.0,55.0,112.0,27.0,50.0,34.0,199.0,129.0,38.0,37.0,148.0,48.0,36,410.0,159.0,79.0,36.0,2022.0,910.0,78.0,835.0,293.0,115.0,30.0,27.0,318.0
2,1,1,2,8888,1470.0,106.0,144.0,148.0,49.0,71.0,71.0,335.0,168.0,52.0,115.0,421.0,120.0,126,590.0,211.0,126.0,34.0,4869.0,3048.0,70.0,1572.0,674.0,167.0,26.0,163.0,1069.0
2,1,1,3,10563,1323.0,76.0,100.0,137.0,58.0,99.0,54.0,383.0,175.0,32.0,42.0,348.0,113.0,119,260.0,105.0,51.0,22.0,6830.0,5624.0,41.0,909.0,258.0,125.0,37.0,49.0,1333.0
2,1,1,4,3231,458.0,49.0,40.0,79.0,15.0,41.0,30.0,58.0,57.0,10.0,6.0,64.0,24.0,31,50.0,15.0,7.0,3.0,1995.0,1482.0,15.0,455.0,144.0,76.0,0.0,45.0,450.0
2,2,2,1,286,90.0,12.0,3.0,12.0,7.0,0.0,3.0,9.0,3.0,10.0,0.0,3.0,0.0,0,28.0,12.0,0.0,12.0,81.0,22.0,19.0,28.0,0.0,0.0,0.0,6.0,3.0
2,2,2,2,2361,828.0,122.0,57.0,116.0,27.0,54.0,69.0,137.0,33.0,19.0,52.0,145.0,39.0,33,101.0,34.0,19.0,6.0,805.0,419.0,12.0,311.0,116.0,51.0,9.0,78.0,153.0
2,2,2,3,3929,1664.0,174.0,81.0,288.0,106.0,124.0,158.0,230.0,50.0,49.0,102.0,291.0,55.0,73,93.0,48.0,6.0,4.0,1108.0,644.0,30.0,357.0,122.0,44.0,16.0,167.0,216.0
2,2,2,4,4954,1951.0,193.0,108.0,258.0,105.0,172.0,159.0,321.0,84.0,69.0,105.0,329.0,67.0,105,213.0,86.0,49.0,12.0,1526.0,945.0,71.0,406.0,106.0,81.0,21.0,162.0,288.0
2,2,2,5,5870,2180.0,273.0,124.0,304.0,147.0,178.0,217.0,255.0,60.0,108.0,102.0,265.0,46.0,62,155.0,63.0,30.0,9.0,1859.0,1362.0,53.0,320.0,91.0,64.0,17.0,382.0,447.0
2,2,2,6,8517,2925.0,396.0,128.0,440.0,159.0,254.0,249.0,314.0,201.0,71.0,103.0,368.0,82.0,114,228.0,73.0,36.0,12.0,3246.0,1982.0,60.0,1047.0,512.0,103.0,16.0,326.0,518.0
2,3,3,1,5732,1058.0,156.0,63.0,164.0,70.0,110.0,121.0,62.0,61.0,34.0,18.0,102.0,57.0,21,69.0,15.0,18.0,6.0,3470.0,3100.0,35.0,271.0,76.0,33.0,12.0,113.0,584.0
2,3,3,2,6981,1764.0,210.0,81.0,228.0,129.0,170.0,161.0,177.0,138.0,31.0,54.0,202.0,53.0,70,111.0,46.0,13.0,6.0,3575.0,3066.0,30.0,383.0,81.0,46.0,12.0,196.0,577.0
2,3,4,1,7030,2328.0,256.0,89.0,352.0,165.0,230.0,231.0,253.0,113.0,49.0,46.0,248.0,44.0,90,150.0,48.0,31.0,21.0,2746.0,2153.0,52.0,406.0,122.0,28.0,3.0,306.0,476.0
2,3,4,2,5498,1893.0,246.0,82.0,312.0,85.0,199.0,208.0,196.0,123.0,34.0,33.0,156.0,28.0,61,139.0,51.0,15.0,6.0,2163.0,1856.0,21.0,200.0,56.0,43.0,9.0,207.0,374.0
2,4,5,1,1223,281.0,18.0,6.0,37.0,13.0,12.0,19.0,51.0,41.0,15.0,12.0,61.0,6.0,25,225.0,116.0,33.0,21.0,220.0,24.0,6.0,100.0,9.0,28.0,269.0,17.0,58.0
2,4,5,2,1669,636.0,66.0,21.0,59.0,36.0,37.0,39.0,115.0,59.0,37.0,12.0,74.0,13.0,40,204.0,96.0,27.0,19.0,226.0,47.0,21.0,92.0,4.0,21.0,253.0,34.0,71.0
2,4,5,3,2353,1093.0,111.0,31.0,163.0,78.0,107.0,103.0,163.0,28.0,28.0,34.0,135.0,39.0,37,197.0,84.0,39.0,13.0,233.0,79.0,3.0,76.0,4.0,27.0,237.0,90.0,82.0
2,4,7,1,4015,937.0,81.0,27.0,87.0,28.0,83.0,48.0,210.0,127.0,24.0,12.0,343.0,63.0,103,611.0,207.0,118.0,75.0,1038.0,258.0,22.0,309.0,53.0,48.0,442.0,53.0,144.0
2,4,7,2,2296,1141.0,124.0,33.0,169.0,74.0,136.0,77.0,151.0,49.0,42.0,16.0,70.0,27.0,18,213.0,94.0,30.0,42.0,302.0,62.0,0.0,127.0,6.0,52.0,77.0,105.0,49.0
2,4,7,3,708,409.0,6.0,3.0,12.0,6.0,23.0,16.0,48.0,22.0,218.0,7.0,34.0,3.0,12,63.0,21.0,9.0,3.0,122.0,59.0,0.0,33.0,0.0,12.0,18.0,6.0,12.0
2,5,6,1,2263,1039.0,121.0,36.0,145.0,49.0,109.0,95.0,150.0,37.0,36.0,21.0,92.0,31.0,27,199.0,55.0,42.0,29.0,301.0,57.0,7.0,115.0,24.0,21.0,197.0,75.0,46.0
2,5,6,2,5121,2663.0,381.0,58.0,444.0,157.0,266.0,196.0,321.0,85.0,96.0,42.0,221.0,66.0,55,479.0,162.0,93.0,56.0,536.0,155.0,10.0,198.0,25.0,52.0,228.0,235.0,86.0
2,5,8,1,5323,2543.0,349.0,76.0,408.0,134.0,283.0,208.0,303.0,99.0,63.0,30.0,299.0,105.0,82,378.0,165.0,46.0,49.0,557.0,114.0,29.0,238.0,15.0,67.0,337.0,254.0,150.0
2,5,8,2,5231,3049.0,456.0,82.0,420.0,172.0,329.0,284.0,356.0,84.0,105.0,36.0,147.0,23.0,43,380.0,162.0,58.0,21.0,417.0,130.0,18.0,155.0,6.0,68.0,86.0,253.0,116.0
2,5,8,3,1693,872.0,97.0,21.0,134.0,36.0,92.0,61.0,150.0,49.0,60.0,13.0,52.0,9.0,12,149.0,59.0,32.0,28.0,252.0,81.0,15.0,83.0,12.0,15.0,40.0,52.0,64.0
2,5,8,4,748,319.0,34.0,15.0,22.0,22.0,14.0,22.0,68.0,10.0,24.0,0.0,39.0,6.0,18,63.0,34.0,3.0,7.0,158.0,25.0,3.0,83.0,0.0,28.0,32.0,23.0,27.0
3,1,1,1,384,193.0,3.0,0.0,3.0,15.0,6.0,3.0,64.0,32.0,6.0,15.0,37.0,12.0,3,58.0,29.0,20.0,0.0,67.0,12.0,3.0,33.0,6.0,3.0,0.0,6.0,6.0
3,1,1,2,1562,386.0,9.0,6.0,15.0,26.0,19.0,6.0,206.0,19.0,18.0,6.0,262.0,55.0,78,325.0,157.0,40.0,51.0,440.0,42.0,12.0,175.0,6.0,67.0,41.0,22.0,17.0
3,1,1,4,43,37.0,6.0,0.0,0.0,0.0,6.0,3.0,6.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,97,44.0,3.0,0.0,6.0,3.0,0.0,0.0,16.0,3.0,3.0,4.0,4.0,0.0,0,10.0,0.0,3.0,4.0,16.0,9.0,0.0,0.0,0.0,0.0,7.0,3.0,9.0
3,2,2,9,1849,818.0,72.0,44.0,58.0,45.0,25.0,43.0,215.0,45.0,55.0,29.0,67.0,6.0,16,212.0,79.0,46.0,13.0,250.0,73.0,4.0,82.0,6.0,19.0,41.0,116.0,56.0
3,2,2,10,1039,396.0,16.0,6.0,18.0,21.0,12.0,15.0,140.0,18.0,61.0,10.0,62.0,7.0,36,195.0,69.0,37.0,40.0,261.0,84.0,3.0,100.0,12.0,49.0,18.0,24.0,37.0
3,2,3,7,1799,613.0,29.0,21.0,30.0,16.0,19.0,3.0,312.0,48.0,21.0,19.0,70.0,15.0,18,644.0,299.0,49.0,175.0,465.0,129.0,9.0,90.0,15.0,28.0,31.0,25.0,38.0
3,3,4,5,941,376.0,18.0,10.0,9.0,18.0,10.0,6.0,188.0,19.0,19.0,9.0,59.0,3.0,12,352.0,178.0,25.0,103.0,184.0,19.0,0.0,37.0,0.0,22.0,18.0,6.0,12.0
3,3,4,6,488,192.0,6.0,12.0,6.0,18.0,10.0,9.0,68.0,15.0,0.0,3.0,21.0,0.0,12,145.0,47.0,12.0,49.0,95.0,3.0,0.0,22.0,6.0,6.0,3.0,24.0,9.0
3,3,7,11,321,115.0,6.0,0.0,0.0,10.0,3.0,7.0,67.0,6.0,3.0,0.0,10.0,0.0,3,63.0,18.0,18.0,15.0,73.0,15.0,9.0,28.0,0.0,0.0,3.0,7.0,25.0
3,3,7,15,592,183.0,6.0,3.0,9.0,6.0,3.0,6.0,51.0,38.0,6.0,3.0,15.0,0.0,9,70.0,41.0,3.0,6.0,185.0,49.0,0.0,102.0,19.0,40.0,21.0,6.0,26.0
3,3,7,16,27,12.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.0,3.0,3.0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
3,4,5,8,855,268.0,30.0,9.0,12.0,12.0,0.0,3.0,119.0,28.0,3.0,15.0,39.0,0.0,18,194.0,76.0,18.0,65.0,322.0,170.0,3.0,33.0,3.0,3.0,22.0,3.0,51.0
3,4,5,12,1118,445.0,42.0,15.0,27.0,25.0,15.0,22.0,137.0,19.0,18.0,19.0,75.0,15.0,18,139.0,59.0,25.0,21.0,270.0,167.0,18.0,49.0,15.0,7.0,12.0,29.0,76.0
3,4,5,13,409,217.0,24.0,13.0,12.0,25.0,6.0,16.0,60.0,9.0,9.0,3.0,18.0,3.0,3,46.0,22.0,3.0,12.0,58.0,24.0,0.0,3.0,0.0,3.0,0.0,21.0,15.0
3,4,6,14,3964,1861.0,160.0,51.0,162.0,118.0,111.0,142.0,509.0,113.0,86.0,27.0,141.0,33.0,42,573.0,304.0,67.0,53.0,541.0,127.0,25.0,198.0,46.0,36.0,83.0,142.0,125.0
3,4,8,18,4333,1931.0,157.0,33.0,238.0,93.0,148.0,134.0,460.0,89.0,105.0,45.0,297.0,66.0,92,587.0,229.0,127.0,32.0,776.0,94.0,42.0,364.0,27.0,119.0,72.0,118.0,67.0
3,5,9,19,968,128.0,3.0,3.0,11.0,3.0,12.0,3.0,56.0,6.0,3.0,3.0,316.0,54.0,123,109.0,25.0,15.0,20.0,375.0,12.0,16.0,194.0,9.0,102.0,21.0,12.0,9.0
3,5,9,20,873,458.0,24.0,22.0,43.0,31.0,24.0,25.0,89.0,79.0,6.0,6.0,27.0,3.0,9,121.0,52.0,19.0,13.0,124.0,25.0,7.0,55.0,9.0,9.0,18.0,25.0,15.0
3,5,9,23,1402,736.0,62.0,28.0,102.0,27.0,43.0,42.0,191.0,45.0,45.0,6.0,42.0,9.0,24,170.0,73.0,24.0,21.0,188.0,55.0,0.0,72.0,0.0,21.0,80.0,34.0,25.0
3,5,9,24,1061,543.0,33.0,24.0,46.0,21.0,37.0,23.0,119.0,59.0,55.0,27.0,113.0,37.0,28,107.0,42.0,18.0,12.0,166.0,43.0,16.0,67.0,3.0,42.0,37.0,16.0,9.0
3,5,9,25,1243,536.0,50.0,24.0,70.0,26.0,28.0,34.0,110.0,19.0,53.0,13.0,52.0,24.0,9,209.0,52.0,31.0,24.0,186.0,25.0,6.0,74.0,3.0,31.0,97.0,24.0,25.0
3,5,10,17,714,259.0,15.0,19.0,43.0,12.0,8.0,6.0,54.0,29.0,13.0,0.0,22.0,9.0,10,144.0,61.0,25.0,43.0,249.0,15.0,0.0,163.0,3.0,126.0,34.0,13.0,3.0
3,5,10,21,596,196.0,6.0,12.0,9.0,6.0,10.0,12.0,70.0,29.0,9.0,0.0,67.0,21.0,28,140.0,92.0,15.0,9.0,105.0,15.0,6.0,39.0,3.0,15.0,45.0,0.0,9.0
3,5,10,22,253,102.0,3.0,9.0,6.0,6.0,6.0,3.0,54.0,0.0,0.0,0.0,18.0,3.0,12,45.0,18.0,6.0,3.0,41.0,6.0,0.0,17.0,0.0,3.0,12.0,3.0,6.0
3,6,11,26,3487,1798.0,222.0,57.0,249.0,118.0,154.0,174.0,248.0,60.0,72.0,25.0,128.0,19.0,32,306.0,125.0,34.0,22.0,421.0,79.0,21.0,215.0,31.0,65.0,63.0,191.0,71.0
3,6,11,31,2915,1620.0,293.0,47.0,238.0,120.0,133.0,145.0,177.0,42.0,43.0,24.0,58.0,3.0,21,217.0,99.0,44.0,13.0,199.0,39.0,15.0,103.0,6.0,12.0,34.0,215.0,38.0
3,6,12,27,3177,1626.0,165.0,77.0,256.0,125.0,160.0,158.0,208.0,37.0,46.0,6.0,81.0,15.0,42,252.0,114.0,36.0,15.0,284.0,75.0,16.0,117.0,15.0,12.0,86.0,141.0,65.0
3,6,12,28,2300,1122.0,91.0,43.0,169.0,50.0,117.0,73.0,180.0,85.0,39.0,15.0,68.0,22.0,12,232.0,90.0,32.0,21.0,278.0,67.0,18.0,114.0,9.0,23.0,167.0,70.0,44.0
3,6,13,32,6102,3227.0,435.0,130.0,478.0,232.0,336.0,320.0,318.0,65.0,97.0,57.0,150.0,16.0,56,425.0,219.0,62.0,37.0,507.0,107.0,33.0,229.0,24.0,55.0,85.0,429.0,92.0
3,6,14,29,1114,376.0,9.0,12.0,40.0,3.0,30.0,18.0,126.0,51.0,16.0,10.0,38.0,3.0,12,154.0,35.0,35.0,9.0,228.0,50.0,6.0,48.0,6.0,12.0,167.0,24.0,28.0
3,6,14,30,856,125.0,13.0,9.0,10.0,0.0,0.0,6.0,40.0,3.0,0.0,0.0,109.0,34.0,27,86.0,22.0,18.0,9.0,408.0,21.0,3.0,243.0,9.0,140.0,77.0,13.0,0.0
3,6,14,34,1244,612.0,55.0,20.0,70.0,31.0,50.0,51.0,123.0,25.0,15.0,6.0,31.0,6.0,12,153.0,72.0,29.0,15.0,138.0,29.0,6.0,42.0,0.0,3.0,42.0,38.0,21.0
3,6,14,35,883,381.0,19.0,9.0,55.0,13.0,43.0,29.0,65.0,30.0,21.0,18.0,45.0,12.0,12,79.0,43.0,13.0,4.0,94.0,7.0,0.0,62.0,3.0,41.0,122.0,26.0,22.0
3,6,14,41,559,249.0,9.0,6.0,22.0,15.0,31.0,13.0,56.0,18.0,15.0,3.0,22.0,6.0,6,102.0,46.0,38.0,0.0,25.0,0.0,0.0,13.0,0.0,7.0,15.0,27.0,9.0
3,7,15,36,3455,1754.0,260.0,69.0,257.0,124.0,170.0,185.0,159.0,43.0,44.0,16.0,67.0,18.0,18,271.0,128.0,53.0,21.0,239.0,75.0,15.0,84.0,6.0,21.0,42.0,290.0,55.0
3,7,15,37,4596,2337.0,276.0,93.0,306.0,143.0,193.0,288.0,211.0,60.0,63.0,34.0,177.0,22.0,42,360.0,141.0,68.0,24.0,459.0,52.0,47.0,224.0,6.0,61.0,115.0,327.0,56.0
3,7,16,33,554,185.0,21.0,10.0,22.0,6.0,3.0,9.0,46.0,9.0,7.0,3.0,21.0,9.0,6,106.0,48.0,18.0,12.0,130.0,33.0,6.0,31.0,6.0,3.0,39.0,9.0,6.0
3,7,16,38,4776,2510.0,383.0,58.0,345.0,188.0,226.0,255.0,283.0,113.0,60.0,36.0,139.0,22.0,41,407.0,181.0,88.0,37.0,395.0,107.0,38.0,159.0,20.0,27.0,149.0,289.0,65.0
3,7,16,39,2904,1447.0,169.0,59.0,169.0,127.0,78.0,169.0,233.0,40.0,66.0,3.0,74.0,26.0,21,224.0,110.0,12.0,19.0,352.0,97.0,6.0,162.0,12.0,63.0,81.0,208.0,47.0
4,1,1,1,4568,1630.0,49.0,56.0,88.0,15.0,33.0,49.0,960.0,55.0,69.0,72.0,284.0,57.0,82,446.0,174.0,80.0,50.0,1659.0,754.0,174.0,480.0,89.0,148.0,54.0,17.0,271.0
4,1,1,2,288,115.0,0.0,3.0,3.0,3.0,0.0,0.0,43.0,29.0,6.0,3.0,94.0,30.0,45,21.0,6.0,0.0,0.0,52.0,9.0,9.0,27.0,6.0,12.0,6.0,0.0,10.0
4,1,1,3,3769,982.0,13.0,22.0,27.0,15.0,12.0,3.0,680.0,55.0,43.0,18.0,209.0,25.0,80,624.0,221.0,152.0,96.0,1538.0,798.0,73.0,451.0,125.0,79.0,72.0,9.0,338.0
4,2,2,4,66,31.0,0.0,0.0,3.0,0.0,3.0,13.0,3.0,0.0,0.0,3.0,10.0,7.0,0,0.0,0.0,0.0,0.0,13.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0
4,2,2,5,296,118.0,11.0,10.0,10.0,9.0,6.0,12.0,22.0,0.0,6.0,0.0,24.0,12.0,9,31.0,13.0,6.0,0.0,51.0,12.0,12.0,21.0,0.0,3.0,3.0,30.0,0.0
