district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
1,40,9,37,5513,448.0,509.0,177.0,590.0,2007.0,728.0,572.0,482.0,2684.0,3437.0
1,40,9,38,5200,353.0,496.0,174.0,618.0,2067.0,636.0,454.0,402.0,2426.0,3357.0
1,40,9,39,3236,261.0,317.0,78.0,430.0,1254.0,407.0,265.0,224.0,1495.0,2284.0
1,40,9,40,2636,344.0,305.0,82.0,252.0,872.0,312.0,217.0,252.0,1359.0,1203.0
1,40,9,41,1829,169.0,161.0,58.0,207.0,623.0,193.0,230.0,188.0,885.0,1045.0
1,40,9,42,4802,326.0,425.0,141.0,726.0,1838.0,606.0,394.0,346.0,2333.0,3295.0
1,40,10,43,5269,326.0,572.0,241.0,761.0,1575.0,726.0,594.0,474.0,2522.0,3260.0
1,40,10,44,6932,541.0,795.0,246.0,819.0,2459.0,939.0,609.0,524.0,3248.0,4500.0
1,40,10,45,4086,316.0,476.0,160.0,580.0,1379.0,520.0,391.0,264.0,1910.0,2517.0
1,40,10,46,4520,299.0,376.0,126.0,696.0,1822.0,511.0,380.0,310.0,2084.0,2910.0
1,40,10,47,5484,327.0,509.0,146.0,1084.0,2179.0,580.0,378.0,281.0,2481.0,3966.0
1,40,10,48,5753,364.0,489.0,170.0,967.0,2078.0,707.0,536.0,442.0,2690.0,3747.0
1,40,10,49,4126,288.0,427.0,135.0,470.0,1276.0,597.0,454.0,479.0,1968.0,2804.0
2,10,1,1,4555,322.0,481.0,160.0,489.0,1743.0,610.0,409.0,341.0,2188.0,2683.0
2,10,1,2,6198,482.0,762.0,299.0,722.0,1939.0,830.0,627.0,537.0,3131.0,3143.0
2,10,1,3,3414,267.0,437.0,152.0,302.0,1057.0,511.0,400.0,288.0,1715.0,1717.0
2,10,1,4,3937,304.0,470.0,188.0,416.0,1203.0,578.0,436.0,342.0,1934.0,2138.0
2,10,1,5,6815,507.0,800.0,278.0,683.0,2200.0,982.0,697.0,668.0,3361.0,3361.0
2,10,1,6,3274,210.0,399.0,145.0,351.0,1018.0,480.0,354.0,317.0,1574.0,1655.0
2,20,2,7,1088,102.0,122.0,22.0,125.0,511.0,90.0,60.0,56.0,510.0,693.0
2,20,2,8,2691,198.0,255.0,83.0,289.0,1032.0,346.0,243.0,245.0,1309.0,1719.0
2,20,2,9,4589,351.0,438.0,132.0,471.0,1848.0,639.0,394.0,316.0,2211.0,2767.0
2,20,2,10,5497,384.0,448.0,144.0,561.0,2294.0,714.0,509.0,443.0,2652.0,3411.0
2,20,2,11,6310,422.0,470.0,202.0,719.0,2372.0,913.0,665.0,547.0,3152.0,3722.0
2,20,2,12,4353,340.0,486.0,155.0,448.0,1587.0,598.0,375.0,364.0,2122.0,2325.0
2,20,2,13,4713,290.0,425.0,131.0,483.0,2010.0,621.0,384.0,369.0,2350.0,3011.0
2,30,3,14,4563,222.0,381.0,159.0,447.0,1478.0,734.0,556.0,586.0,2184.0,2734.0
2,30,3,15,4908,320.0,435.0,183.0,538.0,1732.0,724.0,483.0,493.0,2359.0,2920.0
2,30,3,16,2121,98.0,192.0,69.0,186.0,800.0,308.0,241.0,227.0,1035.0,1279.0
2,30,4,17,4521,268.0,431.0,133.0,443.0,1773.0,681.0,366.0,426.0,2150.0,2777.0
2,30,4,18,3790,228.0,289.0,100.0,379.0,1603.0,557.0,299.0,335.0,1850.0,2380.0
2,30,4,19,5586,293.0,422.0,142.0,619.0,2377.0,749.0,505.0,479.0,2634.0,3603.0
2,40,5,20,2211,256.0,266.0,69.0,243.0,819.0,238.0,152.0,168.0,1134.0,1347.0
2,40,5,21,3017,285.0,293.0,107.0,289.0,1453.0,283.0,162.0,145.0,1508.0,1901.0
2,40,5,22,3643,365.0,310.0,70.0,380.0,1860.0,348.0,165.0,145.0,1845.0,2313.0
2,40,6,23,6679,665.0,628.0,162.0,1027.0,2865.0,587.0,350.0,395.0,3288.0,4397.0
2,40,6,24,4544,311.0,281.0,88.0,1025.0,2127.0,370.0,207.0,135.0,2124.0,3365.0
2,40,6,25,745,38.0,72.0,18.0,79.0,468.0,45.0,22.0,3.0,354.0,643.0
2,50,7,26,3595,281.0,281.0,48.0,430.0,2039.0,285.0,160.0,71.0,1746.0,2534.0
2,50,7,27,2542,236.0,208.0,59.0,248.0,1399.0,231.0,77.0,84.0,1271.0,1758.0
2,50,7,28,3552,307.0,252.0,62.0,316.0,2069.0,338.0,125.0,83.0,1789.0,2501.0
2,50,7,29,1992,172.0,183.0,40.0,188.0,1062.0,176.0,104.0,67.0,982.0,1294.0
2,50,8,30,1723,131.0,123.0,28.0,213.0,966.0,175.0,50.0,37.0,856.0,1225.0
2,50,8,31,3260,233.0,268.0,78.0,399.0,1788.0,260.0,157.0,77.0,1593.0,2322.0
2,50,8,32,4164,431.0,316.0,49.0,485.0,2335.0,315.0,152.0,81.0,1980.0,2967.0
2,50,8,33,4103,313.0,190.0,49.0,472.0,2553.0,337.0,125.0,64.0,1962.0,3074.0
2,50,8,34,4265,363.0,298.0,64.0,516.0,2429.0,385.0,141.0,69.0,2064.0,2938.0
2,50,8,35,3401,294.0,232.0,48.0,395.0,1978.0,255.0,132.0,67.0,1611.0,2469.0
2,50,8,36,1262,202.0,125.0,21.0,83.0,556.0,126.0,80.0,69.0,648.0,629.0
3,10,1,1,868,100.0,106.0,22.0,82.0,350.0,105.0,41.0,62.0,358.0,556.0
3,10,1,2,1008,124.0,120.0,27.0,151.0,354.0,105.0,51.0,76.0,496.0,765.0
3,10,1,3,2199,285.0,321.0,88.0,309.0,697.0,225.0,136.0,138.0,1028.0,1717.0
3,20,2,4,154,18.0,21.0,9.0,15.0,39.0,22.0,10.0,20.0,72.0,65.0
3,20,2,5,1588,164.0,171.0,52.0,292.0,501.0,169.0,98.0,141.0,843.0,918.0
3,20,2,6,1523,150.0,226.0,52.0,248.0,505.0,163.0,92.0,87.0,811.0,1008.0
3,20,2,7,2178,265.0,360.0,91.0,186.0,734.0,233.0,167.0,142.0,1116.0,1285.0
3,20,3,8,786,72.0,116.0,30.0,49.0,259.0,99.0,71.0,90.0,401.0,383.0
3,20,3,9,986,127.0,159.0,38.0,81.0,308.0,127.0,70.0,76.0,487.0,551.0
3,20,3,10,1380,156.0,228.0,92.0,88.0,402.0,181.0,94.0,139.0,737.0,625.0
3,30,4,11,2626,371.0,462.0,100.0,287.0,830.0,261.0,138.0,177.0,1326.0,1623.0
3,30,4,12,633,78.0,87.0,16.0,62.0,172.0,83.0,53.0,82.0,353.0,314.0
3,30,4,13,308,30.0,46.0,20.0,18.0,82.0,48.0,24.0,40.0,160.0,137.0
3,30,5,14,747,122.0,140.0,40.0,66.0,180.0,70.0,46.0,83.0,420.0,396.0
3,30,5,15,6,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,6.0
3,30,5,16,2077,227.0,306.0,71.0,285.0,803.0,194.0,102.0,89.0,957.0,1503.0
3,30,5,17,62,3.0,16.0,0.0,0.0,23.0,11.0,9.0,0.0,38.0,35.0
3,40,6,18,1084,113.0,171.0,48.0,81.0,285.0,150.0,126.0,110.0,567.0,405.0
3,40,6,19,2210,249.0,284.0,89.0,227.0,756.0,290.0,144.0,171.0,1144.0,1163.0
3,40,6,20,738,75.0,130.0,34.0,77.0,229.0,94.0,45.0,54.0,354.0,383.0
3,40,7,21,2756,331.0,389.0,94.0,223.0,1118.0,321.0,170.0,110.0,1403.0,1574.0
3,40,7,22,644,77.0,120.0,24.0,56.0,203.0,73.0,27.0,64.0,352.0,315.0
3,40,7,23,1770,219.0,237.0,41.0,155.0,780.0,173.0,83.0,82.0,899.0,1066.0
3,40,7,24,1141,153.0,142.0,31.0,114.0,442.0,95.0,66.0,98.0,624.0,657.0
3,40,7,25,1075,131.0,155.0,58.0,114.0,348.0,98.0,65.0,106.0,549.0,613.0
3,40,8,26,1583,176.0,201.0,43.0,229.0,674.0,140.0,60.0,60.0,805.0,1156.0
3,40,8,27,2500,233.0,224.0,40.0,256.0,1274.0,223.0,126.0,124.0,1241.0,1636.0
3,40,8,28,1343,147.0,92.0,30.0,132.0,725.0,101.0,63.0,53.0,672.0,945.0
3,40,8,29,1252,120.0,164.0,42.0,167.0,476.0,133.0,51.0,99.0,647.0,827.0
3,40,8,30,1689,205.0,188.0,49.0,136.0,724.0,195.0,87.0,105.0,877.0,1035.0
3,40,8,31,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,9,32,1537,214.0,194.0,73.0,199.0,583.0,138.0,78.0,58.0,748.0,1228.0
3,50,9,33,1526,160.0,174.0,57.0,143.0,676.0,145.0,84.0,87.0,766.0,1015.0
3,50,9,34,3029,323.0,299.0,58.0,278.0,1567.0,279.0,136.0,89.0,1475.0,2076.0
3,50,9,35,1880,200.0,201.0,73.0,181.0,879.0,194.0,84.0,68.0,932.0,1269.0
3,50,9,36,2353,276.0,319.0,83.0,250.0,972.0,230.0,125.0,98.0,1220.0,1551.0
3,50,10,37,1895,204.0,167.0,33.0,272.0,788.0,202.0,117.0,112.0,887.0,1340.0
3,50,10,38,1334,161.0,245.0,49.0,152.0,452.0,113.0,76.0,86.0,664.0,898.0
3,60,11,39,1386,138.0,136.0,24.0,150.0,698.0,141.0,63.0,36.0,672.0,926.0
3,60,11,40,1975,150.0,178.0,43.0,206.0,1064.0,240.0,63.0,31.0,946.0,1362.0
3,60,11,41,2355,194.0,201.0,48.0,281.0,1208.0,231.0,109.0,83.0,1183.0,1616.0
3,60,11,42,4122,324.0,382.0,81.0,397.0,2113.0,476.0,205.0,144.0,2065.0,2891.0
3,60,12,43,2134,156.0,178.0,34.0,219.0,1162.0,238.0,89.0,58.0,1090.0,1412.0
3,60,12,44,2186,169.0,184.0,48.0,211.0,1114.0,254.0,123.0,83.0,1116.0,1415.0
3,60,12,45,3859,349.0,322.0,82.0,419.0,1978.0,343.0,217.0,149.0,1995.0,2623.0
3,60,13,46,2298,206.0,226.0,61.0,235.0,1141.0,276.0,110.0,43.0,1173.0,1587.0
3,60,13,47,3197,277.0,328.0,108.0,289.0,1473.0,420.0,218.0,84.0,1607.0,2054.0
3,60,13,48,2628,213.0,250.0,65.0,241.0,1295.0,374.0,121.0,69.0,1360.0,1747.0
3,60,14,49,2108,228.0,255.0,75.0,244.0,739.0,215.0,140.0,212.0,1107.0,1329.0
3,60,14,50,1959,309.0,324.0,79.0,276.0,662.0,156.0,72.0,81.0,955.0,1630.0
3,60,14,51,2079,175.0,184.0,27.0,218.0,1120.0,185.0,96.0,74.0,1051.0,1494.0
3,60,14,52,1834,158.0,139.0,41.0,192.0,994.0,158.0,96.0,56.0,926.0,1290.0
3,60,14,53,1020,111.0,186.0,48.0,68.0,416.0,117.0,34.0,40.0,525.0,586.0
3,70,15,54,4571,389.0,434.0,138.0,509.0,2108.0,650.0,232.0,111.0,2324.0,3037.0
3,70,15,55,2524,208.0,208.0,74.0,245.0,1181.0,338.0,164.0,106.0,1319.0,1630.0
3,70,15,56,3574,397.0,428.0,94.0,291.0,1668.0,432.0,162.0,102.0,1805.0,2440.0
3,70,16,57,1095,112.0,132.0,43.0,71.0,503.0,102.0,60.0,72.0,543.0,746.0
3,70,16,58,2921,237.0,272.0,61.0,345.0,1438.0,330.0,161.0,77.0,1512.0,1979.0
3,70,16,59,3360,305.0,371.0,76.0,350.0,1561.0,425.0,165.0,107.0,1734.0,2183.0
3,70,16,60,3919,351.0,424.0,143.0,360.0,1773.0,476.0,226.0,166.0,2037.0,2470.0
4,10,1,1,5859,489.0,607.0,184.0,646.0,1921.0,848.0,579.0,585.0,2835.0,3567.0
4,10,1,2,4439,381.0,651.0,175.0,423.0,1251.0,640.0,478.0,440.0,2311.0,2206.0
4,20,2,3,441,24.0,65.0,37.0,47.0,135.0,62.0,33.0,38.0,228.0,267.0
4,20,2,4,1044,123.0,118.0,27.0,98.0,371.0,110.0,83.0,114.0,533.0,674.0
4,20,2,5,859,60.0,111.0,39.0,79.0,261.0,146.0,87.0,76.0,469.0,512.0
4,20,2,6,835,63.0,143.0,44.0,67.0,170.0,142.0,103.0,103.0,437.0,424.0
4,20,2,7,1111,36.0,101.0,30.0,389.0,310.0,93.0,89.0,63.0,543.0,796.0
4,20,3,8,2250,181.0,222.0,74.0,332.0,725.0,299.0,183.0,234.0,1132.0,1416.0
4,20,3,9,1908,171.0,195.0,52.0,202.0,648.0,249.0,159.0,232.0,975.0,948.0
4,20,3,10,2869,188.0,343.0,100.0,334.0,794.0,416.0,320.0,374.0,1468.0,1594.0
4,20,3,11,2934,190.0,303.0,84.0,391.0,992.0,353.0,302.0,319.0,1463.0,1760.0
4,30,4,12,2368,194.0,168.0,39.0,327.0,1018.0,232.0,170.0,220.0,1138.0,1750.0
4,30,4,13,4792,371.0,509.0,163.0,477.0,1400.0,637.0,544.0,691.0,2512.0,2485.0
4,30,4,14,4235,269.0,394.0,139.0,478.0,1385.0,620.0,465.0,485.0,2158.0,2459.0
4,30,4,15,2464,163.0,192.0,60.0,223.0,789.0,324.0,266.0,447.0,1318.0,1389.0
4,30,4,16,4949,381.0,433.0,129.0,595.0,1729.0,654.0,508.0,520.0,2518.0,2959.0
4,30,5,17,4557,311.0,402.0,116.0,517.0,1593.0,589.0,488.0,541.0,2263.0,2748.0
4,30,5,18,2724,189.0,274.0,84.0,261.0,1028.0,380.0,261.0,247.0,1351.0,1571.0
4,30,6,19,4113,255.0,358.0,138.0,416.0,1367.0,608.0,466.0,505.0,2101.0,2432.0
4,30,6,20,2180,154.0,182.0,55.0,230.0,943.0,261.0,188.0,167.0,1057.0,1357.0
4,30,6,21,5166,389.0,459.0,143.0,451.0,1783.0,717.0,538.0,686.0,2672.0,2921.0
4,30,6,22,3058,234.0,297.0,83.0,272.0,1096.0,388.0,322.0,366.0,1619.0,1734.0
4,30,6,23,6818,422.0,550.0,190.0,995.0,2343.0,884.0,681.0,753.0,3297.0,4397.0
4,30,6,24,4219,264.0,313.0,107.0,496.0,1418.0,581.0,510.0,530.0,2191.0,2618.0
4,40,7,25,91,0.0,0.0,0.0,9.0,44.0,25.0,13.0,0.0,28.0,76.0
4,40,7,26,2420,235.0,334.0,100.0,240.0,629.0,359.0,239.0,284.0,1243.0,1352.0
4,40,7,27,3432,251.0,369.0,106.0,334.0,1139.0,500.0,341.0,392.0,1762.0,1881.0
4,40,7,28,1268,82.0,202.0,49.0,112.0,287.0,239.0,152.0,145.0,704.0,692.0
4,40,7,29,1152,88.0,174.0,33.0,68.0,257.0,172.0,160.0,200.0,624.0,627.0
4,40,8,30,3251,329.0,439.0,148.0,270.0,1011.0,453.0,289.0,312.0,1718.0,1808.0
4,40,8,31,468,34.0,84.0,21.0,51.0,106.0,73.0,46.0,53.0,245.0,229.0
4,40,8,32,1798,132.0,227.0,56.0,199.0,474.0,287.0,209.0,214.0,972.0,918.0
4,40,8,33,1537,137.0,160.0,42.0,111.0,426.0,225.0,171.0,265.0,783.0,791.0
4,40,8,34,1169,76.0,113.0,35.0,92.0,364.0,173.0,139.0,177.0,582.0,600.0
4,40,8,35,2973,226.0,348.0,125.0,271.0,844.0,420.0,373.0,366.0,1544.0,1617.0
4,50,9,36,2576,184.0,264.0,83.0,242.0,826.0,363.0,296.0,318.0,1336.0,1498.0
4,50,9,37,3531,238.0,353.0,102.0,358.0,1165.0,489.0,411.0,415.0,1849.0,2194.0
4,50,9,38,3813,286.0,401.0,101.0,334.0,1339.0,492.0,392.0,468.0,2008.0,2222.0
4,50,9,39,3202,255.0,340.0,86.0,321.0,1051.0,442.0,332.0,375.0,1707.0,1743.0
4,50,10,40,2711,166.0,228.0,80.0,239.0,923.0,369.0,302.0,404.0,1362.0,1592.0
4,50,10,41,2367,146.0,238.0,63.0,186.0,660.0,353.0,340.0,381.0,1232.0,1348.0
4,50,10,42,2147,151.0,211.0,77.0,201.0,667.0,292.0,252.0,296.0,1110.0,1416.0
4,50,10,43,5149,372.0,536.0,143.0,445.0,1660.0,658.0,589.0,746.0,2736.0,2989.0
4,50,10,44,2471,160.0,269.0,77.0,210.0,794.0,334.0,290.0,337.0,1355.0,1521.0
4,50,10,45,4516,282.0,364.0,119.0,463.0,1466.0,643.0,531.0,648.0,2322.0,2768.0
4,50,11,46,1971,163.0,208.0,51.0,232.0,659.0,263.0,201.0,194.0,984.0,1143.0
4,50,11,47,2398,157.0,235.0,101.0,234.0,770.0,372.0,268.0,261.0,1242.0,1375.0
4,50,11,48,2142,182.0,250.0,93.0,234.0,679.0,243.0,231.0,230.0,1102.0,1285.0
4,50,11,49,4137,326.0,445.0,168.0,383.0,1345.0,551.0,412.0,507.0,2103.0,2451.0
4,50,11,50,1200,95.0,103.0,30.0,98.0,432.0,156.0,123.0,163.0,619.0,734.0
4,50,11,51,2496,193.0,248.0,82.0,321.0,839.0,325.0,237.0,251.0,1231.0,1402.0
4,50,11,52,3091,191.0,293.0,71.0,357.0,1018.0,403.0,324.0,434.0,1548.0,1830.0
4,50,11,53,3361,242.0,341.0,123.0,359.0,1167.0,443.0,294.0,392.0,1666.0,1902.0
5,10,1,1,995,140.0,162.0,41.0,78.0,297.0,115.0,78.0,84.0,527.0,476.0
5,10,1,2,1096,120.0,134.0,53.0,89.0,322.0,147.0,104.0,127.0,585.0,648.0
5,10,1,3,2974,432.0,366.0,61.0,315.0,1120.0,343.0,167.0,170.0,1472.0,1816.0
5,10,1,4,2619,301.0,450.0,132.0,266.0,808.0,288.0,193.0,181.0,1341.0,1455.0
5,10,1,5,1680,111.0,208.0,80.0,161.0,502.0,219.0,184.0,215.0,850.0,830.0
5,10,2,6,1666,143.0,336.0,92.0,149.0,441.0,190.0,161.0,154.0,877.0,970.0
5,10,2,7,641,39.0,79.0,28.0,61.0,173.0,103.0,73.0,85.0,318.0,260.0
5,10,2,8,5202,554.0,779.0,228.0,491.0,1563.0,636.0,475.0,476.0,2550.0,3019.0
5,10,2,9,6352,571.0,924.0,267.0,563.0,1725.0,878.0,673.0,751.0,3252.0,3000.0
5,10,2,10,3130,320.0,359.0,87.0,343.0,1100.0,390.0,253.0,278.0,1502.0,2001.0
5,10,2,11,2185,176.0,291.0,126.0,201.0,587.0,323.0,246.0,235.0,1072.0,1087.0
5,10,3,12,1854,172.0,251.0,54.0,231.0,616.0,253.0,139.0,138.0,898.0,1218.0
5,10,3,13,3418,313.0,481.0,168.0,355.0,977.0,469.0,340.0,315.0,1740.0,1898.0
5,10,3,14,4565,435.0,581.0,188.0,558.0,1548.0,578.0,367.0,310.0,2096.0,3398.0
5,10,3,15,3248,293.0,413.0,102.0,413.0,1063.0,440.0,284.0,240.0,1519.0,2122.0
5,10,3,16,4506,402.0,495.0,177.0,464.0,1460.0,604.0,489.0,415.0,2242.0,2608.0
5,10,3,17,1804,169.0,307.0,87.0,209.0,523.0,218.0,134.0,157.0,841.0,1392.0
5,20,4,18,982,92.0,145.0,52.0,71.0,210.0,165.0,170.0,77.0,502.0,336.0
5,20,4,19,100,0.0,16.0,9.0,12.0,26.0,15.0,6.0,16.0,51.0,30.0
5,20,4,20,1999,153.0,245.0,95.0,223.0,525.0,276.0,250.0,232.0,989.0,981.0
5,20,4,21,1374,141.0,197.0,55.0,157.0,451.0,156.0,96.0,121.0,662.0,859.0
5,20,4,22,251,31.0,46.0,6.0,25.0,95.0,33.0,15.0,0.0,126.0,130.0
5,20,4,23,2392,283.0,333.0,99.0,205.0,751.0,284.0,207.0,230.0,1224.0,1408.0
5,20,5,24,1037,81.0,166.0,66.0,90.0,266.0,163.0,135.0,70.0,506.0,434.0
5,20,5,25,636,90.0,98.0,23.0,48.0,167.0,75.0,54.0,81.0,344.0,220.0
5,20,5,26,3338,314.0,567.0,159.0,323.0,1007.0,433.0,289.0,246.0,1661.0,2307.0
5,20,5,27,7529,803.0,1307.0,404.0,829.0,1997.0,957.0,692.0,540.0,3795.0,4356.0
5,20,5,28,2098,225.0,262.0,89.0,192.0,626.0,236.0,238.0,230.0,1045.0,1062.0
5,20,6,29,3638,353.0,411.0,127.0,502.0,1181.0,460.0,276.0,328.0,1723.0,2314.0
5,20,6,30,3904,327.0,483.0,144.0,463.0,1271.0,532.0,353.0,331.0,1880.0,2504.0
5,20,6,31,3449,310.0,383.0,119.0,363.0,1250.0,427.0,334.0,263.0,1626.0,2231.0
5,20,6,32,1804,136.0,275.0,108.0,243.0,494.0,261.0,154.0,133.0,849.0,1158.0
5,20,6,33,590,61.0,87.0,21.0,44.0,154.0,78.0,90.0,55.0,292.0,278.0
5,20,6,34,790,76.0,70.0,39.0,50.0,206.0,81.0,130.0,138.0,404.0,407.0
5,30,7,35,2064,302.0,251.0,61.0,232.0,711.0,270.0,161.0,76.0,1025.0,810.0
5,30,7,36,2021,178.0,360.0,128.0,150.0,574.0,325.0,180.0,126.0,990.0,899.0
5,30,7,37,5501,503.0,599.0,162.0,488.0,1749.0,742.0,606.0,652.0,2833.0,2826.0
5,30,8,38,16,0.0,0.0,0.0,3.0,4.0,6.0,0.0,3.0,3.0,16.0
5,30,8,39,3971,305.0,489.0,144.0,424.0,1231.0,531.0,397.0,450.0,1904.0,2422.0
5,30,8,40,228,16.0,15.0,9.0,18.0,65.0,48.0,23.0,34.0,108.0,123.0
5,30,8,41,2239,168.0,272.0,74.0,261.0,792.0,280.0,187.0,205.0,1063.0,1304.0
5,40,9,42,875,56.0,152.0,48.0,60.0,218.0,114.0,98.0,129.0,443.0,419.0
5,40,9,43,2135,217.0,407.0,113.0,129.0,439.0,381.0,202.0,247.0,1130.0,776.0
5,40,9,44,437,33.0,66.0,22.0,40.0,87.0,52.0,48.0,89.0,253.0,202.0
5,40,9,45,672,64.0,126.0,37.0,45.0,148.0,81.0,68.0,103.0,370.0,297.0
6,10,1,1,1901,119.0,234.0,77.0,188.0,564.0,265.0,218.0,236.0,1009.0,981.0
6,10,1,2,3652,307.0,457.0,109.0,362.0,1171.0,505.0,378.0,363.0,1898.0,2076.0
6,10,1,3,2053,145.0,214.0,71.0,188.0,668.0,337.0,204.0,226.0,1085.0,1040.0
6,10,2,4,2586,192.0,266.0,92.0,273.0,781.0,373.0,306.0,303.0,1310.0,1337.0
6,10,2,5,3524,314.0,395.0,112.0,328.0,1184.0,492.0,382.0,317.0,1842.0,1839.0
6,10,2,6,2442,183.0,243.0,88.0,244.0,761.0,330.0,241.0,352.0,1256.0,1332.0
6,10,2,7,2904,223.0,339.0,85.0,235.0,950.0,414.0,310.0,348.0,1516.0,1601.0
6,10,2,8,2291,180.0,243.0,63.0,207.0,765.0,269.0,266.0,298.0,1201.0,1215.0
6,10,2,9,3472,296.0,402.0,108.0,320.0,1171.0,463.0,320.0,392.0,1861.0,1884.0
6,10,2,10,1571,112.0,184.0,32.0,131.0,517.0,240.0,185.0,170.0,807.0,843.0
6,20,3,11,1314,108.0,164.0,52.0,120.0,356.0,201.0,151.0,162.0,678.0,656.0
6,20,3,12,2032,185.0,247.0,71.0,258.0,633.0,210.0,178.0,250.0,967.0,1180.0
6,20,3,13,2541,229.0,281.0,66.0,249.0,845.0,328.0,285.0,258.0,1282.0,1353.0
6,20,3,14,2262,208.0,255.0,75.0,226.0,741.0,341.0,210.0,206.0,1121.0,1174.0
