id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
010111,01,01,11,100.0,2481.0,294.0,146.0,262.0,83.0,190.0,105.0,467.0,193.0,196.0,91.0,357.0,86.0,104.0,1166.0,471.0,220.00000000000003,92.0,2916.0,861.9999999999999,167.0,1384.0,267.0,238.0,86.0,165.0,447.0
010112,01,01,12,100.0,1847.0,142.0,75.0,171.0,98.0,122.0,147.0,211.0,335.0,115.99999999999999,19.0,150.0,18.0,52.0,1332.0,691.0,216.0,46.0,1041.0,202.0,41.0,598.0,68.0,136.0,162.0,149.0,184.0
010113,01,01,13,100.0,7906.0,968.0,263.0,927.9999999999999,434.99999999999994,718.0,730.0,1035.0,413.99999999999994,333.0,164.0,801.0,110.00000000000001,172.0,2512.0,1132.0,443.0,167.0,4102.0,1332.0,227.0,1707.9999999999998,103.0,534.0,1183.0,1128.0,603.0
010114,01,01,14,100.0,5773.0,751.0,254.0,806.0,401.99999999999994,476.99999999999994,628.0,558.0,184.0,200.0,77.0,310.0,40.0,87.0,1038.0,471.0,194.0,42.0,1436.0,283.0,92.0,672.0,39.0,218.00000000000003,142.0,813.0000000000001,191.0
010221,01,02,21,100.0,7584.0,588.0,397.0,708.0,236.0,353.0,317.0,2014.0,867.0,636.0,360.0,1609.0,281.0,588.0,1432.0,511.00000000000006,326.0,88.0,8050.0,3047.0,260.0,3561.0,1091.0,668.0,206.0,344.0,1189.0
010222,01,02,22,100.0,5666.0,483.0,259.0,564.0,231.99999999999997,345.0,313.0,1378.0,474.0,363.0,202.99999999999997,1071.0,254.0,350.0,1648.0,661.0,372.0,104.0,6944.0,3388.0000000000005,241.0,2518.0,667.0,665.0,147.0,319.0,1239.0
010331,01,03,31,100.0,6847.0,296.0,672.0,449.0,163.0,224.00000000000003,210.0,1537.0,1516.0,700.0,268.0,1957.9999999999998,514.0,734.0,1078.0,462.0,164.0,89.0,11326.0,6698.0,93.0,3182.0,848.0,685.0,92.0,198.0,1517.0
010332,01,03,32,100.0,4781.0,289.0,200.0,454.0,132.0,268.0,196.0,1492.0,495.0,360.0,266.0,1422.0,352.0,411.00000000000006,1551.0,678.0,271.0,239.0,12330.0,7420.0,87.0,3640.9999999999995,1417.0,638.0,108.0,191.0,2118.0
010441,01,04,41,100.0,6941.0,441.0,383.0,604.0,190.0,227.0,189.0,2127.0,1227.0,344.0,359.0,1626.0000000000002,389.0,443.0,1080.0,413.99999999999994,208.0,77.0,7979.000000000001,4403.0,173.0,2345.0,488.0,573.0,174.0,224.00000000000003,1283.0
010442,01,04,42,100.0,10573.0,565.0,695.0,797.0,280.0,459.0,390.0,2570.0,2220.0,869.0,344.0,2405.0,683.0,852.9999999999999,1570.0,629.0,278.0,130.0,15474.0,8573.0,195.0,4712.0,1455.0,795.0,225.99999999999997,358.0,2182.0
