id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01011101,01,01,11,01,100.0,534.0,41.0,49.0,60.0,18.0,84.0,18.0,90.0,28.000000000000004,15.0,27.0,72.0,9.0,28.000000000000004,316.0,115.99999999999999,56.00000000000001,28.000000000000004,475.0,81.0,45.0,259.0,19.0,62.0,12.0,46.0,100.0
01011102,01,01,11,02,100.0,43.0,6.0,0.0,3.0,3.0,6.0,4.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,3.0
01011103,01,01,11,03,100.0,971.0000000000001,132.0,33.0,84.0,19.0,48.0,39.0,204.99999999999997,83.0,145.0,40.0,161.0,25.0,64.0,386.0,162.0,67.0,36.0,958.0,326.0,55.00000000000001,385.0,50.0,96.0,50.0,39.0,136.0
01011104,01,01,11,04,100.0,752.0,99.0,52.0,88.0,28.000000000000004,43.0,30.0,135.0,74.0,27.0,21.0,112.99999999999999,52.0,12.0,260.0,100.0,68.0,6.0,1259.0,422.0,57.99999999999999,623.0,192.0,74.0,19.0,45.0,188.0
01011105,01,01,11,05,100.0,181.0,16.0,12.0,27.0,15.0,9.0,14.000000000000002,28.000000000000004,8.0,6.0,3.0,11.0,0.0,0.0,195.0,90.0,26.0,22.0,221.0,33.0,9.0,117.0,6.0,6.0,0.0,35.0,20.0
01011201,01,01,12,01,100.0,296.0,30.0,9.0,43.0,16.0,15.0,16.0,6.0,79.0,38.0,0.0,33.0,3.0,6.0,301.0,134.0,88.0,12.0,274.0,34.0,12.0,190.0,37.0,17.0,24.0,22.0,59.0
01011202,01,01,12,02,100.0,133.0,12.0,3.0,9.0,23.0,3.0,15.0,3.0,4.0,26.0,0.0,6.0,0.0,0.0,49.0,22.0,3.0,0.0,22.0,10.0,0.0,3.0,0.0,0.0,0.0,24.0,3.0
01011203,01,01,12,03,100.0,200.0,15.0,15.0,15.0,9.0,15.0,16.0,24.0,10.0,12.0,3.0,6.0,0.0,3.0,208.0,132.0,15.0,3.0,56.00000000000001,18.0,7.000000000000001,19.0,3.0,3.0,9.0,19.0,9.0
01011204,01,01,12,04,100.0,1218.0,85.0,48.0,104.0,50.0,89.0,100.0,178.0,242.0,40.0,16.0,105.0,15.0,43.0,774.0,403.0,110.00000000000001,31.0,689.0,140.0,22.0,386.0,28.000000000000004,115.99999999999999,129.0,84.0,112.99999999999999
01011301,01,01,13,01,100.0,1209.0,148.0,46.0,92.0,100.0,109.00000000000001,81.0,149.0,61.0,86.0,25.0,79.0,15.0,12.0,366.0,170.0,54.0,26.0,367.0,70.0,56.99999999999999,152.0,3.0,35.0,22.0,158.0,45.0
01011302,01,01,13,02,100.0,2326.0,361.0,59.0,300.0,162.0,172.0,301.0,229.99999999999997,79.0,63.0,45.0,159.0,9.0,48.0,451.0,212.0,72.0,21.0,551.0,182.0,34.0,220.00000000000003,16.0,74.0,86.0,381.0,68.0
01011303,01,01,13,03,100.0,1550.0,181.0,74.0,188.0,85.0,153.0,130.0,192.0,76.0,73.0,21.0,119.0,25.0,36.0,476.99999999999994,223.0,91.0,25.0,824.0,165.0,64.0,426.0,32.0,144.0,250.0,233.0,92.0
01011304,01,01,13,04,100.0,717.0,68.0,27.0,89.0,15.0,113.99999999999999,38.0,107.0,47.0,28.999999999999996,15.0,200.0,25.0,22.0,343.0,132.0,72.0,34.0,675.0,208.0,23.0,262.0,6.0,83.0,602.0,45.0,112.99999999999999
01011305,01,01,13,05,100.0,809.0,94.0,21.0,110.00000000000001,28.999999999999996,77.0,68.0,89.0,85.0,35.0,15.0,60.0,6.0,15.0,444.00000000000006,235.0,60.0,22.0,579.0,147.0,15.0,285.0,19.0,82.0,87.0,76.0,98.0
01011306,01,01,13,06,100.0,1295.0,115.99999999999999,36.0,149.0,44.0,93.0,112.00000000000001,268.0,66.0,47.0,43.0,184.0,30.0,39.0,430.99999999999994,160.0,94.0,39.0,1106.0,560.0,34.0,363.0,27.0,115.99999999999999,136.0,235.0,187.0
01011401,01,01,14,01,100.0,3129.0,401.99999999999994,125.0,394.0,231.99999999999997,227.0,323.0,330.0,124.0,126.0,44.0,202.99999999999997,28.000000000000004,46.0,600.0,283.0,120.0,28.999999999999996,998.0,190.0,57.99999999999999,488.0,30.0,180.0,82.0,413.0,115.99999999999999
01011402,01,01,14,02,100.0,2644.0,349.0,129.0,412.0,170.0,250.0,305.0,227.99999999999997,60.0,74.0,33.0,107.0,12.0,41.0,438.0,188.0,74.0,13.0,438.0,93.0,34.0,184.0,9.0,38.0,60.0,400.0,75.0
01022101,01,02,21,01,100.0,792.0,54.0,52.0,54.0,22.0,22.0,28.999999999999996,288.0,76.0,99.0,16.0,115.99999999999999,30.0,54.0,97.0,37.0,15.0,4.0,603.0,134.0,17.0,392.0,140.0,77.0,10.0,32.0,111.00000000000001
01022102,01,02,21,02,100.0,1297.0,76.0,80.0,120.0,28.000000000000004,42.0,43.0,354.0,213.0,59.0,71.0,323.0,55.00000000000001,112.99999999999999,213.0,56.00000000000001,35.0,13.0,1469.0,568.0,28.000000000000004,638.0,173.0,95.0,47.0,30.0,182.0
01022103,01,02,21,03,100.0,31.0,4.0,3.0,0.0,0.0,0.0,3.0,3.0,6.0,9.0,0.0,3.0,0.0,0.0,9.0,6.0,0.0,0.0,113.99999999999999,35.0,10.0,32.0,7.000000000000001,13.0,3.0,4.0,7.000000000000001
01022104,01,02,21,04,100.0,3021.0,239.0,159.0,307.0,99.0,162.0,131.0,825.0,241.0,233.0,183.0,712.0,112.99999999999999,229.0,513.0,195.0,120.0,35.0,3292.0,1369.0,102.0,1381.0,445.0,311.0,109.00000000000001,148.0,512.0
01022105,01,02,21,05,100.0,1014.0,72.0,54.0,85.0,22.0,39.0,30.0,222.00000000000003,238.0,109.00000000000001,31.0,217.0,27.0,121.0,231.0,86.0,56.00000000000001,10.0,1197.0,521.0,26.0,518.0,200.0,77.0,18.0,38.0,190.0
01022106,01,02,21,06,100.0,1429.0,143.0,49.0,142.0,65.0,88.0,81.0,322.0,93.0,127.0,59.0,238.0,56.00000000000001,71.0,369.0,131.0,100.0,26.0,1375.0,420.0,77.0,600.0,126.0,95.0,19.0,92.0,187.0
01022201,01,02,22,01,100.0,1698.0,186.0,67.0,186.0,77.0,87.0,98.0,345.0,111.00000000000001,171.0,67.0,335.0,86.0,123.0,391.0,138.0,75.0,22.0,2239.0,1026.0,91.0,846.0000000000001,170.0,322.0,38.0,96.0,367.0
01022202,01,02,22,02,100.0,151.0,7.000000000000001,9.0,16.0,12.0,9.0,12.0,43.0,9.0,0.0,3.0,18.0,6.0,9.0,54.0,28.000000000000004,16.0,3.0,539.0,366.0,13.0,133.0,52.0,15.0,4.0,0.0,120.0
01022203,01,02,22,03,100.0,1001.0,55.00000000000001,45.0,73.0,32.0,60.0,40.0,254.0,143.0,89.0,57.99999999999999,325.0,99.0,86.0,249.00000000000003,78.0,72.0,18.0,1922.0,1123.0,20.0,646.0,229.0,117.0,22.0,28.000000000000004,380.0
01022204,01,02,22,04,100.0,969.0,92.0,57.99999999999999,92.0,43.0,50.0,75.0,236.0,78.0,37.0,19.0,81.0,10.0,21.0,256.0,112.00000000000001,59.0,11.0,599.0,254.0,30.0,248.0,59.0,65.0,21.0,78.0,98.0
01022205,01,02,22,05,100.0,367.0,19.0,12.0,50.0,12.0,6.0,9.0,149.0,21.0,13.0,22.0,162.0,31.0,65.0,297.0,122.0,83.0,22.0,900.0,326.0,39.0,391.0,119.0,87.0,12.0,13.0,115.99999999999999
01022206,01,02,22,06,100.0,459.0,31.0,25.0,55.00000000000001,15.0,25.0,19.0,167.0,30.0,10.0,0.0,37.0,16.0,6.0,130.0,55.00000000000001,19.0,18.0,323.0,146.0,17.0,103.0,16.0,18.0,15.0,24.0,73.0
01022207,01,02,22,07,100.0,1021.0000000000001,93.0,43.0,92.0,41.0,108.0,60.0,184.0,82.0,43.0,34.0,112.99999999999999,6.0,40.0,271.0,128.0,48.0,10.0,422.0,147.0,31.0,151.0,22.0,41.0,35.0,80.0,85.0
01033101,01,03,31,01,100.0,4838.0,172.0,534.0,283.0,118.0,162.0,128.0,1078.0,1125.0,528.0,177.0,1367.0,355.0,517.0,756.0,348.0,97.0,62.0,7727.0,4422.0,68.0,2231.0,582.0,501.99999999999994,53.0,144.0,988.0000000000001
01033102,01,03,31,02,100.0,2009.0,124.0,138.0,166.0,45.0,62.0,82.0,459.0,391.0,172.0,91.0,591.0,159.0,217.0,322.0,113.99999999999999,67.0,27.0,3599.0,2276.0,25.0,951.0,266.0,183.0,39.0,54.0,529.0
01033201,01,03,32,01,100.0,1295.0,99.0,43.0,122.0,50.0,79.0,60.0,429.0,104.0,56.99999999999999,60.0,405.99999999999994,90.0,120.0,597.0,234.0,106.0,136.0,5330.0,3353.0,24.0,1469.0,723.0,192.0,36.0,53.0,874.0
01033202,01,03,32,02,100.0,1111.0,50.0,51.0,109.00000000000001,31.0,54.0,47.0,438.0,70.0,52.0,88.0,318.0,55.00000000000001,95.0,424.0,188.0,90.0,49.0,2732.0,1798.9999999999998,26.0,627.0,167.0,112.99999999999999,28.000000000000004,53.0,591.0
01033203,01,03,32,03,100.0,2375.0,140.0,106.0,223.0,51.0,135.0,89.0,625.0,321.0,250.99999999999997,118.0,698.0,206.99999999999997,196.0,530.0,256.0,75.0,54.0,4268.0,2268.0,37.0,1545.0,527.0,333.0,44.0,85.0,653.0
01044101,01,04,41,01,100.0,3336.9999999999995,204.99999999999997,171.0,309.0,90.0,114.99999999999999,100.0,969.0,626.0,183.0,184.0,803.9999999999999,216.0,242.0,501.99999999999994,176.0,104.0,40.0,3735.0,2177.0,94.0,1016.0,227.0,200.0,91.0,114.99999999999999,606.0
01044102,01,04,41,02,100.0,2062.0,121.0,114.99999999999999,153.0,39.0,56.99999999999999,38.0,861.9999999999999,277.0,63.0,101.0,571.0,123.0,143.0,337.0,139.0,56.00000000000001,25.0,2499.0,1381.0,38.0,700.0,150.0,158.0,46.0,39.0,475.0
01044103,01,04,41,03,100.0,1542.0,114.99999999999999,97.0,142.0,61.0,55.00000000000001,51.0,296.0,324.0,98.0,74.0,250.99999999999997,50.0,57.99999999999999,241.0,99.0,48.0,12.0,1745.0,844.9999999999999,41.0,629.0,111.00000000000001,215.0,37.0,70.0,202.0
01044201,01,04,42,01,100.0,4334.0,235.0,302.0,347.0,115.99999999999999,159.0,146.0,992.0,924.0,407.0,149.0,1198.0,390.0,400.0,739.0,301.0,136.0,55.00000000000001,7694.0,4439.0,56.99999999999999,2316.0,746.0,395.0,90.0,154.0,1145.0
01044202,01,04,42,02,100.0,3024.0,174.0,178.0,256.0,99.0,166.0,138.0,808.0,546.0,167.0,80.0,524.0,113.99999999999999,195.0,430.99999999999994,166.0,81.0,39.0,3677.0000000000005,1593.0,68.0,1378.0,392.0,224.00000000000003,75.0,118.0,507.0
01044203,01,04,42,03,100.0,3215.0,156.0,215.0,194.0,65.0,134.0,106.0,770.0,750.0,295.0,114.99999999999999,683.0,179.0,258.0,400.0,162.0,61.0,36.0,4103.0,2541.0,70.0,1018.0,317.0,176.0,61.0,86.0,530.0
02010101,02,01,01,01,100.0,873.0,42.0,54.0,101.0,27.0,60.0,49.0,202.0,82.0,65.0,37.0,151.0,46.0,37.0,396.0,160.0,87.0,48.0,2217.0,894.9999999999999,97.0,992.0,277.0,184.0,36.0,37.0,275.0
02010102,02,01,01,02,100.0,1538.0,108.0,122.0,173.0,64.0,66.0,67.0,306.0,233.0,76.0,92.0,400.0,102.0,114.99999999999999,571.0,206.0,117.0,31.0,4941.0,3008.0,64.0,1677.0,643.0,229.99999999999997,27.0,128.0,1024.0
02010103,02,01,01,03,100.0,1340.0,85.0,114.99999999999999,148.0,57.99999999999999,84.0,60.0,340.0,185.0,39.0,37.0,285.0,98.0,75.0,249.00000000000003,87.0,55.00000000000001,21.0,6926.000000000001,5613.0,47.0,1027.0,240.0,225.0,40.0,61.0,1388.0
02010104,02,01,01,04,100.0,512.0,49.0,48.0,93.0,26.0,42.0,28.000000000000004,55.00000000000001,92.0,7.000000000000001,7.000000000000001,73.0,38.0,21.0,31.0,10.0,6.0,0.0,2041.0,1480.0,27.0,476.99999999999994,129.0,99.0,9.0,59.0,391.0
02020201,02,02,02,01,100.0,151.0,24.0,6.0,15.0,15.0,0.0,10.0,21.0,6.0,9.0,0.0,3.0,0.0,0.0,63.0,28.000000000000004,15.0,8.0,107.0,31.0,15.0,47.0,0.0,0.0,0.0,9.0,26.0
02020202,02,02,02,02,100.0,782.0,112.00000000000001,32.0,115.99999999999999,23.0,49.0,65.0,108.0,62.0,31.0,60.0,128.0,34.0,22.0,106.0,47.0,22.0,6.0,932.0,443.0,25.0,391.0,79.0,147.0,6.0,100.0,164.0
02020203,02,02,02,03,100.0,1689.0,196.0,101.0,287.0,91.0,132.0,168.0,259.0,40.0,44.0,95.0,242.0,48.0,62.0,140.0,63.0,12.0,13.0,1112.0,599.0,39.0,355.0,121.0,67.0,15.0,202.0,202.99999999999997
02020204,02,02,02,04,100.0,1966.0,216.0,103.0,244.0,97.0,170.0,174.0,338.0,130.0,93.0,98.0,320.0,43.0,120.0,218.00000000000003,93.0,34.0,23.0,1531.0,900.0,81.0,405.99999999999994,92.0,85.0,26.0,200.0,275.0
02020205,02,02,02,05,100.0,2106.0,266.0,143.0,293.0,131.0,186.0,206.0,210.0,63.0,73.0,93.0,267.0,57.99999999999999,48.0,172.0,94.0,28.000000000000004,14.000000000000002,1896.0,1353.0,62.0,364.0,76.0,117.0,6.0,291.0,387.0
02020206,02,02,02,06,100.0,2910.0,355.0,154.0,418.0,181.0,222.00000000000003,282.0,354.0,208.0,83.0,110.00000000000001,362.0,85.0,109.00000000000001,237.0,96.0,34.0,12.0,3145.0,1937.0,54.0,992.0,501.0,80.0,24.0,347.0,551.0
02030301,02,03,03,01,100.0,1025.0,156.0,57.99999999999999,148.0,73.0,90.0,109.00000000000001,82.0,66.0,27.0,16.0,125.0,56.99999999999999,33.0,64.0,13.0,9.0,4.0,3374.0,3033.0,19.0,266.0,62.0,51.0,6.0,112.00000000000001,603.0
02030302,02,03,03,02,100.0,1661.0,216.0,95.0,227.99999999999997,109.00000000000001,135.0,176.0,148.0,122.0,40.0,65.0,211.0,56.00000000000001,66.0,142.0,62.0,27.0,6.0,3572.9999999999995,2965.0,31.0,458.0,83.0,102.0,12.0,190.0,635.0
02030401,02,03,04,01,100.0,2334.0,265.0,104.0,361.0,162.0,200.0,239.0,250.99999999999997,122.0,53.0,56.00000000000001,272.0,49.0,88.0,156.0,50.0,22.0,15.0,2779.0,2073.0,46.0,503.0,128.0,79.0,14.000000000000002,319.0,467.0
02030402,02,03,04,02,100.0,1816.0,225.99999999999997,95.0,287.0,74.0,179.0,227.99999999999997,200.99999999999997,115.99999999999999,37.0,28.999999999999996,124.0,24.0,46.0,138.0,54.0,16.0,4.0,2147.0,1832.9999999999998,23.0,197.0,53.0,51.0,9.0,219.0,403.0
02040501,02,04,05,01,100.0,306.0,16.0,6.0,44.0,22.0,9.0,21.0,64.0,34.0,18.0,3.0,46.0,0.0,21.0,250.0,113.99999999999999,35.0,32.0,290.0,35.0,12.0,134.0,6.0,36.0,278.0,22.0,48.0
02040502,02,04,05,02,100.0,684.0,65.0,12.0,93.0,54.0,56.99999999999999,33.0,130.0,59.0,22.0,20.0,80.0,21.0,18.0,219.0,103.0,22.0,22.0,278.0,55.00000000000001,16.0,97.0,3.0,34.0,302.0,28.000000000000004,74.0
02040503,02,04,05,03,100.0,1077.0,127.0,37.0,145.0,52.0,109.00000000000001,108.0,168.0,39.0,50.0,12.0,113.99999999999999,43.0,44.0,191.0,76.0,44.0,25.0,353.0,94.0,19.0,142.0,6.0,67.0,273.0,103.0,64.0
02040701,02,04,07,01,100.0,1029.0,59.0,31.0,88.0,24.0,76.0,51.0,210.0,156.0,35.0,10.0,358.0,63.0,112.00000000000001,656.0,265.0,113.99999999999999,69.0,1171.0,252.0,41.0,459.99999999999994,42.0,159.0,475.0,65.0,164.0
02040702,02,04,07,02,100.0,1267.0,130.0,49.0,198.0,80.0,133.0,100.0,161.0,72.0,39.0,35.0,76.0,6.0,15.0,246.0,106.0,47.0,24.0,296.0,74.0,13.0,103.0,9.0,40.0,76.0,126.0,46.0
02040703,02,04,07,03,100.0,430.99999999999994,16.0,6.0,12.0,0.0,37.0,26.0,37.0,17.0,229.99999999999997,6.0,28.999999999999996,0.0,9.0,81.0,24.0,20.0,6.0,140.0,62.0,6.0,53.0,0.0,10.0,9.0,18.0,25.0
02050601,02,05,06,01,100.0,1082.0,162.0,44.0,158.0,55.00000000000001,120.0,101.0,140.0,40.0,39.0,25.0,122.0,28.000000000000004,40.0,227.0,78.0,52.0,30.0,385.0,68.0,3.0,173.0,15.0,65.0,187.0,103.0,59.0
02050602,02,05,06,02,100.0,2949.0,360.0,75.0,432.0,196.0,283.0,252.0,363.0,124.0,115.99999999999999,61.0,239.0,60.0,59.0,560.0,227.0,96.0,68.0,702.0,148.0,31.0,345.0,42.0,108.0,268.0,272.0,85.0
