id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
01011101,01,01,11,01,100.0,113.99999999999999,102.0,16.0,376.0,716.0,188.0,167.0,162.0,859.0,1276.0
01011102,01,01,11,02,100.0,3.0,0.0,0.0,15.0,31.0,23.0,0.0,4.0,30.0,64.0
01011103,01,01,11,03,100.0,210.0,286.0,114.99999999999999,398.0,974.0,354.0,329.0,258.0,1374.0,1834.0
01011104,01,01,11,04,100.0,221.0,327.0,112.00000000000001,634.0,1011.9999999999999,318.0,204.0,172.0,1409.0,1793.0
01011105,01,01,11,05,100.0,67.0,47.0,15.0,63.0,258.0,129.0,76.0,52.0,359.0,492.0
01011201,01,01,12,01,100.0,78.0,98.0,33.0,217.0,403.0,156.0,142.0,85.0,565.0,801.0
01011202,01,01,12,02,100.0,12.0,39.0,3.0,39.0,134.0,39.0,25.0,9.0,134.0,235.0
01011203,01,01,12,03,100.0,43.0,36.0,19.0,59.0,222.00000000000003,76.0,54.0,32.0,263.0,393.0
01011204,01,01,12,04,100.0,274.0,303.0,84.0,433.0,1467.0,438.99999999999994,303.0,212.0,1735.0000000000002,2326.0
01011301,01,01,13,01,100.0,225.0,172.0,27.0,336.0,1400.0,318.0,139.0,85.0,1331.0,1939.9999999999998
01011302,01,01,13,02,100.0,347.0,444.00000000000006,98.0,578.0,2329.0,617.0,221.0,146.0,2368.0,3296.0
01011303,01,01,13,03,100.0,280.0,275.0,76.0,712.0,2102.0,462.0,198.0,147.0,1989.9999999999998,3123.0
01011304,01,01,13,04,100.0,321.0,345.0,97.0,472.0,1172.0,381.0,204.0,148.0,1590.0,1994.0000000000002
01011305,01,01,13,05,100.0,237.0,248.0,52.0,370.0,1188.0,346.0,181.0,122.0,1264.0,1811.0
01011306,01,01,13,06,100.0,363.0,271.0,79.0,956.0,1634.0,453.0,224.00000000000003,121.0,2001.0000000000002,2805.0
01011401,01,01,14,01,100.0,582.0,609.0,137.0,833.0,3408.0,669.0,231.0,164.0,3272.9999999999995,4801.0
01011402,01,01,14,02,100.0,473.00000000000006,395.0,75.0,554.0,2765.0,515.0,148.0,101.0,2554.0,3469.0
01022101,01,02,21,01,100.0,168.0,176.0,38.0,330.0,696.0,229.0,144.0,95.0,836.9999999999999,1283.0
01022102,01,02,21,02,100.0,280.0,334.0,109.00000000000001,561.0,1422.0,476.99999999999994,338.0,280.0,1754.0,2617.0
01022103,01,02,21,03,100.0,10.0,34.0,0.0,10.0,79.0,22.0,13.0,12.0,88.0,128.0
01022104,01,02,21,04,100.0,624.0,806.0,231.99999999999997,1419.0,3306.0,1186.0,801.0,691.0,4123.0,5875.0
01022105,01,02,21,05,100.0,236.0,334.0,112.00000000000001,490.00000000000006,1094.0,411.00000000000006,229.0,191.0,1435.0,1968.0
01022106,01,02,21,06,100.0,307.0,407.0,127.0,639.0,1563.0,518.0,386.0,275.0,2019.0000000000002,2605.0
01022201,01,02,22,01,100.0,445.0,535.0,146.0,971.0000000000001,2084.0,668.0,389.0,334.0,2573.0,3509.0000000000005
01022202,01,02,22,02,100.0,77.0,139.0,42.0,153.0,292.0,133.0,72.0,67.0,478.0,500.0
01022203,01,02,22,03,100.0,351.0,535.0,163.0,573.0,1278.0,540.0,310.0,352.0,2032.9999999999998,2357.0
01022204,01,02,22,04,100.0,179.0,210.0,44.0,355.0,927.9999999999999,299.0,197.0,185.0,1144.0,1491.0
01022205,01,02,22,05,100.0,197.0,271.0,93.0,243.00000000000003,577.0,241.0,174.0,176.0,953.9999999999999,1023.0
01022206,01,02,22,06,100.0,93.0,128.0,15.0,155.0,416.0,169.0,122.0,100.0,582.0,650.0
01022207,01,02,22,07,100.0,125.0,134.0,48.0,726.0,827.9999999999999,282.0,179.0,175.0,1192.0,1775.0
01033101,01,03,31,01,100.0,1588.0,2128.0,650.0,2532.0,5450.0,2103.0,1164.0,911.9999999999999,7689.0,10922.0
01033102,01,03,31,02,100.0,657.0,932.0,271.0,1213.0,2380.0,936.0,483.0,465.00000000000006,3519.0,4687.0
01033201,01,03,32,01,100.0,884.0,1418.0,392.0,1005.0000000000001,2650.0,1113.0,669.0,634.0,4289.0,4031.0
01033202,01,03,32,02,100.0,529.0,755.0,191.0,615.0,1748.9999999999998,710.0,407.0,448.00000000000006,2670.0,2611.0
01033203,01,03,32,03,100.0,798.0,1154.0,354.0,1426.0,3071.0,1131.0,622.0,552.0,4197.0,5695.0
01044101,01,04,41,01,100.0,768.0,1013.0000000000001,259.0,1365.0,3478.0,1324.0,882.0,616.0,4498.0,6226.0
01044102,01,04,41,02,100.0,571.0,639.0,153.0,810.0,2250.0,803.9999999999999,550.0,486.00000000000006,3009.0,3761.0
01044103,01,04,41,03,100.0,360.0,429.0,137.0,718.0,1643.0,571.0,301.0,276.0,2098.0,3086.0
01044201,01,04,42,01,100.0,1291.0,1892.0000000000002,620.0,2438.0,5366.0,2214.0,1184.0,1029.0,7400.0,10260.0
01044202,01,04,42,02,100.0,677.0,838.0000000000001,284.0,1889.9999999999998,3739.0,1101.0,647.0,405.99999999999994,4313.0,6698.0
01044203,01,04,42,03,100.0,701.0,1045.0,302.0,1394.0,3332.0,1287.0,787.0,754.0,4373.0,6470.0
02010101,02,01,01,01,100.0,307.0,463.99999999999994,174.0,760.0,1554.0,575.0,323.0,249.00000000000003,2047.0,2636.0
02010102,02,01,01,02,100.0,779.0,1331.0,354.0,1043.0,2763.0,1291.0,694.0,712.0,4499.0,4314.0
02010103,02,01,01,03,100.0,949.0,1429.0,422.0,1374.0,3390.0,1537.0,789.0,814.0,5152.0,5453.0
02010104,02,01,01,04,100.0,231.0,479.0,175.0,382.0,1008.0,503.0,266.0,227.0,1584.0,1648.9999999999998
02020201,02,02,02,01,100.0,65.0,47.0,17.0,40.0,222.00000000000003,41.0,21.0,18.0,220.00000000000003,276.0
02020202,02,02,02,02,100.0,183.0,215.0,105.0,380.0,919.0,326.0,223.0,162.0,1203.0,1639.9999999999998
