id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
010111,01,01,11,14432,8548,8973,5884,3089,5459,100.0,59.229490022172946,62.17433481152993,40.770509977827054,21.403824833702885,37.82566518847006
010112,01,01,12,11602,5568,7847,6034,1813,3755,100.0,47.99172556455783,67.63489053611447,52.00827443544217,15.626616100672297,32.36510946388554
010113,01,01,13,55128,21719,40159,33409,6750,14969,100.0,39.3974024089392,72.846829197504,60.6025975910608,12.244231606443186,27.153170802496007
010114,01,01,14,30143,11659,21873,18484,3389,8270,100.0,38.67896360680755,72.56411107056364,61.32103639319245,11.243074677371197,27.435888929436352
010221,01,02,21,46041,22241,31565,23800,7765,14476,100.0,48.30694381095111,68.5584587650138,51.69305618904889,16.8654025759649,31.441541234986207
010222,01,02,22,37620,18713,26315,18907,7408,11305,100.0,49.74215842636895,69.94949494949495,50.25784157363105,19.6916533758639,30.05050505050505
010331,01,03,31,38865,23864,23256,15001,8255,15609,100.0,61.40228997812942,59.83790042454651,38.59771002187058,21.24019040267593,40.16209957545349
010332,01,03,32,37519,23277,25182,14242,10940,12337,100.0,62.04056611316933,67.1179935499347,37.95943388683067,29.15855966310403,32.8820064500653
010441,01,04,41,45550,20403,32477,25147,7330,13073,100.0,44.79253567508233,71.29967069154775,55.20746432491768,16.092206366630077,28.70032930845225
010442,01,04,42,57044,35218,33616,21826,11790,23428,100.0,61.73830727157983,58.9299488114438,38.261692728420165,20.668256083023632,41.0700511885562
020101,02,01,01,40159,27348,26107,12811,13296,14052,100.0,68.0993052615852,65.00908887173486,31.900694738414803,33.108394133320054,34.99091112826515
020202,02,02,02,63941,26479,47603,37462,10141,16338,100.0,41.411613831500915,74.44831954458016,58.588386168499085,15.859933376081075,25.551680455419838
020303,02,03,03,22237,12614,14534,9623,4911,7703,100.0,56.72527769033593,65.35953590862077,43.27472230966407,22.084813598956693,34.64046409137923
020304,02,03,04,26242,12650,17924,13592,4332,8318,100.0,48.205167289078574,68.30272082920509,51.794832710921426,16.507888118283667,31.697279170794907
020405,02,04,05,23640,5830,19939,17810,2129,3701,100.0,24.661590524534688,84.34433164128595,75.33840947546531,9.005922165820643,15.655668358714045
020407,02,04,07,24248,7777,18940,16471,2469,5308,100.0,32.07274826789838,78.10953480699439,67.92725173210161,10.182283074892775,21.89046519300561
020506,02,05,06,30227,8438,24297,21789,2508,5930,100.0,27.915439838554935,80.38177788070269,72.08456016144507,8.297217719257617,19.618222119297318
020508,02,05,08,51166,14977,40392,36189,4203,10774,100.0,29.271391158190983,78.9430481178908,70.72860884180902,8.214439276081773,21.056951882109214
030101,03,01,01,15976,2103,14492,13873,619,1484,100.0,13.163495242864295,90.71106659989985,86.8365047571357,3.874561842764146,9.28893340010015
030202,03,02,02,28092,3553,26041,24539,1502,2051,100.0,12.647728890787413,92.6989890360245,87.35227110921258,5.346717926811904,7.301010963975509
030203,03,02,03,18157,2106,17331,16051,1280,826,100.0,11.59883240623451,95.4507903287988,88.40116759376549,7.04962273503332,4.54920967120119
030304,03,03,04,19471,2173,18288,17298,990,1183,100.0,11.16018694468697,93.9242976734631,88.83981305531303,5.08448461815007,6.075702326536901
030307,03,03,07,15375,1627,14331,13748,583,1044,100.0,10.582113821138211,93.20975609756098,89.41788617886179,3.7918699186991867,6.790243902439025
030405,03,04,05,17801,2642,16708,15159,1549,1093,100.0,14.841862816695691,93.85989551148812,85.1581371833043,8.70175832818381,6.140104488511882
030406,03,04,06,35544,4544,32961,31000,1961,2583,100.0,12.784154850326356,92.73295070898043,87.21584514967364,5.517105559306774,7.267049291019581
030408,03,04,08,34281,4922,31057,29359,1698,3224,100.0,14.357807531868966,90.59537353052711,85.64219246813104,4.953181062396079,9.404626469472886
030509,03,05,09,37586,6368,33197,31218,1979,4389,100.0,16.942478582450914,88.3227797584207,83.05752141754908,5.2652583408716005,11.677220241579311
030510,03,05,10,15257,1727,14044,13530,514,1213,100.0,11.319394376351838,92.04955102575867,88.68060562364816,3.3689454021105067,7.950448974241333
030611,03,06,11,25710,7308,20604,18402,2202,5106,100.0,28.424737456242706,80.14002333722287,71.57526254375729,8.564760793465577,19.85997666277713
030612,03,06,12,27126,6063,23039,21063,1976,4087,100.0,22.3512497235125,84.93327434933275,77.6487502764875,7.28452407284524,15.066725650667257
030613,03,06,13,22619,6557,18237,16062,2175,4382,100.0,28.98890313453292,80.62690658296123,71.01109686546708,9.615809717494143,19.373093417038774
030614,03,06,14,26626,5782,22593,20844,1749,4033,100.0,21.715616314880194,84.85315105535942,78.2843836851198,6.568767370239616,15.146848944640576
030715,03,07,15,26307,8740,20256,17567,2689,6051,100.0,33.223096514235756,76.99851750484662,66.77690348576425,10.221614019082374,23.00148249515338
030716,03,07,16,32804,8997,26900,23807,3093,5904,100.0,27.426533349591516,82.00219485428606,72.57346665040849,9.428728203877576,17.997805145713937
040101,04,01,01,19499,9293,14364,10206,4158,5135,100.0,47.658854300220526,73.66531617006001,52.34114569977948,21.324170470280528,26.334683829939998
040202,04,02,02,12975,3700,10628,9275,1353,2347,100.0,28.516377649325626,81.91136801541425,71.48362235067437,10.427745664739884,18.088631984585742
040203,04,02,03,28910,9974,22463,18936,3527,6447,100.0,34.50017295053615,77.6997578692494,65.49982704946386,12.199930819785541,22.300242130750604
040304,04,03,04,24552,10680,17997,13872,4125,6555,100.0,43.499511241446726,73.30156402737047,56.50048875855328,16.801075268817204,26.698435972629518
040305,04,03,05,15170,6582,11217,8588,2629,3953,100.0,43.388266315095585,73.94199077125906,56.61173368490442,17.330257086354646,26.058009228740936
040306,04,03,06,27221,12932,19583,14289,5294,7638,100.0,47.50743910951104,71.9407810146578,52.49256089048896,19.44822012416884,28.0592189853422
040307,04,03,07,24327,9556,18225,14771,3454,6102,100.0,39.28145681752785,74.91675915649279,60.71854318247215,14.198215974020636,25.083240843507216
040308,04,03,08,21888,10646,14911,11242,3669,6977,100.0,48.63852339181287,68.12408625730994,51.36147660818714,16.762609649122805,31.87591374269006
040309,04,03,09,15660,7392,10745,8268,2477,4915,100.0,47.20306513409962,68.61430395913155,52.79693486590038,15.817369093231163,31.385696040868456
040310,04,03,10,15076,6032,11530,9044,2486,3546,100.0,40.01061289466702,76.47917219421598,59.98938710533298,16.489785088882993,23.520827805784027
040411,04,04,11,19127,6757,15347,12370,2977,3780,100.0,35.32702462487583,80.23736079887071,64.67297537512418,15.564385423746534,19.762639201129293
040412,04,04,12,14654,4056,12525,10598,1927,2129,100.0,27.678449570083252,85.4715436058414,72.32155042991675,13.149993175924662,14.528456394158592
040413,04,04,13,18339,5136,15405,13203,2202,2934,100.0,28.00588908882709,84.00130868640602,71.99411091117291,12.00719777523311,15.99869131359398
040514,04,05,14,31323,13217,23436,18106,5330,7887,100.0,42.19583053985889,74.82041950004789,57.80416946014111,17.016250039906776,25.179580499952113
040515,04,05,15,15325,6618,11050,8707,2343,4275,100.0,43.184339314845026,72.10440456769985,56.81566068515498,15.28874388254486,27.895595432300162
040516,04,05,16,34286,12776,26514,21510,5004,7772,100.0,37.26302280814326,77.33185556787026,62.73697719185674,14.594878376013535,22.668144432129733
040617,04,06,17,73,19,57,54,3,16,100.0,26.027397260273972,78.08219178082192,73.97260273972603,4.10958904109589,21.91780821917808
050101,05,01,01,24395,5813,21144,18582,2562,3251,100.0,23.828653412584547,86.67349866775979,76.17134658741546,10.502152080344333,13.326501332240213
050102,05,01,02,40944,15379,33699,25565,8134,7245,100.0,37.561059007424774,82.30509964830011,62.43894099257522,19.86615865572489,17.694900351699882
050103,05,01,03,36575,15723,27001,20852,6149,9574,100.0,42.988380041011624,73.82365003417635,57.011619958988376,16.81203007518797,26.176349965823647
050204,05,02,04,23612,5201,21234,18411,2823,2378,100.0,22.02693545654752,89.92884973742164,77.97306454345248,11.955785193969168,10.07115026257835
