id,district_id,forecast_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
0101,01,01,111305,6573,6893,1788,11813,41519,16674,10720,15325,54325,32453,100.0,5.9053950855756705,6.192893401015229,1.60639683751853,10.613180000898433,37.302007996046896,14.980459098872467,9.631193567225193,13.768474012847582,48.80733120704371,29.156821346749922
0102,01,02,83661,4697,5537,1724,12583,27784,11453,9077,10806,39953,25781,100.0,5.61432447615974,6.6183765434312285,2.0606973380667215,15.040460907710882,33.210217425084565,13.68977181721471,10.849738826932501,12.91641266539965,47.755824099640215,30.816031364674103
0103,01,03,76384,5542,7304,2261,11186,24748,9737,6775,8831,36699,27946,100.0,7.2554461667364905,9.56221198156682,2.9600439882697946,14.644428152492669,32.399455383326355,12.747434017595308,8.869658567239211,11.561321742773355,48.045402178466695,36.586196062002514
0104,01,04,102594,5935,7161,2308,15776,34585,13355,10107,13367,49024,36501,100.0,5.784938690371757,6.979940347388736,2.2496442287073317,15.377117570228279,33.71054837514865,13.017330448174357,9.851453301362653,13.029027038618244,47.784470826754,35.57810398268904
0201,02,01,40159,2667,4099,1345,5429,12081,5671,3949,4918,19589,14052,100.0,6.641101621056301,10.20692746333325,3.349186981747553,13.51876291740332,30.082920391444013,14.121367563933365,9.83341218655843,12.246320874523768,48.77860504494634,34.99091112826515
0202,02,02,63941,4048,4446,1370,6590,23709,10006,7512,6260,31384,16338,100.0,6.330836239658436,6.9532850596643785,2.142600209568196,10.306376190550665,37.079495159600256,15.648801238641873,11.748330492172473,9.790275410143726,49.08274815845858,25.551680455419838
0203,02,03,48479,2820,3447,1124,5262,18838,7533,4949,4506,23312,16021,100.0,5.816951669795169,7.110295179356011,2.3185296726417626,10.854184285979496,38.858062253759364,15.538686854101776,10.208543905608614,9.294746178757812,48.08680047030673,33.04729883042142
0204,02,04,47888,2921,2819,747,4890,17882,5805,4381,8443,24110,9009,100.0,6.099649181423321,5.886652188439693,1.5598897427330438,10.211326428332775,37.34129635816906,12.122034747744738,9.148429669228198,17.630721683929167,50.34664216505179,18.81264617440695
0205,02,05,81393,5669,4711,1097,8781,42488,9898,4679,4070,38822,16704,100.0,6.964972417775485,5.7879670241912695,1.347781750273365,10.788397036600198,52.20104923027778,12.16075092452668,5.748651603946285,5.00043001240893,47.696976398461786,20.52264936788176
0301,03,01,15976,1134,1319,365,1263,4168,2019,1966,3742,8252,1484,100.0,7.098147220831247,8.256134201301952,2.284677015523285,7.905608412618928,26.089133700550825,12.63770655983976,12.305958938407612,23.42263395092639,51.65247871807711,9.28893340010015
0302,03,02,46249,3214,4352,1348,3187,11465,8599,6118,7966,23640,2877,100.0,6.949339445177192,9.409933187744599,2.9146576142186857,6.8909598045363145,24.789725183247207,18.592834439663562,13.228394127440593,17.224156197971848,51.11461869445826,6.220675041622522
0303,03,03,34846,2221,3035,996,2401,7889,6242,5063,6999,17625,2227,100.0,6.373758824542272,8.70975147793147,2.858290765080641,6.890317396544797,22.639614302932905,17.9131033691098,14.529644722493257,20.085519141364863,50.57969350858061,6.390977443609022
