id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01011304,01,01,13,04,8598,448,483,161,790,2138,941,956,2681,4574,1994,100.0,5.210514073040242,5.617585484996511,1.872528494998837,9.188183298441498,24.86624796464294,10.944405675738544,11.118864852291232,31.1816701558502,53.19841823679926,23.19143986973715
01011305,01,01,13,05,7752,379,375,92,723,2438,1005,847,1893,3837,1811,100.0,4.8890608875129,4.837461300309598,1.1867905056759547,9.326625386996904,31.449948400412797,12.964396284829721,10.926212590299277,24.419504643962846,49.4969040247678,23.36171310629515
01011306,01,01,13,06,9983,613,454,119,1354,3393,1434,1088,1528,4873,2805,100.0,6.140438745867976,4.547731142943003,1.192026444956426,13.5630571972353,33.98777922468196,14.364419513172393,10.898527496744466,15.306020234398476,48.81298206951818,28.097766202544328
01011401,01,01,14,01,16720,1175,1294,274,1626,7434,2720,1232,965,8177,4801,100.0,7.027511961722488,7.739234449760765,1.638755980861244,9.724880382775119,44.461722488038276,16.267942583732058,7.368421052631578,5.7715311004784695,48.905502392344495,28.714114832535888
01011402,01,01,14,02,13423,1055,1015,186,1066,6329,2234,757,781,6685,3469,100.0,7.85964389480742,7.56164791775311,1.3856812933025404,7.941592788497355,47.15041346941816,16.6430753184832,5.639573865752812,5.818371451985398,49.80257766520152,25.843701110035017
01022101,01,02,21,01,3577,226,206,59,665,1306,484,344,287,1614,1283,100.0,6.318143695834498,5.759015935141179,1.6494268940452892,18.590998043052835,36.511042773273694,13.530891808778305,9.616997483925077,8.023483365949119,45.121610287950794,35.86804584847638
01022102,01,02,21,02,6446,357,412,136,1118,2357,823,644,599,2948,2617,100.0,5.538318336953149,6.391560657772262,2.109835556934533,17.344089357741236,36.56531182128452,12.767607818802357,9.9906919019547,9.292584548557246,45.73378839590443,40.598820974247595
01022103,01,02,21,03,252,16,46,3,16,92,32,23,24,112,128,100.0,6.349206349206349,18.253968253968253,1.1904761904761905,6.349206349206349,36.507936507936506,12.698412698412698,9.126984126984127,9.523809523809524,44.44444444444444,50.79365079365079
01022104,01,02,21,04,18617,1008,1102,345,2872,6631,2491,2072,2096,8717,5875,100.0,5.414406187892786,5.91932105065263,1.8531449750228288,15.426760487726272,35.61798356340979,13.380243863135844,11.129612719557395,11.25852715260246,46.82279636891013,31.5571789224902
01022105,01,02,21,05,5361,313,388,136,867,1922,686,523,526,2525,1968,100.0,5.838462973325872,7.237455698563701,2.5368401417645963,16.1723559037493,35.851520238761424,12.796120126842006,9.755642603991793,9.811602313001305,47.09942174967357,36.70956911024062
01022106,01,02,21,06,11788,610,749,252,1419,3479,1799,1589,1891,5902,2605,100.0,5.1747539871055315,6.353919239904989,2.137767220902613,12.037665422463522,29.513064133016627,15.261282660332542,13.479809976247031,16.04173736002715,50.0678656260604,22.09874448591788
01022201,01,02,22,01,11200,709,709,210,1928,4288,1398,948,1010,5214,3509,100.0,6.330357142857143,6.330357142857143,1.875,17.214285714285715,38.285714285714285,12.482142857142858,8.464285714285715,9.017857142857142,46.55357142857143,31.33035714285714
01022202,01,02,22,02,1517,92,164,63,231,429,225,146,167,762,500,100.0,6.064601186552406,10.81081081081081,4.152933421226105,15.227422544495713,28.279499011206326,14.831905075807514,9.62425840474621,11.008569545154911,50.23071852340145,32.95978905735003
01022203,01,02,22,03,7022,453,635,187,1038,2172,926,674,937,3462,2357,100.0,6.451153517516377,9.043007690116776,2.6630589575619483,14.782113358017659,30.931358587297066,13.187126174878951,9.598405012816862,13.34377670179436,49.302193107376816,33.56593563087439
01022204,01,02,22,04,5896,318,348,83,707,1869,872,694,1005,2923,1491,100.0,5.39348710990502,5.902306648575306,1.4077340569877883,11.991180461329714,31.699457259158752,14.789687924016281,11.770691994572593,17.045454545454543,49.57598371777476,25.288331071913163
01022205,01,02,22,05,3296,242,316,124,397,851,423,383,560,1587,1023,100.0,7.342233009708737,9.587378640776699,3.762135922330097,12.04490291262136,25.819174757281555,12.833737864077671,11.620145631067961,16.990291262135923,48.1492718446602,31.0376213592233
01022206,01,02,22,06,3016,153,211,36,336,951,482,409,438,1434,650,100.0,5.072944297082229,6.996021220159151,1.1936339522546418,11.140583554376658,31.531830238726787,15.981432360742707,13.561007957559681,14.522546419098143,47.54641909814323,21.551724137931032
01022207,01,02,22,07,5673,200,251,90,989,1437,812,628,1266,2753,1775,100.0,3.5254715318173804,4.424466772430813,1.5864621893178215,17.433456724836947,25.33051295610788,14.313414419178565,11.069980609906576,22.316234796404018,48.52811563546624,31.288559844879256
01033101,01,03,31,01,26804,1991,2493,782,4200,9008,3372,2299,2659,12623,10922,100.0,7.427995821519176,9.30085061931055,2.9174750037307864,15.66930308909118,33.6069243396508,12.580211908670346,8.57707804805253,9.920161169974632,47.093717355618566,40.74764960453663
01033102,01,03,31,02,12061,865,1068,332,1973,4060,1559,961,1243,5842,4687,100.0,7.171876295497885,8.854987148660973,2.752673907636183,16.358510902910204,33.66221706326175,12.925959704833762,7.967830196501119,10.305944780698118,48.437111350634275,38.86079097918912
01033201,01,03,32,01,13275,1045,1560,464,1630,3939,1688,1285,1664,6581,4031,100.0,7.871939736346516,11.751412429378531,3.495291902071563,12.278719397363465,29.672316384180792,12.715630885122412,9.679849340866289,12.534839924670433,49.57438794726931,30.365348399246706
01033202,01,03,32,02,9766,646,897,254,1064,2797,1299,1017,1792,4930,2611,100.0,6.614785992217899,9.184927298791726,2.6008601269711242,10.894941634241246,28.640180217079664,13.301249232029491,10.413680114683595,18.349375383985254,50.48126151955765,26.735613352447267
01033203,01,03,32,03,14478,995,1286,429,2319,4944,1819,1213,1473,6723,5695,100.0,6.872496201132754,8.882442326288162,2.963116452548695,16.017405719021966,34.148363033568174,12.563890040060782,8.378229037159828,10.174057190219642,46.43597181931206,39.335543583367865
01044101,01,04,41,01,20653,1116,1367,407,2960,6454,2900,2357,3092,10017,6226,100.0,5.40357333075098,6.618893139011282,1.9706580157846316,14.332058296615505,31.24969738052583,14.041543601413839,11.412385609838765,14.971190626059169,48.50142836391807,30.145741538759502
01044102,01,04,41,02,16322,897,955,291,1857,4520,2171,1925,3706,8388,3761,100.0,5.495650042886901,5.8509986521259645,1.7828697463546133,11.377282195809336,27.6926847200098,13.301066045827717,11.793897806641343,22.70555079034432,51.390760936159786,23.0425192991055
01044103,01,04,41,03,8575,507,522,178,1376,3208,1141,840,803,4063,3086,100.0,5.912536443148688,6.087463556851312,2.0758017492711374,16.046647230320698,37.41107871720117,13.306122448979593,9.795918367346939,9.364431486880466,47.38192419825073,35.988338192419825
01044201,01,04,42,01,23791,1534,2084,714,4013,8037,3048,1979,2382,11121,10260,100.0,6.447816401160103,8.759614980454794,3.0011348829389264,16.867723088562904,33.7816821487117,12.811567399436763,8.318271615316716,10.0121894834181,46.74456727333865,43.125551679206424
01044202,01,04,42,02,16719,963,1017,350,3115,6680,2013,1411,1170,7693,6698,100.0,5.759913870446797,6.082899694957832,2.093426640349303,18.6314970991088,39.954542735809554,12.040193791494707,8.439499970093905,6.998026197739099,46.01351755487769,40.06220467731323
01044203,01,04,42,03,16534,918,1216,368,2455,5686,2082,1595,2214,7742,6470,100.0,5.552195475988872,7.354542155558244,2.225716704971574,14.848191605177211,34.38974234909883,12.59223418410548,9.646788435950162,13.390589089149632,46.824724809483484,39.13148663360349
02010101,02,01,01,01,6291,370,501,189,1098,2159,830,580,564,2860,2636,100.0,5.881417898585281,7.963757749165475,3.004291845493562,17.453505007153076,34.31886822444763,13.193450961691305,9.219519949133682,8.965188364329995,45.4617707836592,41.90112859640757
02010102,02,01,01,02,13323,925,1430,430,1698,3947,1846,1301,1746,6625,4314,100.0,6.9428807325677395,10.733318321699317,3.227501313517976,12.744877279891917,29.625459731291752,13.855738197102754,9.765067927643925,13.10515649628462,49.726037679201376,32.38009457329431
02010103,02,01,01,03,15477,1084,1593,518,2024,4501,2217,1506,2034,7589,5453,100.0,7.003941332299542,10.29269238224462,3.346901854364541,13.077469793887705,29.08186341022162,14.324481488660593,9.730567939523164,13.142081798798216,49.03405052658784,35.2329262777024
02010104,02,01,01,04,5068,288,575,208,609,1474,778,562,574,2515,1649,100.0,5.682715074980268,11.345698500394633,4.1041831097079715,12.01657458563536,29.08445146014207,15.351223362273087,11.089187056037884,11.32596685082873,49.62509865824783,32.537490134175215
02020201,02,02,02,01,953,104,62,17,79,452,125,66,48,436,276,100.0,10.912906610703043,6.505771248688353,1.7838405036726128,8.289611752360965,47.42917103882476,13.11647429171039,6.925498426023085,5.036726128016789,45.750262329485835,28.961175236096537
02020202,02,02,02,02,5939,379,459,159,706,2017,935,692,592,2845,1640,100.0,6.381545714766795,7.728573833978785,2.677218386933827,11.8875231520458,33.961946455632265,15.743391143290117,11.651793231183701,9.968008082168716,47.90368748947634,27.614076443845764
02020203,02,02,02,03,10895,719,727,181,1113,4087,1654,1279,1135,5347,2541,100.0,6.599357503441945,6.672785681505278,1.661312528682882,10.215695273061037,37.512620468104636,15.18127581459385,11.739329967875172,10.4176227627352,49.077558513079396,23.322625057365766
02020204,02,02,02,04,12377,740,805,256,1330,4685,1929,1426,1206,6002,3230,100.0,5.978831703967035,6.5039993536398155,2.068352589480488,10.745738062535349,37.852468287953464,15.585359941827583,11.52137028359053,9.743879777005736,48.49317282055425,26.096792437585847
02020205,02,02,02,05,14834,834,972,352,1489,5216,2540,1916,1515,7332,3515,100.0,5.622219226102198,6.552514493730619,2.372927059458002,10.037751112309559,35.162464608332215,17.12282594040717,12.916273425913442,10.213024133746798,49.42699204530133,23.695564244303625
02020206,02,02,02,06,18943,1272,1421,405,1873,7252,2823,2133,1764,9422,5136,100.0,6.714881486564958,7.5014517235918285,2.1379929261468615,9.887557409069313,38.28327086522726,14.902602544475533,11.260096077706805,9.31214696721744,49.738689753470936,27.11291770046983
02030301,02,03,03,01,9075,472,714,255,1012,3196,1523,930,973,4354,3430,100.0,5.201101928374656,7.867768595041322,2.809917355371901,11.15151515151515,35.21763085399449,16.78236914600551,10.24793388429752,10.721763085399449,47.97796143250689,37.79614325068871
02030302,02,03,03,02,13162,739,995,330,1480,4817,2031,1421,1349,6303,4273,100.0,5.6146482297523175,7.559641391885731,2.5072177480626046,11.244491718583802,36.59778149217444,15.430785594894392,10.796231575748367,10.249202248898344,47.88785898799575,32.464671022640935
02030401,02,03,04,01,15161,923,1044,302,1568,6185,2303,1527,1309,7289,4754,100.0,6.0879889189367455,6.886089308093133,1.9919530373985885,10.342325704109227,40.79546204076248,15.190290877910428,10.071894993733922,8.63399511905547,48.07730360794143,31.356770661565857
02030402,02,03,04,02,11081,686,694,237,1202,4640,1676,1071,875,5366,3564,100.0,6.1907770056854075,6.2629726558974825,2.138796137532714,10.847396444364227,41.87347712300334,15.124988719429656,9.665192672141504,7.896399241945673,48.425232379749126,32.163162169479286
02040501,02,04,05,01,5428,251,382,90,372,1185,687,705,1756,2859,777,100.0,4.624170965364775,7.037582903463522,1.658069270449521,6.853352984524687,21.831245394252026,12.656595431098012,12.988209285187915,32.35077376565954,52.67133382461312,14.31466470154753
02040502,02,04,05,02,7209,423,394,98,718,2665,895,698,1318,3710,1192,100.0,5.867665418227216,5.465390484117076,1.359411846303232,9.959772506588987,36.96767928977667,12.415036759606048,9.68234151754751,18.28270217783326,51.463448467193786,16.534886946871964
02040503,02,04,05,03,11003,808,607,151,1018,4905,1323,843,1348,5493,1732,100.0,7.343451785876579,5.516677269835499,1.3723529946378261,9.252022175770245,44.578751249659184,12.023993456330091,7.661546850858857,12.25120421703172,49.92274834136145,15.741161501408707
02040701,02,04,07,01,12374,705,685,221,1599,3871,1349,1208,2736,6334,2935,100.0,5.697430095361241,5.535800872797802,1.7860029093260061,12.922256343946986,31.28333602715371,10.901891061903992,9.762405042831745,22.11087764667852,51.187974785841284,23.719088411184742
02040702,02,04,07,02,10709,634,646,160,963,4698,1484,863,1261,5214,1687,100.0,5.920253991969371,6.03230927257447,1.4940704080679803,8.992436268559157,43.86964235689607,13.857503034830515,8.058642263516669,11.775142403585768,48.68801942291531,15.753104865066767
02040703,02,04,07,03,1165,100,105,27,220,558,67,64,24,500,686,100.0,8.583690987124463,9.012875536480687,2.317596566523605,18.88412017167382,47.896995708154506,5.75107296137339,5.493562231759657,2.060085836909871,42.91845493562232,58.884120171673814
02050601,02,05,06,01,8955,572,440,94,988,4804,1039,512,506,4197,1835,100.0,6.387493020658849,4.913456169737577,1.0496929089893914,11.032942490228923,53.64600781686208,11.602456728084869,5.717476270240089,5.650474595198213,46.867671691792296,20.491345616973756
02050602,02,05,06,02,21272,1580,1343,295,2187,10987,2620,1278,982,10278,4095,100.0,7.427604362542309,6.313463708160963,1.3867995487025198,10.281120722075968,51.65005641218503,12.316660398646109,6.007897705904475,4.616397141782625,48.317036479879654,19.250658142158706
02050801,02,05,08,01,19214,1256,1151,275,2303,10077,2199,1081,872,9147,4414,100.0,6.536900176954304,5.990423649422296,1.431248048298116,11.98605183720204,52.44613302800042,11.44477984802748,5.626105964400958,4.5383574476943895,47.60591235557406,22.972832309774123
02050802,02,05,08,02,20487,1341,1075,247,2233,11320,2569,964,738,9751,4339,100.0,6.545614291990043,5.247229950700444,1.2056426026260554,10.899594865036365,55.25455166691072,12.539659296139016,4.705422951139747,3.6022843754576073,47.596036510958164,21.17928442426905
02050803,02,05,08,03,7142,503,314,86,804,3684,746,504,501,3384,1474,100.0,7.04284514141697,4.396527583309997,1.2041444973396809,11.257350882105852,51.58218986278354,10.44525343041165,7.056846821618594,7.014841781013721,47.381685802296275,20.638476617194062
02050804,02,05,08,04,4323,417,388,100,266,1616,725,340,471,2065,547,100.0,9.646079111727966,8.97524866990516,2.313208420078649,6.1531343974092065,37.38144806847097,16.770761045570207,7.864908628267407,10.895211658570437,47.767753874624105,12.65325005783021
03010101,03,01,01,01,3971,340,302,78,272,1223,611,523,622,1960,301,100.0,8.562075044069504,7.605137245026442,1.9642407454041804,6.849660035255603,30.798287584991186,15.38655250566608,13.170486023671618,15.663560815915387,49.35784437169479,7.579954671367414
03010102,03,01,01,02,11774,782,993,281,970,2844,1367,1428,3109,6193,1152,100.0,6.6417530151180575,8.43383726855784,2.3866145744861558,8.238491591642601,24.154917615084084,11.610327841005605,12.128418549346016,26.40563954475964,52.59894683200271,9.784270426363173
03010104,03,01,01,04,231,12,24,6,21,101,41,15,11,99,31,100.0,5.194805194805195,10.38961038961039,2.5974025974025974,9.090909090909092,43.722943722943725,17.74891774891775,6.493506493506493,4.761904761904762,42.857142857142854,13.41991341991342
03020203,03,02,02,03,2086,107,166,60,94,387,404,335,533,1049,31,100.0,5.129434324065196,7.957813998082454,2.876318312559923,4.506232023010546,18.552253116011507,19.367209971236818,16.059443911792908,25.551294343240656,50.28763183125599,1.486097794822627
03020209,03,02,02,09,14849,1046,1422,418,1208,3741,2752,1763,2499,7655,1252,100.0,7.044245403730891,9.576402451343524,2.8150043773991515,8.135227961478888,25.193615731699104,18.533234561249916,11.872853390800728,16.829416122297797,51.552293083709344,8.43154421173143
03020210,03,02,02,10,11157,794,1050,300,732,2921,2079,1418,1863,5671,768,100.0,7.116608407277942,9.411132024737832,2.6888948642108095,6.560903468674375,26.180872994532578,18.63404140898091,12.709509724836426,16.698037106749126,50.829075916464994,6.883570852379672
03020307,03,02,03,07,18157,1267,1714,570,1153,4416,3364,2602,3071,9265,826,100.0,6.978025004130638,9.439885443630555,3.1392851241945254,6.350167979291734,24.321198435864954,18.527289750509446,14.330561216059923,16.913587046318224,51.027152062565406,4.54920967120119
03030405,03,03,04,05,11240,977,1148,308,865,3341,1612,1166,1823,5818,914,100.0,8.692170818505337,10.213523131672597,2.740213523131673,7.695729537366549,29.724199288256226,14.341637010676155,10.373665480427047,16.218861209964412,51.76156583629893,8.131672597864767
03030406,03,03,04,06,8231,417,660,274,506,1488,1611,1457,1818,4209,269,100.0,5.066213096829061,8.018466771959664,3.328878629571134,6.147491191835743,18.077997813145426,19.57234843882882,17.701372858704897,22.087231199125256,51.13594945936095,3.2681326691774997
03030711,03,03,07,11,6825,357,575,188,388,1275,1367,1108,1567,3461,169,100.0,5.230769230769231,8.424908424908425,2.7545787545787546,5.684981684981685,18.681318681318682,20.02930402930403,16.234432234432234,22.95970695970696,50.71062271062271,2.4761904761904763
03030715,03,03,07,15,7408,430,571,211,589,1624,1429,1114,1440,3564,853,100.0,5.804535637149028,7.707883369330454,2.8482721382289418,7.95086393088553,21.922246220302377,19.289956803455723,15.037796976241902,19.43844492440605,48.11015118790497,11.514578833693305
03030716,03,03,07,16,1142,40,81,15,53,161,223,218,351,573,22,100.0,3.502626970227671,7.092819614711034,1.3134851138353765,4.640980735551663,14.098073555166375,19.527145359019265,19.089316987740805,30.735551663747813,50.17513134851138,1.926444833625219
03040508,03,04,05,08,4597,293,471,191,380,952,945,646,719,2292,281,100.0,6.373721992603872,10.245812486404176,4.154883619752012,8.266260604742223,20.70915814661736,20.556884924951056,14.052643028061778,15.640635196867523,49.85860343702414,6.112682184033065
03040512,03,04,05,12,9791,515,805,289,673,2229,1782,1283,2215,5100,588,100.0,5.259932591155143,8.2218363803493,2.951690327852109,6.873659483198856,22.76580533142682,18.200388111530998,13.103870901848635,22.622816872638136,52.08865284444898,6.0055152691247065
03040513,03,04,05,13,3413,176,397,114,275,692,627,433,699,1759,224,100.0,5.156753589217697,11.631995312042191,3.3401699384705537,8.057427483152651,20.275417521242307,18.370934661588045,12.686785818927628,20.48051567535892,51.53823615587459,6.563140931731615
03040614,03,04,06,14,35544,2651,3427,825,2378,10595,5728,3450,6490,18884,2583,100.0,7.45836146747693,9.641571010578438,2.3210668467251856,6.690299347287869,29.808125140670715,16.115237452171957,9.706279540850776,18.259059194238127,53.128516767949584,7.267049291019581
03040818,03,04,08,18,34281,2301,2538,637,2558,11505,5226,3604,5912,17971,3224,100.0,6.71217292377702,7.403517983722761,1.8581721653394008,7.461859338992445,33.56086461888509,15.244596131968146,10.513112219596861,17.245704617718268,52.42262477757358,9.404626469472886
03050919,03,05,09,19,5451,355,364,110,512,1544,854,611,1101,2747,768,100.0,6.512566501559347,6.67767382131719,2.017978352595854,9.392771968446157,28.32507796734544,15.666850119244174,11.208952485782426,20.19812878370941,50.39442304164373,14.089157952669234
03050920,03,05,09,20,7404,516,628,165,522,2177,1188,763,1445,3901,573,100.0,6.9692058346839545,8.481901674770393,2.2285251215559154,7.050243111831442,29.40302539168017,16.045380875202593,10.30524041058887,19.516477579686654,52.68773635872501,7.7390599675850895
03050923,03,05,09,23,9227,698,632,153,880,3802,1323,858,881,4494,1168,100.0,7.564755608540154,6.849463530941802,1.6581770889779992,9.537227701311368,41.205158773165714,14.338354828221526,9.298797008778585,9.548065460062858,48.70488782919693,12.658502221740545
03050924,03,05,09,24,5869,450,520,111,593,2301,894,523,477,2834,873,100.0,7.667405009371272,8.860112455273471,1.8912932356449137,10.103935934571478,39.20599761458511,15.23257795195093,8.911228488669279,8.12744930993355,48.28761288124041,14.874765718180269
03050925,03,05,09,25,9635,820,984,267,680,3285,1594,823,1182,4960,1007,100.0,8.51063829787234,10.212765957446807,2.771146860404774,7.0576024909185255,34.094447327452,16.54385054488843,8.541774779449922,12.267773741567204,51.47898287493513,10.451478982874935
03051017,03,05,10,17,4244,269,282,87,443,1331,743,511,578,2043,573,100.0,6.338360037700283,6.644674835061264,2.04995287464656,10.438265786993403,31.36192271442036,17.507068803016026,12.040527803958529,13.619227144203583,48.13854853911405,13.501413760603203
03051021,03,05,10,21,6477,332,361,106,482,1727,856,655,1958,3472,479,100.0,5.125829859502856,5.573568009881118,1.6365601358653699,7.441716844218002,26.663578817353713,13.215995059441099,10.112706499922803,30.23004477381504,53.60506407287324,7.395399104523699
03051022,03,05,10,22,4536,271,360,88,303,1084,710,584,1136,2459,161,100.0,5.974426807760141,7.936507936507936,1.9400352733686066,6.67989417989418,23.897707231040563,15.652557319223986,12.874779541446207,25.044091710758376,54.21075837742504,3.5493827160493825
03061126,03,06,11,26,15167,1017,1038,199,1615,6937,2316,930,1115,7379,2753,100.0,6.705347135227798,6.84380563064548,1.3120590756247115,10.648117623788487,45.73745631964133,15.269994066064482,6.131733368497396,7.351486780510319,48.65167798509923,18.151249423089602
03061131,03,06,11,31,10543,805,783,147,1071,4838,1794,612,493,5182,2353,100.0,7.635397894337475,7.426728635113346,1.3942900502703215,10.15839893768377,45.88826709665181,17.016029593094945,5.804799392962155,4.67608839988618,49.151095513610926,22.318125770653513
03061227,03,06,12,27,14534,895,902,203,1316,6463,2228,1004,1523,7486,2288,100.0,6.157974404843815,6.206137333149855,1.3967249208751893,9.054630521535708,44.46814366313472,15.329572037979911,6.907940002752168,10.478877115728636,51.506811614146145,15.742397137745975
03061228,03,06,12,28,12592,622,585,160,1281,5130,1704,1103,2007,6429,1799,100.0,4.939644218551461,4.645806861499365,1.2706480304955527,10.17312579415502,40.74015247776366,13.532401524777637,8.759529860228717,15.93869123252859,51.05622617534943,14.28684879288437
03061332,03,06,13,32,22619,1769,1952,438,1805,10014,4403,1350,888,11124,4382,100.0,7.820858570228569,8.6299129050798,1.9364251293160617,7.980016800035368,44.272514257924755,19.465935717759404,5.968433617754985,3.9259030019010566,49.17989301030107,19.373093417038774
03061429,03,06,14,29,10047,401,508,139,722,1965,1193,1050,4069,5436,855,100.0,3.9912411665173684,5.056235692246442,1.3834975614611327,7.186224743704589,19.558077037921766,11.874191300885837,10.450880859958197,40.499651637304666,54.105703194983576,8.51000298596596
03061430,03,06,14,30,3840,288,338,98,439,933,501,367,876,1834,1172,100.0,7.5,8.802083333333334,2.5520833333333335,11.432291666666666,24.296875,13.046875,9.557291666666666,22.8125,47.760416666666664,30.520833333333336
03061434,03,06,14,34,6301,464,371,98,577,2845,904,501,541,3158,1015,100.0,7.363910490398349,5.887954292969369,1.5553086811617203,9.157276622758292,45.15156324392953,14.346929058879542,7.951118870020632,8.585938739882558,50.119028725599115,16.10855419774639
03061435,03,06,14,35,3893,214,248,66,401,1568,529,349,518,1947,678,100.0,5.497045979964038,6.370408425378884,1.6953506293347034,10.300539429745697,40.27742101207295,13.588492165425123,8.96480863087593,13.305933727202671,50.01284356537374,17.415874646801953
03061441,03,06,14,41,2545,333,411,68,105,938,348,133,209,1290,313,100.0,13.084479371316307,16.149312377210215,2.6719056974459727,4.12573673870334,36.856581532416506,13.67387033398821,5.225933202357564,8.212180746561886,50.687622789783894,12.298624754420432
03071536,03,07,15,36,10701,801,934,211,927,4574,2134,640,480,5267,2455,100.0,7.485281749369217,8.728156247079712,1.9717783384730398,8.66274179983179,42.743668815998504,19.94206148958041,5.980749462667041,4.4855620970002805,49.21969909354266,22.94178114194935
03071537,03,07,15,37,15606,1253,1345,328,1234,6373,2974,1211,888,7660,3596,100.0,8.028963219274637,8.61848007176727,2.101755734973728,7.907215173651159,40.83685761886454,19.05677303601179,7.759835960528003,5.690119184928873,49.08368576188645,23.04241958221197
03071633,03,07,16,33,3086,195,216,65,237,939,385,464,585,1537,516,100.0,6.3188593648736235,6.999351911860013,2.1062864549578744,7.679844458846404,30.427738172391443,12.475696694750486,15.035644847699286,18.95657809462087,49.80557355800389,16.720674011665587
03071638,03,07,16,38,17336,1353,1513,364,1513,7192,3096,1171,1134,8632,3414,100.0,7.804568527918781,8.727503461005998,2.0996769727734192,8.727503461005998,41.48592524227042,17.858790955237655,6.754730041532072,6.5413013382556535,49.792339640055374,19.693124134748498
03071639,03,07,16,39,12382,871,1352,258,893,4646,2509,948,905,6279,1974,100.0,7.0344047811339045,10.919076078178,2.0836698433209495,7.212082054595379,37.522209659182685,20.263285414311095,7.656275238249072,7.308996931028913,50.71070909384591,15.942497173316102
