id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
010111,01,01,11,100.0,615.0,762.0,258.0,1486.0,2991.0,1011.9999999999999,776.0,648.0,4031.0,5459.0
010112,01,01,12,100.0,407.0,476.0,139.0,748.0,2226.0,710.0,524.0,338.0,2697.0,3754.9999999999995
010113,01,01,13,100.0,1773.0,1755.0,429.0,3424.0,9825.0,2577.0,1167.0,769.0,10544.0,14969.0
010114,01,01,14,100.0,1055.0,1003.9999999999999,212.0,1387.0,6173.0,1184.0,379.0,265.0,5827.0,8270.0
010221,01,02,21,100.0,1625.0,2091.0,618.0,3449.0,8159.999999999999,2843.0,1911.0,1544.0,10256.0,14476.0
010222,01,02,22,100.0,1467.0,1952.0,551.0,3176.0,6403.0,2332.0,1443.0,1389.0,8956.0,11305.0
010331,01,03,31,100.0,2245.0,3060.0,921.0000000000001,3745.0000000000005,7830.0,3039.0,1647.0,1377.0,11208.0,15609.0
010332,01,03,32,100.0,2211.0,3327.0000000000005,936.9999999999999,3046.0,7470.0,2954.0,1698.0,1634.0,11156.0,12337.0
010441,01,04,41,100.0,1698.9999999999998,2081.0,549.0,2893.0,7370.999999999999,2699.0,1732.9999999999998,1378.0,9605.0,13072.999999999998
010442,01,04,42,100.0,2669.0,3775.0,1206.0,5722.0,12437.0,4602.0,2618.0,2189.0,16086.000000000002,23428.0
020101,02,01,01,100.0,2266.0,3703.0,1125.0,3559.0000000000005,8715.0,3906.0,2072.0,2002.0,13282.0,14052.000000000002
020202,02,02,02,100.0,1963.0,2485.0,768.0,3315.9999999999995,10644.0,3465.9999999999995,2050.0,1787.0,12800.0,16338.0
020303,02,03,03,100.0,735.0,1293.0,423.00000000000006,1553.0,4488.0,1850.0,1002.9999999999999,1269.0,6111.0,7703.0
020304,02,03,04,100.0,800.0,1104.0,370.0,1604.0,5302.0,1630.9999999999998,808.0,1031.0,6028.0,8318.0
020405,02,04,05,100.0,586.0,612.0,150.0,842.0,2562.0,582.0,339.0,157.0,2910.0,3701.0
020407,02,04,07,100.0,686.0,710.0,206.99999999999997,1522.0,3390.0,683.0,404.0,175.0,3694.0,5308.0
020506,02,05,06,100.0,724.0,585.0,128.0,1269.0,4578.0,705.0,285.0,164.0,4126.0,5930.0
020508,02,05,08,100.0,1161.0,949.0,237.0,2432.0,8248.0,1208.0,505.0,237.0,6956.999999999999,10774.0
030101,03,01,01,100.0,270.0,277.0,57.99999999999999,277.0,787.0,192.0,132.0,110.00000000000001,965.0,1484.0
030202,03,02,02,100.0,448.00000000000006,484.99999999999994,127.0,552.0,1194.0,420.0,225.0,102.0,1805.0,2051.0
030203,03,02,03,100.0,262.0,303.0,104.0,179.0,645.0,264.0,202.0,147.0,1101.0,826.0
030304,03,03,04,100.0,306.0,297.0,83.0,300.0,720.0,218.00000000000003,136.0,112.99999999999999,1019.9999999999999,1183.0
030307,03,03,07,100.0,193.0,233.0,83.0,254.0,531.0,190.0,97.0,46.0,690.0,1044.0
030405,03,04,05,100.0,277.0,413.99999999999994,137.0,282.0,823.0,351.0,210.0,148.0,1316.0,1093.0
030406,03,04,06,100.0,572.0,625.0,120.0,505.99999999999994,1761.0,542.0,239.0,179.0,2307.0,2583.0
030408,03,04,08,100.0,584.0,498.00000000000006,114.99999999999999,636.0,2219.0,457.0,260.0,153.0,2501.0,3224.0
030509,03,05,09,100.0,777.0,754.0,217.0,956.0,2593.0,632.0,284.0,155.0,2964.0,4389.0
030510,03,05,10,100.0,156.0,171.0,52.0,317.0,679.0,197.0,112.99999999999999,42.0,810.0,1213.0
030611,03,06,11,100.0,654.0,571.0,108.0,1157.0,3722.0,730.0,239.0,127.0,3536.9999999999995,5106.0
030612,03,06,12,100.0,517.0,459.99999999999994,105.0,836.0,3220.0000000000005,580.0,210.0,135.0,3070.0,4086.9999999999995
030613,03,06,13,100.0,644.0,617.0,115.99999999999999,669.0,3404.0,784.0,214.0,109.00000000000001,3239.0,4382.0
030614,03,06,14,100.0,661.0,738.0,150.0,900.0,2367.0,523.0,271.0,172.0,2784.0,4033.0
030715,03,07,15,100.0,891.0,869.9999999999999,163.0,982.0,4287.0,1019.9999999999999,308.0,219.0,4354.0,6051.0
030716,03,07,16,100.0,951.0,967.0,206.99999999999997,1002.9999999999999,4298.0,1010.0,375.0,186.0,4501.0,5904.0
040101,04,01,01,100.0,853.9999999999999,1052.0,279.0,1123.0,3009.0,1295.0,927.9999999999999,753.0,4504.0,5135.0
040202,04,02,02,100.0,200.99999999999997,417.0,119.0,701.0,1128.0,484.0,339.0,311.0,1817.0000000000002,2347.0
040203,04,02,03,100.0,805.0000000000001,968.0,315.0,1560.0,3336.9999999999995,1292.0,822.0000000000001,875.0,4600.0,6447.0
040304,04,03,04,100.0,808.0,1014.0,285.0,1327.0,3536.0,1524.0,1067.0,1119.0,5356.0,6555.0
040305,04,03,05,100.0,472.0,580.0,151.0,771.0,2301.0,946.0000000000001,715.0,646.0,3199.0,3953.0
040306,04,03,06,100.0,926.0,1050.0,331.0,1457.0,4451.0,1896.0,1353.0,1468.0,6420.999999999999,7638.0
040307,04,03,07,100.0,605.0,849.0,294.0,1074.0,3197.0,1392.0,1048.0,1097.0,4856.0,6102.0
