id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0905,09,05,51597,3730,49375,47867,1508,2222,100.0,7.2291024671977056,95.69354807450046,92.7708975328023,2.922650541698161,4.306451925499545
1001,10,01,110306,24037,98207,86269,11938,12099,100.0,21.791199028158033,89.03142168150417,78.20880097184197,10.822620709662212,10.96857831849582
1002,10,02,80194,14462,71840,65732,6108,8354,100.0,18.033768112327607,89.58276180262862,81.9662318876724,7.6165299149562316,10.417238197371374
1003,10,03,26471,3429,24508,23042,1466,1963,100.0,12.953798496467833,92.58433757697102,87.04620150353217,5.538136073438857,7.415662423028975
1004,10,04,47490,3069,46074,44421,1653,1416,100.0,6.462413139608339,97.01831964624131,93.53758686039167,3.480732785849652,2.981680353758686
1101,11,01,60435,13116,53064,47319,5745,7371,100.0,21.70265574584264,87.80342516753537,78.29734425415737,9.506080913378009,12.19657483246463
1102,11,02,47656,9691,41157,37965,3192,6499,100.0,20.33531979184153,86.36268255833474,79.66468020815847,6.698002350176263,13.637317441665267
1103,11,03,72945,20902,58860,52043,6817,14085,100.0,28.654465693330593,80.69093152375078,71.3455343066694,9.345397217081363,19.309068476249227
1104,11,04,71698,15189,62188,56509,5679,9510,100.0,21.18469134424949,86.73603168847109,78.8153086557505,7.920723032720578,13.263968311528911
1105,11,05,30600,4453,27728,26147,1581,2872,100.0,14.552287581699346,90.61437908496733,85.44771241830065,5.166666666666667,9.38562091503268
1210,12,10,54902,22981,41877,31921,9956,13025,100.0,41.85822010127136,76.27590980292157,58.14177989872864,18.134129904192925,23.724090197078432
1221,12,21,53472,19710,42540,33762,8778,10932,100.0,36.86041292639138,79.5556552962298,63.13958707360862,16.416068222621185,20.4443447037702
1222,12,22,24022,2844,22869,21178,1691,1153,100.0,11.83914744817251,95.20023311964033,88.16085255182749,7.039380567812838,4.7997668803596705
1223,12,23,33416,3997,31614,29419,2195,1802,100.0,11.961335887000239,94.6073737131913,88.03866411299977,6.568709600191525,5.3926262868087145
1230,12,30,96871,31997,80213,64874,15339,16658,100.0,33.030525131360264,82.80393513022474,66.96947486863974,15.834460261584995,17.196064869775267
