id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01100311,9205,4434,6296,4771,1525,2909,9205,504,638,172,1018,2640,882,930,2421,4768,2909,4434,398,492,124,689,1672,468,288,303,2219,2909,4434,866,77,46,110,18,107,139,115,41,13,54,250,47,54,463,176,78,35,1162,306,59,541,37,170,760,86,156
01100312,9877,4652,6784,5225,1559,3093,9877,580,548,127,873,3766,1046,1054,1883,4806,3093,4652,429,375,88,457,2279,490,290,244,2188,3093,4652,1108,104,41,161,52,104,158,95,50,31,102,101,7,21,708,385,112,31,1065,307,57,513,39,158,129,171,214
01100313,11047,5305,7408,5742,1666,3639,11047,621,597,152,1543,3958,1313,1213,1650,5424,3639,5305,401,364,101,1153,2222,527,299,238,2621,3639,5305,1453,148,53,244,75,133,232,92,77,36,145,228,36,93,491,196,113,46,1236,586,61,336,40,90,208,405,246
01100414,5393,2998,3152,2395,757,2241,5393,530,405,80,467,2774,576,313,248,2640,2241,2998,351,299,56,251,1649,249,86,57,1519,2241,2998,876,82,21,125,100,101,130,45,80,21,92,101,34,22,455,202,99,15,652,124,61,311,6,59,40,126,76
01100415,12833,5308,9289,7525,1764,3544,12833,735,1075,300,1234,5073,2276,1344,796,6390,3544,5308,389,513,131,568,2609,709,264,125,2682,3544,5308,2075,271,111,335,191,165,221,76,58,25,267,141,16,30,538,227,100,34,688,146,50,327,9,92,73,389,92
01100416,13290,5438,9717,7852,1865,3573,13290,912,1141,276,1020,5519,2410,1174,838,6612,3573,5438,501,531,115,475,2758,675,238,145,2768,3573,5438,2228,332,125,362,178,207,218,69,79,47,343,120,18,27,479,214,90,18,604,153,68,221,15,47,68,511,113
01200517,3733,2190,2205,1543,662,1528,3733,227,268,110,500,1504,398,415,311,1701,1528,2190,179,238,89,257,862,226,196,143,1002,1528,2190,722,32,49,51,25,25,216,100,96,32,23,153,43,57,124,42,18,6,880,184,42,480,149,116,18,43,89
01200518,6897,4397,3860,2500,1360,3037,6897,345,430,127,1221,2733,730,692,619,3148,3037,4397,274,385,114,703,1684,540,375,322,1990,3037,4397,1265,81,81,127,32,53,296,203,115,72,55,429,65,168,191,76,45,12,1632,606,42,721,192,151,40,59,220
01200519,9080,4968,5711,4112,1599,3369,9080,460,612,194,1267,3420,1056,969,1102,4240,3369,4968,307,446,151,644,1887,651,429,453,2289,3369,4968,1464,157,62,170,49,69,362,151,92,102,114,444,70,138,269,118,44,7,1704,605,54,842,185,258,58,80,274
01200520,9421,4553,6655,4868,1787,2766,9421,492,562,166,1230,3471,1070,1226,1204,4446,2766,4553,284,387,130,612,1630,577,511,422,2124,2766,4553,1259,108,81,171,71,73,317,90,74,90,98,353,61,117,291,124,72,22,1483,727,64,448,127,71,61,98,299
01200521,5192,3090,3241,2102,1139,1951,5192,287,378,133,785,1850,619,573,567,2347,1951,3090,220,309,111,468,1039,411,280,252,1387,1951,3090,903,44,36,104,26,26,176,292,61,42,44,201,30,103,181,63,61,0,1256,466,40,578,195,146,16,44,198
01200522,11351,4105,9044,7246,1798,2307,11351,557,667,229,1238,3483,1393,1681,2103,5759,2307,4105,289,334,127,474,1570,491,371,449,2053,2307,4105,1303,133,62,155,58,111,257,104,106,71,95,221,41,70,388,149,113,29,1161,423,79,465,125,81,18,129,193
01200623,10766,5544,7381,5222,2159,3385,10766,590,737,193,1525,4309,1250,1139,1023,5065,3385,5544,374,517,159,768,2159,692,479,396,2634,3385,5544,1549,183,63,199,79,92,321,141,121,63,112,290,67,77,358,157,69,16,2119,996,96,708,147,194,34,128,317
01200624,6111,4267,3126,1844,1282,2985,6111,489,375,76,810,3307,497,297,260,2853,2985,4267,386,329,72,532,2337,326,147,138,2028,2985,4267,909,42,60,153,65,71,147,52,54,25,101,128,12,43,487,242,110,36,1289,586,89,444,90,64,39,93,277
01200625,6877,4137,4546,2740,1806,2331,6877,402,598,200,887,2203,833,713,1041,3357,2331,4137,316,497,170,472,1290,562,362,468,2016,2331,4137,929,53,66,73,15,51,223,175,50,71,35,346,95,104,275,107,64,23,1849,973,36,652,218,165,17,26,420
01200626,5840,2522,4322,3318,1004,1518,5840,288,359,99,608,1962,761,745,1018,2861,1518,2522,146,206,57,270,1022,351,225,245,1188,1518,2522,855,83,59,98,21,43,220,55,68,17,64,100,7,43,277,118,52,16,675,230,67,266,60,47,18,87,94
01200627,3219,2081,2170,1138,1032,1049,3219,228,354,127,382,882,343,365,538,1591,1049,2081,197,290,109,209,609,253,198,216,1026,1049,2081,298,16,11,43,18,16,104,9,18,10,18,152,27,70,284,99,86,25,1054,339,40,517,135,162,9,12,173
01200628,3252,1424,2482,1828,654,770,3252,174,170,72,311,1177,457,414,477,1523,770,1424,125,113,45,132,613,174,124,98,689,770,1424,473,63,34,44,18,44,137,35,7,0,30,22,3,3,158,69,33,21,360,159,28,115,15,22,21,39,90
01200629,5926,2904,3897,3022,875,2029,5926,225,244,81,981,1801,622,702,1270,2876,2029,2904,139,160,48,670,1176,276,195,240,1380,2029,2904,980,127,53,96,64,112,179,45,37,28,72,122,18,36,331,144,94,16,624,179,50,216,28,60,35,84,97
01300730,7917,5702,4195,2215,1980,3722,7917,560,834,261,1209,2589,929,773,762,3723,3722,5702,509,743,230,750,1797,731,492,450,2688,3722,5702,1507,49,95,71,39,59,303,440,235,63,50,456,107,168,260,137,19,12,2791,1425,25,936,238,188,9,27,388
01300731,8558,5039,5323,3519,1804,3235,8558,563,752,242,1215,2913,998,903,972,4102,3235,5039,442,634,201,632,1686,638,478,328,2354,3235,5039,1377,66,127,124,44,53,306,256,172,65,60,427,123,153,267,120,27,26,2226,1190,25,755,212,204,13,50,293
01300732,9758,6125,5870,3633,2237,3888,9758,711,922,307,1309,3428,1158,949,974,4702,3888,6125,567,784,280,808,2067,730,477,412,2908,3888,6125,1705,79,283,146,41,68,334,386,104,75,74,526,154,146,268,111,37,23,2765,1396,31,903,203,230,22,77,392
01300733,11486,7142,7104,4344,2760,4382,11486,691,1052,310,1550,4052,1421,1146,1264,5536,4382,7142,520,886,285,900,2393,997,601,560,3443,4382,7142,1706,135,129,140,54,75,389,348,157,74,109,587,158,188,296,102,75,34,3411,2094,37,917,243,194,53,86,545
01300834,14323,9633,9901,4690,5211,4422,14323,1104,1630,510,1728,4400,1703,1482,1766,7170,4422,9633,902,1441,462,948,2936,1206,872,866,4815,4422,9633,1320,98,58,164,56,102,378,104,73,68,71,427,82,103,696,279,141,125,5605,3249,48,1798,686,370,31,88,1004
01300835,10590,6403,7260,4187,3073,3330,10590,646,965,272,1538,2984,1201,1235,1749,5343,3330,6403,511,823,231,1022,1900,768,611,537,3163,3330,6403,1186,76,53,113,48,73,387,91,58,95,58,372,47,131,496,218,103,43,3083,1941,41,769,199,159,21,90,642
01300836,14727,9585,8839,5142,3697,5888,14727,907,1286,442,2255,5210,1768,1397,1462,6914,5888,9585,713,1163,394,1330,3309,1251,767,658,4522,5888,9585,2209,126,100,226,68,119,555,340,196,116,103,727,196,193,549,267,93,49,4458,2277,41,1669,536,397,62,160,684
01400937,10614,5234,7455,5380,2075,3159,10614,575,679,230,1159,3364,1300,1474,1833,5197,3159,5234,430,479,166,510,1909,708,528,504,2522,3159,5234,1540,91,90,148,33,54,484,272,102,84,61,338,62,84,273,112,48,15,2122,1149,39,621,86,163,43,56,390
01400938,9666,5133,6375,4533,1842,3291,9666,516,656,223,1196,3643,1054,1060,1318,4616,3291,5133,366,500,177,638,1989,614,452,397,2388,3291,5133,1587,154,94,170,43,91,324,309,69,106,115,506,139,146,234,92,43,19,2003,970,56,667,183,115,28,103,266
01400939,5952,3153,3756,2799,957,2196,5952,375,385,112,754,2206,679,661,780,2915,2196,3153,273,290,90,402,1198,407,281,212,1451,2196,3153,999,64,44,85,28,35,276,198,52,46,48,248,42,53,193,89,29,9,1218,519,13,412,73,111,31,44,119
01400940,6773,2541,5625,4232,1393,1148,6773,440,486,124,599,1765,790,950,1619,3608,1148,2541,300,296,76,235,856,334,199,245,1307,1148,2541,628,15,14,55,18,15,327,59,34,39,7,202,64,40,100,46,20,3,1081,618,25,324,63,59,9,3,353
01400941,3783,1753,2811,2030,781,972,3783,199,212,63,342,907,398,472,1190,1993,972,1753,163,173,53,186,582,214,196,186,846,972,1753,447,37,36,44,6,27,132,76,15,19,10,157,19,39,72,28,17,3,726,393,6,239,52,87,12,9,195
01400942,8662,4717,5448,3945,1503,3214,8662,475,516,176,1351,3321,1011,974,838,4223,3214,4717,326,417,146,761,1739,605,432,291,2274,3214,4717,1477,123,90,168,58,67,262,317,116,54,68,248,42,58,281,106,41,27,1795,765,47,678,97,228,50,83,213
01401043,7671,5184,4514,2487,2027,3157,7671,422,635,253,1216,2401,935,856,953,3680,3157,5184,326,571,232,785,1495,732,580,463,2483,3157,5184,1181,57,74,100,38,61,239,320,78,79,61,438,137,123,184,54,31,12,2519,1508,24,721,277,128,37,47,427
01401044,10110,6884,5661,3226,2435,4449,10110,659,897,262,1342,3843,1189,969,949,4772,4449,6884,543,804,241,807,2485,917,596,491,3202,4449,6884,1943,112,107,166,65,75,385,429,261,70,78,554,192,178,361,126,58,46,2977,1522,55,1040,303,188,52,86,450
01401045,5539,4014,3071,1525,1546,2468,5539,370,532,169,840,1979,666,532,451,2613,2468,4014,321,488,154,541,1347,530,363,270,1904,2468,4014,905,67,79,97,24,55,200,156,79,13,70,173,75,49,201,91,30,18,2046,1065,27,710,189,145,28,62,254
01401046,8737,4390,5948,4347,1601,2789,8737,493,482,150,1287,3664,953,941,767,4084,2789,4390,310,363,117,676,1768,505,374,277,2011,2789,4390,1387,123,59,126,68,74,350,196,130,60,87,235,28,98,231,81,54,9,1624,653,50,658,184,123,38,89,205
01401047,7829,5449,3887,2380,1507,3942,7829,435,540,179,1468,3221,815,629,542,3606,3942,5449,335,469,158,1100,2146,589,371,281,2448,3942,5449,1386,82,111,95,47,84,318,332,79,22,74,246,63,72,236,80,61,24,2065,846,64,814,223,203,41,62,292
01401048,9263,5587,5655,3676,1979,3608,9263,459,612,206,1464,3603,1055,998,866,4350,3608,5587,330,512,175,871,2036,696,531,436,2601,3608,5587,1688,172,155,167,54,91,364,295,62,64,92,410,98,163,225,112,34,20,2286,1259,37,665,180,122,39,82,285
01401049,6639,4028,3906,2611,1295,2733,6639,370,495,155,716,2160,751,773,1219,3265,2733,4028,289,416,134,440,1314,551,407,477,1926,2733,4028,1199,46,96,51,16,47,240,335,203,41,35,220,74,65,202,71,41,9,1826,1097,52,472,115,140,27,39,202
02100101,6216,4364,3684,1852,1832,2532,6216,366,512,171,811,2324,790,656,586,2910,2532,4364,317,453,165,486,1667,584,411,281,2108,2532,4364,900,56,45,109,26,56,171,129,96,44,74,183,50,35,480,226,86,60,1874,839,79,751,237,147,46,48,322
02100102,8637,6138,5566,2499,3067,3071,8637,545,837,305,1198,2629,1063,927,1133,4257,3071,6138,471,782,292,706,1905,830,590,562,3079,3071,6138,984,83,77,138,38,44,158,150,65,50,51,257,99,74,443,174,109,10,3258,1609,55,1415,517,253,30,83,697
02100103,5379,3418,3694,1961,1733,1685,5379,363,527,179,619,1719,694,628,650,2689,1685,3418,288,451,154,322,1061,494,350,298,1678,1685,3418,646,71,41,82,25,37,140,90,20,49,45,118,32,18,148,61,14,19,1797,1181,15,468,148,143,16,44,449
02100104,5627,3891,3506,1736,1770,2121,5627,357,544,182,743,1625,793,708,675,2784,2121,3891,316,489,164,420,1178,582,415,327,1919,2121,3891,491,38,21,86,33,22,105,65,6,17,13,76,15,22,170,28,25,3,2451,1888,15,397,60,121,49,22,464
02100105,9495,6779,6215,2716,3499,3280,9495,572,909,298,1149,2897,1267,1097,1306,4739,3280,6779,513,823,277,665,2162,982,686,671,3339,3280,6779,861,68,69,110,35,72,211,122,21,29,52,166,52,46,203,67,66,15,4156,3220,55,720,243,129,39,41,890
02100106,4993,3263,3371,1730,1641,1622,4993,254,484,175,613,1468,685,663,651,2471,1622,3263,211,401,154,369,986,475,354,313,1570,1622,3263,449,51,49,74,36,43,47,62,13,13,34,79,41,9,49,18,6,0,2009,1371,28,525,169,84,4,62,442
02200207,2242,922,1710,1320,390,532,2242,198,223,36,132,902,211,214,326,1114,532,922,102,127,23,63,428,78,41,60,417,532,922,288,45,7,55,25,27,42,3,13,6,30,9,0,3,92,51,25,3,151,55,13,65,6,8,0,31,34
02200208,5853,2610,4210,3243,967,1643,5853,324,455,174,626,1957,787,814,716,2855,1643,2610,179,237,101,286,968,316,268,255,1254,1643,2610,869,108,43,115,46,63,112,59,58,58,102,140,32,35,131,46,27,0,814,356,30,347,94,112,3,85,154
02200209,10845,4476,8165,6369,1796,2680,10845,714,815,213,890,4008,1583,1376,1246,5298,2680,4476,382,410,105,426,1843,648,372,290,2149,2680,4476,1669,195,105,363,86,144,246,66,61,73,214,217,44,57,169,73,12,28,1156,562,42,381,80,107,14,233,217
02200210,12225,5373,8883,6852,2031,3342,12225,702,808,249,1199,4587,1696,1644,1340,5928,3342,5373,375,424,128,566,2247,705,474,454,2573,3342,5373,1924,261,117,300,86,178,324,81,81,98,191,299,43,116,217,98,41,25,1515,826,96,469,120,102,37,230,240
02200211,14689,6228,11013,8461,2552,3676,14689,818,895,312,1461,4907,2162,2328,1806,7297,3676,6228,427,458,184,700,2327,924,661,547,3072,3676,6228,2124,341,123,331,143,227,247,53,94,115,252,252,34,34,200,93,37,6,1825,1213,57,426,104,127,27,339,437
02200212,8537,4338,6230,4199,2031,2307,8537,547,755,224,832,2955,1206,1121,897,4242,2307,4338,318,490,163,452,1574,619,401,321,2105,2307,4338,1182,178,76,189,70,88,162,43,50,53,140,221,62,46,108,30,18,9,1782,906,33,716,406,59,9,170,292
02200213,10142,4652,7176,5490,1686,2966,10142,535,708,202,866,3959,1429,1299,1144,5042,2966,4652,279,403,133,446,2053,601,365,372,2287,2966,4652,1785,269,79,300,110,126,188,216,58,49,231,147,27,42,165,75,11,6,1291,839,43,317,88,63,17,235,243
02300314,7479,4574,4741,2905,1836,2738,7479,336,533,204,740,2454,1178,1076,958,3507,2738,4574,232,394,159,449,1478,728,534,600,2177,2738,4574,762,125,42,102,53,69,79,57,33,12,104,104,38,18,66,9,16,3,2635,2290,33,242,16,82,12,92,498
02300315,8530,4888,5638,3642,1996,2892,8530,450,667,236,916,2888,1283,1171,919,4124,2892,4888,311,446,184,518,1715,721,495,498,2335,2892,4888,1014,155,62,162,92,82,103,78,24,41,128,131,31,31,131,37,16,15,2569,2012,37,370,51,69,20,133,414
02300316,4215,2089,2967,2126,841,1248,4215,194,290,86,368,1508,612,582,575,2048,1248,2089,106,177,67,169,798,311,218,243,1023,1248,2089,538,75,34,81,30,57,61,50,9,18,58,71,31,19,55,18,13,3,873,702,3,119,32,29,3,60,199
02300417,8242,4561,5431,3681,1750,2811,8242,417,647,188,800,3192,1184,948,866,3934,2811,4561,253,436,143,493,1795,622,389,430,2164,2811,4561,1248,164,67,256,93,110,120,89,41,26,146,146,51,32,64,28,9,3,1963,1460,25,398,112,78,6,192,354
02300418,7653,3680,5371,3973,1398,2282,7653,406,516,137,650,2969,1215,967,793,3699,2282,3680,217,281,87,333,1572,541,317,332,1786,2282,3680,1153,141,74,199,76,121,131,45,41,28,146,118,17,33,89,43,6,6,1269,909,20,271,67,51,0,143,262
02300419,10710,5541,7130,5169,1961,3580,10710,574,654,213,1097,4345,1580,1272,975,5107,3580,5541,319,382,155,584,2337,786,486,492,2626,3580,5541,1689,285,90,303,90,207,176,94,40,28,237,109,18,32,183,69,31,12,2083,1677,39,217,49,40,12,232,362
02400520,5673,2020,4464,3653,811,1209,5673,317,387,119,458,1417,577,745,1653,2945,1209,2020,237,220,75,221,755,208,153,151,1028,1209,2020,487,28,7,60,19,31,89,68,27,16,13,98,6,31,318,114,65,34,508,77,24,259,15,119,326,39,59
02400521,7867,2794,6127,5073,1054,1740,7867,488,529,136,738,3079,842,790,1265,3990,1740,2794,259,283,78,300,1319,267,151,137,1379,1740,2794,856,92,28,129,44,80,118,71,67,34,64,145,28,44,328,147,69,28,447,60,27,230,6,121,350,50,104
02400522,11223,3457,9020,7766,1254,2203,11223,772,747,164,882,4899,1430,996,1333,5616,2203,3457,365,295,62,324,1791,313,157,150,1736,2203,3457,1386,167,64,224,77,136,235,45,60,40,122,148,38,27,336,141,63,41,542,110,34,236,24,71,263,111,111
02400623,13383,6435,9184,6948,2236,4199,13383,877,846,247,1535,4807,1307,1267,2497,6712,4199,6435,646,587,162,1014,2759,568,356,343,3132,4199,6435,1415,114,43,137,45,111,277,189,94,21,96,413,64,109,844,380,160,63,1821,381,78,879,72,337,722,106,244
02400624,11459,4056,8512,7403,1109,2947,11459,553,679,182,1439,4750,1486,1091,1279,5400,2947,4056,237,227,56,922,2000,319,147,148,1850,2947,4056,1543,198,33,260,80,185,197,84,51,39,174,129,26,24,361,178,52,35,732,226,44,305,14,90,96,187,102
02400625,1093,754,440,339,101,653,1093,43,98,33,130,635,73,55,26,497,653,754,37,95,30,79,435,48,30,0,353,653,754,383,13,10,37,9,20,31,18,185,16,22,29,3,0,87,43,18,4,108,37,6,37,3,3,6,15,19
02500726,9247,3512,6776,5735,1041,2471,9247,557,577,140,874,4804,1111,685,499,4348,2471,3512,256,277,67,380,2035,267,156,74,1685,2471,3512,1383,186,66,241,99,139,190,60,78,24,154,184,70,44,256,113,39,38,526,107,28,236,12,103,177,127,77
02500727,6586,2447,4903,4139,764,1683,6586,447,430,110,605,3141,839,513,501,3177,1683,2447,237,182,50,263,1312,233,73,97,1201,1683,2447,995,159,18,186,72,116,132,38,34,18,100,71,19,15,270,142,54,18,383,74,21,158,9,52,118,131,35
02500728,10036,3410,7642,6626,1016,2394,10036,675,708,191,886,5059,1405,711,401,4885,2394,3410,302,226,61,330,1988,308,127,68,1692,2394,3410,1505,194,53,282,82,186,221,49,82,25,169,103,20,31,273,117,43,30,445,100,12,207,6,95,51,163,65
02500729,5444,1914,4211,3530,681,1233,5444,401,442,85,467,2601,727,402,319,2609,1233,1914,184,170,27,205,1031,161,76,60,926,1233,1914,753,104,19,130,37,87,106,43,45,20,70,68,33,9,190,98,32,15,252,49,10,130,9,40,110,84,39
02500830,3914,1572,2809,2342,467,1105,3914,234,217,59,402,1929,542,295,236,1885,1105,1572,126,94,25,209,877,155,52,34,780,1105,1572,664,104,32,149,32,83,71,19,16,25,68,68,18,13,125,64,12,13,188,64,6,75,0,31,19,100,43
02500831,7841,3079,5666,4762,904,2175,7841,474,544,97,779,3907,996,632,412,3770,2175,3079,260,241,54,363,1639,297,173,52,1493,2175,3079,1156,175,36,246,42,114,134,59,35,18,127,184,81,43,240,73,36,34,517,94,24,248,6,126,153,146,77
02500832,9115,3915,6329,5200,1129,2786,9115,715,645,160,851,4906,1011,505,322,4320,2786,3915,409,309,64,426,2229,297,111,70,1873,2786,3915,1509,173,56,216,81,168,215,82,93,26,137,152,34,59,322,163,54,25,684,116,21,429,12,200,267,153,102
02500833,10186,3951,7215,6235,980,2971,10186,606,484,113,989,5651,1300,704,339,4833,2971,3951,307,160,35,476,2442,316,158,57,1878,2971,3951,1745,270,62,310,126,184,214,36,56,34,203,140,22,46,232,112,31,24,495,107,25,232,19,76,85,221,68
02500834,11444,4112,8596,7332,1264,2848,11444,760,822,174,1168,5624,1667,761,468,5442,2848,4112,343,266,52,524,2380,378,107,62,1963,2848,4112,1804,256,103,299,101,199,233,76,60,25,236,118,27,33,303,130,58,23,546,143,31,263,26,74,48,236,83
02500835,7931,3235,5601,4696,905,2330,7931,501,485,76,863,4092,835,543,536,3709,2330,3235,282,213,24,406,1898,243,93,76,1497,2330,3235,1395,164,67,217,46,138,183,88,111,19,135,120,15,42,306,130,62,15,530,157,6,257,22,79,78,111,69
02500836,4863,1170,4323,3693,630,540,4863,470,499,98,242,1790,742,471,551,2405,540,1170,180,133,21,74,504,125,65,68,586,540,1170,410,46,25,34,27,34,81,13,31,6,39,52,9,27,153,63,39,12,138,43,6,63,4,9,53,53,62
03100101,4592,831,4072,3761,311,520,4592,377,449,85,343,1390,615,604,729,2174,520,831,102,98,22,81,346,87,36,59,344,520,831,336,18,13,17,14,6,107,61,27,15,16,65,19,18,116,42,13,7,193,27,20,63,3,17,3,26,10
03100102,3180,885,2511,2295,216,669,3180,216,230,73,272,904,323,391,771,1622,669,885,113,101,25,130,348,74,39,55,418,669,885,151,9,0,3,7,3,63,21,7,9,9,47,13,7,178,61,16,7,373,60,16,153,8,77,77,3,6
03100103,8856,1674,7652,7182,470,1204,8856,602,841,251,749,2074,916,1051,2372,4670,1204,1674,213,251,65,201,522,184,111,127,773,1204,1674,388,0,17,10,3,12,199,29,33,3,3,84,23,18,380,166,38,56,752,54,23,350,0,151,50,6,12
03200204,2113,199,2008,1914,94,105,2113,94,207,47,119,365,323,395,563,1035,105,199,24,38,3,13,50,28,9,34,86,105,199,88,3,0,3,3,3,37,9,11,0,0,10,3,4,62,3,8,0,21,6,0,12,3,6,6,0,3
03200205,8751,1488,7924,7263,661,827,8751,485,809,251,862,1941,1386,1325,1692,4578,827,1488,143,170,42,315,446,168,90,114,790,827,1488,600,26,21,72,19,22,204,61,49,28,44,68,15,10,152,56,12,18,279,61,21,99,3,26,51,94,48
03200206,6406,1335,5548,5071,477,858,6406,408,672,200,572,1585,1058,845,1066,3280,858,1335,141,176,46,221,436,147,95,73,682,858,1335,499,54,76,40,43,21,96,28,31,19,40,39,6,7,191,86,38,15,243,33,15,115,13,40,9,74,9
03200207,11427,2048,10265,9379,886,1162,11427,708,1239,336,788,2900,1804,1682,1970,5837,1162,2048,250,332,87,159,719,237,124,140,1040,1162,2048,699,36,24,62,50,15,228,47,88,13,26,126,45,43,316,142,53,19,525,152,28,233,24,90,29,28,66
03200308,5193,702,4896,4491,405,297,5193,278,554,148,385,1135,797,943,953,2643,297,702,71,105,15,47,221,101,70,72,360,297,702,222,12,9,19,6,18,80,16,12,16,10,44,10,6,174,76,10,44,174,44,22,34,3,22,24,9,35
03200309,5286,890,4810,4396,414,476,5286,332,561,157,365,1197,783,892,999,2619,476,890,104,150,39,91,265,119,52,70,429,476,890,305,10,7,30,18,6,144,23,18,3,10,30,6,18,136,45,25,28,287,49,11,167,3,80,12,21,25
