district,forecast_area,district_region,planning_area,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
1,40,9,41,3783,100.0,1753.0,46.3,2811.0,74.3,2030.0,53.7,781.0,20.6,972.0,25.7
1,40,9,42,8662,100.0,4717.0,54.5,5448.0,62.9,3945.0,45.5,1503.0,17.4,3214.0,37.1
1,40,10,43,7671,100.0,5184.0,67.6,4514.0,58.8,2487.0,32.4,2027.0,26.4,3157.0,41.2
1,40,10,44,10110,100.0,6884.0,68.1,5661.0,56.0,3226.0,31.9,2435.0,24.1,4449.0,44.0
1,40,10,45,5539,100.0,4014.0,72.5,3071.0,55.4,1525.0,27.5,1546.0,27.9,2468.0,44.6
1,40,10,46,8737,100.0,4390.0,50.2,5948.0,68.1,4347.0,49.8,1601.0,18.3,2789.0,31.9
1,40,10,47,7829,100.0,5449.0,69.6,3887.0,49.6,2380.0,30.4,1507.0,19.2,3942.0,50.4
1,40,10,48,9263,100.0,5587.0,60.3,5655.0,61.0,3676.0,39.7,1979.0,21.4,3608.0,39.0
1,40,10,49,6639,100.0,4028.0,60.7,3906.0,58.8,2611.0,39.3,1295.0,19.5,2733.0,41.2
2,10,1,1,6216,100.0,4364.0,70.2,3684.0,59.3,1852.0,29.8,1832.0,29.5,2532.0,40.7
2,10,1,2,8637,100.0,6138.0,71.1,5566.0,64.4,2499.0,28.9,3067.0,35.5,3071.0,35.6
2,10,1,3,5379,100.0,3418.0,63.5,3694.0,68.7,1961.0,36.5,1733.0,32.2,1685.0,31.3
2,10,1,4,5627,100.0,3891.0,69.1,3506.0,62.3,1736.0,30.9,1770.0,31.5,2121.0,37.7
2,10,1,5,9495,100.0,6779.0,71.4,6215.0,65.5,2716.0,28.6,3499.0,36.9,3280.0,34.5
2,10,1,6,4993,100.0,3263.0,65.4,3371.0,67.5,1730.0,34.6,1641.0,32.9,1622.0,32.5
2,20,2,7,2242,100.0,922.0,41.1,1710.0,76.3,1320.0,58.9,390.0,17.4,532.0,23.7
2,20,2,8,5853,100.0,2610.0,44.6,4210.0,71.9,3243.0,55.4,967.0,16.5,1643.0,28.1
2,20,2,9,10845,100.0,4476.0,41.3,8165.0,75.3,6369.0,58.7,1796.0,16.6,2680.0,24.7
2,20,2,10,12225,100.0,5373.0,44.0,8883.0,72.7,6852.0,56.0,2031.0,16.6,3342.0,27.3
2,20,2,11,14689,100.0,6228.0,42.4,11013.0,75.0,8461.0,57.6,2552.0,17.4,3676.0,25.0
2,20,2,12,8537,100.0,4338.0,50.8,6230.0,73.0,4199.0,49.2,2031.0,23.8,2307.0,27.0
2,20,2,13,10142,100.0,4652.0,45.9,7176.0,70.8,5490.0,54.1,1686.0,16.6,2966.0,29.2
2,30,3,14,7479,100.0,4574.0,61.2,4741.0,63.4,2905.0,38.8,1836.0,24.5,2738.0,36.6
2,30,3,15,8530,100.0,4888.0,57.3,5638.0,66.1,3642.0,42.7,1996.0,23.4,2892.0,33.9
2,30,3,16,4215,100.0,2089.0,49.6,2967.0,70.4,2126.0,50.4,841.0,20.0,1248.0,29.6
2,30,4,17,8242,100.0,4561.0,55.3,5431.0,65.9,3681.0,44.7,1750.0,21.2,2811.0,34.1
2,30,4,18,7653,100.0,3680.0,48.1,5371.0,70.2,3973.0,51.9,1398.0,18.3,2282.0,29.8
2,30,4,19,10710,100.0,5541.0,51.7,7130.0,66.6,5169.0,48.3,1961.0,18.3,3580.0,33.4
2,40,5,20,5673,100.0,2020.0,35.6,4464.0,78.7,3653.0,64.4,811.0,14.3,1209.0,21.3
2,40,5,21,7867,100.0,2794.0,35.5,6127.0,77.9,5073.0,64.5,1054.0,13.4,1740.0,22.1
2,40,5,22,11223,100.0,3457.0,30.8,9020.0,80.4,7766.0,69.2,1254.0,11.2,2203.0,19.6
2,40,6,23,13383,100.0,6435.0,48.1,9184.0,68.6,6948.0,51.9,2236.0,16.7,4199.0,31.4
2,40,6,24,11459,100.0,4056.0,35.4,8512.0,74.3,7403.0,64.6,1109.0,9.7,2947.0,25.7
2,40,6,25,1093,100.0,754.0,69.0,440.0,40.3,339.0,31.0,101.0,9.2,653.0,59.7
2,50,7,26,9247,100.0,3512.0,38.0,6776.0,73.3,5735.0,62.0,1041.0,11.3,2471.0,26.7
2,50,7,27,6586,100.0,2447.0,37.2,4903.0,74.4,4139.0,62.8,764.0,11.6,1683.0,25.6
2,50,7,28,10036,100.0,3410.0,34.0,7642.0,76.1,6626.0,66.0,1016.0,10.1,2394.0,23.9
2,50,7,29,5444,100.0,1914.0,35.2,4211.0,77.4,3530.0,64.8,681.0,12.5,1233.0,22.6
2,50,8,30,3914,100.0,1572.0,40.2,2809.0,71.8,2342.0,59.8,467.0,11.9,1105.0,28.2
2,50,8,31,7841,100.0,3079.0,39.3,5666.0,72.3,4762.0,60.7,904.0,11.5,2175.0,27.7
2,50,8,32,9115,100.0,3915.0,43.0,6329.0,69.4,5200.0,57.0,1129.0,12.4,2786.0,30.6
2,50,8,33,10186,100.0,3951.0,38.8,7215.0,70.8,6235.0,61.2,980.0,9.6,2971.0,29.2
2,50,8,34,11444,100.0,4112.0,35.9,8596.0,75.1,7332.0,64.1,1264.0,11.0,2848.0,24.9
2,50,8,35,7931,100.0,3235.0,40.8,5601.0,70.6,4696.0,59.2,905.0,11.4,2330.0,29.4
2,50,8,36,4863,100.0,1170.0,24.1,4323.0,88.9,3693.0,75.9,630.0,13.0,540.0,11.1
3,10,1,1,4592,100.0,831.0,18.1,4072.0,88.7,3761.0,81.9,311.0,6.8,520.0,11.3
3,10,1,2,3180,100.0,885.0,27.8,2511.0,79.0,2295.0,72.2,216.0,6.8,669.0,21.0
3,10,1,3,8856,100.0,1674.0,18.9,7652.0,86.4,7182.0,81.1,470.0,5.3,1204.0,13.6
3,20,2,4,2113,100.0,199.0,9.4,2008.0,95.0,1914.0,90.6,94.0,4.4,105.0,5.0
3,20,2,5,8751,100.0,1488.0,17.0,7924.0,90.5,7263.0,83.0,661.0,7.6,827.0,9.5
3,20,2,6,6406,100.0,1335.0,20.8,5548.0,86.6,5071.0,79.2,477.0,7.4,858.0,13.4
3,20,2,7,11427,100.0,2048.0,17.9,10265.0,89.8,9379.0,82.1,886.0,7.8,1162.0,10.2
3,20,3,8,5193,100.0,702.0,13.5,4896.0,94.3,4491.0,86.5,405.0,7.8,297.0,5.7
3,20,3,9,5286,100.0,890.0,16.8,4810.0,91.0,4396.0,83.2,414.0,7.8,476.0,9.0
3,20,3,10,8018,100.0,1286.0,16.0,7458.0,93.0,6732.0,84.0,726.0,9.1,560.0,7.0
3,30,4,11,11592,100.0,2526.0,21.8,10028.0,86.5,9066.0,78.2,962.0,8.3,1564.0,13.5
3,30,4,12,5137,100.0,504.0,9.8,4941.0,96.2,4633.0,90.2,308.0,6.0,196.0,3.8
3,30,4,13,3092,100.0,273.0,8.8,2979.0,96.3,2819.0,91.2,160.0,5.2,113.0,3.7
3,30,5,14,6860,100.0,651.0,9.5,6548.0,95.5,6209.0,90.5,339.0,4.9,312.0,4.5
3,30,5,15,50,100.0,0.0,0.0,50.0,100.0,50.0,100.0,0.0,0.0,0.0,0.0
3,30,5,16,7982,100.0,1765.0,22.1,6765.0,84.8,6217.0,77.9,548.0,6.9,1217.0,15.2
3,30,5,17,1118,100.0,52.0,4.7,1100.0,98.4,1066.0,95.3,34.0,3.0,18.0,1.6
3,40,6,18,4854,100.0,1073.0,22.1,4486.0,92.4,3781.0,77.9,705.0,14.5,368.0,7.6
3,40,6,19,10371,100.0,2084.0,20.1,9312.0,89.8,8287.0,79.9,1025.0,9.9,1059.0,10.2
3,40,6,20,3545,100.0,696.0,19.6,3199.0,90.2,2849.0,80.4,350.0,9.9,346.0,9.8
3,40,7,21,11607,100.0,2538.0,21.9,10224.0,88.1,9069.0,78.1,1155.0,10.0,1383.0,11.9
3,40,7,22,3610,100.0,601.0,16.6,3330.0,92.2,3009.0,83.4,321.0,8.9,280.0,7.8
3,40,7,23,7067,100.0,1685.0,23.8,6096.0,86.3,5382.0,76.2,714.0,10.1,971.0,13.7
3,40,7,24,7584,100.0,1105.0,14.6,6970.0,91.9,6479.0,85.4,491.0,6.5,614.0,8.1
3,40,7,25,7416,100.0,1023.0,13.8,6842.0,92.3,6393.0,86.2,449.0,6.1,574.0,7.7
3,40,8,26,6789,100.0,1492.0,22.0,5726.0,84.3,5297.0,78.0,429.0,6.3,1063.0,15.7
3,40,8,27,9659,100.0,2412.0,25.0,8105.0,83.9,7247.0,75.0,858.0,8.9,1554.0,16.1
3,40,8,28,4818,100.0,1246.0,25.9,3947.0,81.9,3572.0,74.1,375.0,7.8,871.0,18.1
3,40,8,29,5544,100.0,1036.0,18.7,4919.0,88.7,4508.0,81.3,411.0,7.4,625.0,11.3
3,40,8,30,9232,100.0,1575.0,17.1,8290.0,89.8,7657.0,82.9,633.0,6.9,942.0,10.2
3,40,8,31,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,50,9,32,5834,100.0,1365.0,23.4,4754.0,81.5,4469.0,76.6,285.0,4.9,1080.0,18.5
3,50,9,33,7632,100.0,1379.0,18.1,6769.0,88.7,6253.0,81.9,516.0,6.8,863.0,11.3
3,50,9,34,10203,100.0,2854.0,28.0,8272.0,81.1,7349.0,72.0,923.0,9.0,1931.0,18.9
3,50,9,35,6585,100.0,1814.0,27.5,5385.0,81.8,4771.0,72.5,614.0,9.3,1200.0,18.2
3,50,9,36,9819,100.0,2205.0,22.5,8387.0,85.4,7614.0,77.5,773.0,7.9,1432.0,14.6
3,50,10,37,8560,100.0,1794.0,21.0,7329.0,85.6,6766.0,79.0,563.0,6.6,1231.0,14.4
3,50,10,38,7422,100.0,1233.0,16.6,6596.0,88.9,6189.0,83.4,407.0,5.5,826.0,11.1
3,60,11,39,3751,100.0,1340.0,35.7,2862.0,76.3,2411.0,64.3,451.0,12.0,889.0,23.7
3,60,11,40,5902,100.0,1873.0,31.7,4661.0,79.0,4029.0,68.3,632.0,10.7,1241.0,21.0
3,60,11,41,6585,100.0,2273.0,34.5,5047.0,76.6,4312.0,65.5,735.0,11.2,1538.0,23.4
3,60,11,42,10748,100.0,3901.0,36.3,8050.0,74.9,6847.0,63.7,1203.0,11.2,2698.0,25.1
3,60,12,43,6987,100.0,2068.0,29.6,5634.0,80.6,4919.0,70.4,715.0,10.2,1353.0,19.4
3,60,12,44,7546,100.0,2100.0,27.8,6206.0,82.2,5446.0,72.2,760.0,10.1,1340.0,17.8
3,60,12,45,12758,100.0,3638.0,28.5,10310.0,80.8,9120.0,71.5,1190.0,9.3,2448.0,19.2
3,60,13,46,5875,100.0,2171.0,37.0,4393.0,74.8,3704.0,63.0,689.0,11.7,1482.0,25.2
3,60,13,47,9376,100.0,3060.0,32.6,7427.0,79.2,6316.0,67.4,1111.0,11.8,1949.0,20.8
3,60,13,48,7419,100.0,2522.0,34.0,5749.0,77.5,4897.0,66.0,852.0,11.5,1670.0,22.5
3,60,14,49,9890,100.0,1996.0,20.2,8651.0,87.5,7894.0,79.8,757.0,7.7,1239.0,12.5
3,60,14,50,4116,100.0,1903.0,46.2,2555.0,62.1,2213.0,53.8,342.0,8.3,1561.0,37.9
3,60,14,51,6296,100.0,1952.0,31.0,4918.0,78.1,4344.0,69.0,574.0,9.1,1378.0,21.9
3,60,14,52,4412,100.0,1631.0,37.0,3269.0,74.1,2781.0,63.0,488.0,11.1,1143.0,25.9
3,60,14,53,3017,100.0,970.0,32.2,2488.0,82.5,2047.0,67.8,441.0,14.6,529.0,17.5
3,70,15,54,11385,100.0,4411.0,38.7,8502.0,74.7,6974.0,61.3,1528.0,13.4,2883.0,25.3
3,70,15,55,7260,100.0,2431.0,33.5,5696.0,78.5,4829.0,66.5,867.0,11.9,1564.0,21.5
3,70,15,56,8636,100.0,3446.0,39.9,6280.0,72.7,5190.0,60.1,1090.0,12.6,2356.0,27.3
3,70,16,57,3216,100.0,1116.0,34.7,2463.0,76.6,2100.0,65.3,363.0,11.3,753.0,23.4
3,70,16,58,8395,100.0,2806.0,33.4,6534.0,77.8,5589.0,66.6,945.0,11.3,1861.0,22.2
3,70,16,59,9086,100.0,3169.0,34.9,7072.0,77.8,5917.0,65.1,1155.0,12.7,2014.0,22.2
3,70,16,60,12708,100.0,3690.0,29.0,10438.0,82.1,9018.0,71.0,1420.0,11.2,2270.0,17.9
4,10,1,1,11396,100.0,5762.0,50.6,7927.0,69.6,5634.0,49.4,2293.0,20.1,3469.0,30.4
4,10,1,2,7755,100.0,4375.0,56.4,5569.0,71.8,3380.0,43.6,2189.0,28.2,2186.0,28.2
4,20,2,3,1455,100.0,388.0,26.7,1265.0,86.9,1067.0,73.3,198.0,13.6,190.0,13.1
4,20,2,4,2841,100.0,960.0,33.8,2224.0,78.3,1881.0,66.2,343.0,12.1,617.0,21.7
4,20,2,5,2477,100.0,756.0,30.5,2057.0,83.0,1721.0,69.5,336.0,13.6,420.0,17.0
4,20,2,6,2846,100.0,773.0,27.2,2490.0,87.5,2073.0,72.8,417.0,14.7,356.0,12.5
4,20,2,7,3010,100.0,1088.0,36.1,2229.0,74.1,1922.0,63.9,307.0,10.2,781.0,25.9
4,20,3,8,6141,100.0,2185.0,35.6,4759.0,77.5,3956.0,64.4,803.0,13.1,1382.0,22.5
4,20,3,9,6784,100.0,1851.0,27.3,5861.0,86.4,4933.0,72.7,928.0,13.7,923.0,13.6
4,20,3,10,7618,100.0,2805.0,36.8,6082.0,79.8,4813.0,63.2,1269.0,16.7,1536.0,20.2
4,20,3,11,7237,100.0,2871.0,39.7,5528.0,76.4,4366.0,60.3,1162.0,16.1,1709.0,23.6
4,30,4,12,3687,100.0,1999.0,54.2,2270.0,61.6,1688.0,45.8,582.0,15.8,1417.0,38.4
4,30,4,13,10011,100.0,4757.0,47.5,7531.0,75.2,5254.0,52.5,2277.0,22.7,2480.0,24.8
4,30,4,14,10520,100.0,4041.0,38.4,8265.0,78.6,6479.0,61.6,1786.0,17.0,2255.0,21.4
4,30,4,15,6267,100.0,2399.0,38.3,4913.0,78.4,3868.0,61.7,1045.0,16.7,1354.0,21.6
4,30,4,16,11650,100.0,4671.0,40.1,8931.0,76.7,6979.0,59.9,1952.0,16.8,2719.0,23.3
4,30,5,17,9436,100.0,4436.0,47.0,6809.0,72.2,5000.0,53.0,1809.0,19.2,2627.0,27.8
4,30,5,18,5717,100.0,2612.0,45.7,4234.0,74.1,3105.0,54.3,1129.0,19.7,1483.0,25.9
4,30,6,19,8583,100.0,3838.0,44.7,6419.0,74.8,4745.0,55.3,1674.0,19.5,2164.0,25.2
4,30,6,20,3397,100.0,2029.0,59.7,2163.0,63.7,1368.0,40.3,795.0,23.4,1234.0,36.3
4,30,6,21,10501,100.0,5056.0,48.1,7650.0,72.9,5445.0,51.9,2205.0,21.0,2851.0,27.1
4,30,6,22,5150,100.0,2982.0,57.9,3487.0,67.7,2168.0,42.1,1319.0,25.6,1663.0,32.3
4,30,6,23,11938,100.0,6543.0,54.8,7811.0,65.4,5395.0,45.2,2416.0,20.2,4127.0,34.6
4,30,6,24,9175,100.0,4142.0,45.1,6606.0,72.0,5033.0,54.9,1573.0,17.1,2569.0,28.0
4,40,7,25,107,100.0,74.0,69.2,42.0,39.3,33.0,30.8,9.0,8.4,65.0,60.7
4,40,7,26,5298,100.0,2237.0,42.2,4089.0,77.2,3061.0,57.8,1028.0,19.4,1209.0,22.8
4,40,7,27,8251,100.0,3319.0,40.2,6477.0,78.5,4932.0,59.8,1545.0,18.7,1774.0,21.5
4,40,7,28,3066,100.0,1132.0,36.9,2479.0,80.9,1934.0,63.1,545.0,17.8,587.0,19.1
4,40,7,29,2832,100.0,1097.0,38.7,2266.0,80.0,1735.0,61.3,531.0,18.8,566.0,20.0
4,40,8,30,7100,100.0,2859.0,40.3,5636.0,79.4,4241.0,59.7,1395.0,19.6,1464.0,20.6
4,40,8,31,1510,100.0,438.0,29.0,1305.0,86.4,1072.0,71.0,233.0,15.4,205.0,13.6
4,40,8,32,6813,100.0,1727.0,25.3,5956.0,87.4,5086.0,74.7,870.0,12.8,857.0,12.6
4,40,8,33,4119,100.0,1524.0,37.0,3329.0,80.8,2595.0,63.0,734.0,17.8,790.0,19.2
4,40,8,34,3512,100.0,1140.0,32.5,2931.0,83.5,2372.0,67.5,559.0,15.9,581.0,16.5
4,40,8,35,10341,100.0,2929.0,28.3,8745.0,84.6,7412.0,71.7,1333.0,12.9,1596.0,15.4
4,50,9,36,5499,100.0,2479.0,45.1,4086.0,74.3,3020.0,54.9,1066.0,19.4,1413.0,25.7
4,50,9,37,7503,100.0,3131.0,41.7,5702.0,76.0,4372.0,58.3,1330.0,17.7,1801.0,24.0
4,50,9,38,7894,100.0,3657.0,46.3,5800.0,73.5,4237.0,53.7,1563.0,19.8,2094.0,26.5
4,50,9,39,6461,100.0,3049.0,47.2,4858.0,75.2,3412.0,52.8,1446.0,22.4,1603.0,24.8
4,50,10,40,5865,100.0,2589.0,44.1,4400.0,75.0,3276.0,55.9,1124.0,19.2,1465.0,25.0
4,50,10,41,5175,100.0,2262.0,43.7,3925.0,75.8,2913.0,56.3,1012.0,19.6,1250.0,24.2
4,50,10,42,3492,100.0,1964.0,56.2,2228.0,63.8,1528.0,43.8,700.0,20.0,1264.0,36.2
4,50,10,43,10890,100.0,4934.0,45.3,8124.0,74.6,5956.0,54.7,2168.0,19.9,2766.0,25.4
4,50,10,44,5224,100.0,2264.0,43.3,3916.0,75.0,2960.0,56.7,956.0,18.3,1308.0,25.0
4,50,10,45,9019,100.0,4286.0,47.5,6416.0,71.1,4733.0,52.5,1683.0,18.7,2603.0,28.9
4,50,11,46,4456,100.0,1917.0,43.0,3362.0,75.4,2539.0,57.0,823.0,18.5,1094.0,24.6
4,50,11,47,5471,100.0,2380.0,43.5,4110.0,75.1,3091.0,56.5,1019.0,18.6,1361.0,24.9
4,50,11,48,4291,100.0,1875.0,43.7,3262.0,76.0,2416.0,56.3,846.0,19.7,1029.0,24.0
4,50,11,49,9732,100.0,3956.0,40.6,7421.0,76.3,5776.0,59.4,1645.0,16.9,2311.0,23.7
4,50,11,50,3038,100.0,1169.0,38.5,2349.0,77.3,1869.0,61.5,480.0,15.8,689.0,22.7
4,50,11,51,7338,100.0,2397.0,32.7,6015.0,82.0,4941.0,67.3,1074.0,14.6,1323.0,18.0
4,50,11,52,6756,100.0,2968.0,43.9,5022.0,74.3,3788.0,56.1,1234.0,18.3,1734.0,25.7
4,50,11,53,7353,100.0,3301.0,44.9,5513.0,75.0,4052.0,55.1,1461.0,19.9,1840.0,25.0
5,10,1,1,4126,100.0,785.0,19.0,3814.0,92.4,3341.0,81.0,473.0,11.5,312.0,7.6
5,10,1,2,4264,100.0,1046.0,24.5,3670.0,86.1,3218.0,75.5,452.0,10.6,594.0,13.9
5,10,1,3,5922,100.0,2847.0,48.1,4204.0,71.0,3075.0,51.9,1129.0,19.1,1718.0,29.0
5,10,1,4,4955,100.0,2115.0,42.7,3877.0,78.2,2840.0,57.3,1037.0,20.9,1078.0,21.8
5,10,1,5,7511,100.0,1540.0,20.5,6789.0,90.4,5971.0,79.5,818.0,10.9,722.0,9.6
5,10,2,6,3552,100.0,1571.0,44.2,2681.0,75.5,1981.0,55.8,700.0,19.7,871.0,24.5
5,10,2,7,2298,100.0,661.0,28.8,2046.0,89.0,1637.0,71.2,409.0,17.8,252.0,11.0
5,10,2,8,10744,100.0,4973.0,46.3,7945.0,73.9,5771.0,53.7,2174.0,20.2,2799.0,26.1
5,10,2,9,11756,100.0,6230.0,53.0,8874.0,75.5,5526.0,47.0,3348.0,28.5,2882.0,24.5
5,10,2,10,7666,100.0,2960.0,38.6,5811.0,75.8,4706.0,61.4,1105.0,14.4,1855.0,24.2
5,10,2,11,6015,100.0,2074.0,34.5,5018.0,83.4,3941.0,65.5,1077.0,17.9,997.0,16.6
5,10,3,12,4030,100.0,1734.0,43.0,2911.0,72.2,2296.0,57.0,615.0,15.3,1119.0,27.8
5,10,3,13,6134,100.0,3330.0,54.3,4337.0,70.7,2804.0,45.7,1533.0,25.0,1797.0,29.3
5,10,3,14,7362,100.0,4453.0,60.5,4095.0,55.6,2909.0,39.5,1186.0,16.1,3267.0,44.4
5,10,3,15,6878,100.0,3187.0,46.3,4804.0,69.8,3691.0,53.7,1113.0,16.2,2074.0,30.2
5,10,3,16,10259,100.0,4348.0,42.4,7846.0,76.5,5911.0,57.6,1935.0,18.9,2413.0,23.5
5,10,3,17,3575,100.0,1741.0,48.7,2256.0,63.1,1834.0,51.3,422.0,11.8,1319.0,36.9
5,20,4,18,3824,100.0,887.0,23.2,3562.0,93.1,2937.0,76.8,625.0,16.3,262.0,6.9
5,20,4,19,1664,100.0,102.0,6.1,1643.0,98.7,1562.0,93.9,81.0,4.9,21.0,1.3
5,20,4,20,5770,100.0,1866.0,32.3,4899.0,84.9,3904.0,67.7,995.0,17.2,871.0,15.1
5,20,4,21,4295,100.0,1238.0,28.8,3539.0,82.4,3057.0,71.2,482.0,11.2,756.0,17.6
5,20,4,22,1095,100.0,238.0,21.7,991.0,90.5,857.0,78.3,134.0,12.2,104.0,9.5
5,20,4,23,6583,100.0,2282.0,34.7,5280.0,80.2,4301.0,65.3,979.0,14.9,1303.0,19.8
5,20,5,24,3319,100.0,976.0,29.4,2942.0,88.6,2343.0,70.6,599.0,18.0,377.0,11.4
5,20,5,25,2414,100.0,621.0,25.7,2192.0,90.8,1793.0,74.3,399.0,16.5,222.0,9.2
5,20,5,26,5644,100.0,3247.0,57.5,3420.0,60.6,2397.0,42.5,1023.0,18.1,2224.0,39.4
5,20,5,27,11602,100.0,7294.0,62.9,7509.0,64.7,4308.0,37.1,3201.0,27.6,4093.0,35.3
5,20,5,28,7009,100.0,1937.0,27.6,6058.0,86.4,5072.0,72.4,986.0,14.1,951.0,13.6
5,20,6,29,8167,100.0,3409.0,41.7,6049.0,74.1,4758.0,58.3,1291.0,15.8,2118.0,25.9
5,20,6,30,9771,100.0,3731.0,38.2,7429.0,76.0,6040.0,61.8,1389.0,14.2,2342.0,24.0
5,20,6,31,8435,100.0,3325.0,39.4,6315.0,74.9,5110.0,60.6,1205.0,14.3,2120.0,25.1
5,20,6,32,3673,100.0,1726.0,47.0,2590.0,70.5,1947.0,53.0,643.0,17.5,1083.0,29.5
