id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01011302,12572,5040,9143,7532,1611,3429,12572,685,981,306,1080,4907,2360,1238,1015,6073,3429,5040,373,464,119,558,2412,684,248,182,2466,3429,5040,2363,374,70,271,182,174,300,236,113,69,43,164,18,43,457,233,77,24,614,184,47,258,18,94,86,432,79
01011303,9999,4764,6506,5235,1271,3493,9999,464,493,88,1210,3997,1236,987,1524,4690,3493,4764,322,349,63,734,2338,492,258,208,2218,3493,4764,1698,192,70,218,89,155,149,196,99,73,24,134,22,52,581,266,109,40,888,144,60,480,33,136,301,248,108
01011304,8761,3644,6473,5117,1356,2288,8761,471,542,159,823,2289,901,993,2583,4649,2288,3644,357,395,121,526,1313,386,262,284,1872,2288,3644,878,64,33,104,24,117,34,170,55,40,10,219,30,19,369,134,76,28,840,262,27,332,18,100,669,59,120
01011305,8243,3254,6081,4989,1092,2162,8243,414,386,111,713,2735,1047,926,1911,4058,2162,3254,273,249,69,369,1427,445,207,215,1510,2162,3254,919,87,16,107,42,83,76,119,85,36,25,83,9,22,503,260,83,18,657,171,19,328,19,97,117,80,120
01011306,10607,4651,7439,5956,1483,3168,10607,610,511,129,1474,3779,1364,1154,1586,5228,3168,4651,353,319,77,1115,1910,424,259,194,2308,3168,4651,1507,116,59,179,71,133,116,259,76,59,46,187,19,52,466,170,87,33,1071,604,39,264,12,79,154,347,228
01011401,17948,7792,12281,10156,2125,5667,17948,1264,1424,312,1700,8017,2863,1366,1002,8760,5667,7792,695,702,164,893,4021,845,277,195,3844,5667,7792,3504,464,153,402,245,294,333,393,139,123,64,215,29,57,807,375,149,30,1253,237,96,577,34,164,101,485,133
01011402,13645,5493,9869,8152,1717,3776,13645,1011,1116,188,1053,6274,2330,900,773,6762,3776,5493,510,490,57,567,2952,602,187,128,2753,3776,5493,2785,388,128,409,195,231,307,228,80,98,40,113,15,22,447,203,80,12,554,112,44,247,18,47,58,474,105
01022101,3557,1915,2214,1642,572,1343,3557,182,208,48,624,1368,430,386,311,1590,1343,1915,128,179,34,301,740,246,154,133,837,1343,1915,813,39,45,58,24,34,28,289,79,93,25,137,46,51,121,48,18,3,610,132,12,389,133,81,4,34,93
01022102,6709,4139,3828,2570,1258,2881,6709,347,407,142,1252,2508,827,621,605,3088,2881,4139,282,343,114,724,1516,533,328,299,1945,2881,4139,1406,85,82,120,30,51,55,376,204,76,79,343,51,104,181,48,35,18,1601,568,30,757,179,158,53,43,206
01022103,272,213,119,59,60,153,272,22,42,15,28,82,42,18,23,123,153,213,22,33,9,28,67,30,15,9,96,153,213,30,3,9,0,0,0,3,3,3,3,0,3,0,0,9,3,0,0,141,40,9,47,15,9,6,3,9
01022104,18974,9586,12755,9388,3367,6219,18974,1017,1162,339,2807,6959,2361,2153,2176,8933,6219,9586,662,874,240,1448,3505,1192,854,811,4406,6219,9586,3146,239,157,346,122,163,169,783,259,219,188,763,121,265,542,199,140,21,3408,1441,122,1349,404,310,100,167,532
01022105,5426,3234,3357,2192,1165,2069,5426,325,389,117,863,1964,647,563,558,2547,2069,3234,241,337,108,492,1151,416,268,221,1504,2069,3234,1054,64,69,113,21,43,26,190,283,91,37,228,27,136,232,80,67,9,1269,522,45,557,225,89,19,55,160
01022106,11421,4053,9092,7368,1724,2329,11421,564,700,223,1282,3418,1634,1656,1944,5779,2329,4053,283,358,110,538,1512,489,366,397,1998,2329,4053,1480,160,53,168,71,107,96,293,99,99,59,223,48,63,368,139,104,21,1094,403,81,438,132,62,21,117,200
01022201,11027,5556,7568,5471,2097,3459,11027,665,665,206,1704,4429,1359,1027,972,5158,3459,5556,427,500,153,826,2177,672,434,367,2628,3459,5556,1765,194,76,210,70,93,103,341,121,179,66,311,61,89,399,167,70,24,2104,1004,67,769,157,237,43,108,309
01022202,2495,1554,1622,941,681,873,2495,195,198,54,394,973,310,173,198,1198,873,1554,149,180,45,215,619,181,83,82,748,873,1554,306,19,12,40,17,10,21,71,16,3,22,66,0,16,127,60,28,4,682,389,13,226,68,27,15,28,175
01022203,7083,4225,4697,2858,1839,2386,7083,472,665,157,1015,2226,857,678,1013,3498,2386,4225,371,558,135,520,1351,538,319,433,2092,2386,4225,1045,46,55,79,34,57,55,251,155,64,72,327,86,86,251,83,71,27,1951,1060,24,692,239,147,21,46,419
01022204,6236,2780,4462,3456,1006,1774,6236,307,358,92,744,2148,860,725,1002,2941,1774,2780,175,223,49,400,1163,343,221,206,1205,1774,2780,1099,106,61,96,38,37,60,259,92,80,19,106,22,37,327,126,64,18,727,272,48,299,52,55,15,87,113
01022205,3349,2121,2222,1228,994,1127,3349,262,347,109,436,864,388,407,536,1636,1127,2121,215,294,100,284,598,247,182,201,1043,1127,2121,404,18,16,66,15,9,10,145,28,34,18,163,37,63,315,124,94,14,979,347,43,457,121,119,6,15,139
01022206,3044,1252,2368,1792,576,676,3044,154,195,65,336,958,482,381,473,1441,676,1252,93,115,42,174,441,172,130,85,597,676,1252,479,37,22,53,22,33,24,156,27,23,3,34,9,9,151,64,16,28,310,118,12,109,19,15,15,28,74
01022207,5771,2713,3818,3058,760,1953,5771,202,228,96,1076,1567,703,646,1253,2801,1953,2713,126,123,62,805,952,248,175,222,1292,1953,2713,1068,126,51,105,54,130,52,188,48,52,39,145,12,49,290,131,69,6,499,152,42,189,21,58,31,84,102
01033101,27088,17200,15724,9888,5836,11364,27088,1985,2540,766,4090,9190,3356,2461,2700,12785,11364,17200,1600,2181,657,2493,5691,2217,1279,1082,7997,11364,17200,5152,185,554,345,125,171,147,1091,1251,535,188,1438,341,576,786,335,110,57,7853,4274,59,2478,634,592,59,146,1046
01033102,12063,7462,7365,4601,2764,4698,12063,823,1037,323,1918,4137,1556,1048,1221,5782,4698,7462,619,876,286,1181,2454,973,550,523,3539,4698,7462,2020,141,139,176,58,57,92,452,388,162,88,593,147,207,304,126,57,30,3582,2293,35,917,260,167,43,85,483
01033201,13919,9338,9626,4581,5045,4293,13919,1103,1604,482,1713,4291,1717,1346,1663,6939,4293,9338,929,1447,432,1020,2859,1183,710,758,4622,4293,9338,1499,108,59,175,56,104,67,435,103,72,67,399,91,103,630,231,130,122,5527,3441,33,1559,680,240,36,94,924
01033202,10273,5946,7327,4327,3000,2946,10273,695,913,265,1238,3001,1208,1147,1806,5184,2946,5946,563,776,205,785,1893,681,515,528,2955,2946,5946,1207,71,42,116,40,58,51,429,86,59,92,354,48,122,445,192,96,52,2953,1942,27,684,190,134,27,68,626
01033203,14684,9428,8758,5256,3502,5926,14684,1003,1286,439,2380,5026,1794,1291,1465,6815,5926,9428,807,1158,402,1410,3195,1187,666,603,4361,5926,9428,2491,158,109,237,57,129,91,598,317,240,133,720,198,177,560,263,88,54,4421,2389,44,1571,524,326,62,125,587
01044101,21023,10358,14386,10665,3721,6637,21023,1167,1359,407,2900,6903,2720,2475,3092,10131,6637,10358,816,992,297,1425,3769,1350,936,773,4815,6637,10358,3479,231,192,334,87,106,130,1017,577,176,203,862,212,274,513,200,91,36,4009,2225,79,1154,213,236,82,144,654
01044102,16630,6815,12588,9815,2773,4042,16630,997,1029,282,1779,4798,2004,2024,3717,8559,4042,6815,667,696,171,796,2485,808,625,567,3260,4042,6815,2201,151,86,178,55,69,77,817,303,81,106,599,118,129,355,152,52,19,2677,1461,61,797,173,207,61,54,554
01044103,8684,4656,5442,4028,1414,3242,8684,474,524,183,1351,3353,1103,932,764,4107,3242,4656,331,439,160,767,1742,602,336,279,2187,3242,4656,1630,132,86,145,49,74,45,319,362,122,67,246,33,50,275,120,57,21,1788,819,43,685,103,249,31,79,203
01044201,24356,16713,13567,7643,5924,10789,24356,1553,2109,723,3890,8509,3046,2117,2409,11386,10789,16713,1298,1931,655,2386,5671,2307,1307,1158,7743,10789,16713,4645,265,298,377,119,170,197,977,986,467,148,1187,378,397,743,293,128,39,7819,4400,61,2541,788,470,88,160,1189
01044202,17122,10105,10030,7017,3013,7092,17122,955,1026,335,3117,7051,1905,1512,1221,7842,7092,10105,673,846,286,1973,4010,1134,705,478,4515,7092,10105,3158,235,181,273,102,157,139,758,547,207,87,554,112,206,464,182,76,53,3979,1592,95,1554,438,270,66,140,456
01044203,16328,9793,9797,6535,3262,6531,16328,942,1149,373,2204,5844,2026,1646,2144,7684,6531,9793,739,984,317,1273,3479,1304,835,862,4513,6531,9793,3242,196,261,227,80,128,99,748,683,307,100,643,178,249,381,153,67,33,4247,2594,68,1162,343,234,77,127,473
02010101,6823,4940,3762,1883,1879,3061,6823,398,564,189,1150,2453,849,627,593,3083,3061,4940,340,520,186,819,1789,629,377,280,2272,3061,4940,979,59,58,127,39,44,45,209,122,71,49,208,54,63,584,209,103,39,2235,940,158,844,225,148,48,46,336
02010102,13693,9349,9104,4344,4760,4589,13693,912,1377,465,1852,4070,1847,1369,1801,6781,4589,9349,751,1272,421,1161,2846,1305,782,811,4661,4589,9349,1511,133,117,159,70,81,86,289,186,60,93,346,94,92,627,237,118,22,5067,2926,71,1798,641,293,39,194,1146
02010103,15302,10806,9856,4496,5360,5446,15302,1028,1592,506,1941,4414,2236,1587,1998,7545,5446,10806,931,1441,450,1256,3304,1634,869,921,5230,5446,10806,1352,83,107,172,58,85,64,332,197,31,33,324,120,99,305,101,64,28,6828,5435,58,1063,272,224,58,62,1441
02010104,5086,3315,3425,1771,1654,1661,5086,276,545,188,592,1515,759,607,604,2538,1661,3315,228,459,162,371,1019,506,299,271,1615,1661,3315,512,58,48,69,15,37,30,55,79,21,15,67,27,12,31,9,6,0,2043,1434,21,528,157,93,13,62,434
02020201,1790,690,1406,1100,306,384,1790,181,160,27,110,684,192,195,241,905,384,690,91,95,18,55,298,45,36,52,328,384,690,230,35,6,10,18,3,30,36,4,9,6,15,0,9,77,36,17,9,140,50,6,60,0,0,7,21,26
02020202,6099,2722,4326,3377,949,1773,6099,397,493,149,714,2087,918,707,634,2912,1773,2722,229,256,79,397,979,359,208,215,1301,1773,2722,909,109,39,133,36,61,68,137,71,48,62,159,38,46,110,53,15,12,977,428,41,432,89,140,6,115,164
02020203,11056,4412,8310,6644,1666,2746,11056,747,755,162,1079,4202,1587,1349,1175,5415,2746,4412,374,392,100,513,1816,553,356,308,2137,2746,4412,1808,173,89,311,100,144,195,283,67,45,99,250,46,62,150,77,13,9,1197,630,33,402,111,101,17,213,213
02020204,12808,5537,9271,7271,2000,3537,12808,758,819,238,1413,4909,1854,1546,1271,6193,3537,5537,400,444,133,713,2307,701,421,418,2620,3537,5537,2240,241,112,283,97,169,213,352,110,185,110,323,36,114,265,110,47,21,1543,893,74,442,97,126,29,236,268
02020205,15107,6269,11246,8838,2408,3861,15107,811,943,328,1787,5177,2392,2064,1605,7485,3861,6269,408,515,181,955,2319,854,528,509,3043,3861,6269,2173,290,128,324,154,179,231,220,64,70,102,284,48,65,182,81,41,6,1835,1310,72,349,97,94,18,539,428
02020206,19040,8875,13730,10165,3565,5310,19040,1240,1432,387,1834,7300,2755,2211,1881,9482,5310,8875,667,886,279,983,3616,1163,683,598,4350,5310,8875,3225,420,143,452,194,278,340,391,232,89,116,373,82,109,240,100,30,4,3204,1886,54,1088,512,122,21,396,482
02030301,8996,5706,5545,3290,2255,3451,8996,446,710,231,1006,3116,1444,1021,1022,4299,3451,5706,322,556,201,653,1863,879,508,724,2771,3451,5706,1043,150,52,142,55,84,128,83,87,43,25,138,70,27,74,24,15,3,3305,2911,31,288,63,64,9,121,663
02030302,13131,7131,8851,6000,2851,4280,13131,730,980,316,1414,4816,1953,1563,1359,6335,4280,7131,467,690,222,832,2688,975,578,679,3421,4280,7131,1749,237,81,234,133,136,184,145,127,37,55,208,42,64,130,44,30,7,3534,2868,34,481,83,117,21,202,670
02030401,15263,7534,10377,7729,2648,4886,15263,909,1022,291,1527,6202,2278,1664,1370,7333,4886,7534,466,637,220,920,3181,996,527,587,3563,4886,7534,2555,279,116,382,167,216,294,258,117,100,43,262,48,86,184,61,19,18,2836,2130,64,523,119,115,6,320,433
02030402,11172,5692,7436,5480,1956,3736,11172,638,712,229,1191,4680,1652,1174,896,5333,3736,5692,340,451,164,705,2382,742,401,507,2699,3736,5692,1916,242,107,308,84,185,199,235,123,25,36,129,24,45,160,54,28,16,2208,1795,36,216,56,37,6,225,420
02040501,5390,1551,4524,3839,685,866,5390,228,377,97,403,1178,656,682,1769,2830,866,1551,132,209,51,200,482,199,126,152,807,866,1551,418,24,13,47,15,16,15,103,55,21,6,67,6,28,229,113,28,21,305,44,6,154,6,62,282,18,72
02040502,7443,2290,5985,5153,832,1458,7443,461,414,116,727,2808,869,731,1317,3822,1458,2290,208,218,54,324,985,224,134,143,1173,1458,2290,804,66,21,98,52,59,35,130,69,53,27,123,25,47,273,115,42,25,371,78,18,132,3,58,305,46,86
02040503,11157,2973,9228,8184,1044,1929,11157,834,632,138,964,4985,1399,891,1314,5563,1929,2973,338,215,53,393,1467,276,115,116,1450,1929,2973,1332,162,64,151,73,100,117,223,54,50,38,118,39,31,261,122,51,36,389,94,18,173,12,56,244,100,82
02040701,13151,5550,9571,7601,1970,3580,13151,773,755,216,1668,4432,1334,1298,2675,6681,3580,5550,489,487,155,1081,2228,485,335,290,2717,3580,5550,1360,67,42,116,33,99,110,304,173,70,16,403,82,120,741,319,126,59,1490,344,57,634,39,186,584,89,157
02040702,10973,3137,8802,7836,966,2171,10973,590,670,150,1181,4766,1456,959,1201,5286,2171,3137,216,193,46,674,1573,217,119,99,1467,2171,3137,1502,173,42,230,82,166,155,183,58,47,41,102,10,30,275,116,51,31,380,114,22,135,9,52,93,165,65
02040703,1155,792,469,363,106,686,1155,88,117,24,186,589,66,61,24,515,686,792,82,105,21,125,370,43,31,15,361,686,792,475,13,9,32,6,30,25,39,15,242,9,39,3,12,88,31,19,6,122,65,3,21,0,3,3,14,9
02050601,9124,2871,7106,6253,853,2018,9124,601,475,95,974,4867,1033,590,489,4234,2018,2871,231,191,36,410,1606,215,118,64,1350,2018,2871,1254,165,44,191,61,102,125,176,42,49,24,149,49,40,269,107,62,22,410,84,15,146,9,58,175,119,55
02050602,21730,6774,16946,14956,1990,4784,21730,1568,1422,355,2103,11080,2737,1370,1095,10497,4784,6774,581,474,120,943,3691,565,232,168,3326,4784,6774,3311,420,86,499,196,321,285,432,102,119,75,299,85,81,628,213,123,73,871,188,28,406,25,127,241,334,103
02050801,20028,7043,14908,12985,1923,5120,20028,1264,1229,279,2308,10579,2258,1234,877,9521,5120,7043,547,514,142,1109,3793,547,283,108,3332,5120,7043,3012,377,100,485,154,304,247,347,131,116,52,340,92,100,500,202,96,70,1143,190,28,652,16,310,369,328,190
02050802,21280,6930,16215,14350,1865,5065,21280,1446,1143,252,2282,11602,2693,1086,776,10109,5065,6930,511,336,73,1103,4091,505,186,125,3322,5065,6930,3722,527,104,554,195,330,434,407,91,145,47,198,36,55,447,160,70,46,752,192,45,290,24,109,105,388,133
02050803,7598,2629,5730,4969,761,1868,7598,512,376,87,911,3959,746,506,501,3575,1868,2629,246,122,29,460,1459,189,73,51,1200,1868,2629,1297,128,49,211,46,113,119,170,39,96,44,126,15,40,265,122,68,22,346,115,15,150,12,49,57,111,69
02050804,4725,1136,4101,3589,512,624,4725,492,434,100,265,1800,750,400,484,2309,624,1136,169,117,34,128,464,114,45,65,532,624,1136,398,34,21,32,27,21,51,59,10,25,6,49,9,24,115,45,12,12,239,43,13,126,0,20,41,42,52
03010101,4119,614,3716,3505,211,403,4119,354,328,72,292,1302,596,537,638,2011,403,614,64,58,3,77,268,61,36,47,261,403,614,263,6,4,12,12,9,9,89,42,9,12,36,9,6,98,49,24,4,122,10,15,63,6,27,6,18,9
03010102,12348,2377,10545,9971,574,1803,12348,848,1075,320,1097,3089,1304,1415,3200,6346,1803,2377,281,295,87,392,838,184,117,183,1034,1803,2377,557,18,12,30,10,9,9,287,36,28,6,99,24,22,443,200,56,53,1099,62,45,501,13,191,81,9,9
03010104,239,57,209,182,27,30,239,9,27,6,25,101,42,25,4,93,30,57,0,15,3,6,27,6,0,0,18,30,57,45,0,3,9,3,3,3,6,0,3,0,0,0,0,0,0,0,0,12,3,0,9,0,0,0,0,0
03020203,2285,337,2020,1948,72,265,2285,115,244,64,133,429,385,370,545,1113,265,337,40,74,12,40,113,24,12,22,146,265,337,55,0,0,3,7,3,0,24,6,3,0,16,0,16,61,33,3,3,200,27,6,92,3,15,9,0,3
03020209,14967,2393,13603,12574,1029,1364,14967,1017,1460,405,1221,3722,2592,1957,2593,7714,1364,2393,278,292,80,440,776,238,122,167,1248,1364,2393,986,66,91,57,67,31,64,265,73,64,27,75,9,18,299,120,62,22,391,84,18,147,3,68,42,166,67
03020210,11488,1701,10533,9787,746,955,11488,828,1107,309,746,3043,2028,1464,1963,5866,955,1701,224,249,60,149,571,195,117,136,857,955,1701,618,35,19,45,28,21,24,193,40,81,12,89,29,9,276,119,40,30,471,121,20,208,18,75,21,19,54
03020307,18304,2434,17292,15870,1422,1012,18304,1249,1803,525,1202,4392,3136,2795,3202,9351,1012,2434,277,372,91,209,684,323,203,275,1267,1012,2434,837,27,34,34,22,41,24,373,72,24,24,103,22,27,694,299,74,148,667,150,21,255,18,137,24,28,73
03030405,11352,1912,10269,9440,829,1083,11352,1007,1145,317,911,3255,1563,1315,1839,5902,1083,1912,294,271,76,238,578,176,107,172,922,1083,1912,539,21,21,21,25,15,7,267,33,35,10,73,12,9,446,185,36,113,710,39,21,340,6,202,45,12,18
03030406,8225,722,7926,7503,423,299,8225,414,676,233,540,1491,1465,1524,1882,4207,299,722,79,89,19,69,194,94,68,110,386,299,722,305,6,6,9,12,15,9,142,21,3,3,21,0,15,175,73,21,43,123,16,0,24,6,9,6,32,12
03030711,6869,502,6665,6367,298,204,6869,342,629,174,381,1308,1211,1220,1604,3448,204,502,54,81,30,39,142,48,39,69,257,204,502,223,24,16,6,15,3,9,90,18,9,0,18,0,15,75,24,12,21,116,15,9,43,0,6,9,3,21
03030715,7664,1477,6647,6187,460,1017,7664,456,616,214,633,1722,1329,1172,1522,3668,1017,1477,168,194,66,260,473,146,70,100,620,1017,1477,317,27,3,18,20,9,10,95,45,6,6,48,3,15,162,52,21,16,742,78,16,382,13,120,36,18,40
03030716,1131,41,1112,1090,22,19,1131,35,90,25,46,166,195,218,356,569,19,41,0,13,0,3,7,9,3,6,25,19,41,19,0,0,0,0,0,4,9,3,3,0,0,0,0,6,6,0,0,0,0,0,0,0,0,10,0,0
03040508,4588,932,4303,3656,647,285,4588,283,459,166,388,926,885,733,748,2272,285,932,110,134,57,70,226,130,114,91,457,285,932,303,37,10,15,9,12,3,147,15,6,9,30,0,18,207,78,15,64,358,184,10,67,9,18,18,9,43
03040512,10074,1646,9306,8428,878,768,10074,516,837,297,751,2290,1751,1397,2235,5250,768,1646,183,226,61,187,552,191,110,136,857,768,1646,631,49,18,43,21,18,30,219,34,19,28,85,12,30,191,51,52,37,461,206,15,131,15,36,12,25,88
03040513,3356,496,3127,2860,267,229,3356,150,386,115,278,678,625,448,676,1743,229,496,47,83,18,48,157,69,39,35,238,229,496,256,25,12,10,24,9,34,72,9,16,3,18,12,0,63,30,3,15,84,15,3,30,3,18,3,12,18
03040614,36487,5650,33411,30837,2574,3076,36487,2726,3628,885,2578,10855,5678,3731,6406,19307,3076,5650,724,747,150,585,2138,623,255,428,2864,3076,5650,2547,190,54,230,140,133,224,668,161,107,66,223,34,66,832,356,151,90,1023,171,86,402,46,156,94,202,134
03040818,34800,5989,31000,28811,2189,3800,34800,2269,2686,706,2529,11637,5190,3818,5965,18193,3800,5989,650,614,156,666,2624,569,309,401,3003,3800,5989,2646,222,68,309,138,157,147,678,140,153,49,244,45,61,850,311,170,64,1107,152,59,477,41,124,92,169,99
03050919,5583,1101,4724,4482,242,859,5583,410,413,120,482,1556,820,683,1099,2826,859,1101,166,163,43,174,344,95,47,69,472,859,1101,204,5,0,21,10,12,10,71,12,33,3,112,36,48,159,60,24,18,513,30,21,286,4,125,22,16,23
03050920,7430,1096,6799,6334,465,631,7430,522,679,136,506,2227,1099,798,1463,3912,631,1096,134,154,20,111,431,121,47,78,557,631,1096,555,34,19,34,31,29,29,135,69,20,6,39,3,15,147,56,21,18,142,32,0,64,0,25,21,34,9
03050923,9674,2127,8256,7547,709,1418,9674,776,748,136,839,4034,1329,908,904,4702,1418,2127,261,212,21,292,992,194,97,58,992,1418,2127,985,76,33,135,45,49,70,241,62,68,19,97,25,32,241,100,46,27,348,58,30,126,3,46,77,72,27
03050924,6140,1434,5154,4706,448,986,6140,488,544,122,568,2434,906,586,492,2977,986,1434,142,149,40,188,653,142,70,50,683,986,1434,725,65,37,89,12,42,36,130,58,33,73,152,15,38,161,64,25,7,202,40,18,99,3,42,45,37,23
03050925,9755,1823,8593,7932,661,1162,9755,736,1064,258,761,3212,1584,961,1179,5051,1162,1823,210,246,83,256,659,197,108,64,936,1162,1823,725,55,25,81,39,37,45,133,42,91,19,75,15,35,249,91,41,38,425,36,24,221,9,114,92,33,41
03051017,4250,939,3587,3311,276,663,4250,259,305,70,445,1293,717,574,587,2074,663,939,78,72,12,206,373,83,56,59,407,663,939,328,15,24,26,13,9,9,78,21,62,3,45,15,21,190,79,30,31,302,18,6,205,3,140,51,9,8
03051021,6468,760,5957,5708,249,511,6468,327,399,114,444,1729,810,736,1909,3441,511,760,104,71,29,95,280,70,42,69,389,511,760,229,6,9,14,9,9,3,103,22,18,6,76,15,15,152,84,16,15,177,18,6,69,6,26,40,6,30
03051022,4651,445,4395,4206,189,256,4651,300,357,97,323,1128,624,635,1187,2542,256,445,59,50,24,50,147,37,32,46,229,256,445,162,6,9,6,6,3,0,84,0,3,3,22,3,7,78,34,13,7,92,0,0,58,0,9,31,9,9
03061126,15688,4663,12486,11025,1461,3202,15688,1017,1115,225,1617,7118,2392,1034,1170,7706,3202,4663,394,379,73,731,2367,441,157,121,2252,3202,4663,2207,273,62,296,134,170,203,310,90,87,36,166,27,46,461,186,68,35,699,128,56,348,34,117,66,254,105
03061131,10755,3610,8235,7145,1090,2520,10755,800,817,140,1076,4857,1868,672,525,5306,2520,3610,352,275,40,495,1891,359,122,76,1811,2520,3610,1888,300,55,331,137,130,204,188,41,63,28,89,9,34,285,132,47,12,290,80,33,118,15,38,45,256,36
