district,forecast_area,district_region,planning_area,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
1,1,13,2,5040,2363.0,374.0,70.0,271.0,182.0,174.0,300.0,236.0,113.0,69.0,43.0,164.0,18.0,43,457.0,233.0,77.0,24.0,614.0,184.0,47.0,258.0,18.0,94.0,86.0,432.0,79.0
1,1,13,3,4764,1698.0,192.0,70.0,218.0,89.0,155.0,149.0,196.0,99.0,73.0,24.0,134.0,22.0,52,581.0,266.0,109.0,40.0,888.0,144.0,60.0,480.0,33.0,136.0,301.0,248.0,108.0
1,1,13,4,3644,878.0,64.0,33.0,104.0,24.0,117.0,34.0,170.0,55.0,40.0,10.0,219.0,30.0,19,369.0,134.0,76.0,28.0,840.0,262.0,27.0,332.0,18.0,100.0,669.0,59.0,120.0
1,1,13,5,3254,919.0,87.0,16.0,107.0,42.0,83.0,76.0,119.0,85.0,36.0,25.0,83.0,9.0,22,503.0,260.0,83.0,18.0,657.0,171.0,19.0,328.0,19.0,97.0,117.0,80.0,120.0
1,1,13,6,4651,1507.0,116.0,59.0,179.0,71.0,133.0,116.0,259.0,76.0,59.0,46.0,187.0,19.0,52,466.0,170.0,87.0,33.0,1071.0,604.0,39.0,264.0,12.0,79.0,154.0,347.0,228.0
1,1,14,1,7792,3504.0,464.0,153.0,402.0,245.0,294.0,333.0,393.0,139.0,123.0,64.0,215.0,29.0,57,807.0,375.0,149.0,30.0,1253.0,237.0,96.0,577.0,34.0,164.0,101.0,485.0,133.0
1,1,14,2,5493,2785.0,388.0,128.0,409.0,195.0,231.0,307.0,228.0,80.0,98.0,40.0,113.0,15.0,22,447.0,203.0,80.0,12.0,554.0,112.0,44.0,247.0,18.0,47.0,58.0,474.0,105.0
1,2,21,1,1915,813.0,39.0,45.0,58.0,24.0,34.0,28.0,289.0,79.0,93.0,25.0,137.0,46.0,51,121.0,48.0,18.0,3.0,610.0,132.0,12.0,389.0,133.0,81.0,4.0,34.0,93.0
1,2,21,2,4139,1406.0,85.0,82.0,120.0,30.0,51.0,55.0,376.0,204.0,76.0,79.0,343.0,51.0,104,181.0,48.0,35.0,18.0,1601.0,568.0,30.0,757.0,179.0,158.0,53.0,43.0,206.0
1,2,21,3,213,30.0,3.0,9.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0,9.0,3.0,0.0,0.0,141.0,40.0,9.0,47.0,15.0,9.0,6.0,3.0,9.0
1,2,21,4,9586,3146.0,239.0,157.0,346.0,122.0,163.0,169.0,783.0,259.0,219.0,188.0,763.0,121.0,265,542.0,199.0,140.0,21.0,3408.0,1441.0,122.0,1349.0,404.0,310.0,100.0,167.0,532.0
1,2,21,5,3234,1054.0,64.0,69.0,113.0,21.0,43.0,26.0,190.0,283.0,91.0,37.0,228.0,27.0,136,232.0,80.0,67.0,9.0,1269.0,522.0,45.0,557.0,225.0,89.0,19.0,55.0,160.0
1,2,21,6,4053,1480.0,160.0,53.0,168.0,71.0,107.0,96.0,293.0,99.0,99.0,59.0,223.0,48.0,63,368.0,139.0,104.0,21.0,1094.0,403.0,81.0,438.0,132.0,62.0,21.0,117.0,200.0
1,2,22,1,5556,1765.0,194.0,76.0,210.0,70.0,93.0,103.0,341.0,121.0,179.0,66.0,311.0,61.0,89,399.0,167.0,70.0,24.0,2104.0,1004.0,67.0,769.0,157.0,237.0,43.0,108.0,309.0
1,2,22,2,1554,306.0,19.0,12.0,40.0,17.0,10.0,21.0,71.0,16.0,3.0,22.0,66.0,0.0,16,127.0,60.0,28.0,4.0,682.0,389.0,13.0,226.0,68.0,27.0,15.0,28.0,175.0
1,2,22,3,4225,1045.0,46.0,55.0,79.0,34.0,57.0,55.0,251.0,155.0,64.0,72.0,327.0,86.0,86,251.0,83.0,71.0,27.0,1951.0,1060.0,24.0,692.0,239.0,147.0,21.0,46.0,419.0
1,2,22,4,2780,1099.0,106.0,61.0,96.0,38.0,37.0,60.0,259.0,92.0,80.0,19.0,106.0,22.0,37,327.0,126.0,64.0,18.0,727.0,272.0,48.0,299.0,52.0,55.0,15.0,87.0,113.0
1,2,22,5,2121,404.0,18.0,16.0,66.0,15.0,9.0,10.0,145.0,28.0,34.0,18.0,163.0,37.0,63,315.0,124.0,94.0,14.0,979.0,347.0,43.0,457.0,121.0,119.0,6.0,15.0,139.0
1,2,22,6,1252,479.0,37.0,22.0,53.0,22.0,33.0,24.0,156.0,27.0,23.0,3.0,34.0,9.0,9,151.0,64.0,16.0,28.0,310.0,118.0,12.0,109.0,19.0,15.0,15.0,28.0,74.0
1,2,22,7,2713,1068.0,126.0,51.0,105.0,54.0,130.0,52.0,188.0,48.0,52.0,39.0,145.0,12.0,49,290.0,131.0,69.0,6.0,499.0,152.0,42.0,189.0,21.0,58.0,31.0,84.0,102.0
1,3,31,1,17200,5152.0,185.0,554.0,345.0,125.0,171.0,147.0,1091.0,1251.0,535.0,188.0,1438.0,341.0,576,786.0,335.0,110.0,57.0,7853.0,4274.0,59.0,2478.0,634.0,592.0,59.0,146.0,1046.0
1,3,31,2,7462,2020.0,141.0,139.0,176.0,58.0,57.0,92.0,452.0,388.0,162.0,88.0,593.0,147.0,207,304.0,126.0,57.0,30.0,3582.0,2293.0,35.0,917.0,260.0,167.0,43.0,85.0,483.0
1,3,32,1,9338,1499.0,108.0,59.0,175.0,56.0,104.0,67.0,435.0,103.0,72.0,67.0,399.0,91.0,103,630.0,231.0,130.0,122.0,5527.0,3441.0,33.0,1559.0,680.0,240.0,36.0,94.0,924.0
1,3,32,2,5946,1207.0,71.0,42.0,116.0,40.0,58.0,51.0,429.0,86.0,59.0,92.0,354.0,48.0,122,445.0,192.0,96.0,52.0,2953.0,1942.0,27.0,684.0,190.0,134.0,27.0,68.0,626.0
1,3,32,3,9428,2491.0,158.0,109.0,237.0,57.0,129.0,91.0,598.0,317.0,240.0,133.0,720.0,198.0,177,560.0,263.0,88.0,54.0,4421.0,2389.0,44.0,1571.0,524.0,326.0,62.0,125.0,587.0
1,4,41,1,10358,3479.0,231.0,192.0,334.0,87.0,106.0,130.0,1017.0,577.0,176.0,203.0,862.0,212.0,274,513.0,200.0,91.0,36.0,4009.0,2225.0,79.0,1154.0,213.0,236.0,82.0,144.0,654.0
1,4,41,2,6815,2201.0,151.0,86.0,178.0,55.0,69.0,77.0,817.0,303.0,81.0,106.0,599.0,118.0,129,355.0,152.0,52.0,19.0,2677.0,1461.0,61.0,797.0,173.0,207.0,61.0,54.0,554.0
1,4,41,3,4656,1630.0,132.0,86.0,145.0,49.0,74.0,45.0,319.0,362.0,122.0,67.0,246.0,33.0,50,275.0,120.0,57.0,21.0,1788.0,819.0,43.0,685.0,103.0,249.0,31.0,79.0,203.0
1,4,42,1,16713,4645.0,265.0,298.0,377.0,119.0,170.0,197.0,977.0,986.0,467.0,148.0,1187.0,378.0,397,743.0,293.0,128.0,39.0,7819.0,4400.0,61.0,2541.0,788.0,470.0,88.0,160.0,1189.0
1,4,42,2,10105,3158.0,235.0,181.0,273.0,102.0,157.0,139.0,758.0,547.0,207.0,87.0,554.0,112.0,206,464.0,182.0,76.0,53.0,3979.0,1592.0,95.0,1554.0,438.0,270.0,66.0,140.0,456.0
1,4,42,3,9793,3242.0,196.0,261.0,227.0,80.0,128.0,99.0,748.0,683.0,307.0,100.0,643.0,178.0,249,381.0,153.0,67.0,33.0,4247.0,2594.0,68.0,1162.0,343.0,234.0,77.0,127.0,473.0
2,1,1,1,4940,979.0,59.0,58.0,127.0,39.0,44.0,45.0,209.0,122.0,71.0,49.0,208.0,54.0,63,584.0,209.0,103.0,39.0,2235.0,940.0,158.0,844.0,225.0,148.0,48.0,46.0,336.0
2,1,1,2,9349,1511.0,133.0,117.0,159.0,70.0,81.0,86.0,289.0,186.0,60.0,93.0,346.0,94.0,92,627.0,237.0,118.0,22.0,5067.0,2926.0,71.0,1798.0,641.0,293.0,39.0,194.0,1146.0
2,1,1,3,10806,1352.0,83.0,107.0,172.0,58.0,85.0,64.0,332.0,197.0,31.0,33.0,324.0,120.0,99,305.0,101.0,64.0,28.0,6828.0,5435.0,58.0,1063.0,272.0,224.0,58.0,62.0,1441.0
2,1,1,4,3315,512.0,58.0,48.0,69.0,15.0,37.0,30.0,55.0,79.0,21.0,15.0,67.0,27.0,12,31.0,9.0,6.0,0.0,2043.0,1434.0,21.0,528.0,157.0,93.0,13.0,62.0,434.0
2,2,2,1,690,230.0,35.0,6.0,10.0,18.0,3.0,30.0,36.0,4.0,9.0,6.0,15.0,0.0,9,77.0,36.0,17.0,9.0,140.0,50.0,6.0,60.0,0.0,0.0,7.0,21.0,26.0
2,2,2,2,2722,909.0,109.0,39.0,133.0,36.0,61.0,68.0,137.0,71.0,48.0,62.0,159.0,38.0,46,110.0,53.0,15.0,12.0,977.0,428.0,41.0,432.0,89.0,140.0,6.0,115.0,164.0
2,2,2,3,4412,1808.0,173.0,89.0,311.0,100.0,144.0,195.0,283.0,67.0,45.0,99.0,250.0,46.0,62,150.0,77.0,13.0,9.0,1197.0,630.0,33.0,402.0,111.0,101.0,17.0,213.0,213.0
2,2,2,4,5537,2240.0,241.0,112.0,283.0,97.0,169.0,213.0,352.0,110.0,185.0,110.0,323.0,36.0,114,265.0,110.0,47.0,21.0,1543.0,893.0,74.0,442.0,97.0,126.0,29.0,236.0,268.0
2,2,2,5,6269,2173.0,290.0,128.0,324.0,154.0,179.0,231.0,220.0,64.0,70.0,102.0,284.0,48.0,65,182.0,81.0,41.0,6.0,1835.0,1310.0,72.0,349.0,97.0,94.0,18.0,539.0,428.0
2,2,2,6,8875,3225.0,420.0,143.0,452.0,194.0,278.0,340.0,391.0,232.0,89.0,116.0,373.0,82.0,109,240.0,100.0,30.0,4.0,3204.0,1886.0,54.0,1088.0,512.0,122.0,21.0,396.0,482.0
2,3,3,1,5706,1043.0,150.0,52.0,142.0,55.0,84.0,128.0,83.0,87.0,43.0,25.0,138.0,70.0,27,74.0,24.0,15.0,3.0,3305.0,2911.0,31.0,288.0,63.0,64.0,9.0,121.0,663.0
2,3,3,2,7131,1749.0,237.0,81.0,234.0,133.0,136.0,184.0,145.0,127.0,37.0,55.0,208.0,42.0,64,130.0,44.0,30.0,7.0,3534.0,2868.0,34.0,481.0,83.0,117.0,21.0,202.0,670.0
2,3,4,1,7534,2555.0,279.0,116.0,382.0,167.0,216.0,294.0,258.0,117.0,100.0,43.0,262.0,48.0,86,184.0,61.0,19.0,18.0,2836.0,2130.0,64.0,523.0,119.0,115.0,6.0,320.0,433.0
2,3,4,2,5692,1916.0,242.0,107.0,308.0,84.0,185.0,199.0,235.0,123.0,25.0,36.0,129.0,24.0,45,160.0,54.0,28.0,16.0,2208.0,1795.0,36.0,216.0,56.0,37.0,6.0,225.0,420.0
2,4,5,1,1551,418.0,24.0,13.0,47.0,15.0,16.0,15.0,103.0,55.0,21.0,6.0,67.0,6.0,28,229.0,113.0,28.0,21.0,305.0,44.0,6.0,154.0,6.0,62.0,282.0,18.0,72.0
2,4,5,2,2290,804.0,66.0,21.0,98.0,52.0,59.0,35.0,130.0,69.0,53.0,27.0,123.0,25.0,47,273.0,115.0,42.0,25.0,371.0,78.0,18.0,132.0,3.0,58.0,305.0,46.0,86.0
2,4,5,3,2973,1332.0,162.0,64.0,151.0,73.0,100.0,117.0,223.0,54.0,50.0,38.0,118.0,39.0,31,261.0,122.0,51.0,36.0,389.0,94.0,18.0,173.0,12.0,56.0,244.0,100.0,82.0
2,4,7,1,5550,1360.0,67.0,42.0,116.0,33.0,99.0,110.0,304.0,173.0,70.0,16.0,403.0,82.0,120,741.0,319.0,126.0,59.0,1490.0,344.0,57.0,634.0,39.0,186.0,584.0,89.0,157.0
2,4,7,2,3137,1502.0,173.0,42.0,230.0,82.0,166.0,155.0,183.0,58.0,47.0,41.0,102.0,10.0,30,275.0,116.0,51.0,31.0,380.0,114.0,22.0,135.0,9.0,52.0,93.0,165.0,65.0
2,4,7,3,792,475.0,13.0,9.0,32.0,6.0,30.0,25.0,39.0,15.0,242.0,9.0,39.0,3.0,12,88.0,31.0,19.0,6.0,122.0,65.0,3.0,21.0,0.0,3.0,3.0,14.0,9.0
2,5,6,1,2871,1254.0,165.0,44.0,191.0,61.0,102.0,125.0,176.0,42.0,49.0,24.0,149.0,49.0,40,269.0,107.0,62.0,22.0,410.0,84.0,15.0,146.0,9.0,58.0,175.0,119.0,55.0
2,5,6,2,6774,3311.0,420.0,86.0,499.0,196.0,321.0,285.0,432.0,102.0,119.0,75.0,299.0,85.0,81,628.0,213.0,123.0,73.0,871.0,188.0,28.0,406.0,25.0,127.0,241.0,334.0,103.0
2,5,8,1,7043,3012.0,377.0,100.0,485.0,154.0,304.0,247.0,347.0,131.0,116.0,52.0,340.0,92.0,100,500.0,202.0,96.0,70.0,1143.0,190.0,28.0,652.0,16.0,310.0,369.0,328.0,190.0
2,5,8,2,6930,3722.0,527.0,104.0,554.0,195.0,330.0,434.0,407.0,91.0,145.0,47.0,198.0,36.0,55,447.0,160.0,70.0,46.0,752.0,192.0,45.0,290.0,24.0,109.0,105.0,388.0,133.0
2,5,8,3,2629,1297.0,128.0,49.0,211.0,46.0,113.0,119.0,170.0,39.0,96.0,44.0,126.0,15.0,40,265.0,122.0,68.0,22.0,346.0,115.0,15.0,150.0,12.0,49.0,57.0,111.0,69.0
2,5,8,4,1136,398.0,34.0,21.0,32.0,27.0,21.0,51.0,59.0,10.0,25.0,6.0,49.0,9.0,24,115.0,45.0,12.0,12.0,239.0,43.0,13.0,126.0,0.0,20.0,41.0,42.0,52.0
3,1,1,1,614,263.0,6.0,4.0,12.0,12.0,9.0,9.0,89.0,42.0,9.0,12.0,36.0,9.0,6,98.0,49.0,24.0,4.0,122.0,10.0,15.0,63.0,6.0,27.0,6.0,18.0,9.0
3,1,1,2,2377,557.0,18.0,12.0,30.0,10.0,9.0,9.0,287.0,36.0,28.0,6.0,99.0,24.0,22,443.0,200.0,56.0,53.0,1099.0,62.0,45.0,501.0,13.0,191.0,81.0,9.0,9.0
3,1,1,4,57,45.0,0.0,3.0,9.0,3.0,3.0,3.0,6.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,12.0,3.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,337,55.0,0.0,0.0,3.0,7.0,3.0,0.0,24.0,6.0,3.0,0.0,16.0,0.0,16,61.0,33.0,3.0,3.0,200.0,27.0,6.0,92.0,3.0,15.0,9.0,0.0,3.0
3,2,2,9,2393,986.0,66.0,91.0,57.0,67.0,31.0,64.0,265.0,73.0,64.0,27.0,75.0,9.0,18,299.0,120.0,62.0,22.0,391.0,84.0,18.0,147.0,3.0,68.0,42.0,166.0,67.0
3,2,2,10,1701,618.0,35.0,19.0,45.0,28.0,21.0,24.0,193.0,40.0,81.0,12.0,89.0,29.0,9,276.0,119.0,40.0,30.0,471.0,121.0,20.0,208.0,18.0,75.0,21.0,19.0,54.0
3,2,3,7,2434,837.0,27.0,34.0,34.0,22.0,41.0,24.0,373.0,72.0,24.0,24.0,103.0,22.0,27,694.0,299.0,74.0,148.0,667.0,150.0,21.0,255.0,18.0,137.0,24.0,28.0,73.0
3,3,4,5,1912,539.0,21.0,21.0,21.0,25.0,15.0,7.0,267.0,33.0,35.0,10.0,73.0,12.0,9,446.0,185.0,36.0,113.0,710.0,39.0,21.0,340.0,6.0,202.0,45.0,12.0,18.0
3,3,4,6,722,305.0,6.0,6.0,9.0,12.0,15.0,9.0,142.0,21.0,3.0,3.0,21.0,0.0,15,175.0,73.0,21.0,43.0,123.0,16.0,0.0,24.0,6.0,9.0,6.0,32.0,12.0
3,3,7,11,502,223.0,24.0,16.0,6.0,15.0,3.0,9.0,90.0,18.0,9.0,0.0,18.0,0.0,15,75.0,24.0,12.0,21.0,116.0,15.0,9.0,43.0,0.0,6.0,9.0,3.0,21.0
3,3,7,15,1477,317.0,27.0,3.0,18.0,20.0,9.0,10.0,95.0,45.0,6.0,6.0,48.0,3.0,15,162.0,52.0,21.0,16.0,742.0,78.0,16.0,382.0,13.0,120.0,36.0,18.0,40.0
3,3,7,16,41,19.0,0.0,0.0,0.0,0.0,0.0,4.0,9.0,3.0,3.0,0.0,0.0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0
3,4,5,8,932,303.0,37.0,10.0,15.0,9.0,12.0,3.0,147.0,15.0,6.0,9.0,30.0,0.0,18,207.0,78.0,15.0,64.0,358.0,184.0,10.0,67.0,9.0,18.0,18.0,9.0,43.0
3,4,5,12,1646,631.0,49.0,18.0,43.0,21.0,18.0,30.0,219.0,34.0,19.0,28.0,85.0,12.0,30,191.0,51.0,52.0,37.0,461.0,206.0,15.0,131.0,15.0,36.0,12.0,25.0,88.0
3,4,5,13,496,256.0,25.0,12.0,10.0,24.0,9.0,34.0,72.0,9.0,16.0,3.0,18.0,12.0,0,63.0,30.0,3.0,15.0,84.0,15.0,3.0,30.0,3.0,18.0,3.0,12.0,18.0
3,4,6,14,5650,2547.0,190.0,54.0,230.0,140.0,133.0,224.0,668.0,161.0,107.0,66.0,223.0,34.0,66,832.0,356.0,151.0,90.0,1023.0,171.0,86.0,402.0,46.0,156.0,94.0,202.0,134.0
3,4,8,18,5989,2646.0,222.0,68.0,309.0,138.0,157.0,147.0,678.0,140.0,153.0,49.0,244.0,45.0,61,850.0,311.0,170.0,64.0,1107.0,152.0,59.0,477.0,41.0,124.0,92.0,169.0,99.0
3,5,9,19,1101,204.0,5.0,0.0,21.0,10.0,12.0,10.0,71.0,12.0,33.0,3.0,112.0,36.0,48,159.0,60.0,24.0,18.0,513.0,30.0,21.0,286.0,4.0,125.0,22.0,16.0,23.0
3,5,9,20,1096,555.0,34.0,19.0,34.0,31.0,29.0,29.0,135.0,69.0,20.0,6.0,39.0,3.0,15,147.0,56.0,21.0,18.0,142.0,32.0,0.0,64.0,0.0,25.0,21.0,34.0,9.0
3,5,9,23,2127,985.0,76.0,33.0,135.0,45.0,49.0,70.0,241.0,62.0,68.0,19.0,97.0,25.0,32,241.0,100.0,46.0,27.0,348.0,58.0,30.0,126.0,3.0,46.0,77.0,72.0,27.0
3,5,9,24,1434,725.0,65.0,37.0,89.0,12.0,42.0,36.0,130.0,58.0,33.0,73.0,152.0,15.0,38,161.0,64.0,25.0,7.0,202.0,40.0,18.0,99.0,3.0,42.0,45.0,37.0,23.0
3,5,9,25,1823,725.0,55.0,25.0,81.0,39.0,37.0,45.0,133.0,42.0,91.0,19.0,75.0,15.0,35,249.0,91.0,41.0,38.0,425.0,36.0,24.0,221.0,9.0,114.0,92.0,33.0,41.0
3,5,10,17,939,328.0,15.0,24.0,26.0,13.0,9.0,9.0,78.0,21.0,62.0,3.0,45.0,15.0,21,190.0,79.0,30.0,31.0,302.0,18.0,6.0,205.0,3.0,140.0,51.0,9.0,8.0
3,5,10,21,760,229.0,6.0,9.0,14.0,9.0,9.0,3.0,103.0,22.0,18.0,6.0,76.0,15.0,15,152.0,84.0,16.0,15.0,177.0,18.0,6.0,69.0,6.0,26.0,40.0,6.0,30.0
3,5,10,22,445,162.0,6.0,9.0,6.0,6.0,3.0,0.0,84.0,0.0,3.0,3.0,22.0,3.0,7,78.0,34.0,13.0,7.0,92.0,0.0,0.0,58.0,0.0,9.0,31.0,9.0,9.0
3,6,11,26,4663,2207.0,273.0,62.0,296.0,134.0,170.0,203.0,310.0,90.0,87.0,36.0,166.0,27.0,46,461.0,186.0,68.0,35.0,699.0,128.0,56.0,348.0,34.0,117.0,66.0,254.0,105.0
3,6,11,31,3610,1888.0,300.0,55.0,331.0,137.0,130.0,204.0,188.0,41.0,63.0,28.0,89.0,9.0,34,285.0,132.0,47.0,12.0,290.0,80.0,33.0,118.0,15.0,38.0,45.0,256.0,36.0
3,6,12,27,3892,1949.0,197.0,86.0,284.0,148.0,168.0,218.0,236.0,81.0,68.0,22.0,65.0,3.0,24,370.0,173.0,54.0,35.0,399.0,110.0,21.0,155.0,16.0,36.0,112.0,192.0,68.0
3,6,12,28,3090,1382.0,130.0,51.0,216.0,57.0,133.0,84.0,223.0,86.0,67.0,26.0,105.0,24.0,28,309.0,122.0,37.0,42.0,478.0,100.0,28.0,203.0,9.0,68.0,172.0,84.0,46.0
3,6,13,32,7216,3571.0,479.0,128.0,528.0,283.0,328.0,390.0,350.0,85.0,111.0,44.0,161.0,24.0,46,580.0,295.0,98.0,36.0,712.0,129.0,58.0,350.0,12.0,139.0,89.0,537.0,116.0
3,6,14,29,1660,533.0,13.0,15.0,64.0,9.0,41.0,27.0,178.0,48.0,18.0,12.0,51.0,9.0,9,224.0,51.0,42.0,28.0,436.0,83.0,16.0,143.0,0.0,78.0,227.0,35.0,47.0
3,6,14,30,1721,298.0,10.0,13.0,15.0,9.0,3.0,31.0,59.0,60.0,34.0,0.0,96.0,27.0,27,168.0,50.0,20.0,16.0,952.0,30.0,33.0,547.0,18.0,260.0,74.0,6.0,3.0
3,6,14,34,1751,798.0,74.0,33.0,112.0,39.0,62.0,61.0,133.0,28.0,36.0,15.0,71.0,19.0,22,216.0,107.0,46.0,12.0,223.0,46.0,12.0,104.0,3.0,39.0,37.0,80.0,28.0
3,6,14,35,1163,460.0,38.0,9.0,65.0,6.0,42.0,34.0,98.0,27.0,28.0,9.0,38.0,8.0,15,108.0,39.0,24.0,9.0,157.0,22.0,3.0,84.0,3.0,45.0,127.0,50.0,36.0
3,6,14,41,736,308.0,9.0,3.0,39.0,12.0,57.0,18.0,50.0,23.0,6.0,12.0,36.0,0.0,12,114.0,55.0,37.0,0.0,49.0,9.0,3.0,25.0,3.0,6.0,24.0,34.0,12.0
3,7,15,36,4043,1935.0,237.0,61.0,317.0,124.0,204.0,225.0,153.0,49.0,71.0,24.0,66.0,12.0,12,318.0,144.0,63.0,22.0,392.0,94.0,35.0,141.0,18.0,28.0,56.0,350.0,55.0
3,7,15,37,5621,2673.0,328.0,118.0,369.0,174.0,220.0,324.0,225.0,77.0,81.0,37.0,152.0,24.0,33,510.0,235.0,100.0,27.0,579.0,82.0,61.0,293.0,12.0,74.0,88.0,510.0,74.0
3,7,16,33,988,314.0,26.0,13.0,27.0,15.0,15.0,36.0,63.0,12.0,7.0,0.0,18.0,3.0,9,162.0,80.0,32.0,13.0,222.0,56.0,6.0,75.0,9.0,33.0,33.0,42.0,17.0
3,7,16,38,5660,2784.0,342.0,95.0,371.0,191.0,272.0,298.0,342.0,121.0,63.0,45.0,126.0,12.0,33,513.0,236.0,94.0,37.0,600.0,157.0,48.0,251.0,13.0,94.0,148.0,397.0,82.0
3,7,16,39,3424,1662.0,225.0,62.0,183.0,115.0,115.0,206.0,250.0,45.0,71.0,20.0,97.0,28.0,18,282.0,128.0,45.0,15.0,365.0,119.0,15.0,135.0,9.0,61.0,80.0,279.0,54.0
4,1,1,1,5120,1827.0,35.0,48.0,93.0,28.0,45.0,45.0,1038.0,127.0,109.0,96.0,388.0,70.0,79,477.0,216.0,79.0,46.0,1762.0,748.0,193.0,535.0,79.0,136.0,67.0,39.0,294.0
4,1,1,2,337,113.0,0.0,3.0,9.0,9.0,3.0,3.0,36.0,9.0,23.0,0.0,79.0,28.0,42,27.0,15.0,0.0,0.0,85.0,12.0,0.0,58.0,9.0,25.0,6.0,0.0,0.0
4,1,1,3,4284,1037.0,12.0,24.0,27.0,14.0,10.0,6.0,643.0,125.0,53.0,24.0,264.0,21.0,108,624.0,217.0,149.0,85.0,1859.0,824.0,109.0,672.0,172.0,203.0,58.0,22.0,408.0
4,2,2,4,63,30.0,0.0,0.0,3.0,0.0,3.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,6.0
4,2,2,5,339,126.0,14.0,0.0,3.0,9.0,6.0,19.0,18.0,9.0,3.0,3.0,33.0,18.0,9,39.0,21.0,3.0,0.0,53.0,18.0,16.0,16.0,0.0,6.0,0.0,21.0,6.0
