district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
2,2,2,4,5005,382.0,376.0,152.0,706.0,2062.0,602.0,395.0,330.0,2395.0,3160.0
2,2,2,5,5860,378.0,534.0,186.0,840.0,2179.0,833.0,460.0,450.0,2861.0,3618.0
2,2,2,6,8712,669.0,911.0,277.0,1116.0,3553.0,1096.0,574.0,516.0,4240.0,5380.0
2,3,3,1,5751,323.0,565.0,237.0,744.0,1957.0,864.0,399.0,662.0,2812.0,3539.0
2,3,3,2,7132,458.0,717.0,242.0,928.0,2698.0,960.0,529.0,600.0,3354.0,4454.0
2,3,4,1,7030,450.0,692.0,198.0,861.0,2989.0,871.0,438.0,531.0,3367.0,4594.0
2,3,4,2,5427,345.0,443.0,168.0,736.0,2191.0,720.0,337.0,487.0,2645.0,3582.0
2,4,5,1,1243,166.0,173.0,45.0,150.0,409.0,156.0,101.0,43.0,642.0,728.0
2,4,5,2,1753,145.0,192.0,43.0,228.0,769.0,211.0,111.0,54.0,910.0,1090.0
2,4,5,3,2456,228.0,184.0,55.0,425.0,1194.0,225.0,92.0,53.0,1214.0,1659.0
2,4,7,1,4089,335.0,395.0,103.0,909.0,1608.0,389.0,252.0,98.0,1996.0,2658.0
2,4,7,2,2369,181.0,190.0,44.0,362.0,1226.0,218.0,95.0,53.0,1093.0,1582.0
2,4,7,3,732,81.0,92.0,18.0,165.0,310.0,35.0,28.0,3.0,308.0,632.0
2,5,6,1,2384,180.0,141.0,39.0,431.0,1260.0,192.0,113.0,28.0,1118.0,1681.0
2,5,6,2,5330,426.0,396.0,86.0,835.0,2860.0,480.0,140.0,107.0,2623.0,3712.0
2,5,8,1,5547,385.0,417.0,95.0,988.0,2923.0,465.0,215.0,59.0,2589.0,4048.0
2,5,8,2,5490,341.0,293.0,73.0,951.0,3249.0,348.0,168.0,67.0,2592.0,4092.0
2,5,8,3,1774,160.0,86.0,28.0,321.0,954.0,111.0,83.0,31.0,828.0,1227.0
2,5,8,4,812,87.0,100.0,12.0,148.0,311.0,105.0,24.0,25.0,303.0,476.0
3,1,1,1,446,60.0,22.0,20.0,54.0,199.0,52.0,30.0,9.0,184.0,297.0
3,1,1,2,1666,189.0,227.0,45.0,301.0,609.0,137.0,90.0,68.0,719.0,1263.0
3,1,1,4,47,0.0,10.0,0.0,0.0,27.0,10.0,0.0,0.0,17.0,28.0
3,2,2,3,102,15.0,12.0,3.0,12.0,36.0,6.0,6.0,12.0,54.0,36.0
3,2,2,9,1916,192.0,239.0,57.0,395.0,643.0,231.0,94.0,65.0,965.0,1137.0
3,2,2,10,1332,177.0,187.0,42.0,187.0,457.0,146.0,95.0,41.0,574.0,814.0
3,2,3,7,1892,216.0,305.0,90.0,156.0,553.0,270.0,180.0,122.0,996.0,673.0
3,3,4,5,1272,158.0,189.0,57.0,160.0,425.0,113.0,105.0,65.0,588.0,690.0
3,3,4,6,526,71.0,53.0,24.0,56.0,169.0,92.0,47.0,14.0,283.0,234.0
3,3,7,11,355,47.0,58.0,32.0,31.0,92.0,46.0,32.0,17.0,182.0,145.0
3,3,7,15,605,61.0,79.0,14.0,85.0,225.0,71.0,40.0,30.0,264.0,310.0
3,3,7,16,31,3.0,9.0,0.0,0.0,6.0,13.0,0.0,0.0,16.0,13.0
3,4,5,8,829,84.0,139.0,51.0,75.0,197.0,141.0,79.0,63.0,413.0,244.0
3,4,5,12,1186,116.0,188.0,58.0,119.0,430.0,155.0,70.0,50.0,599.0,511.0
3,4,5,13,436,60.0,78.0,26.0,48.0,135.0,34.0,37.0,18.0,203.0,208.0
3,4,6,14,4096,536.0,545.0,101.0,445.0,1602.0,475.0,219.0,173.0,2082.0,2289.0
3,4,8,18,4518,510.0,464.0,85.0,605.0,2083.0,405.0,244.0,122.0,2230.0,2989.0
3,5,9,19,1059,164.0,100.0,42.0,245.0,377.0,82.0,33.0,16.0,444.0,917.0
3,5,9,20,1013,137.0,127.0,38.0,129.0,392.0,109.0,57.0,24.0,485.0,637.0
3,5,9,23,1498,152.0,152.0,31.0,201.0,675.0,206.0,56.0,25.0,724.0,1011.0
3,5,9,24,1054,102.0,116.0,25.0,153.0,479.0,110.0,51.0,18.0,486.0,746.0
3,5,9,25,1473,194.0,228.0,55.0,240.0,507.0,124.0,72.0,53.0,691.0,962.0
3,5,10,17,754,45.0,39.0,22.0,208.0,298.0,82.0,34.0,26.0,305.0,545.0
3,5,10,21,628,77.0,75.0,15.0,88.0,237.0,81.0,44.0,11.0,322.0,466.0
3,5,10,22,247,27.0,31.0,16.0,28.0,97.0,27.0,18.0,3.0,133.0,126.0
3,6,11,26,3785,276.0,282.0,54.0,705.0,1946.0,352.0,102.0,68.0,1746.0,2662.0
3,6,11,31,3093,279.0,227.0,59.0,457.0,1626.0,285.0,114.0,46.0,1566.0,2185.0
3,6,12,27,3384,287.0,263.0,44.0,472.0,1835.0,316.0,99.0,68.0,1669.0,2313.0
3,6,12,28,2406,199.0,184.0,58.0,356.0,1207.0,246.0,104.0,52.0,1208.0,1646.0
3,6,13,32,6246,637.0,541.0,96.0,710.0,3272.0,687.0,218.0,85.0,3085.0,4165.0
3,6,14,29,1164,159.0,152.0,37.0,157.0,424.0,130.0,82.0,23.0,606.0,717.0
3,6,14,30,999,126.0,131.0,43.0,227.0,330.0,81.0,39.0,22.0,438.0,829.0
3,6,14,34,1320,101.0,96.0,15.0,200.0,684.0,111.0,51.0,62.0,660.0,889.0
3,6,14,35,899,69.0,104.0,13.0,141.0,383.0,122.0,45.0,22.0,449.0,620.0
3,6,14,41,688,125.0,150.0,18.0,60.0,222.0,72.0,22.0,19.0,345.0,386.0
3,7,15,36,3524,309.0,358.0,39.0,494.0,1752.0,402.0,100.0,70.0,1745.0,2391.0
3,7,15,37,4949,548.0,472.0,94.0,548.0,2415.0,547.0,207.0,118.0,2430.0,3525.0
3,7,16,33,625,78.0,69.0,19.0,89.0,252.0,66.0,30.0,22.0,300.0,370.0
3,7,16,38,5084,530.0,468.0,88.0,708.0,2517.0,504.0,184.0,85.0,2468.0,3479.0
3,7,16,39,2977,313.0,367.0,63.0,353.0,1317.0,343.0,149.0,72.0,1523.0,1914.0
4,1,1,1,4928,427.0,565.0,119.0,686.0,1590.0,656.0,504.0,381.0,2391.0,2925.0
4,1,1,2,291,18.0,40.0,9.0,43.0,104.0,27.0,31.0,19.0,88.0,247.0
4,1,1,3,3855,403.0,475.0,143.0,421.0,1204.0,529.0,355.0,325.0,1972.0,1861.0
4,2,2,4,61,6.0,18.0,3.0,6.0,15.0,0.0,10.0,3.0,27.0,40.0
4,2,2,5,297,24.0,44.0,6.0,40.0,85.0,38.0,41.0,19.0,139.0,170.0
4,2,2,6,574,42.0,43.0,18.0,62.0,187.0,64.0,76.0,82.0,281.0,338.0
4,2,2,7,693,34.0,89.0,36.0,75.0,231.0,98.0,65.0,65.0,352.0,389.0
4,2,2,8,686,42.0,103.0,46.0,60.0,168.0,138.0,73.0,56.0,353.0,359.0
4,2,2,9,1134,48.0,65.0,16.0,412.0,390.0,99.0,65.0,39.0,571.0,868.0
4,2,3,10,303,22.0,6.0,3.0,106.0,130.0,15.0,15.0,6.0,133.0,261.0
4,2,3,11,4017,280.0,422.0,124.0,491.0,1226.0,663.0,396.0,415.0,1985.0,2276.0
4,2,3,12,1667,174.0,193.0,42.0,212.0,541.0,192.0,162.0,151.0,799.0,1082.0
4,2,3,13,2840,217.0,275.0,85.0,397.0,1033.0,365.0,233.0,235.0,1372.0,1859.0
4,2,3,14,793,85.0,75.0,19.0,351.0,208.0,36.0,19.0,0.0,207.0,793.0
4,3,4,15,1399,51.0,83.0,18.0,255.0,549.0,153.0,153.0,137.0,652.0,1062.0
4,3,4,16,4976,352.0,500.0,165.0,622.0,1525.0,723.0,532.0,557.0,2509.0,2868.0
4,3,4,17,4008,306.0,420.0,107.0,449.0,1390.0,583.0,373.0,380.0,2006.0,2428.0
4,3,5,18,3937,241.0,349.0,94.0,467.0,1326.0,590.0,447.0,423.0,1938.0,2345.0
4,3,5,19,2406,164.0,265.0,71.0,283.0,885.0,338.0,234.0,166.0,1143.0,1402.0
4,3,6,20,3642,250.0,313.0,105.0,331.0,1266.0,603.0,375.0,399.0,1818.0,2127.0
4,3,6,21,1588,97.0,144.0,33.0,214.0,577.0,239.0,155.0,129.0,745.0,965.0
4,3,6,22,4712,311.0,394.0,135.0,532.0,1613.0,654.0,541.0,532.0,2356.0,2780.0
4,3,6,23,2538,219.0,209.0,62.0,301.0,869.0,316.0,275.0,287.0,1314.0,1481.0
4,3,7,24,2201,128.0,181.0,61.0,208.0,712.0,290.0,254.0,367.0,1184.0,1332.0
4,3,7,25,4613,311.0,421.0,124.0,528.0,1647.0,680.0,489.0,413.0,2259.0,3024.0
4,3,7,26,2233,151.0,204.0,73.0,188.0,731.0,350.0,262.0,274.0,1135.0,1381.0
4,3,8,27,6204,423.0,518.0,147.0,672.0,2198.0,941.0,678.0,627.0,2983.0,4058.0
4,3,8,28,3956,206.0,304.0,89.0,432.0,1368.0,655.0,465.0,437.0,2011.0,2513.0
4,3,9,29,2455,161.0,179.0,52.0,263.0,784.0,355.0,325.0,336.0,1230.0,1542.0
4,3,9,30,2454,144.0,204.0,62.0,260.0,724.0,406.0,324.0,330.0,1166.0,1601.0
4,3,9,31,2256,187.0,220.0,74.0,237.0,681.0,374.0,239.0,244.0,1091.0,1642.0
4,3,10,32,5665,389.0,497.0,129.0,530.0,1889.0,877.0,701.0,653.0,2939.0,3325.0
4,4,11,33,6,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0
4,4,11,34,1873,127.0,233.0,49.0,180.0,581.0,316.0,192.0,195.0,939.0,1056.0
4,4,11,35,887,60.0,102.0,37.0,91.0,198.0,147.0,138.0,114.0,457.0,500.0
4,4,11,36,963,75.0,120.0,29.0,90.0,239.0,164.0,139.0,107.0,519.0,554.0
4,4,11,37,2681,206.0,275.0,78.0,244.0,860.0,443.0,282.0,293.0,1398.0,1455.0
4,4,12,38,1725,137.0,257.0,66.0,144.0,522.0,273.0,184.0,142.0,881.0,848.0
4,4,12,39,221,24.0,15.0,6.0,61.0,63.0,23.0,26.0,3.0,63.0,206.0
4,4,12,40,392,23.0,70.0,24.0,40.0,93.0,73.0,41.0,28.0,206.0,213.0
4,4,12,41,1585,133.0,179.0,50.0,129.0,477.0,290.0,156.0,171.0,822.0,875.0
4,4,13,42,1208,80.0,99.0,24.0,85.0,353.0,197.0,201.0,169.0,621.0,656.0
4,4,13,43,1050,85.0,102.0,22.0,104.0,315.0,156.0,118.0,148.0,546.0,561.0
4,4,13,44,2716,181.0,300.0,116.0,212.0,814.0,446.0,303.0,344.0,1394.0,1623.0
4,5,14,45,2504,180.0,253.0,55.0,235.0,854.0,372.0,313.0,242.0,1317.0,1407.0
4,5,14,46,4293,308.0,392.0,102.0,389.0,1333.0,621.0,567.0,581.0,2178.0,2470.0
4,5,14,47,2063,133.0,198.0,43.0,206.0,660.0,307.0,263.0,253.0,1082.0,1260.0
4,5,14,48,4033,244.0,302.0,93.0,426.0,1346.0,609.0,519.0,494.0,2004.0,2558.0
4,5,15,49,2587,272.0,375.0,101.0,450.0,838.0,231.0,185.0,135.0,1150.0,1946.0
4,5,15,50,2036,119.0,191.0,70.0,248.0,659.0,325.0,246.0,178.0,1035.0,1164.0
4,5,15,51,1695,134.0,162.0,45.0,180.0,592.0,232.0,182.0,168.0,823.0,966.0
4,5,16,52,3537,246.0,330.0,98.0,426.0,1076.0,535.0,411.0,415.0,1762.0,2232.0
4,5,16,53,2560,169.0,229.0,49.0,280.0,806.0,426.0,318.0,283.0,1305.0,1525.0
4,5,16,54,1024,55.0,94.0,13.0,123.0,360.0,153.0,103.0,123.0,515.0,630.0
4,5,16,55,2942,204.0,296.0,83.0,404.0,1017.0,390.0,298.0,250.0,1406.0,1799.0
4,5,16,56,2310,184.0,246.0,87.0,251.0,775.0,346.0,211.0,210.0,1129.0,1350.0
4,6,17,57,30,0.0,0.0,20.0,4.0,0.0,0.0,3.0,3.0,0.0,27.0
5,1,1,1,3148,329.0,435.0,132.0,502.0,967.0,375.0,216.0,192.0,1411.0,1829.0
5,1,1,2,1159,91.0,96.0,31.0,155.0,355.0,183.0,143.0,105.0,578.0,662.0
5,1,1,3,1158,88.0,157.0,39.0,111.0,338.0,143.0,165.0,117.0,582.0,518.0
5,1,2,4,1202,139.0,219.0,60.0,138.0,300.0,143.0,97.0,106.0,620.0,557.0
5,1,2,5,494,28.0,55.0,34.0,72.0,109.0,93.0,57.0,46.0,259.0,183.0
5,1,2,6,3281,333.0,459.0,125.0,342.0,900.0,459.0,377.0,286.0,1637.0,1408.0
5,1,2,7,5458,496.0,779.0,216.0,579.0,1566.0,679.0,645.0,498.0,2804.0,2219.0
5,1,2,8,2252,273.0,242.0,49.0,288.0,735.0,326.0,178.0,161.0,1101.0,1269.0
5,1,2,9,1659,144.0,235.0,79.0,155.0,496.0,248.0,180.0,122.0,855.0,716.0
5,1,3,10,1246,159.0,128.0,37.0,142.0,412.0,193.0,79.0,96.0,616.0,711.0
5,1,3,11,2851,260.0,460.0,123.0,372.0,821.0,351.0,248.0,216.0,1421.0,1521.0
5,1,3,12,3539,352.0,415.0,136.0,492.0,1205.0,429.0,283.0,227.0,1611.0,2384.0
5,1,3,13,2471,243.0,260.0,110.0,349.0,769.0,371.0,211.0,158.0,1176.0,1445.0
5,1,3,14,4181,353.0,452.0,134.0,487.0,1337.0,641.0,428.0,349.0,2025.0,2277.0
5,1,3,39,662,104.0,121.0,34.0,114.0,221.0,34.0,28.0,6.0,266.0,627.0
5,2,4,15,750,52.0,118.0,35.0,57.0,191.0,167.0,87.0,43.0,370.0,236.0
5,2,4,16,93,3.0,15.0,6.0,9.0,27.0,24.0,9.0,0.0,46.0,24.0
5,2,4,17,1607,111.0,224.0,67.0,170.0,434.0,272.0,177.0,152.0,728.0,773.0
5,2,4,18,753,53.0,110.0,30.0,66.0,249.0,112.0,76.0,57.0,341.0,349.0
5,2,4,19,1625,166.0,221.0,55.0,181.0,467.0,181.0,178.0,176.0,855.0,791.0
5,2,4,20,152,15.0,25.0,7.0,22.0,24.0,28.0,25.0,6.0,73.0,54.0
5,2,5,21,783,58.0,129.0,54.0,74.0,223.0,137.0,71.0,37.0,372.0,273.0
5,2,5,22,3008,398.0,452.0,123.0,380.0,904.0,347.0,215.0,189.0,1505.0,1815.0
5,2,5,23,6105,630.0,1040.0,267.0,675.0,1686.0,796.0,582.0,429.0,3089.0,2617.0
5,2,5,24,970,73.0,108.0,34.0,120.0,232.0,177.0,141.0,85.0,483.0,411.0
5,2,6,25,2233,180.0,248.0,96.0,264.0,706.0,262.0,251.0,226.0,1089.0,1190.0
5,2,6,26,6558,658.0,765.0,228.0,1061.0,2141.0,823.0,458.0,424.0,3043.0,4292.0
5,2,6,27,1458,148.0,247.0,51.0,207.0,398.0,205.0,136.0,66.0,688.0,781.0
5,2,6,28,416,30.0,46.0,15.0,42.0,108.0,83.0,51.0,41.0,212.0,187.0
5,2,6,29,584,55.0,80.0,25.0,40.0,127.0,112.0,68.0,77.0,292.0,288.0
5,3,7,30,2042,222.0,295.0,102.0,190.0,626.0,343.0,167.0,97.0,994.0,647.0
5,3,7,31,4863,421.0,525.0,154.0,692.0,1485.0,625.0,583.0,378.0,2334.0,2341.0
5,3,8,32,4737,485.0,594.0,169.0,547.0,1434.0,610.0,490.0,408.0,2341.0,2621.0
5,3,8,33,1325,134.0,150.0,26.0,380.0,459.0,88.0,57.0,31.0,492.0,1220.0
5,4,9,34,1277,146.0,236.0,50.0,193.0,346.0,134.0,111.0,61.0,544.0,969.0
5,4,9,35,94,3.0,3.0,0.0,19.0,35.0,18.0,6.0,10.0,31.0,72.0
5,4,9,36,1624,156.0,315.0,77.0,188.0,374.0,236.0,169.0,109.0,798.0,620.0
5,4,9,37,274,12.0,50.0,15.0,17.0,60.0,25.0,58.0,37.0,150.0,101.0
5,4,9,38,436,32.0,86.0,42.0,22.0,95.0,81.0,24.0,54.0,234.0,167.0
6,1,1,1,1495,114.0,192.0,61.0,173.0,406.0,244.0,136.0,169.0,775.0,801.0
6,1,1,2,2930,281.0,312.0,92.0,274.0,974.0,412.0,327.0,258.0,1505.0,1639.0
6,1,1,3,1847,147.0,232.0,68.0,157.0,633.0,243.0,183.0,184.0,942.0,924.0
6,1,2,4,2126,179.0,242.0,66.0,213.0,662.0,347.0,232.0,185.0,1083.0,1027.0
6,1,2,5,2671,234.0,291.0,100.0,289.0,857.0,392.0,302.0,206.0,1353.0,1308.0
6,1,2,6,1967,177.0,181.0,58.0,211.0,597.0,264.0,237.0,242.0,978.0,1040.0
6,1,2,7,2302,198.0,284.0,69.0,237.0,726.0,345.0,264.0,179.0,1209.0,1195.0
6,1,2,8,2077,177.0,219.0,39.0,277.0,690.0,262.0,209.0,204.0,981.0,1193.0
6,1,2,9,2669,194.0,257.0,58.0,325.0,912.0,391.0,296.0,236.0,1397.0,1415.0
6,1,2,10,1243,133.0,122.0,27.0,110.0,414.0,184.0,149.0,104.0,620.0,643.0
6,2,3,1,988,74.0,135.0,31.0,103.0,303.0,134.0,112.0,96.0,507.0,468.0
6,2,3,2,1174,105.0,139.0,51.0,98.0,359.0,144.0,138.0,140.0,622.0,599.0
6,2,3,3,1958,194.0,231.0,46.0,169.0,664.0,271.0,226.0,157.0,971.0,985.0
6,2,3,4,1689,151.0,173.0,57.0,184.0,565.0,241.0,164.0,154.0,851.0,846.0
6,2,3,5,3463,283.0,376.0,95.0,547.0,1033.0,475.0,346.0,308.0,1738.0,1837.0
6,2,3,6,1143,105.0,118.0,52.0,103.0,307.0,203.0,144.0,111.0,585.0,473.0
6,2,4,7,2235,221.0,296.0,76.0,238.0,658.0,293.0,249.0,204.0,1091.0,1115.0
6,2,4,8,1668,132.0,232.0,97.0,215.0,428.0,254.0,172.0,138.0,805.0,921.0
6,2,4,9,1889,151.0,218.0,84.0,185.0,556.0,276.0,210.0,209.0,955.0,1054.0
6,2,4,10,1234,93.0,148.0,39.0,170.0,328.0,153.0,160.0,143.0,643.0,722.0
6,2,4,11,1766,140.0,272.0,62.0,181.0,450.0,267.0,218.0,176.0,920.0,731.0
6,3,5,1,1326,82.0,189.0,49.0,266.0,400.0,142.0,94.0,104.0,552.0,875.0
6,3,5,2,1082,96.0,147.0,51.0,74.0,297.0,170.0,134.0,113.0,573.0,480.0
6,3,5,3,2822,227.0,380.0,93.0,268.0,810.0,441.0,336.0,267.0,1478.0,1445.0
6,3,5,4,2224,169.0,319.0,121.0,241.0,519.0,331.0,265.0,259.0,1147.0,1200.0
6,3,6,5,1798,127.0,209.0,63.0,209.0,546.0,263.0,224.0,157.0,868.0,1029.0
6,3,6,6,1582,122.0,198.0,53.0,215.0,487.0,214.0,147.0,146.0,814.0,896.0
6,3,6,7,1097,36.0,102.0,18.0,274.0,453.0,100.0,46.0,68.0,579.0,779.0
6,3,6,8,3071,272.0,476.0,182.0,351.0,805.0,433.0,324.0,228.0,1466.0,1474.0
6,3,6,9,2632,261.0,361.0,83.0,279.0,736.0,433.0,261.0,218.0,1366.0,1424.0
6,3,6,10,1669,120.0,263.0,72.0,175.0,398.0,296.0,180.0,165.0,867.0,923.0
6,4,7,1,2011,161.0,288.0,89.0,196.0,497.0,328.0,218.0,234.0,1015.0,1161.0
6,4,7,2,991,84.0,193.0,63.0,81.0,195.0,146.0,129.0,100.0,525.0,419.0
6,4,7,3,2533,131.0,228.0,67.0,713.0,695.0,303.0,179.0,217.0,1259.0,1701.0
6,4,8,4,1208,101.0,175.0,43.0,135.0,257.0,186.0,146.0,165.0,607.0,624.0
6,4,8,5,1088,104.0,198.0,50.0,78.0,249.0,162.0,105.0,142.0,589.0,559.0
6,4,8,6,1071,85.0,145.0,37.0,161.0,275.0,151.0,99.0,118.0,576.0,557.0
6,4,8,7,1155,103.0,154.0,36.0,119.0,295.0,199.0,116.0,133.0,606.0,613.0
6,4,8,8,1830,159.0,344.0,82.0,234.0,479.0,280.0,157.0,95.0,897.0,879.0
6,4,8,9,1598,108.0,203.0,66.0,259.0,398.0,220.0,155.0,189.0,758.0,1120.0
6,4,8,10,1908,132.0,268.0,90.0,223.0,513.0,303.0,200.0,179.0,991.0,1070.0
7,1,1,1,4753,322.0,414.0,130.0,492.0,1591.0,693.0,595.0,516.0,2247.0,3024.0
7,1,1,2,8447,522.0,880.0,292.0,1128.0,2620.0,1271.0,891.0,843.0,4045.0,5149.0
7,1,1,3,3689,266.0,360.0,101.0,437.0,1264.0,550.0,409.0,302.0,1843.0,2217.0
7,1,1,4,7791,527.0,813.0,251.0,998.0,2502.0,1138.0,710.0,852.0,3738.0,4859.0
7,2,2,1,3487,231.0,347.0,106.0,415.0,1176.0,531.0,354.0,327.0,1778.0,1915.0
7,2,2,2,4136,343.0,382.0,99.0,550.0,1553.0,557.0,363.0,289.0,1908.0,2490.0
7,2,2,3,7454,572.0,766.0,218.0,994.0,2497.0,1071.0,713.0,623.0,3586.0,4413.0
7,2,2,4,4149,325.0,372.0,118.0,593.0,1562.0,585.0,306.0,288.0,1954.0,2522.0
7,3,3,1,6325,525.0,824.0,230.0,831.0,1934.0,873.0,595.0,513.0,3362.0,3568.0
7,3,3,2,2754,217.0,303.0,76.0,340.0,871.0,401.0,308.0,238.0,1409.0,1453.0
7,3,3,3,5042,419.0,618.0,176.0,621.0,1608.0,735.0,468.0,397.0,2532.0,2558.0
7,4,4,1,7347,634.0,866.0,250.0,1174.0,2361.0,970.0,572.0,520.0,3405.0,4234.0
7,4,4,2,402,37.0,51.0,15.0,24.0,111.0,66.0,52.0,46.0,188.0,170.0
7,4,4,3,8200,737.0,933.0,229.0,972.0,2935.0,1087.0,705.0,602.0,4040.0,4441.0
7,4,4,4,1148,78.0,152.0,40.0,116.0,317.0,183.0,126.0,136.0,580.0,541.0
