id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
010111,01,01,11,100.0,603.0,786.0,238.0,1513.0,3140.0,1021.0000000000001,823.0,756.0,4156.0,5700.0
010112,01,01,12,100.0,478.0,529.0,142.0,790.0,2563.0,730.0,550.0,482.0,3038.0,4233.0
010113,01,01,13,100.0,1897.0,1948.0,466.0,3522.9999999999995,10618.0,2702.0,1319.0,1168.0,11504.0,16152.000000000002
010114,01,01,14,100.0,1163.0,1110.0,198.0,1463.0,6683.0,1365.0,398.0,337.0,6332.0,9020.0
010221,01,02,21,100.0,1600.0,2111.0,587.0,3420.0000000000005,8333.0,2840.0,1986.0,1810.0000000000002,10501.0,14666.999999999998
010222,01,02,22,100.0,1522.0,1973.9999999999998,543.0,3104.0,6767.0,2384.0,1472.0,1580.0,9299.0,11562.0
010331,01,03,31,100.0,2222.0,3071.0,911.0,3671.0,7990.000000000001,3136.0,1742.0000000000002,1600.0,11467.0,15825.0
010332,01,03,32,100.0,2261.0,3345.0000000000005,972.0000000000001,3056.0,7689.0,3023.0,1857.0,1872.0,11545.0,12768.0
010441,01,04,41,100.0,1769.0000000000002,2092.0,599.0,2837.0,7795.999999999999,2811.0,1851.0000000000002,1549.0,9987.0,13565.0
010442,01,04,42,100.0,2677.0,3813.0000000000005,1157.0,5660.0,12943.0,4650.0,2814.0,2503.0,16550.0,24101.0
020101,02,01,01,100.0,2330.0,3670.0000000000005,1094.0,3522.9999999999995,8833.0,3964.0,2257.0,2262.0,13522.999999999998,14435.0
020202,02,02,02,100.0,2098.0,2556.0,749.0,3419.0,10988.0,3620.0000000000005,2164.0,2052.0,13350.0,16910.0
020303,02,03,03,100.0,794.0,1297.0,399.0,1494.0,4573.0,1832.0,1090.0,1361.0,6229.0,7718.000000000001
020304,02,03,04,100.0,839.0,1102.0,351.0,1630.0,5472.0,1732.0,881.0,1123.0,6253.0,8568.0
020405,02,04,05,100.0,643.0,655.0,153.0,902.0,2797.0,673.0,359.0,387.0,3295.0000000000005,4054.9999999999995
020407,02,04,07,100.0,773.0,758.0,215.0,1651.0000000000002,3795.0000000000005,719.0,470.0,409.99999999999994,4222.0,5876.0
020506,02,05,06,100.0,817.0,629.0,151.0,1319.0,5093.0,732.0,325.0,233.0,4511.0,6520.999999999999
020508,02,05,08,100.0,1379.0,1047.0,252.99999999999997,2641.0,9267.0,1272.0,553.0,328.0,7939.0,11933.0
030101,03,01,01,100.0,356.0,334.0,91.0,466.0,1066.0,237.0,175.0,238.0,1264.0,2162.0
030202,03,02,02,100.0,531.0,599.0,130.0,646.0,1431.0,493.0,227.0,326.0,2199.0,2580.0
030203,03,02,03,100.0,264.0,348.0,101.0,181.0,687.0,292.0,204.0,280.0,1233.0,930.0000000000001
030304,03,03,04,100.0,401.0,343.0,91.0,291.0,785.0,250.99999999999997,166.0,271.0,1277.0,1349.0
030307,03,03,07,100.0,225.0,250.99999999999997,96.0,317.0,568.0,202.0,130.0,176.0,860.0,1225.0
030405,03,04,05,100.0,309.0,448.00000000000006,135.0,288.0,905.0000000000001,386.0,211.0,284.0,1492.0,1220.0
030406,03,04,06,100.0,678.0,708.0,136.0,528.0,2001.0000000000002,556.0,257.0,434.0,2686.0,2828.0
030408,03,04,08,100.0,653.0,551.0,126.0,709.0,2462.0,547.0,290.0,380.0,2870.0,3599.0
030509,03,05,09,100.0,882.0,860.0,222.00000000000003,1029.0,2939.0,711.0,354.0,300.0,3444.0,4867.0
030510,03,05,10,100.0,197.0,202.99999999999997,46.0,327.0,748.0,200.99999999999997,117.0,170.0,961.0,1320.0
030611,03,06,11,100.0,702.0,614.0,111.00000000000001,1170.0,4060.0,770.0,240.0,198.0,3839.0,5439.0
030612,03,06,12,100.0,594.0,487.0,124.0,878.9999999999999,3488.0000000000005,658.0,235.0,257.0,3420.0000000000005,4442.0
030613,03,06,13,100.0,716.0,691.0,131.0,732.0,3522.9999999999995,836.0,260.0,155.0,3553.0,4629.0
030614,03,06,14,100.0,707.0,830.0000000000001,155.0,968.0,2646.0,633.0,296.0,400.0,3249.0,4502.0
030715,03,07,15,100.0,927.0,935.0,198.0,1014.0,4502.0,1164.0,355.0,273.0,4665.0,6453.0
030716,03,07,16,100.0,1023.0,1047.0,204.99999999999997,1022.0000000000001,4735.0,1038.0,395.0,316.0,4904.0,6350.0
040101,04,01,01,100.0,866.0,1120.0,294.0,1070.0,3057.0,1343.0,950.0,883.0,4768.0,5217.0
040202,04,02,02,100.0,239.0,401.99999999999994,105.0,719.0,1199.0,504.0,365.0,353.0,1916.0,2433.0
040203,04,02,03,100.0,715.0,947.0000000000001,254.99999999999997,1474.0,3270.0000000000005,1283.0,882.0,1090.0,4697.0,6123.0
040304,04,03,04,100.0,819.0,1031.0,288.0,1274.0,3554.0,1521.0,1076.0,1328.0,5464.0,6495.999999999999
040305,04,03,05,100.0,491.0,605.0,154.0,762.0,2479.0,983.0,697.0,739.0,3357.0,4108.0
040306,04,03,06,100.0,900.0,1117.0,315.0,1485.0,4630.0,1998.9999999999998,1403.0,1648.0,6716.0,7909.0
040307,04,03,07,100.0,676.0,890.0,282.0,1159.0,3339.0,1373.0,1073.0,1270.0,5092.0,6360.0
040308,04,03,08,100.0,651.0,844.9999999999999,246.0,1264.0,3579.0,1637.0,1205.0,1338.0,5322.0,6893.000000000001
040309,04,03,09,100.0,433.0,590.0,162.0,616.0,2232.0,1118.0,976.0,1109.0,3497.9999999999995,4629.0
040310,04,03,10,100.0,471.0,556.0,163.0,613.0,2165.0,911.0,768.0,853.9999999999999,3308.0,3865.0
040411,04,04,11,100.0,538.0,849.0,209.0,655.0,2167.0,1141.0,802.9999999999999,950.0,3808.0,4007.0
040412,04,04,12,100.0,337.0,538.0,141.0,417.0,1219.0,682.0,451.99999999999994,497.0,2195.0,2197.0
040413,04,04,13,100.0,384.0,541.0,149.0,433.0,1509.0,852.9999999999999,687.0,796.0,2733.0,2985.0
040514,04,05,14,100.0,965.0,1160.0,327.0,1308.0,4392.0,1984.0,1695.0,2020.0,6995.0,8134.999999999999
040515,04,05,15,100.0,476.0,657.0,192.0,746.0,2060.0,828.9999999999999,616.0,637.0,3049.0,3750.0
040516,04,05,16,100.0,917.0,1224.0,401.99999999999994,1522.0,4379.0,1948.9999999999998,1419.0,1638.0,6665.000000000001,8051.000000000001
040617,04,06,17,100.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,13.0
050101,05,01,01,100.0,570.0,774.0,191.0,638.0,1798.0,766.0,583.0,578.0,2897.0,3041.0
050102,05,01,02,100.0,1696.0,2318.0,651.0,1728.0,4742.0,2183.0,1687.0,1545.0,8319.0,8103.0
050103,05,01,03,100.0,1645.0,2135.0,617.0,2089.0,5392.0,2204.0,1369.0,1286.0,7984.0,10333.0
050204,05,02,04,100.0,577.0,830.0000000000001,236.0,656.0,1619.0000000000002,827.0,624.0,581.0,2876.0,2900.0
050205,05,02,05,100.0,1458.0,2071.0,558.0,1431.0,3613.0000000000005,1605.0,1140.0,978.9999999999999,6399.0,6786.0
050206,05,02,06,100.0,1121.0,1473.0,430.0,1710.0000000000002,3864.0,1657.9999999999998,1110.0,1033.0,5802.0,7448.0
050307,05,03,07,100.0,659.0,918.0,231.0,667.0,2100.0,1017.0,789.0,655.0,3504.0,3012.0
050308,05,03,08,100.0,532.0,674.0,182.0,649.0,1722.0,726.0,546.0,574.0,2737.0,3083.0
050409,05,04,09,100.0,344.0,666.0,172.0,314.0,772.0,486.00000000000006,385.0,426.0,1787.0,1512.0
060101,06,01,01,100.0,600.0,761.0,227.0,715.0,2161.0,996.0000000000001,680.0,742.0,3563.0000000000005,3615.0
060102,06,01,02,100.0,1423.0,1725.0,413.99999999999994,1605.0,5287.0,2277.0,1757.0,1848.9999999999998,8314.0,8400.0
060203,06,02,03,100.0,1079.0,1283.0,346.0,1266.0,3535.0,1571.0,1179.0,1327.0,5918.0,5718.0
060204,06,02,04,100.0,834.0,1255.0,360.0,1080.0,2652.0,1295.0,1072.0,1064.0,4878.0,4987.0
060305,06,03,05,100.0,685.0,1145.0,326.0,960.0,2179.0,1170.0,860.0,1002.9999999999999,4246.0,4394.0
060306,06,03,06,100.0,1079.0,1821.0,492.0,1747.0,3735.0,1894.0000000000002,1291.0,1305.0,6727.0,7233.0
060407,06,04,07,100.0,473.00000000000006,792.0,231.99999999999997,1278.0,1637.0,832.0,587.0,784.0,3302.0000000000005,4008.0
060408,06,04,08,100.0,827.0,1513.0,449.0,1099.0,2500.0,1556.0,1092.0,1301.0,5435.0,5275.0
070101,07,01,01,100.0,1741.0,2550.0,747.0,3103.0,8340.0,3822.9999999999995,2780.0,2981.0,12495.0,15905.000000000002
070202,07,02,02,100.0,1574.0,1939.9999999999998,585.0,2480.0,7291.0,2828.0,1907.9999999999998,1920.0,9995.0,11909.0
070303,07,03,03,100.0,1214.0,1714.0,476.0,1811.0,4729.0,2092.0,1483.0,1436.0,7627.0,7856.0
070404,07,04,04,100.0,2356.0,2867.0,741.0,3054.0,8729.0,3333.0,2096.0,2134.0,12245.0,13921.0
070505,07,05,05,100.0,1648.0,2041.0,579.0,1901.0000000000002,5533.0,2427.0,1822.0,1754.0,8798.0,8778.0
070606,07,06,06,100.0,1103.0,1654.0,436.00000000000006,1180.0,3244.0,1506.0,1270.0,1295.0,5836.0,5285.0
070707,07,07,07,100.0,1242.0,1814.9999999999998,538.0,1163.0,3096.0,1764.0,1269.0,1233.0,6114.0,5777.0
080101,08,01,01,100.0,1382.0,1838.0,530.0,2219.0,7237.0,2127.0,1262.0,1186.0,8308.0,11468.0
080102,08,01,02,100.0,1664.9999999999998,2530.0,788.0,2780.0,8228.0,2892.0,1714.0,1680.0,10761.0,13787.0
080103,08,01,03,100.0,1414.0,1904.0,508.0,2317.0,8699.0,2410.0,1406.0,1366.0,9669.0,12907.0
080104,08,01,04,100.0,1816.0,2344.0,629.0,2691.0,8541.0,2363.0,1459.0,1347.0,10076.0,13875.0
080105,08,01,05,100.0,1254.0,1697.0,454.0,1311.0,3009.0,1419.0,744.0,618.0,5115.0,4899.0
080206,08,02,06,100.0,1748.9999999999998,2159.0,600.0,2074.0,5407.0,2278.0,1447.0,1294.0,8068.000000000001,8914.0
080207,08,02,07,100.0,922.0000000000001,1325.0,393.0,1158.0,2641.0,1246.0,827.0,843.0,4553.0,4490.0
080308,08,03,08,100.0,1804.0,2372.0,678.0,1871.0,5070.0,2385.0,2017.0000000000002,1832.0,9077.0,7234.0
080409,08,04,09,100.0,324.0,417.0,112.99999999999999,320.0,846.0000000000001,473.00000000000006,291.0,284.0,1540.0,1290.0
080410,08,04,10,100.0,1117.0,1542.0,498.00000000000006,1214.0,2899.0,1735.0000000000002,1142.0,1127.0,5583.0,4526.0
090101,09,01,01,100.0,382.0,409.99999999999994,106.0,451.0,1678.0,438.99999999999994,178.0,170.0,1813.0,2327.0
090102,09,01,02,100.0,238.0,154.0,22.0,256.0,741.0,196.0,90.0,131.0,903.9999999999999,1069.0
090103,09,01,03,100.0,283.0,296.0,90.0,394.0,1164.0,343.0,195.0,261.0,1451.0,1636.0
090104,09,01,04,100.0,306.0,322.0,90.0,380.0,868.0,269.0,179.0,268.0,1296.0,1423.0
090205,09,02,05,100.0,612.0,524.0,181.0,977.0,1919.0000000000002,466.0,243.00000000000003,242.0,2403.0,3584.0000000000005
090206,09,02,06,100.0,284.0,294.0,72.0,492.0,941.0,231.99999999999997,115.99999999999999,146.0,1167.0,1867.0000000000002
090207,09,02,07,100.0,409.0,330.0,83.0,818.0,1337.0,291.0,142.0,214.0,1735.0000000000002,2546.0
090208,09,02,08,100.0,250.0,204.0,43.0,225.99999999999997,583.0,179.0,118.0,97.0,802.9999999999999,1145.0
090309,09,03,09,100.0,416.0,653.0,129.0,394.0,1146.0,514.0,314.0,360.0,1928.0,1761.0
090310,09,03,10,100.0,167.0,194.0,59.0,214.0,530.0,183.0,130.0,184.0,782.0,1018.0
090311,09,03,11,100.0,84.0,70.0,24.0,127.0,286.0,91.0,55.00000000000001,81.0,372.0,523.0
090312,09,03,12,100.0,53.0,55.00000000000001,9.0,30.0,111.00000000000001,49.0,38.0,86.0,231.0,198.0
090413,09,04,13,100.0,145.0,171.0,28.999999999999996,197.0,438.99999999999994,141.0,106.0,254.99999999999997,652.0,863.0000000000001
090414,09,04,14,100.0,75.0,57.99999999999999,27.0,61.0,152.0,48.0,43.0,118.0,298.0,250.0
090415,09,04,15,100.0,159.0,192.0,68.0,162.0,428.0,157.0,76.0,88.0,647.0,843.0
090416,09,04,16,100.0,56.00000000000001,63.0,15.0,32.0,131.0,62.0,33.0,81.0,246.0,185.0
090517,09,05,17,100.0,183.0,183.0,49.0,172.0,512.0,183.0,82.0,212.0,772.0,825.0
090518,09,05,18,100.0,100.0,123.0,21.0,94.0,238.0,107.0,71.0,119.0,422.0,473.00000000000006
090519,09,05,19,100.0,113.99999999999999,97.0,22.0,180.0,440.00000000000006,124.0,82.0,157.0,630.0,686.0
090520,09,05,20,100.0,110.00000000000001,111.00000000000001,31.0,132.0,282.0,112.99999999999999,66.0,144.0,496.0,497.0
100101,10,01,01,100.0,696.0,980.0000000000001,233.0,660.0,1816.0,636.0,601.0,568.0,3039.0,2989.0
100102,10,01,02,100.0,1322.0,1570.0,420.0,1578.0,3657.0,1151.0,924.0,953.9999999999999,5458.0,6400.0
100103,10,01,03,100.0,832.0,1081.0,326.0,985.0,2563.0,936.0,777.0,827.9999999999999,4040.0,3756.0
100204,10,02,04,100.0,1306.0,1250.0,300.0,1176.0,2924.0,900.0,630.0,576.0,4409.0,5612.0
100205,10,02,05,100.0,553.0,647.0,125.0,560.0,1324.0,376.0,254.0,265.0,1923.0,2662.0
100206,10,02,06,100.0,425.0,428.0,101.0,382.0,1151.0,389.0,342.0,437.0,1880.9999999999998,1776.0000000000002
100307,10,03,07,100.0,349.0,467.0,134.0,776.0,1210.0,409.0,321.0,463.99999999999994,2007.9999999999998,2310.0
100408,10,04,08,100.0,153.0,218.00000000000003,43.0,153.0,404.0,204.0,145.0,233.0,806.0,698.0
