id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
0101,01,01,114628,51502,79523,63126,16397,35105,100.0,44.929685591653,69.37484733223994,55.070314408347,14.30453292389294,30.62515266776006
0102,01,02,84221,42033,57992,42188,15804,26229,100.0,49.90798019496325,68.85693591859513,50.09201980503675,18.764916113558378,31.143064081404876
0103,01,03,77069,48418,48476,28651,19825,28593,100.0,62.82422245001232,62.8994796870337,37.17577754998767,25.723702137046022,37.1005203129663
0104,01,04,103692,57521,66026,46171,19855,37666,100.0,55.47293908884002,63.67511476295182,44.52706091115997,19.148053851791847,36.324885237048186
0201,02,01,40450,27933,26015,12517,13498,14435,100.0,69.05562422744129,64.31396786155747,30.944375772558715,33.369592088998765,35.68603213844252
0202,02,02,64928,27646,48018,37282,10736,16910,100.0,42.57947264662395,73.95576638738295,57.42052735337605,16.5352390340069,26.044233612617052
0203,02,03,48632,25970,32346,22662,9684,16286,100.0,53.401052804737624,66.51176180292812,46.59894719526238,19.912814607665734,33.48823819707189
0204,02,04,48512,15360,38581,33152,5429,9931,100.0,31.6622691292876,79.52877638522428,68.33773087071239,11.191045514511872,20.471223614775724
0205,02,05,83441,26039,64987,57402,7585,18454,100.0,31.20648122625568,77.8837741637804,68.79351877374432,9.090255390036074,22.116225836219606
0301,03,01,16598,2963,14436,13635,801,2162,100.0,17.85154837932281,86.97433425713942,82.14845162067719,4.825882636462224,13.025665742860584
0302,03,02,46885,6740,43375,40145,3230,3510,100.0,14.375599872027301,92.51359709928548,85.6244001279727,6.889196971312786,7.4864029007145145
0303,03,03,35249,4564,32675,30685,1990,2574,100.0,12.947885046384295,92.69766518199097,87.0521149536157,5.6455502283752725,7.302334818009021
0304,03,04,88707,13982,81060,74725,6335,7647,100.0,15.76200299863596,91.3794852717373,84.23799700136404,7.141488270373252,8.620514728262707
0305,03,05,53614,9306,47427,44308,3119,6187,100.0,17.35740664751744,88.46010370425635,82.64259335248256,5.817510351773791,11.539896295743649
0306,03,06,103140,28266,84128,74874,9254,19012,100.0,27.405468295520652,81.56680240449874,72.59453170447935,8.972270700019392,18.433197595501262
