id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
1004,10,04,100.0,375.0,478.0,113.99999999999999,348.0,1040.0,486.00000000000006,362.0,526.0,1869.0000000000002,1568.0
1101,11,01,100.0,1900.0,2175.0,570.0,1918.0,4504.0,1574.0,1351.0,1026.0,7380.0,8765.0
1102,11,02,100.0,1507.0,1605.0,401.99999999999994,1612.0,3640.0,1040.0,629.0,708.0,5316.0,7281.999999999999
1103,11,03,100.0,2100.0,2285.0,619.0,4622.0,8506.0,2382.0,1611.0,1284.0,10580.0,15704.0
1104,11,04,100.0,1823.9999999999998,1834.0,454.0,2911.0,6453.0,1657.0,1172.0,1167.0,8500.0,10854.0
1105,11,05,100.0,533.0,509.0,108.0,905.0000000000001,1698.0,409.0,252.0,309.0,2230.0,2738.0
1210,12,10,100.0,2406.0,2892.0,779.0,3144.0,8098.999999999999,3148.0,2114.0,1732.0,11590.0,13791.999999999998
1221,12,21,100.0,2080.0,2628.0,748.0,2590.0,6630.0,2927.0,1877.0,1779.0,10150.0,11937.0
1222,12,22,100.0,279.0,461.00000000000006,136.0,256.0,691.0,505.99999999999994,358.0,393.0,1609.0,1201.0
1223,12,23,100.0,390.0,676.0,197.0,412.0,977.0,658.0,482.0,614.0,2310.0,1925.0
1230,12,30,100.0,3715.9999999999995,5293.0,1504.0,3790.9999999999995,9276.0,4291.0,2896.0,2506.0,16423.0,17124.0
