id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0110,01,10,100.0,4683.0,5821.0,1625.0,8053.0,29569.0,7704.000000000001,4503.0,3675.0,32298.0,44617.0
0120,01,20,100.0,3222.9999999999995,4391.0,1407.0,6442.0,19861.0,5835.0,4310.0,4181.0,23541.0,32062.0
0130,01,30,100.0,3729.0,6361.0,2217.0,6753.0,16854.0,6762.0,4810.0,4088.0000000000005,24800.0,30877.0
0140,01,40,100.0,4040.0,5802.0,2016.0,8425.0,22660.0,7641.0,5987.0,5013.0,29031.0,40252.0
0210,02,10,100.0,1927.0,3250.0,1287.0,3336.0,9431.0,4163.0,3204.0,2599.0,14338.0,15874.0
0220,02,20,100.0,1955.9999999999998,2616.0,986.0,3204.9999999999995,11850.0,4095.0000000000005,2712.0,2405.0,14490.0,17988.0
0230,02,30,100.0,1244.0,1980.0,807.0,2485.0,9506.0,3977.0000000000005,2556.0,2477.0,11982.0,15419.999999999998
0240,02,40,100.0,1912.0,2077.0,561.0,3265.9999999999995,10993.0,2114.0,1266.0,1034.0,11346.0,15566.999999999998
0250,02,50,100.0,2739.0,2748.0,668.0,4035.0,20475.0,3379.9999999999995,1459.0,847.0000000000001,17502.0,25376.0
0310,03,10,100.0,541.0,633.0,166.0,740.0,1829.0,484.0,276.0,256.0,2155.0,3803.0
0320,03,20,100.0,1048.0,1486.0,418.0,1423.0,3560.0,1221.0,706.0,645.0,5270.0,6452.0
0330,03,30,100.0,1038.0,1331.0,326.0,973.0,2807.0,755.0,442.0,408.0,3920.0000000000005,5487.0
0340,03,40,100.0,2397.0,2783.0,772.0,2579.0,9575.0,2454.0,1268.0,1153.0,11675.0,14153.0
0350,03,50,100.0,1604.0,1795.0,478.0,1898.9999999999998,6962.0,1528.0,773.0,624.0,7634.999999999999,11112.0
0360,03,60,100.0,3131.0,3804.9999999999995,1042.0,4407.0,19152.0,4390.0,2106.0,1364.0,19640.0,27308.0
0370,03,70,100.0,1786.0,2300.0,654.0,2308.0,10664.0,2945.0,1371.0,780.0,11643.0,15082.0
0410,04,10,100.0,830.0000000000001,1331.0,446.0,1168.0,3439.0,1612.0,1192.0,1081.0,5450.0,6441.0
0420,04,20,100.0,974.0,1625.0,537.0,2266.0,4852.0,1930.9999999999998,1437.0,1576.0,7654.000000000001,9134.0
0430,04,30,100.0,3739.0,4735.0,1627.0,6487.0,19616.0,7086.0,5430.0,6178.0,27722.000000000004,33396.0
0440,04,40,100.0,1577.0,2540.0,771.0,1968.0,6309.0,3059.0,2166.0,2424.0,10872.0,11489.0
0450,04,50,100.0,3635.0,5379.0,1878.0,5963.0,18542.0,7487.0,5832.0,6643.000000000001,28160.000000000004,33086.0
0510,05,10,100.0,4859.0,7217.0,2202.0,5969.0,17030.0,6822.0,4798.0,4525.0,26292.0,32966.0
0520,05,20,100.0,3386.9999999999995,5641.0,1755.9999999999998,4186.0,12030.0,5076.0,3796.0,3272.9999999999995,19178.0,23886.0
0530,05,30,100.0,1679.0,2182.0,636.0,1770.0,5870.0,2364.0,1743.0,1607.0,8892.0,9597.0
0540,05,40,100.0,313.0,740.0,254.99999999999997,351.0,873.0,637.0,471.0,530.0,2158.0,1695.0
0610,06,10,100.0,2032.9999999999998,2970.0,942.0,2926.0,9361.0,3886.0,2852.0,2987.0,14475.0,15433.000000000002
0620,06,20,100.0,2179.0,3356.0,1059.0,3134.0,8453.0,3615.0,2684.0,3022.0,13940.0,15352.000000000002
0630,06,30,100.0,1929.0,3383.0,1174.0,3063.0,7509.999999999999,3494.0,2545.0,2618.0,13246.0,14130.000000000002
0640,06,40,100.0,1303.0,2658.0,909.0,2745.0,5006.0,2604.0,2166.0,2265.0,10311.0,10886.0
0710,07,10,100.0,1600.0,2390.0,833.0,2724.0,8939.0,3708.0,3091.0,3414.0,13080.000000000002,15963.999999999998
0720,07,20,100.0,1663.0,2255.0,699.0,2502.0,8554.0,3047.0,2271.0,2211.0,11431.0,13357.0
0730,07,30,100.0,1464.0,1817.0000000000002,638.0,1880.0,5867.0,2238.0,1801.0000000000002,1764.9999999999998,8990.0,9474.0
0740,07,40,100.0,2460.0,3410.0,1011.0,3702.0000000000005,10724.0,3786.9999999999995,2770.0,2462.0,14377.000000000002,17750.0
0750,07,50,100.0,1992.0000000000002,2507.0,791.0,2060.0,7161.0,2796.0,2163.0,2172.0,10792.0,11377.0
0760,07,60,100.0,2709.0,4310.0,1362.0,2862.0,8047.0,4015.9999999999995,3127.0,3122.0,14797.999999999998,14559.0
