id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
011001,01,10,01,16342,805,1056,315,2015,5800,1924,1960,2467,7701,6954,100.0,4.925957655121772,6.461877371190797,1.9275486476563457,12.33019214294456,35.491371925100964,11.773344755843839,11.993636029861705,15.096071472280014,47.12397503365561,42.55293109778485
011002,01,10,02,13598,673,819,220,1286,5060,1556,1635,2349,6626,5468,100.0,4.949257243712311,6.022944550669216,1.6178849830857478,9.457273128401235,37.2113546109722,11.442859244006472,12.023827033387263,17.274599205765554,48.72775408148257,40.21179585233122
011003,01,10,03,61813,3139,4071,1199,6622,22697,7743,7031,9311,30372,21347,100.0,5.078219791953149,6.585993237668451,1.9397214178247295,10.712956821380617,36.71881319463543,12.526491191173378,11.374629932214907,15.063174413149339,49.135295164447605,34.53480659408215
011004,01,10,04,32578,1932,2657,845,2944,13301,5230,3495,2174,16138,10848,100.0,5.930382466695316,8.15581066977715,2.593774940143655,9.036773282583338,40.82816624716067,16.053778623611027,10.728098716925533,6.673215053103321,49.53649702253054,33.2985450303886
012005,01,20,05,46743,2227,2989,981,6120,17463,5111,5530,6322,22204,16533,100.0,4.76434974220739,6.394540358984233,2.098709967267826,13.092869520569925,37.359604646685064,10.934257535887726,11.83064843933851,13.525019789059325,47.50229980959716,35.37000192542199
012006,01,20,06,43134,2357,2985,904,5201,16471,4737,4710,5769,20740,15529,100.0,5.46436685677192,6.920294894978439,2.095794500857792,12.057773450178514,38.18565400843882,10.98205591876478,10.919460286548894,13.374600083460845,48.08271896879492,36.00176195112904
013007,01,30,07,38505,2241,3519,1210,5254,13486,4652,4008,4135,18392,16343,100.0,5.820023373587846,9.13907284768212,3.14244903259317,13.644981171276457,35.02402285417478,12.08154785092845,10.40903778730035,10.738865082456824,47.76522529541618,42.44383846253733
013008,01,30,08,40087,2353,3923,1304,5608,12713,4868,4262,5056,19780,14534,100.0,5.869733330007234,9.78621498241325,3.2529248883678004,13.989572679422258,31.713523087285157,12.143587696759548,10.631875670416843,12.612567665327912,49.34267967171402,36.25614288921595
014009,01,40,09,46272,2440,3150,954,5399,16089,5037,5635,7568,22876,15566,100.0,5.273167358229599,6.807572614107883,2.0617219917012446,11.667963347164592,34.77048755186722,10.885632780082988,12.17799100968188,16.35546334716459,49.4381051175657,33.640214384508994
014010,01,40,10,56584,2963,4087,1463,8009,21580,6355,5947,6180,26888,24686,100.0,5.236462604269758,7.222889862858758,2.5855365474339034,14.154177859465571,38.13798953767849,11.231090060794571,10.51003817333522,10.921815354163721,47.51873321080164,43.627173759366606
021001,02,10,01,41369,2240,3698,1431,5309,13137,5375,4962,5217,20368,15874,100.0,5.414682491720853,8.939060649278446,3.459111895380599,12.833280959172328,31.755662452561097,12.99282071116053,11.994488626749499,12.61089221397665,49.234934371147475,38.37172762213251
022002,02,20,02,64694,3328,4718,1611,6241,22722,8964,8877,8233,31967,17988,100.0,5.144217392648468,7.292793767582774,2.4901845611648685,9.646953349615112,35.12226790737935,13.855999010727423,13.721519769994126,12.726064240887872,49.41261940829134,27.80474232540885
023003,02,30,03,19480,816,1388,529,1971,6331,3075,2817,2553,9358,6564,100.0,4.188911704312115,7.125256673511293,2.7156057494866532,10.11806981519507,32.5,15.78542094455852,14.460985626283367,13.105749486652977,48.03901437371663,33.696098562628336
023004,02,30,04,26385,1180,1769,577,2607,10048,4116,3281,2807,12664,8856,100.0,4.4722380140231195,6.704566988819405,2.1868485882129995,9.880613985218874,38.08224369907144,15.599772598067082,12.435095698313434,10.63862042827364,47.996967974227786,33.564525298465036
024005,02,40,05,25866,1495,1919,526,2158,9886,3070,2672,4140,13111,6470,100.0,5.7797881388695584,7.419005644475372,2.0335575659166474,8.342998530889972,38.22005721796953,11.868862599551534,10.330163148534757,16.005567153792626,50.688162066032625,25.013531276579293
024006,02,40,06,26977,1413,1717,525,3340,10622,3028,2569,3763,13105,9097,100.0,5.2377951588390115,6.364681024576491,1.9461022352374246,12.380917077510471,39.37428179560366,11.224376320569373,9.522926937761797,13.948919449901767,48.57841865292657,33.721318159914
025007,02,50,07,31352,1727,2243,583,2829,14919,4560,2645,1846,15158,8522,100.0,5.508420515437611,7.154248532788977,1.8595304924725695,9.023347792804287,47.58548099004848,14.544526664965552,8.436463383516204,5.887981627966318,48.34779280428681,27.181678999744836
025008,02,50,08,56743,3305,4044,1023,5451,27477,7804,4450,3189,27051,16854,100.0,5.824506987646053,7.126870274747546,1.8028655516980068,9.606471282801403,48.423594099712744,13.753238284898577,7.84237703329045,5.620076485205224,47.67284070281797,29.702342139118482
031001,03,10,01,17751,1153,1696,467,1721,4712,1992,2101,3909,8856,3803,100.0,6.495408709368486,9.554391301898486,2.6308376992845472,9.695228437834489,26.544983381217957,11.221902991380766,11.835952904061743,22.021294574953522,49.89014703396992,21.42414511858487
032002,03,20,02,30093,1592,3046,919,2933,7155,4340,4661,5447,15416,4605,100.0,5.290266839464327,10.121955271990164,3.053866347655601,9.746452663410095,23.776293490180443,14.421958595022097,15.48865184594424,18.100554946333034,51.22786029973748,15.302562057621374
032003,03,20,03,18856,1058,1967,618,1433,4272,2605,3242,3661,9615,1847,100.0,5.6109461179465425,10.431692829868478,3.277471361900721,7.599703012303776,22.655918540517607,13.815231226134916,17.19346627068307,19.415570640644887,50.99172677131948,9.795290623674163
033004,03,30,04,20225,1284,2269,680,1610,4613,2569,3145,4055,10364,2557,100.0,6.34857849196539,11.218788627935723,3.3621755253399255,7.9604449938195305,22.808405438813352,12.702101359703338,15.550061804697158,20.049443757725587,51.243510506798515,12.642768850432635
033005,03,30,05,17319,954,1710,502,1438,3878,2102,2947,3788,8554,2930,100.0,5.508401177897107,9.873549281136325,2.898550724637681,8.303019804838616,22.391593048097466,12.136959408741845,17.015993995034357,21.871932559616607,49.39084242739188,16.91783590276575
034006,03,40,06,18886,960,1676,630,1680,4084,2637,3194,4025,9725,2199,100.0,5.083130361114053,8.874298422111616,3.3358042994810972,8.895478131949593,21.6244837445727,13.962723710685163,16.911998305623214,21.312083024462563,51.49316954357725,11.643545483426877
