id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01100101,01,10,01,01,3667,161,213,44,460,1286,410,381,712,1776,1663,100.0,4.390509953640579,5.8085628579220066,1.199890919007363,12.544314153258796,35.06953913280611,11.180801745295883,10.389964548677392,19.416416689391873,48.43196073084265,45.35042268884647
01100102,01,10,01,02,2025,102,121,34,193,792,260,263,260,919,1096,100.0,5.037037037037037,5.9753086419753085,1.6790123456790123,9.530864197530864,39.111111111111114,12.839506172839506,12.987654320987655,12.839506172839506,45.382716049382715,54.123456790123456
01100103,01,10,01,03,5695,289,352,111,634,1886,652,721,1050,2697,2171,100.0,5.074626865671641,6.180860403863038,1.9490781387181737,11.132572431957858,33.116769095697975,11.4486391571554,12.660228270412643,18.437225636523266,47.35733099209833,38.12115891132572
01100104,01,10,01,04,4955,253,370,126,728,1836,602,595,445,2309,2024,100.0,5.105953582240161,7.467204843592332,2.542885973763875,14.692230070635723,37.05348133198789,12.149344096871847,12.008072653884964,8.980827447023207,46.59939455095863,40.84762865792129
01100205,01,10,02,05,2932,130,164,54,354,1120,329,324,457,1365,1502,100.0,4.433833560709413,5.5934515688949515,1.8417462482946794,12.073669849931786,38.199181446111865,11.221009549795362,11.050477489768076,15.586630286493861,46.555252387448846,51.22783083219645
01100206,01,10,02,06,1862,69,100,31,206,661,228,300,267,903,676,100.0,3.705692803437164,5.370569280343716,1.664876476906552,11.063372717508056,35.49946294307196,12.244897959183673,16.11170784103115,14.339419978517723,48.49624060150376,36.30504833512352
01100207,01,10,02,07,8804,474,555,135,726,3279,999,1011,1625,4358,3290,100.0,5.38391640163562,6.303952748750567,1.5333939118582463,8.246251703771012,37.244434348023624,11.347114947751022,11.48341662880509,18.457519309404816,49.500227169468424,37.36937755565652
01100308,01,10,03,08,7326,394,480,108,680,3061,1059,798,746,3547,2576,100.0,5.378105378105378,6.552006552006552,1.4742014742014742,9.282009282009282,41.782691782691785,14.455364455364455,10.892710892710893,10.182910182910183,48.41659841659842,35.162435162435166
01100309,01,10,03,09,12526,605,876,375,1208,4450,2065,1797,1150,6127,3622,100.0,4.829953696311671,6.993453616477726,2.9937729522593006,9.643940603544628,35.5261057001437,16.48570972377455,14.34615998722657,9.180903720261856,48.914258342647294,28.915855021555164
01100310,01,10,03,10,10139,464,590,155,1073,4030,1186,1121,1520,4815,3884,100.0,4.576388203964888,5.819114311076043,1.5287503698589604,10.582897721668804,39.74750961633297,11.697406055824047,11.056317191044482,14.991616530229807,47.48989052174771,38.30752539698195
