id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
011001,01,10,01,100.0,2476.0,329.0,137.0,300.0,139.0,216.0,440.00000000000006,160.0,202.99999999999997,78.0,204.0,371.0,92.0,122.0,1823.0,773.0,592.0,66.0,3293.0,952.9999999999999,288.0,1546.0,257.0,351.0,62.0,280.0,474.0
011002,01,10,02,100.0,1957.9999999999998,172.0,80.0,254.99999999999997,86.0,177.0,243.00000000000003,293.0,110.00000000000001,21.0,161.0,204.0,42.0,75.0,1841.0,952.0,447.0,67.0,1807.0,432.0,136.0,877.0,103.0,260.0,252.99999999999997,244.0,269.0
011003,01,10,03,100.0,8241.0,940.0,348.0,1249.0,505.0,819.9999999999999,1085.0,591.0,413.99999999999994,181.0,844.0,977.0,150.0,261.0,4481.0,1830.0,1390.0,217.0,6822.0,2013.0,384.0,2958.0,216.0,1019.9999999999999,1718.0,1566.0,993.0
011004,01,10,04,100.0,5301.0,676.0,250.0,865.0,467.0,493.0,559.0,176.0,212.0,118.0,704.0,387.0,67.0,107.0,2398.0,861.9999999999999,875.0,69.0,2532.0,661.0,211.0,1022.0000000000001,71.0,312.0,199.0,924.0,296.0
012005,01,20,05,100.0,7034.999999999999,650.0,367.0,811.9999999999999,263.0,378.0,1584.0,934.0,529.0,351.0,432.0,1600.0,270.0,556.0,2226.0,650.0,961.9999999999999,83.0,8579.0,2947.0,380.0,3699.0,1009.0,882.0,224.00000000000003,444.00000000000006,1171.0
012006,01,20,06,100.0,6204.0,579.0,353.0,771.0,296.0,423.00000000000006,1344.0,558.0,328.0,225.99999999999997,463.0,1173.0,231.0,380.0,2929.0,1171.0,986.9999999999999,122.0,8081.0,3363.0000000000005,458.0,3058.0,746.0,713.0,199.0,517.0,1453.0
013007,01,30,07,100.0,6316.0,359.0,565.0,523.0,177.0,288.0,1224.0,1464.0,648.0,265.0,274.0,1786.0,457.0,573.0,1698.0,511.00000000000006,615.0,102.0,11345.0,5824.0,172.0,3738.0000000000005,892.0,973.0,126.0,243.00000000000003,1673.0
013008,01,30,08,100.0,4832.0,369.0,206.99999999999997,566.0,147.0,295.0,1243.0,582.0,344.0,258.0,265.0,1484.0,340.0,380.0,2121.0,805.0000000000001,676.0,211.0,13237.0,7248.0,200.99999999999997,4388.0,1422.0,967.0,146.0,375.0,2217.0
014009,01,40,09,100.0,6686.0,529.0,350.0,666.0,186.0,277.0,1693.0,1265.0,387.0,321.0,356.0,1689.0,375.0,434.99999999999994,1848.0,568.0,710.0,80.0,9376.0,4463.0,231.0,3050.0,595.0,785.0,186.0,305.0,1635.0000000000002
014010,01,40,10,100.0,9575.0,681.0,667.0,893.0,330.0,472.0,1901.0000000000002,2102.0,852.9999999999999,332.0,465.00000000000006,2256.0,650.0,720.0,2364.0,742.0,953.9999999999999,109.00000000000001,15763.999999999998,7959.999999999999,320.0,5297.0,1426.0,1153.0,254.0,436.00000000000006,2096.0
021001,02,10,01,100.0,4378.0,374.0,365.0,561.0,172.0,250.99999999999997,882.0,636.0,222.00000000000003,181.0,287.0,893.0,300.0,213.0,2746.0,607.0,1446.0,88.0,15194.999999999998,9704.0,338.0,4089.0,1227.0,917.0,229.0,326.0,3200.0
022002,02,20,02,100.0,9474.0,1260.0,560.0,1621.0,574.0,859.0,1281.0,442.0,356.0,411.00000000000006,1106.0,1224.0,256.0,305.0,1860.0000000000002,626.0,713.0,87.0,8809.0,4664.0,350.0,2768.0,878.9999999999999,648.0,147.0,1459.0,1673.9999999999998
023003,02,30,03,100.0,2191.0,318.0,131.0,336.0,149.0,206.0,236.0,178.0,52.0,61.0,272.0,277.0,74.0,75.0,388.0,85.0,169.0,16.0,5726.0,4738.0,74.0,626.0,118.0,188.0,42.0,268.0,1002.9999999999999
023004,02,30,04,100.0,3997.0,511.00000000000006,214.0,728.0,235.0,425.0,451.0,247.00000000000003,138.0,78.0,488.99999999999994,370.0,89.0,105.0,647.0,196.0,252.99999999999997,37.0,5241.0,3722.0,141.0,911.0,210.0,247.00000000000003,13.0,563.0,907.0
024005,02,40,05,100.0,2929.0,305.0,107.0,463.99999999999994,176.0,258.0,459.99999999999994,219.0,139.0,82.0,206.0,438.99999999999994,112.99999999999999,100.0,1499.0,588.0,451.99999999999994,95.0,1922.0,372.0,103.0,809.0,45.0,376.0,1088.0,283.0,338.0
024006,02,40,06,100.0,3283.0,322.0,120.0,518.0,142.0,306.0,495.0,263.0,195.0,71.0,292.0,544.0,85.0,141.0,1844.0000000000002,715.0,551.0,135.0,3403.0,852.0,188.0,1511.0,92.0,696.0,978.9999999999999,383.0,422.0
025007,02,50,07,100.0,4669.0,633.0,177.0,869.0,271.0,517.0,609.0,190.0,209.0,101.0,447.0,488.0,147.0,122.0,1394.0,533.0,455.99999999999994,105.0,1909.0,434.99999999999994,83.0,819.9999999999999,53.0,307.0,503.0,534.0,297.0
025008,02,50,08,100.0,8661.0,1167.0,372.0,1502.0,428.0,947.0000000000001,1033.0,318.0,405.99999999999994,180.0,958.0,889.0,214.0,250.0,2558.0,1008.0,770.0,170.0,4059.0000000000005,1086.0,209.0,1743.0,87.0,736.0,867.0,1166.0,608.0
031001,03,10,01,100.0,917.0,27.0,21.0,38.0,66.0,36.0,379.0,117.0,43.0,15.0,30.0,191.0,51.0,56.00000000000001,1249.0,338.0,388.0,46.0,1929.0,296.0,88.0,851.0,24.0,386.0,196.0,30.0,82.0
032002,03,20,02,100.0,1970.0,139.0,110.00000000000001,206.99999999999997,114.99999999999999,71.0,517.0,166.0,216.0,50.0,125.0,294.0,66.0,89.0,1237.0,378.0,424.0,62.0,1794.0000000000002,472.0,149.0,624.0,55.00000000000001,238.0,110.00000000000001,276.0,167.0
032003,03,20,03,100.0,1001.0,30.0,42.0,66.0,43.0,40.0,391.0,96.0,59.0,22.0,36.0,152.0,26.0,56.00000000000001,881.0,348.0,199.0,130.0,975.0,200.99999999999997,49.0,399.0,17.0,179.0,81.0,43.0,130.0
033004,03,30,04,100.0,849.0,30.0,37.0,57.99999999999999,40.0,28.000000000000004,318.0,79.0,47.0,17.0,37.0,219.0,15.0,104.0,1044.0,280.0,324.0,171.0,1517.0,136.0,79.0,627.0,46.0,342.0,68.0,37.0,94.0
033005,03,30,05,100.0,926.0,45.0,23.0,50.0,46.0,40.0,197.0,99.0,265.0,18.0,40.0,198.0,64.0,57.99999999999999,723.0,174.0,224.00000000000003,42.0,1386.0,287.0,67.0,622.0,31.0,315.0,153.0,42.0,73.0
034006,03,40,06,100.0,1345.0,128.0,59.0,85.0,66.0,51.0,405.99999999999994,160.0,46.0,39.0,96.0,174.0,18.0,50.0,694.0,222.00000000000003,200.0,103.0,1399.0,570.0,79.0,387.0,42.0,115.99999999999999,49.0,39.0,263.0
034007,03,40,07,100.0,2912.0,268.0,97.0,366.0,151.0,185.0,644.0,163.0,195.0,79.0,231.0,377.0,76.0,96.0,1590.0,587.0,599.0,97.0,2014.0,409.0,140.0,824.0,71.0,328.0,155.0,249.00000000000003,282.0
034008,03,40,08,100.0,2976.0,252.0,118.0,432.0,166.0,200.0,653.0,217.0,151.0,80.0,204.0,401.0,83.0,87.0,1601.0000000000002,602.0,487.0,60.0,2277.0,488.99999999999994,168.0,800.0,65.0,242.0,162.0,271.0,171.0
035009,03,50,09,100.0,3768.0,314.0,120.0,568.0,200.99999999999997,221.0,759.0,361.0,266.0,102.0,296.0,558.0,118.0,182.0,2130.0,781.0,677.0,132.0,2813.0,569.0,164.0,1064.0,44.0,458.0,370.0,287.0,186.0
035010,03,50,10,100.0,852.0,46.0,44.0,92.0,32.0,55.00000000000001,257.0,52.0,54.0,21.0,49.0,175.0,43.0,46.0,777.0,295.0,265.0,60.0,1073.0,109.00000000000001,49.0,474.0,16.0,213.0,171.0,31.0,89.0
036011,03,60,11,100.0,4245.0,655.0,140.0,751.0,271.0,393.0,487.0,169.0,225.99999999999997,83.0,514.0,299.0,47.0,68.0,1384.0,508.0,492.0,70.0,1596.0,294.0,134.0,775.0,44.0,273.0,105.0,564.0,212.0
036012,03,60,12,100.0,3249.0,351.0,143.0,597.0,187.0,340.0,442.0,158.0,157.0,68.0,330.0,227.99999999999997,40.0,52.0,1276.0,501.99999999999994,422.0,81.0,1533.0,310.0,144.0,631.0,57.99999999999999,247.00000000000003,300.0,378.0,180.0
036013,03,60,13,100.0,3269.0,494.00000000000006,127.0,539.0,257.0,336.0,419.00000000000006,90.0,111.00000000000001,72.0,409.99999999999994,198.0,22.0,34.0,878.9999999999999,396.0,254.0,42.0,991.0,240.0,82.0,418.0,34.0,138.0,112.00000000000001,605.0,184.0
036014,03,60,14,100.0,2841.0,257.0,113.99999999999999,423.00000000000006,107.0,237.0,450.0,262.0,259.0,61.0,206.99999999999997,336.0,68.0,106.0,1854.0,568.0,680.0,63.0,3092.0,637.0,105.0,1342.0,60.0,670.0,786.0,252.99999999999997,179.0
037015,03,70,15,100.0,4221.0,564.0,191.0,769.0,348.0,409.99999999999994,384.0,132.0,154.0,57.99999999999999,558.0,246.0,43.0,67.0,1373.0,620.0,353.0,59.0,1237.0,294.0,109.00000000000001,488.0,48.0,145.0,156.0,880.0000000000001,174.0
037016,03,70,16,100.0,4459.0,628.0,177.0,691.0,340.0,409.99999999999994,571.0,171.0,204.0,69.0,548.0,315.0,47.0,98.0,1553.0,595.0,564.0,70.0,1545.0,413.99999999999994,118.0,603.0,47.0,199.0,350.0,680.0,221.0
041001,04,10,01,100.0,2805.0,43.0,75.0,153.0,37.0,44.0,1552.0,301.0,238.0,122.0,41.0,934.0,126.0,273.0,1368.0,413.99999999999994,469.00000000000006,136.0,4302.0,1558.0,318.0,1617.0000000000002,318.0,507.0,143.0,41.0,667.0
042002,04,20,02,100.0,1162.0,76.0,48.0,123.0,77.0,67.0,268.0,85.0,93.0,37.0,122.0,184.0,41.0,56.99999999999999,914.0,165.0,577.0,18.0,908.0,202.0,176.0,289.0,22.0,82.0,56.99999999999999,157.0,163.0
042003,04,20,03,100.0,2669.0,178.0,124.0,303.0,164.0,136.0,745.0,156.0,218.00000000000003,114.99999999999999,195.0,594.0,92.0,239.0,1596.0,480.99999999999994,625.0,78.0,2948.0,878.9999999999999,359.0,1096.0,112.99999999999999,321.0,96.0,266.0,552.0
043004,04,30,04,100.0,5185.0,538.0,283.0,621.0,254.99999999999997,354.0,1206.0,258.0,331.0,250.99999999999997,358.0,1127.0,194.0,391.0,3117.0,1091.0,1204.0,145.0,5167.0,2113.0,595.0,1587.0,212.0,441.0,185.0,557.0,968.0
