id,district_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01,01,100.0,58624.0,5284.0,3324.0,6900.0,2596.0,3839.0,11316.0,8125.0,4028.0,2151.0,4168.0,11927.0,2674.0,3609.0000000000005,23729.0,8864.0,8208.0,1126.0,80836.0,35864.0,2781.0,29633.0,6737.0,7416.0,3367.0,5334.0,12277.0
02,02,100.0,39582.0,4890.0,2046.0,6598.999999999999,2147.0,3769.0,5447.0,2493.0,1717.0000000000002,1165.0,4057.0,5124.0,1278.0,1311.0,12936.000000000002,4358.0,4810.0,733.0,46264.0,25573.0,1486.0,13277.000000000002,2711.0,4115.0,3868.0,4982.0,8449.0
03,03,100.0,39800.0,4228.0,1563.0,5732.0,2436.0,3053.0,7273.999999999999,2492.0,2453.0,853.9999999999999,3711.0,4361.0,827.0,1249.0,20245.0,7194.0,6552.0,1288.0,27170.999999999996,5727.0,1723.9999999999998,10929.0,702.0,4489.0,3324.0,4665.0,2687.0
04,04,100.0,41209.0,3392.0,2384.0,4855.0,2121.0,2193.0,10661.0,2490.0,3051.0,2246.0,2696.0,9242.0,1582.0,2970.0,27280.0,8773.0,11131.0,1060.0,39895.0,13121.0,4782.0,14093.0,2100.0,3954.0,1789.9999999999998,4511.0,8009.999999999999
05,05,100.0,28136.0,553.0,881.0,1678.0,636.0,578.0,12056.0,4067.0,2857.0,1707.9999999999998,1015.0,9413.0,2047.0,3165.0,17842.0,5472.0,6417.0,2556.0,45593.0,15446.0,2542.0,16258.000000000002,2236.0,6280.0,1358.0,649.0,6869.0
06,06,100.0,28607.0,1839.0,2005.0,2645.0,1643.0,1276.0,9210.0,1428.0,1688.0,1882.0,1911.0,6756.999999999999,1377.0,1932.9999999999998,14107.0,4292.0,5755.0,762.0,26487.0,8282.0,3118.0,9123.0,1210.0,3164.0,948.0,4572.0,5228.0
07,07,100.0,39144.0,2748.0,2441.0,4180.0,1630.0,1711.0,12451.0,2708.0,2571.0,2952.0,2302.0,10789.0,2019.0000000000002,3194.0,17468.0,5541.0,6748.999999999999,1372.0,51374.0,23182.0,2233.0,17543.0,3913.0000000000005,6073.0,1265.0,3247.9999999999995,11203.0
08,08,100.0,40312.0,2922.0,2129.0,4638.0,1527.0,1880.9999999999998,11932.0,3960.0,3345.0000000000005,1738.0,2865.0,12678.0,2007.0,4540.0,9485.0,2517.0,3802.0000000000005,810.0,71706.0,36818.0,1269.0,26355.0,9320.0,5652.0,1134.0,2887.0,14990.0
09,09,100.0,20380.0,1078.0,693.0,1822.0,785.0,1044.0,5756.0,1982.9999999999998,2536.0,553.0,1059.0,4257.0,907.0,1461.0,12987.0,4074.0,4714.0,1251.0,22588.0,4916.0,1066.0,9713.0,977.0,4004.0,2017.0000000000002,1088.0,2290.0
10,10,100.0,17946.0,250.99999999999997,480.99999999999994,634.0,300.0,348.0,5292.0,1841.0,5098.0,330.0,262.0,4231.0,700.0,1710.0000000000002,27125.0,9145.0,6473.0,5412.0,28160.000000000004,2475.0,848.0,10449.0,264.0,5356.0,7326.000000000001,249.00000000000003,1321.0
11,11,100.0,22122.0,1023.0,824.0,1932.9999999999998,607.0,1047.0,5671.0,2729.0,3108.0,642.0,808.0,7272.0,1344.0,2675.0,24053.0,8239.0,6467.0,3617.0,34639.0,3792.0,1386.0,15566.999999999998,622.0,7431.999999999999,12775.0,936.9999999999999,2220.0
12,12,100.0,28114.0,1466.0,1328.0,2214.0,775.0,803.9999999999999,10524.0,4042.0,2234.0,1469.0,811.0,8244.0,1898.0,2511.0,15290.0,3674.0,7792.0,1125.0,43432.0,18976.0,1498.0,14284.0,2308.0,4460.0,1340.0,826.0,7751.000000000001
