id,district_id,forecast_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
0320,03,20,48949,2650,5013,1537,4366,11427,6945,7903,9108,25031,6452,100.0,5.413798034689166,10.241271527508221,3.1400028601197163,8.919487629982227,23.344705714110606,14.188236736194815,16.145375799301316,18.607121698093934,51.13689758728472,13.18106600747717
0330,03,30,37544,2238,3979,1182,3048,8491,4671,6092,7843,18918,5487,100.0,5.961005753249521,10.598231408480716,3.148305987641168,8.118474323460473,22.616130406989132,12.441402088216492,16.226294481142126,20.89015555082037,50.388877050926915,14.614851907095675
0340,03,40,95050,5294,8669,2842,8429,27241,13465,12842,16268,49682,14153,100.0,5.569700157811678,9.120462914255654,2.990005260389269,8.867964229352971,28.659652814308256,14.166228300894264,13.510783798001052,17.11520252498685,52.269331930562856,14.890057864281959
0350,03,50,57350,3293,5081,1616,5162,18265,7680,7272,8981,29143,11112,100.0,5.741935483870968,8.859633827375763,2.817785527462947,9.000871839581517,31.848299912816042,13.391455972101133,12.68003487358326,15.659982563208368,50.81604184829991,19.375762859633827
0360,03,60,108165,5612,8267,2578,10214,40789,16745,11983,11977,54593,27308,100.0,5.188369620487219,7.6429528960384605,2.383395737992881,9.442980631442703,37.70998012296029,15.48097813525632,11.078444968335413,11.072897887486711,50.471964128877175,25.246613969398602
0370,03,70,61031,3226,5292,1794,5779,21571,10565,7855,4949,30615,15082,100.0,5.285838344447903,8.671003260638036,2.9394897674952074,9.468958398191084,35.344333207714115,17.310874801330474,12.870508430142058,8.108993790041126,50.16303190182039,24.712031590503187
0410,04,10,19532,1048,1683,588,2030,5011,2462,2613,4097,9921,6441,100.0,5.365553962727832,8.616629121441736,3.0104443989350806,10.393200901085399,25.65533483514233,12.604955969690765,13.378046283022732,20.975834527954127,50.79356952693017,32.976653696498055
0420,04,20,41101,1703,2924,991,4528,9273,4531,5930,11221,21447,9134,100.0,4.1434514975304735,7.114182136687671,2.4111335490620665,11.016763582394589,22.561494854139802,11.024062674874092,14.42787280114839,27.301038904162915,52.181212135957765,22.223303569256224
0430,04,30,109830,5531,6855,2283,12053,34214,12781,14611,21502,56115,33396,100.0,5.035964672675954,6.241464080852226,2.0786670308658834,10.974232905399253,31.15178002367295,11.637075480287717,13.30328689793317,19.577528908312846,51.09259765091505,30.406992624965856
0440,04,40,54253,2564,4143,1312,4622,12035,6511,7933,15133,29020,11489,100.0,4.726005935155659,7.6364440676091645,2.418299448878403,8.519344552374983,22.183105081746632,12.001179658267745,14.622232871914917,27.893388384052493,53.49012957808785,21.176709122076197
0450,04,50,118420,5442,7807,2698,11514,32999,14097,16831,27032,60717,33086,100.0,4.595507515622361,6.5926363789900355,2.2783313629454485,9.723019760175646,27.866069920621516,11.904239148792433,14.212970781962506,22.827225130890053,51.2725890896808,27.939537240331024
0510,05,10,112355,6935,10410,3210,11841,30057,12632,14961,22309,57115,32966,100.0,6.172399982199279,9.265275243647368,2.85701570913622,10.538916826131459,26.75181344844466,11.242935338881225,13.31582929108629,19.8558141604735,50.83440879355614,29.34092830759646
0520,05,20,91916,5168,8789,2807,8939,22346,10560,13287,20020,46959,23886,100.0,5.622524914051961,9.561991383437052,3.0538752774272164,9.725183863527569,24.31132773401802,11.488750598372427,14.455589886418032,21.780756342747726,51.08903781713738,25.986770529613995
0530,05,30,33169,2275,3103,896,3689,9605,3871,4206,5524,16802,9597,100.0,6.858813952787241,9.355120745274203,2.7013174952515904,11.121830624981158,28.957761765503935,11.670535741204137,12.680514938647534,16.654104736350206,50.65573276251922,28.93364285929633
0540,05,40,20051,934,2131,739,1499,3223,2574,3352,5599,10235,1695,100.0,4.658121789436936,10.627898857912324,3.6856017156251557,7.4759363622761965,16.07401127125829,12.837264974315495,16.717370704703008,27.923794324472595,51.04483566904394,8.453443718517779
0610,06,10,76193,3766,5406,1727,7504,21042,9038,10998,16712,40174,15433,100.0,4.942711272689093,7.0951399734883775,2.2666124184636387,9.848673762681612,27.61671019647474,11.86198207184387,14.434396860603993,21.933773443754674,52.726628430433244,20.25514154843621
0620,06,20,80660,3986,6505,2076,7530,18193,9372,11845,21153,42500,15352,100.0,4.941730721547236,8.064716092239028,2.5737664269774365,9.335482271262089,22.55516984874783,11.619142077857674,14.685097941978675,26.22489461939003,52.69030498388296,19.0329779320605
0630,06,30,83901,3704,7127,2577,7913,17346,10437,13094,21703,44143,14130,100.0,4.414726880490102,8.494535226040215,3.071477098008367,9.431353619146375,20.674366217327563,12.439661029069974,15.606488599659121,25.867391330258283,52.61319888916699,16.84127721958022
0640,06,40,69373,2893,6466,2285,6598,11683,8582,11022,19844,36704,10886,100.0,4.170210312369366,9.3206290631802,3.2937886497628757,9.51090481887766,16.840845862223055,12.370807086330418,15.88802560073804,28.60478860651839,52.90819194787597,15.691983913049745
0710,07,10,50035,2365,3353,1128,4961,14969,6428,7566,9265,24124,15964,100.0,4.726691316078744,6.70130908364145,2.2544219046667333,9.915059458379135,29.917058059358446,12.847007095033478,15.121415009493354,18.517038073348658,48.21425002498251,31.90566603377636
0720,07,20,52977,2862,3738,1106,5398,17339,6525,7438,8571,26629,13357,100.0,5.402344413613455,7.05589217962512,2.0876984351699797,10.189327443985126,32.72929761972176,12.316665722860865,14.040055118258868,16.17871906676482,50.265209430507575,25.212828208467826
0730,07,30,47038,2538,3594,1200,4769,12702,5592,7159,9484,24743,9474,100.0,5.395637569624559,7.6406309792083,2.5511288745269782,10.138611335515964,27.003699136868065,11.888260555295718,15.219609677282197,20.16242187167822,52.60215145201752,20.141162464390494
0740,07,40,67417,3742,5339,1608,7229,20270,7731,9089,12409,34015,17750,100.0,5.550528798374297,7.9193675185784,2.385155079579335,10.722814720322766,30.066600412358902,11.467434029992434,13.481762760134682,18.40633668065918,50.454633104409865,26.328670810033078
0750,07,50,53616,3028,3953,1208,4850,13957,5771,7464,13385,27827,11377,100.0,5.647567890182035,7.372799164428528,2.253058788421367,9.045807221724859,26.031408534765742,10.763578036407043,13.921217547000895,24.96456281706953,51.900552074007756,21.219412115786334
0760,07,60,84865,4746,7969,2513,7643,17715,9922,12448,21909,43827,14559,100.0,5.5924114770517885,9.390207977375832,2.9611736287044126,9.006068461674424,20.87432981794615,11.69151004536617,14.66800212101573,25.816296470865492,51.64319802038532,17.155482236493256
0810,08,10,162700,8678,12332,3978,15893,66741,20195,17376,17507,79446,58651,100.0,5.333743085433313,7.57959434542102,2.44499078057775,9.768285187461585,41.02089735709896,12.412415488629378,10.67977873386601,10.760295021511986,48.82974800245851,36.04855562384757
0820,08,20,74103,4104,6376,1944,7426,18661,8632,10739,16221,37268,17631,100.0,5.538237318327193,8.604240044262715,2.6233755718391967,10.02118672658327,25.182516227413192,11.648651201705734,14.49199087756231,21.889802032306385,50.29216091116419,23.792559005708274
0830,08,30,38728,2545,3371,1025,3953,9220,4147,4976,9491,20225,9166,100.0,6.571472836190869,8.704296632927083,2.6466639124147906,10.207085312951868,23.807064656062796,10.708014872960133,12.848585003098535,24.50681677339393,52.22319768642842,23.667630654823384
0840,08,40,53788,2990,4887,1513,4770,10760,6246,8533,14089,27641,8080,100.0,5.558860712426564,9.085669666096527,2.8128950695322374,8.868149029523313,20.00446196177586,11.612255521677698,15.86413326392504,26.193574775042762,51.388785602736675,15.021937978731314
0910,09,10,65660,3649,5006,1381,5822,20986,7833,8760,12223,33488,11245,100.0,5.557416996649406,7.624124276576302,2.1032592141334145,8.866890039597928,31.961620469083158,11.929637526652453,13.341455985379227,18.615595491928115,51.002132196162044,17.12610417301249
0920,09,20,75237,4612,5885,1610,9812,27022,7971,7916,10409,36417,19407,100.0,6.129962651355051,7.8219493068569985,2.1399045682310565,13.041455666759704,35.915839281204725,10.59452131265202,10.521418982681393,13.834948230259048,48.403046373459865,25.794489413453487
0930,09,30,59447,3965,5967,1738,4992,14495,7181,9269,11840,30101,8880,100.0,6.669806718589669,10.037512406008714,2.923612629737413,8.397395999798139,24.383063905663867,12.079667603075007,15.59203996837519,19.916900768751997,50.63501942907127,14.937675576563997
0940,09,40,39371,2016,3251,1032,2829,8824,4364,6015,11040,20317,4651,100.0,5.120520179827793,8.257346778085394,2.6212186634832744,7.1854918594904875,22.41243554900815,11.08430062736532,15.27774250082548,28.0409438419141,51.603972467044265,11.81326356963247
0950,09,50,55720,2898,4353,1368,4050,13517,6651,8440,14443,29088,5756,100.0,5.201005025125628,7.812275664034458,2.455132806891601,7.26848528356066,24.258793969849247,11.936468054558507,15.147164393395549,25.920674802584347,52.20387652548456,10.330222541277816
1010,10,10,118714,6973,10748,3430,11773,31356,12265,13864,28305,59436,24706,100.0,5.873780682985999,9.053692066647573,2.8892969658170053,9.917111713866941,26.413059959229745,10.331553144532238,11.678487794194451,23.843017672726045,50.066546489883244,20.811361760196775
1020,10,20,93074,6652,9938,2882,9194,27439,9139,13156,14674,46768,24357,100.0,7.147001310784967,10.677525409888904,3.096460880589638,9.878161462921977,29.48084320003438,9.819068698025227,14.134989363302319,15.765949674452587,50.24818961256634,26.16949953800202
1030,10,30,30989,1717,2693,797,2483,6922,3623,4973,7781,15616,4244,100.0,5.540675723643874,8.69018038658879,2.57188034463842,8.012520571815806,22.33695827551712,11.691245280583432,16.047629804124046,25.108909613088514,50.39207460711865,13.695182161412115
1040,10,40,50124,2442,4718,1376,2948,9505,6394,10018,12723,25380,2804,100.0,4.871917644242279,9.412656611603223,2.7451919240284095,5.881414093049238,18.962971829861942,12.756364216742478,19.986433644561487,25.38305003591094,50.63442662197749,5.594126566116032
1110,11,10,65631,4325,6665,2020,5895,17303,6665,9696,13062,32986,16255,100.0,6.589873687739026,10.155261995093783,3.077813837972909,8.982035928143713,26.364065761606557,10.155261995093783,14.773506422269964,19.902180372080267,50.259785771967515,24.76725937438101
1120,11,20,51968,3369,4969,1480,4634,14504,5972,6393,10647,26370,12310,100.0,6.4828355911330044,9.561653325123153,2.8479064039408866,8.917025862068966,27.90948275862069,11.491687192118226,12.301801108374384,20.48760775862069,50.742764778325125,23.687653940886698
1130,11,30,78911,4539,5935,1677,8916,26658,8296,8149,14741,39273,22802,100.0,5.752049777597547,7.521131401198819,2.1251789991255974,11.298804982828758,33.78236240828275,10.513109705871171,10.326823890205421,18.68053883488994,49.76872679347619,28.89584468578525
1140,11,40,80312,4841,6064,1638,8136,28255,8350,8048,14980,40394,19727,100.0,6.027741806952884,7.550552843908756,2.039545771491184,10.1304910847694,35.18154198625361,10.396951887638211,10.02091841816914,18.652256200816815,50.29634425739615,24.562954477537605
1150,11,50,36309,2572,3963,1066,3280,11144,4663,4303,5318,18492,6731,100.0,7.083643173868738,10.914649260513922,2.9359112065878983,9.033572943347378,30.692114902641222,12.84254592525269,11.851056211958468,14.646506375829684,50.929521606213335,18.538103500509514
1210,12,10,56796,3352,4385,1392,6516,17285,6367,7627,9872,28292,18292,100.0,5.901824072117755,7.720614127755477,2.4508768223114306,11.472638918233677,30.433481231072612,11.210296499753504,13.428762588914712,17.381505739840833,49.813367138530886,32.20649341502922
1220,12,20,60664,3425,4891,1608,6907,16554,6963,8198,12118,29669,20949,100.0,5.645852564947909,8.06244230515627,2.6506659633390477,11.385665303969406,27.288012659897138,11.477977053936437,13.513780825530791,19.975603323222998,48.907094817354604,34.53283660820256
1240,12,40,57337,2575,5266,1720,4128,9101,6912,10092,17543,29712,4669,100.0,4.490991855172053,9.184296353140207,2.9998081518042454,7.1995395643301885,15.872822086959554,12.055042991436595,17.601199923260722,30.59629907389644,51.81994174791147,8.143083872543034
1250,12,50,48851,2410,3653,1076,4375,11351,5488,7937,12561,24779,8127,100.0,4.9333688153773725,7.477840781150846,2.2026161184008517,8.955804384761826,23.2359624163272,11.234161020245235,16.247364434709628,25.71288202902704,50.72362899428876,16.63630222513357
1260,12,60,50548,3395,5933,1934,5742,11685,5721,6051,10087,25892,14115,100.0,6.716388383318826,11.737358550288835,3.8260663132072485,11.359499881300941,23.116641607976575,11.317955210888659,11.970800031653082,19.955290021365833,51.22260030070428,27.92395346996914
