id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01100101,01,10,01,01,100.0,544.0,45.0,48.0,67.0,22.0,70.0,84.0,28.000000000000004,32.0,24.0,36.0,77.0,15.0,19.0,494.00000000000006,159.0,171.0,23.0,575.0,144.0,74.0,244.0,14.000000000000002,47.0,9.0,48.0,94.0
01100102,01,10,01,02,100.0,331.0,32.0,18.0,48.0,38.0,30.0,43.0,26.0,20.0,3.0,41.0,38.0,6.0,19.0,327.0,206.0,82.0,3.0,389.0,88.0,32.0,229.99999999999997,6.0,23.0,12.0,52.0,49.0
01100103,01,10,01,03,100.0,978.9999999999999,163.0,43.0,101.0,30.0,68.0,204.0,65.0,112.99999999999999,36.0,72.0,154.0,19.0,71.0,567.0,241.0,175.0,31.0,1070.0,329.0,108.0,466.0,85.0,114.99999999999999,22.0,105.0,106.0
01100104,01,10,01,04,100.0,622.0,89.0,28.000000000000004,84.0,49.0,48.0,109.00000000000001,41.0,38.0,15.0,55.00000000000001,102.0,52.0,13.0,434.99999999999994,167.0,164.0,9.0,1259.0,392.0,74.0,606.0,152.0,166.0,19.0,75.0,225.0
01100205,01,10,02,05,100.0,487.0,51.0,16.0,59.0,18.0,42.0,43.0,87.0,23.0,3.0,28.999999999999996,28.999999999999996,3.0,7.000000000000001,451.99999999999994,221.0,137.0,10.0,430.0,95.0,48.0,231.0,28.999999999999996,32.0,38.0,52.0,35.0
01100206,01,10,02,06,100.0,282.0,19.0,16.0,41.0,16.0,41.0,28.000000000000004,21.0,13.0,0.0,45.0,12.0,0.0,12.0,301.0,182.0,54.0,6.0,177.0,55.00000000000001,6.0,70.0,12.0,16.0,13.0,46.0,26.0
01100207,01,10,02,07,100.0,1189.0,102.0,48.0,155.0,52.0,94.0,172.0,185.0,74.0,18.0,87.0,163.0,39.0,56.00000000000001,1088.0,549.0,256.0,51.0,1200.0,282.0,82.0,576.0,62.0,212.0,202.0,146.0,208.0
01100308,01,10,03,08,100.0,1199.0,145.0,45.0,151.0,97.0,111.00000000000001,159.0,49.0,67.0,21.0,126.0,103.0,15.0,24.0,603.0,264.0,160.0,25.0,501.99999999999994,145.0,49.0,181.0,6.0,45.0,33.0,204.99999999999997,68.0
01100309,01,10,03,09,100.0,1871.0,257.0,73.0,331.0,171.0,197.0,215.0,101.0,60.0,34.0,270.0,141.0,19.0,51.0,769.0,346.0,231.99999999999997,41.0,893.0,225.0,61.0,412.0,38.0,137.0,124.0,397.0,136.0
01100310,01,10,03,10,100.0,1445.0,162.0,70.0,204.99999999999997,88.0,147.0,183.0,119.0,55.00000000000001,43.0,148.0,166.0,27.0,44.0,761.0,306.0,247.00000000000003,36.0,1228.0,250.0,76.0,641.0,59.0,241.0,376.0,218.00000000000003,119.0
01100311,01,10,03,11,100.0,952.0,97.0,45.0,148.0,17.0,120.0,143.0,97.0,55.00000000000001,11.0,71.0,219.0,39.0,36.0,610.0,237.0,179.0,31.0,1363.0,366.0,63.0,634.0,19.0,269.0,856.0,254.0,206.99999999999997
01100312,01,10,03,12,100.0,1172.0,94.0,45.0,167.0,61.0,104.0,145.0,108.0,62.0,31.0,93.0,141.0,21.0,53.0,1025.0,458.0,298.0,40.0,1396.0,364.0,72.0,659.0,60.0,200.0,150.0,128.0,208.0
01100313,01,10,03,13,100.0,1602.0,185.0,70.0,247.00000000000003,71.0,141.0,240.0,117.0,114.99999999999999,41.0,136.0,206.99999999999997,28.999999999999996,53.0,713.0,219.0,274.0,44.0,1440.0,663.0,63.0,430.99999999999994,34.0,128.0,179.0,364.0,254.99999999999997
01100414,01,10,04,14,100.0,852.0,70.0,26.0,111.00000000000001,87.0,74.0,137.0,25.0,81.0,36.0,49.0,106.0,16.0,35.0,601.0,268.0,154.0,16.0,827.0,227.99999999999997,72.0,307.0,16.0,75.0,34.0,111.00000000000001,86.0
01100415,01,10,04,15,100.0,2145.0,277.0,99.0,341.0,188.0,202.0,229.99999999999997,78.0,56.00000000000001,34.0,288.0,120.0,21.0,28.000000000000004,965.0,305.0,437.0,25.0,1009.0,239.0,82.0,444.00000000000006,34.0,176.0,101.0,358.0,95.0
01100416,01,10,04,16,100.0,2304.0,329.0,125.0,413.0,192.0,217.0,192.0,73.0,75.0,48.0,367.0,161.0,30.0,44.0,832.0,289.0,284.0,28.000000000000004,696.0,194.0,56.99999999999999,271.0,21.0,61.0,64.0,455.0,114.99999999999999
01200517,01,20,05,17,100.0,768.0,65.0,28.999999999999996,57.99999999999999,21.0,25.0,239.0,113.99999999999999,82.0,21.0,49.0,119.0,34.0,42.0,225.99999999999997,62.0,87.0,9.0,890.0,180.0,45.0,463.99999999999994,147.0,95.0,30.0,37.0,88.0
01200518,01,20,05,18,100.0,1251.0,106.0,88.0,146.0,28.000000000000004,53.0,300.0,197.0,87.0,61.0,61.0,314.0,46.0,110.00000000000001,299.0,93.0,112.00000000000001,19.0,1678.0,579.0,52.0,713.0,151.0,153.0,52.0,43.0,219.0
