id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0750,07,50,100.0,5640.0,151.0,394.0,380.0,186.0,94.0,2388.0,538.0,419.00000000000006,539.0,156.0,1823.9999999999998,332.0,501.99999999999994,1593.0,629.0,290.0,200.99999999999997,7138.0,3732.0,182.0,2339.0,624.0,644.0,153.0,188.0,1901.0000000000002
0760,07,60,100.0,8154.000000000001,187.0,319.0,434.0,223.0,132.0,4557.0,474.0,443.0,609.0,196.0,2439.0,383.0,865.0,3521.0,1695.0,455.99999999999994,762.0,9944.0,3152.0,323.0,4267.0,746.0,1764.0,206.99999999999997,273.0,1847.0
0810,08,10,100.0,25976.0,2649.0,1428.0,3458.0,1153.0,1703.0,4771.0,2670.0,2293.0,951.0,2607.0,6884.999999999999,1272.0,2084.0,2763.0,914.0,523.0,227.0,37789.0,19543.0,599.0,14680.000000000002,5760.0,2253.0,411.00000000000006,2284.0,6873.0
0820,08,20,100.0,7298.999999999999,211.0,303.0,677.0,178.0,170.0,3137.0,877.9999999999999,659.0,399.0,172.0,2513.0,390.0,977.0,1391.0,505.0,257.0,227.99999999999997,12692.0,6360.0,202.0,4751.0,1598.0,1093.0,178.0,247.00000000000003,3207.0
0830,08,30,100.0,3961.0,67.0,152.0,170.0,95.0,50.0,2456.0,311.0,152.0,195.0,34.0,1610.0000000000002,189.0,730.0,1283.0,507.0,171.0,298.0,10124.0,6315.0,100.0,2898.0,836.9999999999999,706.0,222.00000000000003,60.0,2651.0
0840,08,40,100.0,4239.0,121.0,139.0,372.0,156.0,61.0,2076.0,306.0,269.0,312.0,86.0,1839.9999999999998,212.0,909.0,687.0,240.0,134.0,127.0,6915.000000000001,4181.0,164.0,2004.0,562.0,593.0,193.0,122.0,2067.0
0910,09,10,100.0,5004.0,393.0,161.0,596.0,265.0,300.0,1368.0,349.0,334.0,145.0,344.0,1002.9999999999999,198.0,346.0,1384.0,509.99999999999994,217.0,139.0,3975.0,1332.0,130.0,1596.0,269.0,517.0,358.0,375.0,712.0
0920,09,20,100.0,6163.0,241.0,218.00000000000003,438.0,185.0,284.0,1700.0,756.0,1011.9999999999999,213.0,262.0,1433.0,296.0,538.0,2344.0,986.9999999999999,394.0,307.0,5410.0,881.0,239.0,2726.0,163.0,1195.0,792.0,227.0,419.00000000000006
0930,09,30,100.0,2954.0,88.0,81.0,177.0,91.0,76.0,1313.0,272.0,264.0,99.0,104.0,747.0,146.0,244.0,1930.0,590.0,204.99999999999997,425.0,3394.0,858.0,106.0,1400.0,158.0,518.0,155.0,109.00000000000001,375.0
0940,09,40,100.0,1617.0000000000002,53.0,63.0,84.0,60.0,44.0,606.0,172.0,164.0,40.0,69.0,241.0,45.0,73.0,1017.0,369.0,131.0,164.0,1428.0,127.0,53.0,743.0,40.0,351.0,137.0,75.0,109.00000000000001
0950,09,50,100.0,2622.0,134.0,51.0,174.0,126.0,115.99999999999999,856.0,195.0,306.0,46.0,157.0,276.0,50.0,83.0,1152.0,461.00000000000006,225.0,112.00000000000001,1472.0,155.0,90.0,652.0,18.0,316.0,154.0,108.0,92.0
1010,10,10,100.0,6217.0,60.0,136.0,200.0,81.0,106.0,2168.0,656.0,1340.0,133.0,54.0,1603.0,263.0,550.0,11956.0,5084.0,952.0,3394.0,10242.0,674.0,178.0,3401.0,95.0,1576.0,3589.0,57.99999999999999,594.0
1020,10,20,100.0,6858.0,42.0,191.0,185.0,78.0,119.0,2337.0,808.0,1921.0,130.0,66.0,1328.0,240.0,550.0,6335.0,2528.0,581.0,1468.0,8131.0,467.0,194.0,3410.0,74.0,1786.0,1919.0000000000002,38.0,321.0
1030,10,30,100.0,1499.0,55.00000000000001,28.000000000000004,49.0,56.00000000000001,42.0,501.0,164.0,240.0,30.0,47.0,286.0,30.0,129.0,1590.0,704.0,197.0,328.0,1411.0,140.0,80.0,387.0,22.0,178.0,389.0,47.0,122.0
1040,10,40,100.0,1557.0,40.0,55.00000000000001,68.0,54.0,39.0,568.0,114.99999999999999,178.0,27.0,87.0,170.0,49.0,56.99999999999999,1329.0,575.0,179.0,285.0,910.0,121.0,33.0,307.0,26.0,138.0,247.00000000000003,43.0,128.0
1110,11,10,100.0,3496.0,57.99999999999999,155.0,149.0,54.0,62.0,1087.0,556.0,681.0,125.0,42.0,1667.0000000000002,206.0,715.0,4753.0,2053.0,311.0,1266.0,7333.0,526.0,131.0,3461.9999999999995,76.0,1980.9999999999998,2531.0,26.0,313.0
1120,11,20,100.0,2882.0,85.0,114.99999999999999,214.0,38.0,108.0,840.0,362.0,447.0,87.0,70.0,1011.9999999999999,196.0,446.0,2763.0,1089.0,293.0,558.0,4749.0,348.0,134.0,2374.0,64.0,1131.0,2226.0,87.0,274.0
1130,11,30,100.0,7103.0,261.0,250.99999999999997,552.0,172.0,318.0,2281.0,888.0000000000001,711.0,252.99999999999997,196.0,2105.0,551.0,702.0,5229.0,1935.0000000000002,658.0,1043.0,7187.0,772.0,252.99999999999997,2871.0,138.0,1080.0,3102.0,213.0,613.0
1140,11,40,100.0,6094.0,341.0,164.0,560.0,192.0,323.0,1538.0,790.0,727.0,165.0,292.0,1638.0,279.0,480.99999999999994,4521.0,1970.0,607.0,835.0,6497.0,666.0,264.0,2993.0,136.0,1333.0,2451.0,297.0,533.0
1150,11,50,100.0,2034.0,167.0,50.0,168.0,126.0,102.0,582.0,156.0,127.0,47.0,154.0,220.00000000000003,63.0,36.0,1068.0,469.00000000000006,200.99999999999997,112.00000000000001,1552.0,161.0,93.0,733.0,22.0,308.0,246.0,147.0,106.0
1210,12,10,100.0,7581.999999999999,314.0,272.0,532.0,117.0,202.0,2787.0,1453.0,558.0,496.0,164.0,2475.0,567.0,670.0,1457.0,509.99999999999994,297.0,190.0,11341.0,5851.0,292.0,3489.0,775.0,843.0,200.0,192.0,2310.0
1220,12,20,100.0,7150.0,281.0,569.0,494.00000000000006,160.0,160.0,2336.0,1272.0,705.0,480.0,166.0,2333.0,560.0,713.0,2199.0,882.0,371.0,392.0,9087.0,3929.9999999999995,311.0,3108.0,517.0,927.9999999999999,236.0,171.0,1737.0
1240,12,40,100.0,3535.0,363.0,176.0,337.0,247.00000000000003,175.0,1045.0,174.0,167.0,156.0,236.0,479.0,73.0,109.00000000000001,734.0,301.0,136.0,100.0,1832.0,668.0,233.0,518.0,28.000000000000004,197.0,120.0,248.0,548.0
1250,12,50,100.0,3959.0000000000005,354.0,126.0,294.0,123.0,159.0,1536.0,413.0,231.99999999999997,258.0,126.0,913.0000000000001,239.0,212.0,1157.0,359.0,140.0,105.0,4359.0,1727.0,195.0,1408.0,154.0,495.0,149.0,149.0,881.0
1260,12,60,100.0,5615.0,234.0,176.0,593.0,88.0,63.0,2891.0,409.0,444.00000000000006,225.99999999999997,70.0,1872.0,345.0,713.0,2484.0,1359.0,191.0,403.0,12150.0,5435.0,280.0,4113.0,680.0,1213.0,364.0,46.0,1823.0
