id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
011001,01,10,01,15249,757,973,285,2026,5182,1777,1919,2330,7068,6096,100.0,4.964259951472227,6.380746278444488,1.868975014755066,13.286117122434257,33.98255623319562,11.653223162174568,12.584431766017442,15.279690471506328,46.35058036592564,39.97639189455046
011002,01,10,02,13071,696,727,217,1244,4704,1581,1592,2310,6328,4959,100.0,5.324764746385127,5.561930992272971,1.6601637212149034,9.517251931757325,35.988065182465,12.09547854028001,12.17963430494989,17.672710580674778,48.41251625736363,37.93894881799403
011003,01,10,03,59594,3296,3662,1022,6362,21912,7669,6467,9204,29219,18911,100.0,5.530758130013089,6.1449139175084735,1.7149377454106118,10.675571366244924,36.768802228412255,12.868745175688828,10.851763600362453,15.444507836359364,49.030103701714935,31.733060375205557
011004,01,10,04,31516,2177,2621,656,2721,13366,5262,2831,1882,15642,9358,100.0,6.907602487625334,8.316410712019291,2.08148242162711,8.633709861657572,42.41020434065237,16.696281253966237,8.982738926259676,5.97156999619241,49.6319329864196,29.692854423150145
012005,01,20,05,45674,2368,2917,959,6241,16461,5266,5556,5906,21641,14958,100.0,5.184568901344309,6.3865656609887465,2.099662827867058,13.664229101896048,36.040197924420895,11.52953540307396,12.164469939133863,12.930770241275125,47.381442396111574,32.74948548408285
012006,01,20,06,41991,2396,2837,848,5504,15641,4763,4375,5627,20126,14067,100.0,5.705984615750994,6.756209663975614,2.019480364840085,13.107570669905455,37.24845800290538,11.342906813364769,10.418899287942654,13.400490581315044,47.9293181872306,33.500035721940414
013007,01,30,07,37719,2525,3560,1120,5283,12982,4506,3771,3972,18063,15227,100.0,6.694238977703544,9.438214162623613,2.969325803971473,14.006203769983298,34.41766748853363,11.946233993478089,9.997613934621809,10.530501869084546,47.88833214030064,40.36957501524431
013008,01,30,08,39640,2657,3881,1224,5521,12594,4672,4114,4977,19427,13640,100.0,6.702825428859738,9.79061553985873,3.087790110998991,13.927850655903129,31.770938446014128,11.786074672048436,10.378405650857719,12.555499495459133,49.008577194752775,34.409687184661955
014009,01,40,09,45450,2580,2934,928,5401,15206,5232,5591,7578,22552,13980,100.0,5.676567656765676,6.455445544554456,2.041804180418042,11.883388338833884,33.45654565456545,11.51155115511551,12.3014301430143,16.673267326732674,49.61936193619362,30.75907590759076
014010,01,40,10,55788,3208,4193,1374,8333,20871,6364,5698,5747,26370,23146,100.0,5.750340575034057,7.515953251595326,2.4628952462895244,14.936903993690398,37.411271241127125,11.407471140747113,10.213666021366603,10.301498530149852,47.26822972682297,41.489209148920914
