id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
011001,01,10,01,100.0,598.0,809.0,243.00000000000003,1369.0,3690.0,1103.0,886.0,876.0,4514.0,6096.0
011002,01,10,02,100.0,556.0,610.0,180.0,780.0,3206.0,835.0,550.0,571.0,3586.9999999999995,4959.0
011003,01,10,03,100.0,2245.0,2302.0,621.0,3778.0,12728.0,3102.0,1732.0,1324.0,13558.000000000002,18911.0
011004,01,10,04,100.0,1241.0,1343.0,302.0,1294.0,7016.0,1632.9999999999998,588.0,327.0,6969.0,9358.0
012005,01,20,05,100.0,1553.0,2099.0,722.0,3158.0,8672.0,2896.0,2162.0,2041.0,10845.0,14958.000000000002
012006,01,20,06,100.0,1682.9999999999998,2112.0,660.0,3053.0,9206.0,2634.0,1730.0,1801.0000000000002,10961.0,14066.999999999998
013007,01,30,07,100.0,2038.0,3047.0,996.0000000000001,3090.0,7943.000000000001,3096.0,2048.0,1750.0,11393.0,15227.000000000002
013008,01,30,08,100.0,2126.0,3427.0000000000005,1087.0,3300.0,8145.0,3225.0,2250.0,2061.0,12500.0,13640.0
014009,01,40,09,100.0,1857.9999999999998,2155.0,708.0,2732.0,8273.0,2882.0,2088.0,1835.0000000000002,10788.0,13980.000000000002
014010,01,40,10,100.0,2454.0,3622.9999999999995,1211.0,5220.0,12591.0,4520.0,3222.0,2695.0,16575.0,23146.0
021001,02,10,01,100.0,2116.0,3399.0,1206.0,2968.0,8959.0,3947.0,2806.0,2452.0,13693.0,14311.000000000002
022002,02,20,02,100.0,2062.0,2549.0,836.9999999999999,2939.0,11440.0,3890.9999999999995,2582.0,2299.0,13857.0,17146.0
023003,02,30,03,100.0,649.0,1017.0,409.99999999999994,1136.0,3990.9999999999995,1760.0000000000002,1247.0,1341.0,5535.0,6878.0
023004,02,30,04,100.0,789.0,1099.0,385.0,1410.0,5704.0,1948.9999999999998,1192.0,1254.0,6576.000000000001,8673.0
024005,02,40,05,100.0,861.0,798.0,215.0,844.9999999999999,3865.0,788.0,461.00000000000006,438.0,4143.0,5152.0
024006,02,40,06,100.0,919.9999999999999,909.0,248.0,2014.9999999999998,5194.0,935.0,533.0,491.0,5335.0,7798.999999999999
025007,02,50,07,100.0,978.9999999999999,855.0000000000001,204.99999999999997,1178.0,6366.0,969.0,432.0,299.0,5504.0,7781.0
025008,02,50,08,100.0,1907.0,1416.0,275.0,2478.0,11969.0,1811.0,759.0,419.00000000000006,10070.0,14755.000000000002
031001,03,10,01,100.0,428.0,450.0,112.00000000000001,412.0,1216.0,345.0,186.0,241.0,1535.0,2393.0
032002,03,20,02,100.0,558.0,716.0,178.0,708.0,1651.0000000000002,580.0,318.0,361.0,2598.0,2952.0
032003,03,20,03,100.0,306.0,467.0,140.0,225.0,859.0,369.0,218.00000000000003,294.0,1466.0,1333.0
033004,03,30,04,100.0,466.0,542.0,108.0,330.0,1006.0,353.0,209.0,289.0,1682.0,1873.0
033005,03,30,05,100.0,301.0,386.0,85.0,306.0,834.0,254.0,144.0,158.0,1169.0,1547.0
034006,03,40,06,100.0,413.0,584.0,155.0,369.0,1234.0,500.0,295.0,303.0,1935.0000000000002,1773.0
034007,03,40,07,100.0,886.9999999999999,964.0,200.0,652.0,2707.0,744.0,352.0,446.0,3564.0,3822.0
034008,03,40,08,100.0,835.0,819.9999999999999,188.0,761.0,3640.0,737.0,375.0,405.0,3883.0,5055.0
035009,03,50,09,100.0,1124.0,1128.0,277.0,994.0,4361.0,933.0,446.0,354.0,4702.0,6506.0
035010,03,50,10,100.0,346.0,346.0,95.0,405.0,1172.0,287.0,179.0,197.0,1431.0,2057.0
036011,03,60,11,100.0,802.0,836.0,168.0,1021.0000000000001,4855.0,1030.0,430.0,245.00000000000003,4563.0,6366.0
036012,03,60,12,100.0,645.0,644.0,157.0,810.0,4082.0,813.0000000000001,379.0,276.0,3954.0,5141.0
036013,03,60,13,100.0,664.0,760.0,195.0,694.0,3813.0000000000005,1059.0,383.0,185.0,3915.9999999999995,5101.0
036014,03,60,14,100.0,963.0000000000001,977.9999999999999,231.0,981.0,3718.0,763.0,391.0,426.99999999999994,4225.0,5850.0
037015,03,70,15,100.0,968.0,1002.9999999999999,295.0,1015.0,4815.0,1367.0,530.0,295.0,5200.0,6803.0
037016,03,70,16,100.0,1002.0,1137.0,305.0,1042.0,5099.0,1280.0,540.0,376.0,5472.0,6898.0
041001,04,10,01,100.0,890.0,1243.0,341.0,1038.0,3165.0,1447.0,1035.0,977.9999999999999,5021.0,5655.0
042002,04,20,02,100.0,262.0,472.0,148.0,686.0,1133.0,494.00000000000006,380.0,390.0,1960.0000000000002,2364.0
042003,04,20,03,100.0,718.0,1007.0,296.0,1252.0,3119.0,1315.0,916.0,1089.0,4852.0,5550.0
