id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0620,06,20,100.0,2136.0,3016.0,863.0000000000001,2467.0,7214.0,3211.9999999999995,2536.0,2808.0,12180.0,12692.0
0630,06,30,100.0,1864.9999999999998,3217.0,1023.0,2609.0,6556.999999999999,3288.0000000000005,2459.0,2586.0,12020.0,12522.0
0640,06,40,100.0,1313.0,2419.0,782.0,2229.0,4408.0,2554.0,1930.9999999999998,2314.0,9249.0,9434.0
0710,07,10,100.0,1664.0,2333.0,819.9999999999999,2651.0,8271.0,3736.9999999999995,2910.0,3336.9999999999995,12423.0,15155.000000000002
0720,07,20,100.0,1673.9999999999998,2120.0,632.0,2297.0,7888.0,2890.0,2121.0,2128.0,10593.0,12401.0
0730,07,30,100.0,1371.0,1769.0000000000002,593.0,1639.9999999999998,5208.0,2150.0,1647.0,1697.0,8253.0,8372.0
0740,07,40,100.0,2393.0,2963.0,844.0,2664.0,8961.0,3461.0,2435.0,2325.0,12844.0,13840.0
0750,07,50,100.0,1776.0000000000002,2269.0,699.0,1782.9999999999998,6063.0,2693.0,1923.0,2063.0,9552.0,9713.0
0760,07,60,100.0,2707.0,3934.0000000000005,1250.0,2537.0,7202.0,3643.0,2837.0,2952.0,13535.0,12908.000000000002
0810,08,10,100.0,6548.0,9878.0,3254.0,9723.0,37306.0,11695.0,7770.0,6740.000000000001,44584.0,57461.0
0820,08,20,100.0,2754.0,3784.0000000000005,1126.0,2926.0,8974.0,3824.0,2803.0,2503.0,13754.0,14327.000000000002
0830,08,30,100.0,2119.0,2556.0,821.0000000000001,1764.9999999999998,5672.0,2572.0,2287.0,2205.0,10035.0,8215.0
0840,08,40,100.0,1641.0,2379.0,782.0,1560.0,4324.0,2485.0,1814.9999999999998,1682.0,8288.0,6870.0
0910,09,10,100.0,1562.0,1529.0,417.0,1559.0,6134.0,1537.0,875.0,846.0000000000001,7125.0,8438.0
0920,09,20,100.0,2150.0,1968.0,450.0,3064.0,7725.0,1566.0,836.9999999999999,715.0,8677.0,13388.0
0930,09,30,100.0,1187.0,1412.0,403.0,1073.0,3196.0,1113.0,732.0,762.0,4781.0,5407.0
0940,09,40,100.0,571.0,654.0,168.0,501.99999999999994,1526.0,527.0,349.0,542.0,2395.0,2822.0
0950,09,50,100.0,769.0,709.0,263.0,741.0,2364.0,764.0,366.0,655.0,3336.0,3956.0
1010,10,10,100.0,3338.0000000000005,4246.0,1264.0,3577.0000000000005,9976.0,3365.9999999999995,2500.0,2747.0,15027.000000000002,17564.0
1020,10,20,100.0,3177.0,3458.0,894.9999999999999,2828.0,8016.0,2479.0,1504.0,1512.0,11684.0,16241.0
1030,10,30,100.0,556.0,612.0,168.0,860.0,1848.0,561.0,401.99999999999994,534.0,2596.0,2964.0
1040,10,40,100.0,476.99999999999994,642.0,179.0,338.0,1352.0,548.0,413.0,577.0,2279.0,1951.0000000000002
1110,11,10,100.0,2473.0,2908.0,798.0,2123.0,6140.0,2005.0,1437.0,1320.0,9365.0,12670.0
1120,11,20,100.0,1879.0,2103.0,533.0,1709.0,5278.0,1352.0,835.0,754.0,7048.0,9783.0
1130,11,30,100.0,2347.0,2643.0,677.0,4450.0,10449.0,2669.0,1888.0,1433.0,12243.0,18052.0
1140,11,40,100.0,2633.0,2349.0,638.0,3427.0000000000005,9680.0,2108.0,1389.0,1335.0,11508.0,15671.0
1150,11,50,100.0,719.0,675.0,169.0,1036.0,2490.0,511.00000000000006,310.0,326.0,2936.0,3765.0
1210,12,10,100.0,2525.0,3115.0,936.0,3057.0,9316.0,3525.0,2470.0,2118.0,12841.0,15888.999999999998
1220,12,20,100.0,2140.0,2813.0,911.0,2759.0,7564.0,3162.0,2301.0,2074.0,11297.0,13928.0
1240,12,40,100.0,811.9999999999999,1286.0,422.0,727.0,2002.0,1224.0,971.0000000000001,1205.0,4538.0,3632.0
1250,12,50,100.0,1186.0,1417.0,429.0,1503.0,3950.0,1599.0,1235.0,1207.0,5955.0,7023.0
1260,12,60,100.0,2640.0,4299.0,1361.0,2594.0,6748.999999999999,3239.0,2188.0,1878.0,12340.0,12938.999999999998
