id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01100101,01,10,01,01,3406,161,176,28,422,1144,356,404,715,1647,1418,100.0,4.7269524368761004,5.167351732237228,0.8220786846741044,12.389900176159719,33.587786259541986,10.452143276570759,11.861421021726365,20.99236641221374,48.35584263065179,41.63241338813858
01100102,01,10,01,02,1816,80,99,27,172,692,222,268,256,822,903,100.0,4.405286343612335,5.451541850220265,1.486784140969163,9.47136563876652,38.1057268722467,12.22466960352423,14.757709251101323,14.096916299559473,45.26431718061674,49.72466960352423
01100103,01,10,01,03,5333,268,317,115,629,1679,619,741,965,2459,1940,100.0,5.025314082130134,5.944121507594224,2.156384774048378,11.794487155447216,31.48321770110632,11.606975435964747,13.894618413650853,18.094880930058128,46.109131820738796,36.37727357959872
01100104,01,10,01,04,4694,248,381,115,803,1667,580,506,394,2140,1835,100.0,5.283340434597358,8.116744780570942,2.449936088623775,17.106945036216448,35.51342138900724,12.356199403493822,10.77971878994461,8.393694077545803,45.5901150404772,39.09245845760545
01100205,01,10,02,05,2784,119,149,36,363,1018,301,339,459,1323,1344,100.0,4.274425287356322,5.352011494252873,1.293103448275862,13.038793103448276,36.56609195402299,10.811781609195402,12.176724137931034,16.487068965517242,47.521551724137936,48.275862068965516
01100206,01,10,02,06,1806,98,96,32,158,629,273,263,257,861,663,100.0,5.426356589147287,5.3156146179401995,1.7718715393133997,8.748615725359912,34.82834994462902,15.11627906976744,14.562569213732004,14.230343300110743,47.674418604651166,36.7109634551495
01100207,01,10,02,07,8481,479,482,149,723,3057,1007,990,1594,4144,2952,100.0,5.647918877490862,5.683292064615022,1.7568682938332743,8.524938096922533,36.045277679518925,11.873599811343002,11.673151750972762,18.79495342530362,48.86216248083952,34.80721613017333
01100308,01,10,03,08,7113,422,442,98,676,3019,1044,702,710,3462,2306,100.0,5.932799100238999,6.213974413046534,1.377759032756924,9.5037255728947,42.443413468297486,14.677351328553353,9.869253479544495,9.98172360466751,48.67144664698439,32.419513566708844
01100309,01,10,03,09,12307,673,893,326,1145,4538,2148,1544,1040,6001,3330,100.0,5.468432599333712,7.256033151864792,2.648899000568782,9.303648330218575,36.873324124482004,17.453481758348907,12.545705695945397,8.450475339237833,48.760867798813685,27.057771999674983
01100310,01,10,03,10,10045,496,544,147,1107,3991,1236,1024,1500,4758,3634,100.0,4.937779990044799,5.415629666500746,1.4634146341463417,11.020408163265307,39.73120955699353,12.304629168740668,10.194126431060228,14.932802389248382,47.36684917869587,36.177202588352415
01100311,01,10,03,11,9205,504,638,172,1018,2640,882,930,2421,4768,2909,100.0,5.475285171102662,6.931015752308528,1.868549701249321,11.059206952743073,28.680065181966324,9.581749049429659,10.103204780010863,26.30092341118957,51.797935904399786,31.60239000543183
01100312,01,10,03,12,9877,580,548,127,873,3766,1046,1054,1883,4806,3093,100.0,5.8722284094360635,5.548243393743039,1.2858155310316899,8.838716209375317,38.128986534372785,10.590260200465728,10.671256454388985,19.064493267186393,48.65849954439607,31.31517667307887
01100313,01,10,03,13,11047,621,597,152,1543,3958,1313,1213,1650,5424,3639,100.0,5.62143568389608,5.404182130895266,1.37593916900516,13.967593011677378,35.82873178238436,11.88557979541957,10.980356657916177,14.936181768806012,49.09930297818412,32.941069973748526
