id,district_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
01,01,100.0,59261.0,5230.0,3415.0,6819.0,2601.0,3844.0,11556.0,8303.0,4214.0,2140.0,4148.0,11935.0,2708.0,3626.0,24061.0,8860.0,8446.0,1179.0,80723.0,36057.0,2724.0,29288.0,6677.0,7328.0,3325.0,5273.0,12167.0
02,02,100.0,40235.0,5059.0,2005.0,6654.000000000001,2256.0,3797.9999999999995,5477.0,2674.0,1713.0,1162.0,4014.0,5152.0,1294.0,1324.0,12664.0,4372.0,4644.0,717.0,45499.0,25478.0,1439.0,13060.0,2694.0,3865.0,3690.9999999999995,4989.0,8422.0
03,03,100.0,39746.0,4264.0,1562.0,5643.0,2472.0,2980.0,7415.000000000001,2413.0,2425.0,888.0000000000001,3570.0000000000005,4354.0,810.0,1308.0,19821.0,6927.0,6402.0,1255.0,25610.000000000004,5213.0,1630.9999999999998,10286.0,714.0,4246.0,3152.0,4625.0,2480.0
04,04,100.0,41209.0,3392.0,2384.0,4855.0,2121.0,2193.0,10661.0,2490.0,3051.0,2246.0,2696.0,9242.0,1582.0,2970.0,27280.0,8773.0,11131.0,1060.0,39895.0,13121.0,4782.0,14093.0,2100.0,3954.0,1789.9999999999998,4511.0,8009.999999999999
05,05,100.0,28751.0,617.0,885.0,1714.0,663.0,588.0,12325.0,4120.0,2994.0,1748.9999999999998,1042.0,9196.0,2017.0000000000002,3078.0,17309.0,5251.0,6064.0,2569.0,44381.0,15079.0,2480.0,16024.0,2257.0,6062.0,1251.0,711.0,6717.0
06,06,100.0,28658.999999999996,1839.0,1992.0000000000002,2658.0,1668.0,1255.0,9356.0,1404.0,1628.0,1887.0,1932.9999999999998,6745.999999999999,1364.0,1917.0000000000002,13958.000000000002,4124.0,5690.0,758.0,25958.999999999996,8144.0,3053.0,8935.0,1192.0,3055.0,891.0,4533.0,4932.0
07,07,100.0,39606.0,2762.0,2401.0,4241.0,1668.0,1697.0,12570.0,2788.0,2597.0,2906.0,2282.0,10602.0,1898.0,3173.0,17206.0,5516.0,6418.000000000001,1441.0,50320.0,22707.0,2175.0,17356.0,3971.0,5827.0,1226.0,3204.0,11362.0
08,08,100.0,40899.0,2906.0,2140.0,4695.0,1575.0,1986.0,11951.0,4094.0,3410.0,1767.0000000000002,2895.0,12826.0,1997.0,4585.0,9341.0,2393.0,3694.0,844.9999999999999,70908.0,36753.0,1194.0,25981.0,9245.0,5453.0,1134.0,2941.0,14849.0
09,09,100.0,20098.0,1050.0,666.0,1818.0,771.0,1018.0,5633.0,1977.0,2504.0,559.0,1040.0,4319.0,951.0,1542.0,12599.0,3932.0,4440.0,1230.0,21459.0,4665.0,1021.0000000000001,9234.0,857.0,3879.0,1870.0,1072.0,2121.0
10,10,100.0,17946.0,271.0,492.0,657.0,266.0,362.0,5310.0,1862.0,5035.0,343.0,281.0,4104.0,678.0,1688.0,26924.0,9232.0,6135.0,5450.0,27027.999999999996,2260.0,760.0,10051.0,260.0,5079.0,6887.0,216.0,1204.0
11,11,100.0,22659.0,1042.0,844.0,1936.0,622.0,1071.0,5882.0,2889.0,3071.0,660.0,831.0,7170.999999999999,1347.0,2603.0,23561.0,8148.999999999999,6173.0,3645.0000000000005,32901.0,3529.0,1264.0,14844.0,564.0,7031.0,12452.0,897.0000000000001,2134.0
12,12,100.0,27836.0,1511.0,1309.0,2211.0,734.0,751.0,10427.0,3997.0,2243.0,1490.0,765.0,8264.0,1904.0,2511.0,11126.0,3686.9999999999995,3903.0,1102.0,41514.0,18391.0,1485.0,13483.000000000002,2266.0,4092.0,1172.0,882.0,7556.999999999999
