id,district_id,forecast_area_id,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
0440,04,40,100.0,1622.0,2512.0,766.0,1939.9999999999998,6295.0,3030.0,2155.0,2393.0,10793.0,11455.0
0450,04,50,100.0,3652.0000000000005,5399.0,1801.0000000000002,5841.0,18429.0,7483.0,5817.0,6484.999999999999,28038.0,32787.0
0510,05,10,100.0,4813.0,7120.0,2204.0,5661.0,16758.0,6797.0,4708.0,4408.0,25770.999999999996,32329.000000000004
0520,05,20,100.0,3358.0,5494.0,1742.0000000000002,4117.0,11859.0,5066.0,3768.0,3163.0,18891.0,23586.0
0530,05,30,100.0,1643.0,2140.0,628.0,1717.0000000000002,5741.0,2275.0,1719.0000000000002,1562.0,8675.0,9372.0
0540,05,40,100.0,313.0,738.0,248.0,342.0,843.0,626.0,430.0,549.0,2140.0,1667.0000000000002
0610,06,10,100.0,2037.0,3006.0,899.0,2889.0,9231.0,3824.0,2848.0,2905.0,14371.0,15324.0
0620,06,20,100.0,2124.0,3308.0,1026.0,3025.0,8256.0,3565.0,2620.0,2870.0,13621.0,14882.0
0630,06,30,100.0,1945.0,3410.0,1202.0,3014.0,7428.0,3486.0,2532.0,2529.0,13138.0,14122.999999999998
0640,06,40,100.0,1347.0,2659.0,899.0,2671.0,5016.0,2608.0,2067.0,2234.0,10271.0,10794.0
0710,07,10,100.0,1612.0,2403.0,861.9999999999999,2770.0,8912.0,3742.0,3054.0,3336.0,13035.0,15999.0
0720,07,20,100.0,1636.0,2239.0,665.0,2487.0,8476.0,3017.0,2274.0,2130.0,11322.0,13199.0
0730,07,30,100.0,1456.0,1807.9999999999998,653.0,1901.0000000000002,5769.0,2265.0,1739.0,1704.0,8896.0,9364.0
0740,07,40,100.0,2482.0,3334.0000000000005,999.0,3718.0,10695.0,3727.0000000000005,2746.0,2398.0,14321.0,17542.0
0750,07,50,100.0,1959.0,2525.0,808.0,1955.9999999999998,7039.0,2795.0,2120.0,2118.0,10665.0,11147.0
0760,07,60,100.0,2716.0,4218.0,1368.0,2772.0,7951.000000000001,3939.0,3058.0,3011.0,14538.999999999998,14255.000000000002
0810,08,10,100.0,6197.0,9531.0,3434.0000000000005,9811.0,38276.0,12236.0,8218.0,6823.0,45471.0,58977.0
0820,08,20,100.0,2902.0,4124.0,1248.0,3546.0,10260.0,4278.0,3073.0,2615.0,15272.999999999998,17186.0
0830,08,30,100.0,2126.0,2674.0,856.0,2004.0,6107.0,2723.0,2378.0,2311.0,10627.0,8973.0
0840,08,40,100.0,1732.9999999999998,2619.0,836.9999999999999,1802.0,4844.0,2651.0,1988.0,1723.0,9003.0,7909.0
0910,09,10,100.0,1794.0000000000002,1791.0,467.0,1970.0,7647.0,1852.0,1045.0,839.0,8457.0,10876.0
0920,09,20,100.0,2409.0,2496.0,626.0,4406.0,10877.0,2012.0,1031.0,726.0,11371.0,18764.0
0930,09,30,100.0,1723.9999999999998,2059.0,560.0,1727.0,4743.0,1424.0,902.0,764.0,6736.0,8560.0
0940,09,40,100.0,706.0,964.0,319.0,755.0,2264.0,706.0,479.0,550.0,3351.0,4597.0
0950,09,50,100.0,883.0,935.0,310.0,869.9999999999999,3378.0,886.9999999999999,468.0,616.0,4132.0,5489.0
1010,10,10,100.0,3908.0,5032.0,1464.0,4534.0,12544.0,4123.0,2798.0,2897.0,18105.0,23575.0
1020,10,20,100.0,3972.9999999999995,4725.0,1266.0,3902.0000000000005,11218.0,3353.0,1923.0,1639.9999999999998,15538.999999999998,23760.0
1030,10,30,100.0,679.0,795.0,231.99999999999997,1007.0,2395.0,682.0,492.0,492.0,3218.0,4132.0
1040,10,40,100.0,534.0,789.0,206.0,521.0,1684.0,719.0,447.0,517.0,2760.0,2763.0
1110,11,10,100.0,2783.0,3504.9999999999995,936.9999999999999,2615.0,7602.0,2400.0,1581.0,1419.0,11147.0,15830.000000000002
1120,11,20,100.0,2032.9999999999998,2478.0,657.0,1973.9999999999998,6271.0,1662.0,911.9999999999999,756.0,8213.0,11860.0
1130,11,30,100.0,2855.0,3228.0,851.0,4999.0,12961.000000000002,3127.0,2063.0,1605.9999999999998,14994.0,22694.0
1140,11,40,100.0,2885.0,2843.0,760.0,3675.0,11841.0,2588.0,1565.0,1370.0,13597.0,19233.0
1150,11,50,100.0,1129.0,1108.0,290.0,1328.0,3901.0,739.0,394.0,328.0,4592.0,6329.0
1210,12,10,100.0,2571.0,3261.0,1049.0,3452.0000000000005,10315.0,3694.0,2657.0,2214.0,14013.0,17786.0
1220,12,20,100.0,2252.0,3005.0,947.0000000000001,3070.0,8419.0,3364.0,2485.0,2231.0,12341.0,15663.999999999998
1240,12,40,100.0,828.9999999999999,1430.0,488.99999999999994,883.0,2349.0,1360.0,1129.0,1208.0,5100.0,4581.0
1250,12,50,100.0,1272.0,1590.0,459.0,1504.0,4506.0,1755.9999999999998,1297.0,1232.0,6500.0,7722.0
1260,12,60,100.0,2608.0,4384.0,1445.0,2943.0,7226.000000000001,3470.0000000000005,2420.0,2003.0,13100.0,14063.999999999998
