id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
01100101,01,10,01,01,3680,140,225,31,476,1316,396,399,697,1790,1660,100.0,3.804347826086957,6.114130434782608,0.842391304347826,12.934782608695652,35.76086956521739,10.760869565217392,10.842391304347826,18.940217391304348,48.641304347826086,45.108695652173914
01100102,01,10,01,02,2040,93,125,34,190,804,254,273,267,928,1118,100.0,4.5588235294117645,6.127450980392156,1.6666666666666667,9.313725490196079,39.411764705882355,12.450980392156863,13.382352941176471,13.088235294117649,45.490196078431374,54.80392156862746
01100103,01,10,01,03,5720,299,331,102,682,1892,629,710,1075,2691,2225,100.0,5.227272727272727,5.786713286713287,1.7832167832167831,11.923076923076923,33.07692307692307,10.996503496503497,12.412587412587413,18.793706293706293,47.04545454545455,38.8986013986014
01100104,01,10,01,04,4997,257,385,128,744,1872,610,567,434,2321,2052,100.0,5.143085851510906,7.704622773664198,2.5615369221532918,14.88893336001601,37.4624774864919,12.207324394636782,11.346808084850911,8.685211126676005,46.44786872123274,41.06463878326996
01100205,01,10,02,05,2960,120,159,60,386,1111,343,336,445,1404,1533,100.0,4.054054054054054,5.371621621621622,2.027027027027027,13.04054054054054,37.53378378378379,11.587837837837837,11.351351351351353,15.033783783783782,47.43243243243243,51.79054054054054
01100206,01,10,02,06,1916,82,119,41,183,665,280,265,281,928,734,100.0,4.2797494780793315,6.210855949895616,2.1398747390396657,9.551148225469728,34.707724425887264,14.613778705636744,13.830897703549061,14.665970772442588,48.43423799582464,38.30897703549061
01100207,01,10,02,07,8806,487,539,127,769,3252,996,1034,1602,4360,3343,100.0,5.530320236202589,6.120826709062003,1.4421985010220304,8.732682262094027,36.92936634113105,11.310470133999546,11.74199409493527,18.192141721553487,49.511696570520094,37.96275266863502
01100308,01,10,03,08,7446,426,471,126,693,3157,1106,761,706,3600,2652,100.0,5.72119258662369,6.325543916196616,1.6921837228041903,9.307010475423045,42.39860327692721,14.853612677947892,10.220252484555466,9.48160085952189,48.348106365834006,35.61643835616438
01100309,01,10,03,09,12575,658,878,344,1272,4474,2077,1708,1164,6135,3632,100.0,5.2326043737574555,6.9821073558648115,2.73558648111332,10.11530815109344,35.57852882703777,16.5168986083499,13.582504970178928,9.256461232604373,48.78727634194831,28.882703777335983
01100310,01,10,03,10,10190,481,608,171,1080,4028,1201,1111,1510,4847,3897,100.0,4.720314033366045,5.966633954857704,1.6781157998037293,10.598626104023552,39.52894995093229,11.786064769381747,10.902845927379785,14.81844946025515,47.566241413150145,38.243375858684985
01100311,01,10,03,11,9720,481,718,195,1242,2875,953,978,2278,5047,3453,100.0,4.948559670781893,7.386831275720164,2.006172839506173,12.777777777777777,29.578189300411523,9.804526748971194,10.061728395061728,23.43621399176955,51.92386831275721,35.52469135802469
01100312,01,10,03,12,10271,573,641,148,855,3929,1132,1087,1906,5059,3521,100.0,5.578814136890274,6.240872359069224,1.4409502482718333,8.324408528867686,38.253334631486716,11.021322169214292,10.583195404537046,18.557102521662934,49.255184500048685,34.28098529841301
01100313,01,10,03,13,11420,590,703,181,1506,4126,1337,1265,1712,5600,4061,100.0,5.166374781085814,6.155866900175131,1.584938704028021,13.18739054290718,36.12959719789842,11.707530647985989,11.07705779334501,14.99124343257443,49.036777583187394,35.56042031523643
01100414,01,10,04,14,5542,449,498,104,425,2846,620,340,260,2731,2516,100.0,8.101768314687838,8.985925658607002,1.8765788523998554,7.668711656441718,51.35330205701912,11.187297004691448,6.134969325153374,4.691447130999639,49.278238902923135,45.39877300613497
