id,district_id,forecast_area_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
0110,01,10,100.0,18043.0,2148.0,810.0,2670.0,1199.0,1659.0,2361.0,1264.0,949.0,372.0,1922.0,1867.0000000000002,313.0,572.0,10787.0,4475.0,3374.0,442.0,14218.0,3938.0000000000005,1032.0,6301.0,631.0,1813.0,2184.0,2923.0,2001.0000000000002
0120,01,20,100.0,13294.999999999998,1211.0,728.0,1484.0,568.0,816.0,2983.0,1495.0,921.0000000000001,592.0,877.9999999999999,2775.0,528.0,894.0,5130.0,1784.0,1948.0,225.0,16562.0,6326.0,819.0,6656.999999999999,1638.0,1639.0,430.0,964.0,2675.0
0130,01,30,100.0,11242.0,662.0,802.0,1084.0,323.0,592.0,2492.0,2073.0,1070.0,520.0,533.0,3347.9999999999995,828.9999999999999,1029.0,3846.0,1311.0,1375.0,312.0,24939.0,13455.000000000002,344.0,8064.0,2323.0,1939.9999999999998,240.0,620.0,3765.0
0140,01,40,100.0,16681.0,1209.0,1075.0,1581.0,511.00000000000006,777.0,3720.0000000000005,3471.0,1274.0,656.0,815.0,3945.0000000000005,1038.0,1131.0,4298.0,1290.0,1748.9999999999998,200.0,25004.0,12338.0,529.0,8266.0,2085.0,1936.0,471.0,766.0,3726.0
0210,02,10,100.0,4514.0,378.0,349.0,567.0,209.0,265.0,921.0000000000001,654.0,247.00000000000003,183.0,289.0,917.0,334.0,220.00000000000003,2636.0,622.0,1315.0,84.0,15177.000000000002,9777.0,279.0,4093.0,1250.0,885.0,192.0,332.0,3188.0
0220,02,20,100.0,9682.0,1353.0,549.0,1657.0,586.0,853.9999999999999,1262.0,497.0,345.0,455.99999999999994,1050.0,1252.0,227.99999999999997,317.0,1823.9999999999998,619.0,694.0,80.0,8443.0,4643.0,328.0,2580.0,802.9999999999999,584.0,126.0,1517.0,1743.0
0230,02,30,100.0,6321.0,869.9999999999999,343.0,1099.0,418.0,615.0,683.0,433.0,166.0,131.0,801.0,617.0,158.0,157.0,980.0000000000001,274.0,409.0,47.0,10901.0,8459.0,231.99999999999997,1542.0,341.0,385.0,51.0,819.9999999999999,1925.0
0240,02,40,100.0,6197.0,640.0,240.0,917.0,313.0,595.0,927.9999999999999,498.00000000000006,330.0,150.0,492.0,993.0,212.0,227.0,3181.0,1245.0,960.0,227.99999999999997,5131.0,1181.0,274.0,2268.0,141.0,1005.0000000000001,2005.9999999999998,660.0,792.0
0250,02,50,100.0,13521.0,1818.0,524.0,2414.0,730.0,1469.0,1682.9999999999998,592.0,625.0,242.0,1382.0,1373.0,362.0,403.0,4043.0,1612.0,1266.0,278.0,5847.0,1418.0,326.0,2577.0,159.0,1006.0,1316.0,1660.0000000000002,774.0
0310,03,10,100.0,906.0,24.0,15.0,27.0,34.0,28.999999999999996,411.00000000000006,119.0,47.0,22.0,34.0,188.0,50.0,47.0,1198.0,315.0,351.0,43.0,1950.0,324.0,92.0,872.0000000000001,32.0,399.0,190.0,19.0,70.0
0320,03,20,100.0,3002.0,210.0,154.0,272.0,149.0,128.0,874.0,254.0,290.0,85.0,141.0,442.0,93.0,130.0,2059.0,680.0,566.0,213.0,2569.0,594.0,183.0,984.0,72.0,407.0,178.0,362.0,260.0
0330,03,30,100.0,1793.0,67.0,68.0,111.00000000000001,93.0,61.0,535.0,175.0,269.0,52.0,74.0,399.0,85.0,162.0,1730.9999999999998,463.99999999999994,493.0,224.00000000000003,2449.0,337.0,123.0,986.9999999999999,60.0,503.0,191.0,81.0,153.0
0340,03,40,100.0,7234.999999999999,629.0,262.0,898.0,401.99999999999994,445.0,1798.0,487.0,401.99999999999994,186.0,536.0,902.0,158.0,239.0,3851.0,1325.0,1301.0,259.0,5265.0,1257.0,364.0,1867.0000000000002,188.0,627.0,352.0,529.0,703.0
0350,03,50,100.0,4556.0,351.0,174.0,653.0,225.0,270.0,963.0000000000001,412.0,317.0,130.0,327.0,721.0,151.0,240.0,2804.0,1050.0,905.0000000000001,173.0,3565.9999999999995,533.0,222.00000000000003,1433.0,55.00000000000001,678.0,536.0,287.0,270.0
0360,03,60,100.0,13597.999999999998,1732.9999999999998,529.0,2264.0,835.0,1261.0,1894.0000000000002,664.0,758.0,276.0,1390.0,1167.0,186.0,340.0,5295.0,1951.0000000000002,1864.9999999999998,229.0,7073.0,1466.0,432.0,3057.0,200.99999999999997,1296.0,1185.0,1757.9999999999998,664.0
0370,03,70,100.0,8656.0,1250.0,360.0,1418.0,734.0,786.0,940.0,302.0,342.0,137.0,1068.0,535.0,87.0,150.0,2883.0,1142.0,921.0000000000001,113.99999999999999,2738.0,702.0,215.0,1086.0,106.0,336.0,520.0,1589.0,360.0
0410,04,10,100.0,2805.0,43.0,75.0,153.0,37.0,44.0,1552.0,301.0,238.0,122.0,41.0,934.0,126.0,273.0,1368.0,413.99999999999994,469.00000000000006,136.0,4302.0,1558.0,318.0,1617.0000000000002,318.0,507.0,143.0,41.0,667.0
0420,04,20,100.0,3831.0,254.0,172.0,426.0,241.0,202.99999999999997,1013.0000000000001,241.0,311.0,152.0,317.0,778.0,133.0,296.0,2510.0,646.0,1202.0,96.0,3856.0,1081.0,535.0,1385.0,135.0,403.0,153.0,423.00000000000006,715.0
