id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
011001,01,10,01,16437,789,1066,295,2092,5884,1889,1949,2473,7730,7055,100.0,4.800146012045993,6.485368376224372,1.7947313986737239,12.727383342459087,35.79728660947862,11.492364786761575,11.85739490174606,15.045324572610575,47.02804648050131,42.92145768692584
011002,01,10,02,13682,689,817,228,1338,5028,1619,1635,2328,6692,5610,100.0,5.03581347756176,5.971349217950592,1.6664230375676072,9.77927203625201,36.74901330214881,11.83306534132437,11.950007308872971,17.015056278321882,48.910977927203625,41.00277737172928
011003,01,10,03,61622,3209,4019,1165,6648,22589,7806,6910,9276,30288,21216,100.0,5.20755574307877,6.522021356009218,1.890558566745643,10.788354808347668,36.657362630229464,12.66755379572231,11.213527636233813,15.053065463633116,49.151277141280715,34.4292622764597
011004,01,10,04,32571,1975,2697,860,2894,13386,5247,3378,2134,16137,10850,100.0,6.0636762764422345,8.280372110159345,2.6403856191090234,8.88520462988548,41.09790918301557,16.109422492401215,10.37118909459335,6.551840594393786,49.544072948328264,33.31184182248012
012005,01,20,05,46959,2295,3035,985,6226,17444,5187,5609,6178,22294,16515,100.0,4.887242062224494,6.463084818671608,2.0975744798654143,13.258374326540173,37.14729870738304,11.045805915798889,11.944462190421431,13.156157499094956,47.47545731382696,35.16897719287038
012006,01,20,06,43105,2370,2977,915,5381,16285,4750,4710,5717,20768,15473,100.0,5.49820206472567,6.906391369910684,2.1227235819510497,12.483470595058579,37.77983992576267,11.019603294281406,10.926806634961142,13.262962533348798,48.18002551908131,35.8960677415613
013007,01,30,07,38913,2318,3631,1207,5420,13554,4669,4033,4081,18582,16593,100.0,5.956878164109681,9.331071878292601,3.101791175185671,13.92850718268959,34.83154729781821,11.998560892246807,10.364145658263306,10.487497751394136,47.752679053272686,42.641276694163906
013008,01,30,08,40336,2418,3929,1294,5750,12790,4824,4265,5066,19859,14672,100.0,5.99464498214994,9.740678302261008,3.208052360174534,14.255255850852835,31.708647362157873,11.959539865132884,10.573681078936929,12.559500198333994,49.23393494644982,36.374454581515266
014009,01,40,09,46422,2463,3105,989,5495,16019,5139,5703,7509,22912,15518,100.0,5.305674033863254,6.688639007367196,2.1304553875317738,11.837060014648229,34.50734565507733,11.07018224117875,12.285123432855112,16.17552022747835,49.35590883632761,33.42811597949248
014010,01,40,10,57087,3036,4174,1440,8240,21766,6387,5966,6078,27102,24907,100.0,5.318198539071943,7.311647135074535,2.5224657102317516,14.43410934188169,38.12776989507243,11.188186452257082,10.450715574474048,10.646907351936518,47.474906721320096,43.62989822551544
021001,02,10,01,41327,2271,3755,1432,5253,13106,5444,4921,5145,20459,15623,100.0,5.495196844677813,9.086069639702858,3.465047063662981,12.710818593171535,31.712923754446248,13.172986183366806,11.907469692936822,12.44948822803494,49.505166114162655,37.80337309749074
022002,02,20,02,64784,3410,4724,1487,6299,22877,8977,8956,8054,32116,17824,100.0,5.263645344529514,7.29192393183502,2.2953198320572983,9.723079772783404,35.31273153865152,13.856816497900718,13.82440108668807,12.432081995554457,49.57396888120524,27.512966164485057
023003,02,30,03,19743,861,1453,521,1973,6520,3111,2814,2490,9495,6697,100.0,4.361039355721015,7.3595704806766955,2.6389099934153877,9.99341538773236,33.02436306539027,15.757483665096489,14.253153016258926,12.612065035708858,48.0929949855645,33.920883351061136
023004,02,30,04,26362,1211,1773,552,2607,10139,4082,3230,2768,12619,8781,100.0,4.593733404142326,6.725589864198467,2.093923071087171,9.889234504210606,38.460663075639175,15.484409377133753,12.252484636977467,10.499962066611031,47.86814353994386,33.309308853652986
024005,02,40,05,25941,1503,1905,529,2175,10001,3020,2649,4159,13152,6315,100.0,5.793916965421533,7.343587371342662,2.0392428973439727,8.384410778304614,38.55286997417216,11.641802551944798,10.21163409274893,16.03253536872133,50.699664623568864,24.34370301838788
024006,02,40,06,26824,1407,1696,489,3348,10506,3020,2577,3781,13035,8919,100.0,5.245302713987473,6.3226960930509986,1.8229943334327467,12.48135997614077,39.16641813301521,11.258574410975246,9.607068297047421,14.095586042350133,48.594542201014015,33.25007456009544
