id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
01300730,01,30,07,30,8068,5877,4102,2191,1911,3966,100.0,72.84333168071393,50.8428358948934,27.15666831928607,23.686167575607335,49.157164105106595
01300731,01,30,07,31,8975,5582,5229,3393,1836,3746,100.0,62.1949860724234,58.261838440111426,37.8050139275766,20.45682451253482,41.73816155988858
01300732,01,30,07,32,10178,6450,5975,3728,2247,4203,100.0,63.37197877775594,58.70505010807624,36.62802122224406,22.07702888583219,41.29494989192376
01300733,01,30,07,33,11692,7435,7014,4257,2757,4678,100.0,63.59048922340062,59.98973657201505,36.40951077659938,23.580225795415668,40.01026342798495
01300834,01,30,08,34,14376,9676,9830,4700,5130,4546,100.0,67.30662214802449,68.37785197551474,32.69337785197551,35.68447412353923,31.622148024485252
01300835,01,30,08,35,10972,6818,7254,4154,3100,3718,100.0,62.13999270871309,66.11374407582939,37.86000729128691,28.253736784542472,33.88625592417062
01300836,01,30,08,36,14988,10034,8580,4954,3626,6408,100.0,66.94689084601015,57.245796637309844,33.05310915398986,24.19268748331999,42.75420336269015
01400937,01,40,09,37,10940,5824,7212,5116,2096,3728,100.0,53.235831809872025,65.92321755027423,46.76416819012797,19.159049360146252,34.076782449725776
01400938,01,40,09,38,9703,5310,6252,4393,1859,3451,100.0,54.72534267752241,64.43368030506029,45.27465732247759,19.15902298258271,35.56631969493971
01400939,01,40,09,39,6122,3497,3599,2625,974,2523,100.0,57.1218556027442,58.78797778503757,42.878144397255795,15.909833387781772,41.21202221496243
01400940,01,40,09,40,7088,2968,5726,4120,1606,1362,100.0,41.87358916478555,80.7844243792325,58.12641083521445,22.658013544018058,19.215575620767495
01400941,01,40,09,41,3879,1908,2767,1971,796,1112,100.0,49.187935034802784,71.33281773653003,50.81206496519721,20.520752771332816,28.667182263469964
01400942,01,40,09,42,8690,4900,5348,3790,1558,3342,100.0,56.386651323360184,61.54200230149597,43.613348676639816,17.928653624856157,38.45799769850402
01401043,01,40,10,43,7690,5239,4431,2451,1980,3259,100.0,68.12743823146944,57.62028608582575,31.87256176853056,25.74772431729519,42.379713914174246
01401044,01,40,10,44,10304,7209,5564,3095,2469,4740,100.0,69.96312111801242,53.99844720496895,30.036878881987576,23.961568322981368,46.00155279503105
01401045,01,40,10,45,5689,4216,3057,1473,1584,2632,100.0,74.10792757953946,53.73527860783969,25.892072420460536,27.843206187379156,46.264721392160304
01401046,01,40,10,46,8973,4720,5812,4253,1559,3161,100.0,52.602251198038566,64.77209405995765,47.39774880196144,17.37434525799621,35.22790594004235
01401047,01,40,10,47,8211,5822,3937,2389,1548,4274,100.0,70.90488369260748,47.94787480209475,29.095116307392523,18.85275849470223,52.052125197905255
01401048,01,40,10,48,9504,5946,5511,3558,1953,3993,100.0,62.563131313131315,57.986111111111114,37.436868686868685,20.549242424242426,42.01388888888889
01401049,01,40,10,49,6716,4160,3868,2556,1312,2848,100.0,61.94163192376414,57.59380583680762,38.05836807623585,19.53543776057177,42.40619416319238
02100101,02,10,01,01,7175,5356,3694,1819,1875,3481,100.0,74.64808362369338,51.484320557491294,25.351916376306622,26.132404181184672,48.51567944250871
02100102,02,10,01,02,8695,6228,5473,2467,3006,3222,100.0,71.62737205290397,62.94422081656125,28.372627947096028,34.57159286946521,37.05577918343876
02100103,02,10,01,03,5466,3496,3696,1970,1726,1770,100.0,63.95901939260885,67.61800219538968,36.04098060739114,31.577021587998537,32.38199780461032
02100104,02,10,01,04,5636,3905,3493,1731,1762,2143,100.0,69.28672817601137,61.97657913413769,30.71327182398865,31.26330731014904,38.02342086586231
02100105,02,10,01,05,9452,6782,6056,2670,3386,3396,100.0,71.75201015658061,64.071096064325,28.24798984341938,35.82310622090563,35.92890393567499
02100106,02,10,01,06,4903,3201,3292,1702,1590,1611,100.0,65.28655924943911,67.14256577605548,34.71344075056088,32.42912502549459,32.85743422394452
02200207,02,20,02,07,2574,1198,1820,1376,444,754,100.0,46.54234654234654,70.70707070707071,53.45765345765345,17.24941724941725,29.292929292929294
02200208,02,20,02,08,5767,2682,4057,3085,972,1710,100.0,46.505982313161084,70.34853476677648,53.494017686838916,16.854517079937576,29.65146523322351
02200209,02,20,02,09,10976,4731,8137,6245,1892,2839,100.0,43.103134110787174,74.13447521865889,56.89686588921283,17.237609329446062,25.865524781341108
02200210,02,20,02,10,12269,5622,8788,6647,2141,3481,100.0,45.82280544461651,71.62767951748309,54.17719455538349,17.4504849620996,28.372320482516912
02200211,02,20,02,11,14676,6434,10892,8242,2650,3784,100.0,43.84028345598255,74.21640774052875,56.15971654401745,18.05669119651131,25.783592259471245
02200212,02,20,02,12,8405,4271,6146,4134,2012,2259,100.0,50.814991076740036,73.12314098750744,49.185008923259964,23.938132064247473,26.876859012492567
02200213,02,20,02,13,10117,4705,7120,5412,1708,2997,100.0,46.50588119007611,70.37659385193238,53.49411880992388,16.8824750420085,29.62340614806761
02300314,02,30,03,14,7177,4302,4626,2875,1751,2551,100.0,59.94147972690539,64.4559007942037,40.05852027309461,24.3973805211091,35.54409920579629
02300315,02,30,03,15,8326,4779,5460,3547,1913,2866,100.0,57.39851068940668,65.57770838337737,42.60148931059332,22.976219072784048,34.42229161662263
02300316,02,30,03,16,4240,2176,2960,2064,896,1280,100.0,51.320754716981135,69.81132075471697,48.679245283018865,21.132075471698116,30.18867924528302
02300417,02,30,04,17,8149,4481,5384,3668,1716,2765,100.0,54.98834212786845,66.06945637501533,45.01165787213155,21.05779850288379,33.93054362498466
02300418,02,30,04,18,7645,3788,5239,3857,1382,2406,100.0,49.54872465663833,68.52844996729888,50.45127534336168,18.077174623937214,31.471550032701114
02300419,02,30,04,19,10568,5574,6958,4994,1964,3610,100.0,52.74413323239969,65.84027252081756,47.2558667676003,18.584405753217258,34.159727479182436
02400520,02,40,05,20,5919,2436,4445,3483,962,1474,100.0,41.15560060821085,75.09714478797093,58.844399391789146,16.252745396181787,24.90285521202906
02400521,02,40,05,21,8529,3538,6239,4991,1248,2290,100.0,41.48200257943487,73.15042795169421,58.51799742056512,14.63243053112909,26.84957204830578
02400522,02,40,05,22,11493,3997,8942,7496,1446,2551,100.0,34.777690768293745,77.8038806229879,65.22230923170625,12.58157139128165,22.196119377012096
02400623,02,40,06,23,13618,6986,9039,6632,2407,4579,100.0,51.29975033044501,66.3753855191658,48.700249669555,17.67513584961081,33.62461448083419
02400624,02,40,06,24,11917,4823,8334,7094,1240,3583,100.0,40.47159520013427,69.93370814802383,59.52840479986574,10.405303348158093,30.066291851976167
02400625,02,40,06,25,1289,925,532,364,168,757,100.0,71.7610550814585,41.27230411171451,28.238944918541502,13.033359193173002,58.72769588828549
02500726,02,50,07,26,9236,3741,6600,5495,1105,2636,100.0,40.504547423126894,71.4595062797748,59.495452576873106,11.964053702901689,28.540493720225207
02500727,02,50,07,27,6642,2685,4804,3957,847,1838,100.0,40.42457091237579,72.32761216501054,59.57542908762421,12.752183077386329,27.672387834989458
02500728,02,50,07,28,10110,3775,7479,6335,1144,2631,100.0,37.339268051434225,73.97626112759644,62.660731948565775,11.315529179030664,26.023738872403563
02500729,02,50,07,29,5448,2081,4108,3367,741,1340,100.0,38.197503671071956,75.40381791483112,61.802496328928044,13.601321585903085,24.59618208516887
02500830,02,50,08,30,4106,1852,2763,2254,509,1343,100.0,45.10472479298587,67.29176814417926,54.89527520701413,12.396492937165124,32.70823185582075
02500831,02,50,08,31,7905,3406,5494,4499,995,2411,100.0,43.08665401644529,69.50031625553447,56.913345983554706,12.586970271979759,30.49968374446553
02500832,02,50,08,32,9551,4540,6322,5011,1311,3229,100.0,47.53428960318291,66.19202177782432,52.46571039681709,13.726311381007225,33.80797822217569
02500833,02,50,08,33,10303,4308,7064,5995,1069,3239,100.0,41.81306415607104,68.56255459574882,58.18693584392896,10.375618751819857,31.43744540425119
02500834,02,50,08,34,11444,4338,8518,7106,1412,2926,100.0,37.906326459279974,74.43201677735057,62.093673540720026,12.338343236630548,25.56798322264942
02500835,02,50,08,35,8730,4155,5617,4575,1042,3113,100.0,47.59450171821305,64.3413516609393,52.40549828178695,11.935853379152348,35.65864833906071
02500836,02,50,08,36,4998,1344,4338,3654,684,660,100.0,26.89075630252101,86.79471788715486,73.10924369747899,13.685474189675869,13.205282112845138
03100101,03,10,01,01,4641,923,4049,3718,331,592,100.0,19.88795518207283,87.24412842059901,80.11204481792717,7.1320836026718375,12.75587157940099
03100102,03,10,01,02,3407,1204,2465,2203,262,942,100.0,35.33900792486058,72.35104197240975,64.66099207513942,7.690049897270327,27.648958027590254
03100103,03,10,01,03,9683,2694,7466,6989,477,2217,100.0,27.821956005370236,77.10420324279666,72.17804399462976,4.926159248166891,22.895796757203346
03200204,03,20,02,04,2455,556,1990,1899,91,465,100.0,22.64765784114053,81.05906313645622,77.35234215885947,3.706720977596741,18.94093686354379
03200205,03,20,02,05,8931,1848,7794,7083,711,1137,100.0,20.69197178367484,87.26906281491435,79.30802821632516,7.961034598589184,12.730937185085656
03200206,03,20,02,06,6827,1760,5585,5067,518,1242,100.0,25.77999121136663,81.8075289292515,74.22000878863336,7.5875201406181345,18.192471070748496
03200207,03,20,02,07,11581,2471,10038,9110,928,1543,100.0,21.33667213539418,86.67645281063811,78.66332786460582,8.013124946032296,13.323547189361888
03200308,03,20,03,08,5305,873,4881,4432,449,424,100.0,16.45617342130066,92.00754005655043,83.54382657869934,8.463713477851083,7.9924599434495756
03200309,03,20,03,09,5455,1075,4832,4380,452,623,100.0,19.706691109074242,88.57928505957837,80.29330889092576,8.285976168652612,11.420714940421632
03200310,03,20,03,10,8116,1526,7369,6590,779,747,100.0,18.802365697387877,90.7959586002957,81.19763430261212,9.598324297683588,9.204041399704288
03300411,03,30,04,11,11827,3010,9807,8817,990,2020,100.0,25.450240974042444,82.92043628984527,74.54975902595756,8.370677263887714,17.07956371015473
03300412,03,30,04,12,5229,646,4912,4583,329,317,100.0,12.35417861923886,93.93765538343851,87.64582138076113,6.291834002677376,6.062344616561484
03300413,03,30,04,13,3140,311,3001,2829,172,139,100.0,9.904458598726116,95.5732484076433,90.09554140127388,5.477707006369427,4.426751592356688
03300514,03,30,05,14,6892,796,6412,6096,316,480,100.0,11.54962275101567,93.0354033662217,88.45037724898432,4.585026117237376,6.964596633778293
03300515,03,30,05,15,52,6,46,46,0,6,100.0,11.538461538461538,88.46153846153845,88.46153846153845,0.0,11.538461538461538
03300516,03,30,05,16,8859,2657,6864,6202,662,1995,100.0,29.992098430974153,77.48052827632915,70.00790156902585,7.4726267073033075,22.519471723670843
03300517,03,30,05,17,1100,65,1063,1035,28,37,100.0,5.909090909090909,96.63636363636363,94.0909090909091,2.5454545454545454,3.3636363636363638
03400618,03,40,06,18,4794,1131,4362,3663,699,432,100.0,23.591989987484354,90.98873591989988,76.40801001251565,14.580725907384231,9.011264080100124
03400619,03,40,06,19,10607,2409,9290,8198,1092,1317,100.0,22.711416988780993,87.58367116055436,77.288583011219,10.295088149335346,12.416328839445649
03400620,03,40,06,20,3545,786,3124,2759,365,421,100.0,22.172073342736248,88.12411847672779,77.82792665726375,10.296191819464035,11.875881523272215
03400721,03,40,07,21,11927,3042,10140,8885,1255,1787,100.0,25.505156367904753,85.01718789301584,74.49484363209524,10.522344260920601,14.982812106984152
03400722,03,40,07,22,3902,912,3313,2990,323,589,100.0,23.37262942080984,84.90517683239365,76.62737057919016,8.277806253203487,15.094823167606355
03400723,03,40,07,23,7336,1990,6101,5346,755,1235,100.0,27.12649945474373,83.16521264994547,72.87350054525628,10.291712104689205,16.834787350054526
03400724,03,40,07,24,8210,1632,7186,6578,608,1024,100.0,19.878197320341048,87.52740560292327,80.12180267965896,7.405602923264312,12.472594397076737
03400725,03,40,07,25,7523,1175,6827,6348,479,696,100.0,15.618769108068589,90.74837166024193,84.38123089193141,6.367140768310514,9.251628339758074
03400826,03,40,08,26,7143,1827,5826,5316,510,1317,100.0,25.577488450230994,81.56236875262495,74.422511549769,7.139857202855943,18.43763124737505
03400827,03,40,08,27,9651,2654,7899,6997,902,1752,100.0,27.49974095948606,81.84644078333851,72.50025904051394,9.346181742824577,18.153559216661485
03400828,03,40,08,28,4852,1410,3842,3442,400,1010,100.0,29.06018136850783,79.1838417147568,70.93981863149217,8.244023083264633,20.8161582852432
03400829,03,40,08,29,6071,1553,4975,4518,457,1096,100.0,25.58062922088618,81.94696096195025,74.41937077911382,7.527590182836436,18.053039038049747
03400830,03,40,08,30,9336,1897,8114,7439,675,1222,100.0,20.31919451585261,86.91088260497001,79.68080548414738,7.230077120822623,13.089117395029993
03400831,03,40,08,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
03500932,03,50,09,32,6586,2138,4830,4448,382,1756,100.0,32.46279987853021,73.33738232614637,67.53720012146978,5.800182204676587,26.662617673853628
03500933,03,50,09,33,7584,1639,6478,5945,533,1106,100.0,21.611286919831223,85.41666666666666,78.38871308016878,7.0279535864978895,14.583333333333334
03500934,03,50,09,34,10294,3255,8020,7039,981,2274,100.0,31.620361375558577,77.90946182242082,68.37963862444141,9.529823197979406,22.090538177579173
03500935,03,50,09,35,6779,2079,5333,4700,633,1446,100.0,30.66824015341496,78.66942026847617,69.33175984658504,9.337660421891135,21.330579731523823
03500936,03,50,09,36,9961,2521,8280,7440,840,1681,100.0,25.308703945387006,83.12418431884349,74.69129605461299,8.432888264230499,16.87581568115651
03501037,03,50,10,37,8508,1999,7072,6509,563,1436,100.0,23.49553361542078,83.12176774800189,76.50446638457922,6.61730136342266,16.878232251998117
03501038,03,50,10,38,7251,1365,6288,5886,402,963,100.0,18.82498965659909,86.71907323127844,81.17501034340091,5.544062887877534,13.280926768721555
03601139,03,60,11,39,3824,1486,2811,2338,473,1013,100.0,38.85983263598327,73.50941422594143,61.14016736401674,12.369246861924687,26.490585774058577
03601140,03,60,11,40,5957,2081,4505,3876,629,1452,100.0,34.93369145543059,75.62531475574954,65.06630854456942,10.559006211180124,24.374685244250465
03601141,03,60,11,41,6842,2674,4963,4168,795,1879,100.0,39.08213972522655,72.53726980415082,60.91786027477346,11.619409529377375,27.462730195849165
03601142,03,60,11,42,10920,4275,7951,6645,1306,2969,100.0,39.14835164835165,72.81135531135531,60.85164835164834,11.95970695970696,27.188644688644686
03601243,03,60,12,43,6917,2237,5461,4680,781,1456,100.0,32.340610091079945,78.95041202833598,67.65938990892005,11.291022119415931,21.049587971664018
03601244,03,60,12,44,7629,2313,6106,5316,790,1523,100.0,30.31852143138026,80.03670205793682,69.68147856861974,10.35522348931708,19.96329794206318
03601245,03,60,12,45,13507,4558,10310,8949,1361,3197,100.0,33.74546531428149,76.33079144147479,66.25453468571851,10.076256755756274,23.66920855852521
03601346,03,60,13,46,5931,2330,4304,3601,703,1627,100.0,39.2851121227449,72.56786376664981,60.714887877255094,11.852975889394706,27.432136233350196
03601347,03,60,13,47,9495,3324,7358,6171,1187,2137,100.0,35.00789889415482,77.49341758820432,64.99210110584518,12.501316482359137,22.50658241179568
03601348,03,60,13,48,7523,2722,5697,4801,896,1826,100.0,36.18237405290443,75.72776817758873,63.81762594709557,11.910142230493154,24.27223182241127
03601449,03,60,14,49,9934,2293,8443,7641,802,1491,100.0,23.082343466881415,84.99094020535534,76.91765653311859,8.073283672236762,15.009059794644655
03601450,03,60,14,50,5091,2987,2432,2104,328,2659,100.0,58.67216656845413,47.770575525437046,41.32783343154586,6.442742093891181,52.22942447456296
03601451,03,60,14,51,6437,2238,4844,4199,645,1593,100.0,34.76774895137487,75.25244679198384,65.23225104862513,10.020195743358707,24.747553208016157
03601452,03,60,14,52,4713,2009,3282,2704,578,1431,100.0,42.62677699978782,69.63717377466581,57.37322300021218,12.263950774453638,30.36282622533418
03601453,03,60,14,53,3279,1181,2572,2098,474,707,100.0,36.017078377554135,78.4385483379079,63.982921622445865,14.45562671546203,21.5614516620921
03701554,03,70,15,54,11421,4702,8259,6719,1540,3162,100.0,41.16977497592155,72.31415812976097,58.83022502407845,13.483933105682514,27.68584187023903
03701555,03,70,15,55,7298,2638,5549,4660,889,1749,100.0,36.14688955878323,76.03453000822144,63.85311044121678,12.181419567004658,23.96546999177857
03701556,03,70,15,56,8577,3577,6107,5000,1107,2470,100.0,41.704558703509385,71.20205199953364,58.295441296490615,12.906610703043023,28.797948000466363
03701657,03,70,16,57,3209,1130,2451,2079,372,758,100.0,35.21346213773761,76.37893424742911,64.78653786226238,11.592396385166719,23.621065752570892
03701658,03,70,16,58,8254,2936,6254,5318,936,2000,100.0,35.570632420644536,75.76932396413861,64.42936757935547,11.339956384783136,24.2306760358614
03701659,03,70,16,59,9425,3627,7019,5798,1221,2406,100.0,38.48275862068966,74.47214854111405,61.51724137931035,12.954907161803714,25.52785145888594
03701660,03,70,16,60,12764,3924,10298,8840,1458,2466,100.0,30.742713882795364,80.68003760576622,69.25728611720464,11.422751488561579,19.319962394233784
04100101,04,10,01,01,11608,6243,7741,5365,2376,3867,100.0,53.78187456926258,66.6867677463818,46.21812543073742,20.468642315644384,33.313232253618196
04100102,04,10,01,02,7812,4584,5477,3228,2249,2335,100.0,58.67895545314901,70.1100870455709,41.321044546851,28.78904249871992,29.889912954429082
04200203,04,20,02,03,1482,439,1236,1043,193,246,100.0,29.622132253711204,83.40080971659918,70.3778677462888,13.022941970310391,16.599190283400812
04200204,04,20,02,04,3147,1302,2228,1845,383,919,100.0,41.372735938989514,70.79758500158881,58.627264061010486,12.170320940578328,29.202414998411186
04200205,04,20,02,05,2493,848,1969,1645,324,524,100.0,34.015242679502606,78.98114721219414,65.9847573204974,12.996389891696749,21.018852787805855
04200206,04,20,02,06,2874,859,2424,2015,409,450,100.0,29.888656924147526,84.34237995824635,70.11134307585247,14.231036882393877,15.657620041753653
04200207,04,20,02,07,2998,1101,2218,1897,321,780,100.0,36.724482988659105,73.98265510340227,63.275517011340895,10.707138092061374,26.017344896597734
04200308,04,20,03,08,6193,2311,4729,3882,847,1464,100.0,37.31632488293234,76.36040691102858,62.68367511706766,13.676731793960922,23.63959308897142
04200309,04,20,03,09,6829,2082,5756,4747,1009,1073,100.0,30.487626299604624,84.2875970127398,69.51237370039537,14.775223312344412,15.712402987260212
04200310,04,20,03,10,7576,2848,5987,4728,1259,1589,100.0,37.59239704329461,79.02587117212249,62.40760295670539,16.618268215417107,20.974128827877507
04200311,04,20,03,11,7422,3133,5511,4289,1222,1911,100.0,42.212341686876854,74.25222312045271,57.787658313123146,16.46456480732956,25.747776879547292
04300412,04,30,04,12,4499,2679,2493,1820,673,2006,100.0,59.54656590353412,55.41231384752167,40.45343409646588,14.95887975105579,44.58768615247833
04300413,04,30,04,13,10005,4843,7500,5162,2338,2505,100.0,48.40579710144928,74.96251874062968,51.59420289855072,23.36831584207896,25.037481259370313
04300414,04,30,04,14,10554,4253,8064,6301,1763,2490,100.0,40.29751752889899,76.4070494599204,59.70248247110101,16.704566988819405,23.592950540079592
04300415,04,30,04,15,6311,2542,4835,3769,1066,1476,100.0,40.27887814926319,76.61226430042782,59.721121850736814,16.891142449691017,23.387735699572175
04300416,04,30,04,16,11791,5036,8765,6755,2010,3026,100.0,42.71054193876685,74.33635823933508,57.28945806123315,17.046900178101943,25.663641760664913
04300517,04,30,05,17,9556,4771,6598,4785,1813,2958,100.0,49.926747593135204,69.04562578484722,50.073252406864796,18.972373377982418,30.954374215152786
04300518,04,30,05,18,6039,3049,4201,2990,1211,1838,100.0,50.488491472098026,69.56449743334989,49.511508527901974,20.052988905447922,30.435502566650108
04300619,04,30,06,19,9014,4372,6401,4642,1759,2613,100.0,48.502329709341026,71.01175948524518,51.497670290658974,19.514089194586198,28.988240514754825
04300620,04,30,06,20,4066,2604,2421,1462,959,1645,100.0,64.04328578455485,59.542547958681745,35.95671421544516,23.585833743236595,40.45745204131825
04300621,04,30,06,21,10743,5358,7642,5385,2257,3101,100.0,49.87433677743647,71.13469235781439,50.12566322256353,21.009029135250863,28.865307642185613
04300622,04,30,06,22,5281,3155,3473,2126,1347,1808,100.0,59.74247301647415,65.76405983715206,40.25752698352585,25.506532853626208,34.235940162847946
04300623,04,30,06,23,12148,6885,7723,5263,2460,4425,100.0,56.6759960487323,63.57425090549885,43.3240039512677,20.250246954231148,36.42574909450115
04300624,04,30,06,24,9404,4442,6624,4962,1662,2780,100.0,47.23521905572097,70.4381114419396,52.76478094427903,17.67333049766057,29.5618885580604
04400725,04,40,07,25,74,54,33,20,13,41,100.0,72.97297297297297,44.5945945945946,27.027027027027028,17.56756756756757,55.4054054054054
04400726,04,40,07,26,5404,2418,4082,2986,1096,1322,100.0,44.74463360473723,75.53663952627683,55.255366395262776,20.281273131014064,24.463360473723167
04400727,04,40,07,27,8377,3683,6295,4694,1601,2082,100.0,43.965620150411844,75.14623373522741,56.034379849588156,19.111853885639253,24.85376626477259
04400728,04,40,07,28,3232,1290,2552,1942,610,680,100.0,39.913366336633665,78.96039603960396,60.08663366336634,18.873762376237625,21.03960396039604
04400729,04,40,07,29,2831,1137,2216,1694,522,615,100.0,40.162486753797246,78.27622748145532,59.837513246202754,18.438714235252558,21.723772518544685
04400830,04,40,08,30,8408,4075,5955,4333,1622,2453,100.0,48.465746907706944,70.82540437678402,51.534253092293056,19.29115128449096,29.17459562321599
04400831,04,40,08,31,1529,476,1295,1053,242,234,100.0,31.131458469587965,84.69587965990843,68.86854153041203,15.827338129496402,15.304120340091561
04400832,04,40,08,32,6999,1957,5938,5042,896,1061,100.0,27.96113730532933,84.84069152736106,72.03886269467067,12.801828832690385,15.15930847263895
04400833,04,40,08,33,3957,1523,3179,2434,745,778,100.0,38.488754106646454,80.33864038412939,61.511245893353546,18.827394490775838,19.66135961587061
04400834,04,40,08,34,3443,1171,2831,2272,559,612,100.0,34.011036886436244,82.22480395004357,65.98896311356374,16.235840836479813,17.77519604995643
04400835,04,40,08,35,10235,2929,8658,7306,1352,1577,100.0,28.617489008304837,84.59208597948216,71.38251099169516,13.209574987787006,15.407914020517833
04500936,04,50,09,36,5643,2621,4092,3022,1070,1551,100.0,46.446925394293814,72.51461988304094,53.553074605706186,18.96154527733475,27.485380116959064
04500937,04,50,09,37,7609,3357,5582,4252,1330,2027,100.0,44.11880667630438,73.36049415166251,55.88119332369562,17.47930082796688,26.639505848337496
04500938,04,50,09,38,8372,4048,5954,4324,1630,2418,100.0,48.35164835164835,71.11801242236024,51.64835164835166,19.469660774008602,28.88198757763975
04500939,04,50,09,39,6782,3465,4814,3317,1497,1968,100.0,51.091123562370974,70.98201120613389,48.90887643762902,22.073134768504865,29.017988793866117
04501040,04,50,10,40,5868,2668,4351,3200,1151,1517,100.0,45.46693933197001,74.14792092706203,54.53306066803,19.61486025903204,25.85207907293797
04501041,04,50,10,41,5368,2518,3875,2850,1025,1493,100.0,46.907600596125185,72.18703427719821,53.092399403874815,19.0946348733234,27.812965722801785
