id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
010111,01,01,11,14592,761,988,308,2128,4493,2048,1751,2115,6664,5564,100.0,5.215186403508771,6.770833333333333,2.1107456140350878,14.583333333333334,30.790844298245613,14.035087719298245,11.999725877192983,14.494243421052634,45.66885964912281,38.13048245614035
010112,01,01,12,10646,495,568,155,1017,3134,1696,1395,2186,5203,3178,100.0,4.649633665226376,5.335337215855721,1.4559458951718955,9.552883712192372,29.43828668044336,15.930866052977644,13.103513056547058,20.533533721585574,48.87281608115725,29.851587450685702
010113,01,01,13,53149,2849,2953,767,5485,18639,7939,5256,9261,26202,13379,100.0,5.360401889028956,5.5560781952623755,1.443112758471467,10.320043650868312,35.069333383506745,14.937251876799188,9.88917947656588,17.424598769497074,49.29914015315434,25.17262789516266
010114,01,01,14,29349,2182,2268,440,2594,13676,4639,1865,1685,14513,7651,100.0,7.434665576339909,7.727690892364306,1.4991992912876078,8.838461276363759,46.5978397901121,15.806330709734572,6.35456063238952,5.741251831408225,49.44972571467512,26.06903131282156
010221,01,02,21,45485,2426,2876,936,6936,15375,6481,5122,5333,21595,13884,100.0,5.333626470264923,6.322963614378367,2.0578212597559635,15.24898318126855,33.802352423876,14.248653402220512,11.260855226997911,11.724744421237771,47.47719028251072,30.524348686380126
010222,01,02,22,37468,2186,2616,818,5624,11834,5214,3796,5380,18049,11068,100.0,5.834311946194086,6.981957937439949,2.183196327532828,15.010141987829615,31.58428525675243,13.915874879897514,10.131312052951852,14.35891961140173,48.17177324650368,29.539874025835378
010331,01,03,31,38460,2816,3406,1169,6192,12888,4910,3182,3897,18196,15026,100.0,7.321892875715029,8.855954238169526,3.0395215808632345,16.099843993759748,33.51014040561623,12.766510660426416,8.27353094123765,10.132605304212168,47.31149245969839,39.069162766510665
010332,01,03,32,37536,2743,3763,1113,5144,11614,4787,3413,4959,18184,12426,100.0,7.307651321398125,10.02504262574595,2.965153452685422,13.704177323103153,30.940963341858485,12.753090366581416,9.092604433077579,13.211317135549871,48.44416027280477,33.10421994884911
010441,01,04,41,45072,2400,2747,879,6393,13545,6403,5072,7633,22223,12497,100.0,5.324813631522897,6.094692935747249,1.9502129925452611,14.183972310969118,30.051916932907346,14.206159034433794,11.253106141285055,16.93512602058928,49.30555555555556,27.72674831380902
010442,01,04,42,56365,3437,4280,1442,9878,19511,7257,4805,5755,26344,22865,100.0,6.097755699458885,7.593364676661049,2.558325201809634,17.525059877583608,34.61545285194713,12.87501108844141,8.524793754989798,10.21023684910849,46.73822407522399,40.56595404949881
