district,forecast_area,district_region,planning_area,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
1,1,14,1,16720,100.0,6633.0,39.7,11919.0,71.3,10087.0,60.3,1832.0,11.0,4801.0,28.7
1,1,14,2,13423,100.0,5026.0,37.4,9954.0,74.2,8397.0,62.6,1557.0,11.6,3469.0,25.8
1,2,21,1,3577,100.0,1876.0,52.4,2294.0,64.1,1701.0,47.6,593.0,16.6,1283.0,35.9
1,2,21,2,6446,100.0,3801.0,59.0,3829.0,59.4,2645.0,41.0,1184.0,18.4,2617.0,40.6
1,2,21,3,252,100.0,180.0,71.4,124.0,49.2,72.0,28.6,52.0,20.6,128.0,50.8
1,2,21,4,18617,100.0,9065.0,48.7,12742.0,68.4,9552.0,51.3,3190.0,17.1,5875.0,31.6
1,2,21,5,5361,100.0,3097.0,57.8,3393.0,63.3,2264.0,42.2,1129.0,21.1,1968.0,36.7
1,2,21,6,11788,100.0,4222.0,35.8,9183.0,77.9,7566.0,64.2,1617.0,13.7,2605.0,22.1
1,2,22,1,11200,100.0,5572.0,49.8,7691.0,68.7,5628.0,50.3,2063.0,18.4,3509.0,31.3
1,2,22,2,1517,100.0,975.0,64.3,1017.0,67.0,542.0,35.7,475.0,31.3,500.0,33.0
1,2,22,3,7022,100.0,4102.0,58.4,4665.0,66.4,2920.0,41.6,1745.0,24.9,2357.0,33.6
1,2,22,4,5896,100.0,2397.0,40.7,4405.0,74.7,3499.0,59.3,906.0,15.4,1491.0,25.3
1,2,22,5,3296,100.0,1972.0,59.8,2273.0,69.0,1324.0,40.2,949.0,28.8,1023.0,31.0
1,2,22,6,3016,100.0,1198.0,39.7,2366.0,78.4,1818.0,60.3,548.0,18.2,650.0,21.6
1,2,22,7,5673,100.0,2497.0,44.0,3898.0,68.7,3176.0,56.0,722.0,12.7,1775.0,31.3
1,3,31,1,26804,100.0,16527.0,61.7,15882.0,59.3,10277.0,38.3,5605.0,20.9,10922.0,40.7
1,3,31,2,12061,100.0,7337.0,60.8,7374.0,61.1,4724.0,39.2,2650.0,22.0,4687.0,38.9
1,3,32,1,13275,100.0,8765.0,66.0,9244.0,69.6,4510.0,34.0,4734.0,35.7,4031.0,30.4
1,3,32,2,9766,100.0,5404.0,55.3,7155.0,73.3,4362.0,44.7,2793.0,28.6,2611.0,26.7
1,3,32,3,14478,100.0,9108.0,62.9,8783.0,60.7,5370.0,37.1,3413.0,23.6,5695.0,39.3
1,4,41,1,20653,100.0,9705.0,47.0,14427.0,69.9,10948.0,53.0,3479.0,16.8,6226.0,30.1
1,4,41,2,16322,100.0,6263.0,38.4,12561.0,77.0,10059.0,61.6,2502.0,15.3,3761.0,23.0
1,4,41,3,8575,100.0,4435.0,51.7,5489.0,64.0,4140.0,48.3,1349.0,15.7,3086.0,36.0
1,4,42,1,23791,100.0,16034.0,67.4,13531.0,56.9,7757.0,32.6,5774.0,24.3,10260.0,43.1
1,4,42,2,16719,100.0,9582.0,57.3,10021.0,59.9,7137.0,42.7,2884.0,17.2,6698.0,40.1
1,4,42,3,16534,100.0,9602.0,58.1,10064.0,60.9,6932.0,41.9,3132.0,18.9,6470.0,39.1
2,1,1,1,6291,100.0,4406.0,70.0,3655.0,58.1,1885.0,30.0,1770.0,28.1,2636.0,41.9
2,1,1,2,13323,100.0,8967.0,67.3,9009.0,67.6,4356.0,32.7,4653.0,34.9,4314.0,32.4
2,1,1,3,15477,100.0,10704.0,69.2,10024.0,64.8,4773.0,30.8,5251.0,33.9,5453.0,35.2
2,1,1,4,5068,100.0,3271.0,64.5,3419.0,67.5,1797.0,35.5,1622.0,32.0,1649.0,32.5
2,2,2,1,953,100.0,471.0,49.4,677.0,71.0,482.0,50.6,195.0,20.5,276.0,29.0
2,2,2,2,5939,100.0,2513.0,42.3,4299.0,72.4,3426.0,57.7,873.0,14.7,1640.0,27.6
2,2,2,3,10895,100.0,4137.0,38.0,8354.0,76.7,6758.0,62.0,1596.0,14.6,2541.0,23.3
2,2,2,4,12377,100.0,5091.0,41.1,9147.0,73.9,7286.0,58.9,1861.0,15.0,3230.0,26.1
2,2,2,5,14834,100.0,5795.0,39.1,11319.0,76.3,9039.0,60.9,2280.0,15.4,3515.0,23.7
2,2,2,6,18943,100.0,8472.0,44.7,13807.0,72.9,10471.0,55.3,3336.0,17.6,5136.0,27.1
2,3,3,1,9075,100.0,5651.0,62.3,5645.0,62.2,3424.0,37.7,2221.0,24.5,3430.0,37.8
2,3,3,2,13162,100.0,6963.0,52.9,8889.0,67.5,6199.0,47.1,2690.0,20.4,4273.0,32.5
2,3,4,1,15161,100.0,7205.0,47.5,10407.0,68.6,7956.0,52.5,2451.0,16.2,4754.0,31.4
2,3,4,2,11081,100.0,5445.0,49.1,7517.0,67.8,5636.0,50.9,1881.0,17.0,3564.0,32.2
2,4,5,1,5428,100.0,1345.0,24.8,4651.0,85.7,4083.0,75.2,568.0,10.5,777.0,14.3
2,4,5,2,7209,100.0,1884.0,26.1,6017.0,83.5,5325.0,73.9,692.0,9.6,1192.0,16.5
2,4,5,3,11003,100.0,2601.0,23.6,9271.0,84.3,8402.0,76.4,869.0,7.9,1732.0,15.7
2,4,7,1,12374,100.0,4483.0,36.2,9439.0,76.3,7891.0,63.8,1548.0,12.5,2935.0,23.7
2,4,7,2,10709,100.0,2506.0,23.4,9022.0,84.2,8203.0,76.6,819.0,7.6,1687.0,15.8
2,4,7,3,1165,100.0,788.0,67.6,479.0,41.1,377.0,32.4,102.0,8.8,686.0,58.9
2,5,6,1,8955,100.0,2579.0,28.8,7120.0,79.5,6376.0,71.2,744.0,8.3,1835.0,20.5
2,5,6,2,21272,100.0,5859.0,27.5,17177.0,80.7,15413.0,72.5,1764.0,8.3,4095.0,19.3
2,5,8,1,19214,100.0,6028.0,31.4,14800.0,77.0,13186.0,68.6,1614.0,8.4,4414.0,23.0
2,5,8,2,20487,100.0,5886.0,28.7,16148.0,78.8,14601.0,71.3,1547.0,7.6,4339.0,21.2
2,5,8,3,7142,100.0,2110.0,29.5,5668.0,79.4,5032.0,70.5,636.0,8.9,1474.0,20.6
2,5,8,4,4323,100.0,953.0,22.0,3776.0,87.3,3370.0,78.0,406.0,9.4,547.0,12.7
3,1,1,1,3971,100.0,463.0,11.7,3670.0,92.4,3508.0,88.3,162.0,4.1,301.0,7.6
3,1,1,2,11774,100.0,1594.0,13.5,10622.0,90.2,10180.0,86.5,442.0,3.8,1152.0,9.8
3,1,1,4,231,100.0,46.0,19.9,200.0,86.6,185.0,80.1,15.0,6.5,31.0,13.4
3,2,2,3,2086,100.0,91.0,4.4,2055.0,98.5,1995.0,95.6,60.0,2.9,31.0,1.5
3,2,2,9,14849,100.0,2094.0,14.1,13597.0,91.6,12755.0,85.9,842.0,5.7,1252.0,8.4
3,2,2,10,11157,100.0,1368.0,12.3,10389.0,93.1,9789.0,87.7,600.0,5.4,768.0,6.9
3,2,3,7,18157,100.0,2106.0,11.6,17331.0,95.5,16051.0,88.4,1280.0,7.0,826.0,4.5
3,3,4,5,11240,100.0,1591.0,14.2,10326.0,91.9,9649.0,85.8,677.0,6.0,914.0,8.1
3,3,4,6,8231,100.0,582.0,7.1,7962.0,96.7,7649.0,92.9,313.0,3.8,269.0,3.3
3,3,7,11,6825,100.0,379.0,5.6,6656.0,97.5,6446.0,94.4,210.0,3.1,169.0,2.5
3,3,7,15,7408,100.0,1212.0,16.4,6555.0,88.5,6196.0,83.6,359.0,4.8,853.0,11.5
3,3,7,16,1142,100.0,36.0,3.2,1120.0,98.1,1106.0,96.8,14.0,1.2,22.0,1.9
3,4,5,8,4597,100.0,887.0,19.3,4316.0,93.9,3710.0,80.7,606.0,13.2,281.0,6.1
3,4,5,12,9791,100.0,1300.0,13.3,9203.0,94.0,8491.0,86.7,712.0,7.3,588.0,6.0
3,4,5,13,3413,100.0,455.0,13.3,3189.0,93.4,2958.0,86.7,231.0,6.8,224.0,6.6
3,4,6,14,35544,100.0,4544.0,12.8,32961.0,92.7,31000.0,87.2,1961.0,5.5,2583.0,7.3
3,4,8,18,34281,100.0,4922.0,14.4,31057.0,90.6,29359.0,85.6,1698.0,5.0,3224.0,9.4
3,5,9,19,5451,100.0,938.0,17.2,4683.0,85.9,4513.0,82.8,170.0,3.1,768.0,14.1
3,5,9,20,7404,100.0,960.0,13.0,6831.0,92.3,6444.0,87.0,387.0,5.2,573.0,7.7
3,5,9,23,9227,100.0,1721.0,18.7,8059.0,87.3,7506.0,81.3,553.0,6.0,1168.0,12.7
3,5,9,24,5869,100.0,1206.0,20.5,4996.0,85.1,4663.0,79.5,333.0,5.7,873.0,14.9
3,5,9,25,9635,100.0,1543.0,16.0,8628.0,89.5,8092.0,84.0,536.0,5.6,1007.0,10.5
3,5,10,17,4244,100.0,781.0,18.4,3671.0,86.5,3463.0,81.6,208.0,4.9,573.0,13.5
3,5,10,21,6477,100.0,661.0,10.2,5998.0,92.6,5816.0,89.8,182.0,2.8,479.0,7.4
3,5,10,22,4536,100.0,285.0,6.3,4375.0,96.5,4251.0,93.7,124.0,2.7,161.0,3.5
3,6,11,26,15167,100.0,3962.0,26.1,12414.0,81.8,11205.0,73.9,1209.0,8.0,2753.0,18.2
3,6,11,31,10543,100.0,3346.0,31.7,8190.0,77.7,7197.0,68.3,993.0,9.4,2353.0,22.3
3,6,12,27,14534,100.0,3427.0,23.6,12246.0,84.3,11107.0,76.4,1139.0,7.8,2288.0,15.7
3,6,12,28,12592,100.0,2636.0,20.9,10793.0,85.7,9956.0,79.1,837.0,6.6,1799.0,14.3
3,6,13,32,22619,100.0,6557.0,29.0,18237.0,80.6,16062.0,71.0,2175.0,9.6,4382.0,19.4
3,6,14,29,10047,100.0,1336.0,13.3,9192.0,91.5,8711.0,86.7,481.0,4.8,855.0,8.5
3,6,14,30,3840,100.0,1372.0,35.7,2668.0,69.5,2468.0,64.3,200.0,5.2,1172.0,30.5
3,6,14,34,6301,100.0,1477.0,23.4,5286.0,83.9,4824.0,76.6,462.0,7.3,1015.0,16.1
3,6,14,35,3893,100.0,978.0,25.1,3215.0,82.6,2915.0,74.9,300.0,7.7,678.0,17.4
3,6,14,41,2545,100.0,619.0,24.3,2232.0,87.7,1926.0,75.7,306.0,12.0,313.0,12.3
3,7,15,36,10701,100.0,3616.0,33.8,8246.0,77.1,7085.0,66.2,1161.0,10.8,2455.0,22.9
3,7,15,37,15606,100.0,5124.0,32.8,12010.0,77.0,10482.0,67.2,1528.0,9.8,3596.0,23.0
3,7,16,33,3086,100.0,805.0,26.1,2570.0,83.3,2281.0,73.9,289.0,9.4,516.0,16.7
3,7,16,38,17336,100.0,5117.0,29.5,13922.0,80.3,12219.0,70.5,1703.0,9.8,3414.0,19.7
3,7,16,39,12382,100.0,3075.0,24.8,10408.0,84.1,9307.0,75.2,1101.0,8.9,1974.0,15.9
4,1,1,1,10598,100.0,4706.0,44.4,7939.0,74.9,5892.0,55.6,2047.0,19.3,2659.0,25.1
4,1,1,2,1055,100.0,513.0,48.6,591.0,56.0,542.0,51.4,49.0,4.6,464.0,44.0
4,1,1,3,7846,100.0,4074.0,51.9,5834.0,74.4,3772.0,48.1,2062.0,26.3,2012.0,25.6
4,2,2,4,179,100.0,64.0,35.8,138.0,77.1,115.0,64.2,23.0,12.8,41.0,22.9
4,2,2,5,1342,100.0,349.0,26.0,1133.0,84.4,993.0,74.0,140.0,10.4,209.0,15.6
4,2,2,6,2778,100.0,646.0,23.3,2396.0,86.2,2132.0,76.7,264.0,9.5,382.0,13.8
4,2,2,7,2553,100.0,711.0,27.8,2141.0,83.9,1842.0,72.2,299.0,11.7,412.0,16.1
4,2,2,8,2916,100.0,752.0,25.8,2502.0,85.8,2164.0,74.2,338.0,11.6,414.0,14.2
4,2,2,9,3207,100.0,1178.0,36.7,2318.0,72.3,2029.0,63.3,289.0,9.0,889.0,27.7
4,2,3,10,621,100.0,318.0,51.2,353.0,56.8,303.0,48.8,50.0,8.1,268.0,43.2
4,2,3,11,14848,100.0,4609.0,31.0,12042.0,81.1,10239.0,69.0,1803.0,12.1,2806.0,18.9
4,2,3,12,5516,100.0,1717.0,31.1,4431.0,80.3,3799.0,68.9,632.0,11.5,1085.0,19.7
4,2,3,13,7596,100.0,3001.0,39.5,5634.0,74.2,4595.0,60.5,1039.0,13.7,1962.0,25.8
4,2,3,14,329,100.0,329.0,100.0,3.0,0.9,0.0,0.0,3.0,0.9,326.0,99.1
4,3,4,15,2932,100.0,1491.0,50.9,1813.0,61.8,1441.0,49.1,372.0,12.7,1119.0,38.2
4,3,4,16,10670,100.0,5121.0,48.0,7708.0,72.2,5549.0,52.0,2159.0,20.2,2962.0,27.8
4,3,4,17,10950,100.0,4068.0,37.2,8476.0,77.4,6882.0,62.8,1594.0,14.6,2474.0,22.6
4,3,5,18,9411,100.0,4052.0,43.1,6979.0,74.2,5359.0,56.9,1620.0,17.2,2432.0,25.8
4,3,5,19,5759,100.0,2530.0,43.9,4238.0,73.6,3229.0,56.1,1009.0,17.5,1521.0,26.4
4,3,6,20,8714,100.0,3772.0,43.3,6511.0,74.7,4942.0,56.7,1569.0,18.0,2203.0,25.3
4,3,6,21,3029,100.0,1637.0,54.0,2008.0,66.3,1392.0,46.0,616.0,20.3,1021.0,33.7
4,3,6,22,10588,100.0,4835.0,45.7,7732.0,73.0,5753.0,54.3,1979.0,18.7,2856.0,27.0
4,3,6,23,4890,100.0,2688.0,55.0,3332.0,68.1,2202.0,45.0,1130.0,23.1,1558.0,31.9
4,3,7,24,6509,100.0,2344.0,36.0,5071.0,77.9,4165.0,64.0,906.0,13.9,1438.0,22.1
4,3,7,25,12258,100.0,4852.0,39.6,9045.0,73.8,7406.0,60.4,1639.0,13.4,3213.0,26.2
4,3,7,26,5560,100.0,2360.0,42.4,4109.0,73.9,3200.0,57.6,909.0,16.3,1451.0,26.1
4,3,8,27,12311,100.0,6459.0,52.5,8052.0,65.4,5852.0,47.5,2200.0,17.9,4259.0,34.6
4,3,8,28,9577,100.0,4187.0,43.7,6859.0,71.6,5390.0,56.3,1469.0,15.3,2718.0,28.4
4,3,9,29,6027,100.0,2571.0,42.7,4388.0,72.8,3456.0,57.3,932.0,15.5,1639.0,27.2
4,3,9,30,5619,100.0,2472.0,44.0,4026.0,71.6,3147.0,56.0,879.0,15.6,1593.0,28.4
4,3,9,31,4014,100.0,2349.0,58.5,2331.0,58.1,1665.0,41.5,666.0,16.6,1683.0,41.9
4,3,10,32,15076,100.0,6032.0,40.0,11530.0,76.5,9044.0,60.0,2486.0,16.5,3546.0,23.5
4,4,11,33,39,100.0,12.0,30.8,36.0,92.3,27.0,69.2,9.0,23.1,3.0,7.7
4,4,11,34,5235,100.0,2032.0,38.8,4072.0,77.8,3203.0,61.2,869.0,16.6,1163.0,22.2
4,4,11,35,2762,100.0,908.0,32.9,2251.0,81.5,1854.0,67.1,397.0,14.4,511.0,18.5
4,4,11,36,3038,100.0,979.0,32.2,2480.0,81.6,2059.0,67.8,421.0,13.9,558.0,18.4
4,4,11,37,8053,100.0,2826.0,35.1,6508.0,80.8,5227.0,64.9,1281.0,15.9,1545.0,19.2
4,4,12,38,5972,100.0,1940.0,32.5,5015.0,84.0,4032.0,67.5,983.0,16.5,957.0,16.0
4,4,12,39,195,100.0,101.0,51.8,116.0,59.5,94.0,48.2,22.0,11.3,79.0,40.5
4,4,12,40,1511,100.0,385.0,25.5,1311.0,86.8,1126.0,74.5,185.0,12.2,200.0,13.2
4,4,12,41,6976,100.0,1630.0,23.4,6083.0,87.2,5346.0,76.6,737.0,10.6,893.0,12.8
4,4,13,42,4132,100.0,1313.0,31.8,3409.0,82.5,2819.0,68.2,590.0,14.3,723.0,17.5
4,4,13,43,3524,100.0,1043.0,29.6,2977.0,84.5,2481.0,70.4,496.0,14.1,547.0,15.5
4,4,13,44,10683,100.0,2780.0,26.0,9019.0,84.4,7903.0,74.0,1116.0,10.4,1664.0,15.6
4,5,14,45,6279,100.0,2585.0,41.2,4830.0,76.9,3694.0,58.8,1136.0,18.1,1449.0,23.1
4,5,14,46,10630,100.0,4427.0,41.6,8065.0,75.9,6203.0,58.4,1862.0,17.5,2565.0,24.1
4,5,14,47,5268,100.0,2083.0,39.5,4001.0,75.9,3185.0,60.5,816.0,15.5,1267.0,24.1
4,5,14,48,9146,100.0,4122.0,45.1,6540.0,71.5,5024.0,54.9,1516.0,16.6,2606.0,28.5
4,5,15,49,5312,100.0,2651.0,49.9,3371.0,63.5,2661.0,50.1,710.0,13.4,1941.0,36.5
4,5,15,50,5569,100.0,2159.0,38.8,4291.0,77.1,3410.0,61.2,881.0,15.8,1278.0,22.9
4,5,15,51,4444,100.0,1808.0,40.7,3388.0,76.2,2636.0,59.3,752.0,16.9,1056.0,23.8
4,5,16,52,9736,100.0,3651.0,37.5,7441.0,76.4,6085.0,62.5,1356.0,13.9,2295.0,23.6
4,5,16,53,6851,100.0,2770.0,40.4,5161.0,75.3,4081.0,59.6,1080.0,15.8,1690.0,24.7
4,5,16,54,3035,100.0,1078.0,35.5,2379.0,78.4,1957.0,64.5,422.0,13.9,656.0,21.6
4,5,16,55,7016,100.0,2901.0,41.3,5296.0,75.5,4115.0,58.7,1181.0,16.8,1720.0,24.5
4,5,16,56,7648,100.0,2376.0,31.1,6237.0,81.6,5272.0,68.9,965.0,12.6,1411.0,18.4
4,6,17,57,73,100.0,19.0,26.0,57.0,78.1,54.0,74.0,3.0,4.1,16.0,21.9
5,1,1,1,10826,100.0,3255.0,30.1,8937.0,82.6,7571.0,69.9,1366.0,12.6,1889.0,17.4
5,1,1,2,5915,100.0,1303.0,22.0,5149.0,87.0,4612.0,78.0,537.0,9.1,766.0,13.0
5,1,1,3,7654,100.0,1255.0,16.4,7058.0,92.2,6399.0,83.6,659.0,8.6,596.0,7.8
5,1,2,4,3339,100.0,1270.0,38.0,2731.0,81.8,2069.0,62.0,662.0,19.8,608.0,18.2
5,1,2,5,1925,100.0,523.0,27.2,1731.0,89.9,1402.0,72.8,329.0,17.1,194.0,10.1
5,1,2,6,10395,100.0,3705.0,35.6,8608.0,82.8,6690.0,64.4,1918.0,18.5,1787.0,17.2
5,1,2,7,11508,100.0,5642.0,49.0,9064.0,78.8,5866.0,51.0,3198.0,27.8,2444.0,21.2
5,1,2,8,7675,100.0,2470.0,32.2,6251.0,81.4,5205.0,67.8,1046.0,13.6,1424.0,18.6
5,1,2,9,6102,100.0,1769.0,29.0,5314.0,87.1,4333.0,71.0,981.0,16.1,788.0,12.9
5,1,3,10,3927,100.0,1329.0,33.8,3149.0,80.2,2598.0,66.2,551.0,14.0,778.0,19.8
5,1,3,11,5655,100.0,2876.0,50.9,4165.0,73.7,2779.0,49.1,1386.0,24.5,1490.0,26.3
5,1,3,12,7147,100.0,3715.0,52.0,4546.0,63.6,3432.0,48.0,1114.0,15.6,2601.0,36.4
5,1,3,13,6734,100.0,2611.0,38.8,5144.0,76.4,4123.0,61.2,1021.0,15.2,1590.0,23.6
5,1,3,14,12098,100.0,4507.0,37.3,9609.0,79.4,7591.0,62.7,2018.0,16.7,2489.0,20.6
5,1,3,39,1014,100.0,685.0,67.6,388.0,38.3,329.0,32.4,59.0,5.8,626.0,61.7
5,2,4,15,3906,100.0,736.0,18.8,3707.0,94.9,3170.0,81.2,537.0,13.7,199.0,5.1
5,2,4,16,1710,100.0,94.0,5.5,1677.0,98.1,1616.0,94.5,61.0,3.6,33.0,1.9
5,2,4,17,5930,100.0,1716.0,28.9,5053.0,85.2,4214.0,71.1,839.0,14.1,877.0,14.8
5,2,4,18,4066,100.0,760.0,18.7,3707.0,91.2,3306.0,81.3,401.0,9.9,359.0,8.8
5,2,4,19,7051,100.0,1723.0,24.4,6205.0,88.0,5328.0,75.6,877.0,12.4,846.0,12.0
5,2,4,20,949,100.0,172.0,18.1,885.0,93.3,777.0,81.9,108.0,11.4,64.0,6.7
5,2,5,21,3174,100.0,828.0,26.1,2880.0,90.7,2346.0,73.9,534.0,16.8,294.0,9.3
5,2,5,22,7412,100.0,3306.0,44.6,5327.0,71.9,4106.0,55.4,1221.0,16.5,2085.0,28.1
5,2,5,23,12513,100.0,6862.0,54.8,9152.0,73.1,5651.0,45.2,3501.0,28.0,3361.0,26.9
5,2,5,24,6122,100.0,1063.0,17.4,5650.0,92.3,5059.0,82.6,591.0,9.7,472.0,7.7
5,2,6,25,7545,100.0,2439.0,32.3,6202.0,82.2,5106.0,67.7,1096.0,14.5,1343.0,17.8
5,2,6,26,19249,100.0,6879.0,35.7,14700.0,76.4,12370.0,64.3,2330.0,12.1,4549.0,23.6
5,2,6,27,4226,100.0,1697.0,40.2,3242.0,76.7,2529.0,59.8,713.0,16.9,984.0,23.3
5,2,6,28,1999,100.0,443.0,22.2,1794.0,89.7,1556.0,77.8,238.0,11.9,205.0,10.3
5,2,6,29,4450,100.0,653.0,14.7,4117.0,92.5,3797.0,85.3,320.0,7.2,333.0,7.5
5,3,7,30,3983,100.0,2104.0,52.8,3281.0,82.4,1879.0,47.2,1402.0,35.2,702.0,17.6
5,3,7,31,11697,100.0,4777.0,40.8,9459.0,80.9,6920.0,59.2,2539.0,21.7,2238.0,19.1
5,3,8,32,11796,100.0,5051.0,42.8,8947.0,75.8,6745.0,57.2,2202.0,18.7,2849.0,24.2
5,3,8,33,1331,100.0,1045.0,78.5,394.0,29.6,286.0,21.5,108.0,8.1,937.0,70.4
5,4,9,34,3782,100.0,1069.0,28.3,3016.0,79.7,2713.0,71.7,303.0,8.0,766.0,20.3
5,4,9,35,435,100.0,104.0,23.9,368.0,84.6,331.0,76.1,37.0,8.5,67.0,15.4
5,4,9,36,9918,100.0,1585.0,16.0,9374.0,94.5,8333.0,84.0,1041.0,10.5,544.0,5.5
5,4,9,37,2159,100.0,301.0,13.9,2049.0,94.9,1858.0,86.1,191.0,8.8,110.0,5.1
5,4,9,38,3681,100.0,490.0,13.3,3481.0,94.6,3191.0,86.7,290.0,7.9,200.0,5.4
6,1,1,1,6859,100.0,1604.0,23.4,6006.0,87.6,5255.0,76.6,751.0,10.9,853.0,12.4
6,1,1,2,8764,100.0,2982.0,34.0,7111.0,81.1,5782.0,66.0,1329.0,15.2,1653.0,18.9
6,1,1,3,6365,100.0,1885.0,29.6,5396.0,84.8,4480.0,70.4,916.0,14.4,969.0,15.2
6,1,2,4,6930,100.0,2213.0,31.9,5841.0,84.3,4717.0,68.1,1124.0,16.2,1089.0,15.7
6,1,2,5,9613,100.0,2735.0,28.5,8244.0,85.8,6878.0,71.5,1366.0,14.2,1369.0,14.2
6,1,2,6,7686,100.0,2105.0,27.4,6559.0,85.3,5581.0,72.6,978.0,12.7,1127.0,14.7
6,1,2,7,7819,100.0,2393.0,30.6,6566.0,84.0,5426.0,69.4,1140.0,14.6,1253.0,16.0
6,1,2,8,6715,100.0,1907.0,28.4,5715.0,85.1,4808.0,71.6,907.0,13.5,1000.0,14.9
6,1,2,9,9150,100.0,2807.0,30.7,7657.0,83.7,6343.0,69.3,1314.0,14.4,1493.0,16.3
6,1,2,10,4923,100.0,1313.0,26.7,4223.0,85.8,3610.0,73.3,613.0,12.5,700.0,14.2
6,2,3,1,5004,100.0,1058.0,21.1,4507.0,90.1,3946.0,78.9,561.0,11.2,497.0,9.9
6,2,3,2,5524,100.0,1254.0,22.7,4914.0,89.0,4270.0,77.3,644.0,11.7,610.0,11.0
6,2,3,3,7405,100.0,2041.0,27.6,6359.0,85.9,5364.0,72.4,995.0,13.4,1046.0,14.1
6,2,3,4,6743,100.0,1770.0,26.2,5840.0,86.6,4973.0,73.8,867.0,12.9,903.0,13.4
6,2,3,5,11666,100.0,3825.0,32.8,9588.0,82.2,7841.0,67.2,1747.0,15.0,2078.0,17.8
6,2,3,6,6455,100.0,1182.0,18.3,5963.0,92.4,5273.0,81.7,690.0,10.7,492.0,7.6
6,2,4,7,4606,100.0,2151.0,46.7,3543.0,76.9,2455.0,53.3,1088.0,23.6,1063.0,23.1
6,2,4,8,6864,100.0,1761.0,25.7,5863.0,85.4,5103.0,74.3,760.0,11.1,1001.0,14.6
6,2,4,9,8251,100.0,2023.0,24.5,7133.0,86.5,6228.0,75.5,905.0,11.0,1118.0,13.5
6,2,4,10,7075,100.0,1255.0,17.7,6380.0,90.2,5820.0,82.3,560.0,7.9,695.0,9.8
6,2,4,11,8546,100.0,1930.0,22.6,7679.0,89.9,6616.0,77.4,1063.0,12.4,867.0,10.1
6,3,5,1,5834,100.0,1324.0,22.7,4956.0,85.0,4510.0,77.3,446.0,7.6,878.0,15.0
6,3,5,2,5649,100.0,1265.0,22.4,4968.0,87.9,4384.0,77.6,584.0,10.3,681.0,12.1
6,3,5,3,11720,100.0,3094.0,26.4,10122.0,86.4,8626.0,73.6,1496.0,12.8,1598.0,13.6
6,3,5,4,11042,100.0,2249.0,20.4,9880.0,89.5,8793.0,79.6,1087.0,9.8,1162.0,10.5
6,3,6,5,6913,100.0,1823.0,26.4,5896.0,85.3,5090.0,73.6,806.0,11.7,1017.0,14.7
6,3,6,6,5232,100.0,1634.0,31.2,4313.0,82.4,3598.0,68.8,715.0,13.7,919.0,17.6
6,3,6,7,2968,100.0,977.0,32.9,2317.0,78.1,1991.0,67.1,326.0,11.0,651.0,21.9
6,3,6,8,13364,100.0,3408.0,25.5,11730.0,87.8,9956.0,74.5,1774.0,13.3,1634.0,12.2
