district,forecast_area,district_region,planning_area,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
1,1,13,2,4931,2310.0,349.0,66.0,267.0,160.0,172.0,311.0,225.0,106.0,71.0,50.0,162.0,9.0,60,461.0,223.0,82.0,21.0,571.0,172.0,30.0,228.0,12.0,82.0,101.0,418.0,75.0
1,1,13,3,4501,1684.0,188.0,75.0,199.0,91.0,181.0,153.0,209.0,104.0,90.0,19.0,113.0,21.0,31,521.0,231.0,111.0,42.0,835.0,141.0,60.0,438.0,40.0,131.0,288.0,228.0,83.0
1,1,13,4,3288,728.0,59.0,38.0,98.0,12.0,114.0,36.0,113.0,39.0,35.0,12.0,223.0,42.0,22,339.0,137.0,59.0,24.0,725.0,235.0,21.0,283.0,18.0,96.0,655.0,50.0,133.0
1,1,13,5,2866,824.0,88.0,13.0,114.0,43.0,70.0,69.0,112.0,90.0,34.0,21.0,69.0,0.0,18,440.0,235.0,63.0,24.0,597.0,139.0,12.0,326.0,25.0,90.0,89.0,79.0,103.0
1,1,13,6,4340,1423.0,136.0,46.0,161.0,64.0,102.0,118.0,267.0,65.0,63.0,33.0,173.0,27.0,43,404.0,151.0,83.0,32.0,1124.0,572.0,31.0,394.0,27.0,122.0,135.0,273.0,212.0
1,1,14,1,7155,3202.0,421.0,133.0,414.0,224.0,250.0,312.0,332.0,111.0,124.0,39.0,201.0,27.0,51,702.0,301.0,142.0,24.0,1189.0,196.0,74.0,581.0,27.0,188.0,83.0,441.0,107.0
1,1,14,2,5148,2722.0,377.0,118.0,399.0,198.0,236.0,317.0,223.0,80.0,74.0,42.0,115.0,12.0,36,421.0,175.0,85.0,12.0,455.0,88.0,38.0,201.0,12.0,46.0,50.0,446.0,81.0
1,2,21,1,1933,805.0,41.0,54.0,48.0,27.0,24.0,30.0,284.0,80.0,86.0,30.0,133.0,34.0,48,98.0,35.0,19.0,3.0,682.0,173.0,21.0,398.0,155.0,79.0,3.0,28.0,97.0
1,2,21,2,3925,1297.0,79.0,83.0,118.0,30.0,40.0,50.0,358.0,199.0,67.0,70.0,331.0,53.0,123,197.0,56.0,28.0,19.0,1527.0,558.0,24.0,693.0,185.0,110.0,44.0,25.0,216.0
1,2,21,3,186,21.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,9.0,3.0,0.0,0.0,0.0,0,6.0,3.0,0.0,0.0,119.0,32.0,16.0,39.0,12.0,15.0,12.0,0.0,18.0
1,2,21,4,9335,3129.0,243.0,158.0,330.0,111.0,144.0,163.0,805.0,262.0,241.0,190.0,769.0,114.0,269,543.0,216.0,124.0,28.0,3265.0,1394.0,111.0,1356.0,415.0,304.0,121.0,165.0,520.0
1,2,21,5,3119,1026.0,67.0,52.0,92.0,17.0,49.0,31.0,200.0,250.0,118.0,32.0,196.0,29.0,121,219.0,69.0,57.0,11.0,1246.0,497.0,44.0,534.0,194.0,87.0,17.0,46.0,198.0
1,2,21,6,3940,1445.0,151.0,66.0,144.0,67.0,86.0,81.0,315.0,82.0,121.0,76.0,235.0,48.0,65,412.0,173.0,95.0,21.0,1061.0,433.0,56.0,411.0,118.0,54.0,27.0,111.0,164.0
1,2,22,1,5429,1781.0,187.0,75.0,199.0,81.0,97.0,107.0,366.0,118.0,178.0,76.0,311.0,59.0,105,370.0,129.0,72.0,18.0,2022.0,1026.0,92.0,695.0,144.0,238.0,40.0,95.0,363.0
1,2,22,2,1050,153.0,6.0,10.0,20.0,12.0,0.0,6.0,37.0,12.0,7.0,0.0,28.0,12.0,9,60.0,35.0,19.0,3.0,557.0,356.0,6.0,171.0,65.0,23.0,9.0,12.0,125.0
1,2,22,3,4234,1082.0,50.0,46.0,78.0,22.0,55.0,54.0,294.0,165.0,71.0,49.0,328.0,109.0,88,260.0,88.0,66.0,24.0,1929.0,1059.0,26.0,708.0,252.0,138.0,25.0,33.0,374.0
1,2,22,4,2519,1010.0,89.0,71.0,83.0,36.0,47.0,64.0,236.0,82.0,72.0,20.0,102.0,22.0,27,254.0,104.0,58.0,16.0,691.0,268.0,32.0,289.0,64.0,54.0,15.0,70.0,111.0
1,2,22,5,2029,366.0,16.0,10.0,62.0,9.0,13.0,6.0,142.0,22.0,9.0,22.0,175.0,28.0,86,316.0,106.0,98.0,22.0,921.0,313.0,33.0,424.0,114.0,114.0,9.0,10.0,147.0
1,2,22,6,1214,471.0,35.0,30.0,49.0,19.0,29.0,29.0,148.0,33.0,9.0,3.0,29.0,10.0,4,130.0,58.0,18.0,21.0,334.0,141.0,24.0,101.0,15.0,19.0,22.0,19.0,76.0
1,2,22,7,2563,1066.0,109.0,59.0,101.0,43.0,127.0,55.0,195.0,78.0,45.0,27.0,141.0,18.0,48,272.0,107.0,67.0,16.0,411.0,148.0,33.0,132.0,12.0,37.0,48.0,75.0,64.0
1,3,31,1,16654,4972.0,191.0,568.0,296.0,116.0,176.0,117.0,1143.0,1127.0,531.0,180.0,1423.0,369.0,509,744.0,332.0,102.0,63.0,7677.0,4305.0,77.0,2337.0,602.0,486.0,71.0,137.0,924.0
1,3,31,2,7398,2005.0,121.0,135.0,159.0,70.0,58.0,92.0,460.0,400.0,180.0,94.0,614.0,148.0,245,301.0,103.0,57.0,34.0,3548.0,2256.0,36.0,901.0,223.0,190.0,33.0,67.0,544.0
1,3,32,1,8970,1330.0,95.0,50.0,135.0,44.0,89.0,61.0,408.0,106.0,53.0,51.0,417.0,94.0,104,595.0,225.0,111.0,116.0,5469.0,3417.0,34.0,1539.0,741.0,215.0,33.0,69.0,865.0
1,3,32,2,5436,1108.0,61.0,50.0,102.0,28.0,48.0,46.0,440.0,69.0,42.0,89.0,320.0,38.0,119,437.0,172.0,95.0,57.0,2821.0,1869.0,36.0,596.0,168.0,120.0,19.0,49.0,546.0
1,3,32,3,9180,2355.0,124.0,101.0,228.0,47.0,118.0,96.0,610.0,349.0,235.0,106.0,699.0,217.0,192,531.0,250.0,78.0,50.0,4412.0,2367.0,41.0,1575.0,539.0,346.0,50.0,96.0,601.0
1,4,41,1,10041,3497.0,243.0,157.0,345.0,88.0,109.0,115.0,987.0,620.0,206.0,199.0,867.0,192.0,269,480.0,198.0,87.0,39.0,3767.0,2187.0,79.0,1033.0,219.0,211.0,75.0,141.0,666.0
1,4,41,2,6405,2125.0,139.0,102.0,166.0,39.0,57.0,68.0,868.0,280.0,61.0,100.0,578.0,119.0,143,328.0,130.0,55.0,16.0,2509.0,1417.0,39.0,763.0,153.0,176.0,57.0,52.0,460.0
1,4,41,3,4573,1587.0,140.0,95.0,141.0,53.0,65.0,42.0,304.0,353.0,113.0,68.0,251.0,49.0,56,262.0,116.0,54.0,13.0,1731.0,818.0,46.0,625.0,70.0,232.0,55.0,65.0,222.0
1,4,42,1,16508,4632.0,250.0,312.0,394.0,112.0,154.0,168.0,1020.0,997.0,448.0,147.0,1222.0,415.0,396,759.0,304.0,123.0,53.0,7724.0,4379.0,67.0,2409.0,754.0,456.0,89.0,158.0,1151.0
1,4,42,2,9796,3146.0,200.0,189.0,274.0,109.0,178.0,127.0,802.0,568.0,192.0,81.0,547.0,110.0,190,451.0,149.0,90.0,49.0,3747.0,1593.0,78.0,1380.0,390.0,229.0,69.0,145.0,502.0
1,4,42,3,9833,3376.0,174.0,239.0,201.0,73.0,145.0,114.0,760.0,767.0,314.0,111.0,670.0,188.0,250,434.0,179.0,64.0,45.0,4134.0,2565.0,66.0,1054.0,346.0,192.0,50.0,120.0,526.0
2,1,1,1,4717,928.0,44.0,52.0,122.0,30.0,63.0,46.0,202.0,112.0,66.0,34.0,187.0,68.0,47,483.0,192.0,78.0,54.0,2262.0,957.0,120.0,949.0,258.0,157.0,35.0,52.0,342.0
2,1,1,2,9128,1526.0,103.0,125.0,162.0,68.0,57.0,88.0,305.0,230.0,63.0,91.0,386.0,102.0,120,557.0,191.0,129.0,28.0,4959.0,2950.0,65.0,1730.0,669.0,250.0,44.0,209.0,1068.0
2,1,1,3,10703,1310.0,71.0,106.0,181.0,58.0,85.0,61.0,329.0,175.0,28.0,32.0,272.0,108.0,80,263.0,97.0,57.0,21.0,6879.0,5543.0,37.0,1059.0,263.0,227.0,47.0,71.0,1443.0
2,1,1,4,3249,481.0,46.0,32.0,55.0,19.0,42.0,42.0,47.0,92.0,15.0,12.0,80.0,21.0,29,37.0,15.0,6.0,0.0,2022.0,1419.0,18.0,519.0,160.0,98.0,6.0,52.0,402.0
2,2,2,1,498,139.0,20.0,7.0,10.0,10.0,3.0,13.0,13.0,6.0,6.0,0.0,0.0,0.0,0,94.0,47.0,22.0,7.0,106.0,34.0,7.0,49.0,0.0,0.0,3.0,16.0,28.0
2,2,2,2,2564,874.0,123.0,45.0,128.0,30.0,53.0,81.0,125.0,49.0,27.0,68.0,147.0,36.0,28,96.0,43.0,19.0,7.0,912.0,410.0,24.0,388.0,85.0,119.0,7.0,122.0,167.0
2,2,2,3,4215,1746.0,194.0,93.0,323.0,92.0,114.0,190.0,258.0,47.0,32.0,95.0,266.0,42.0,75,126.0,63.0,6.0,15.0,1109.0,574.0,37.0,373.0,95.0,65.0,16.0,219.0,217.0
2,2,2,4,5258,2020.0,198.0,112.0,268.0,95.0,165.0,182.0,349.0,115.0,128.0,82.0,301.0,49.0,125,231.0,106.0,38.0,21.0,1512.0,889.0,81.0,431.0,103.0,96.0,34.0,221.0,287.0
2,2,2,5,6053,2118.0,255.0,138.0,300.0,135.0,190.0,232.0,206.0,48.0,78.0,116.0,295.0,50.0,61,157.0,69.0,32.0,6.0,1798.0,1298.0,55.0,338.0,97.0,84.0,12.0,489.0,486.0
2,2,2,6,8669,3043.0,388.0,166.0,400.0,182.0,237.0,307.0,372.0,240.0,70.0,110.0,369.0,83.0,112,277.0,98.0,48.0,9.0,3177.0,1942.0,51.0,1005.0,518.0,81.0,20.0,363.0,494.0
2,3,3,1,5679,994.0,143.0,66.0,141.0,53.0,79.0,105.0,96.0,62.0,33.0,20.0,137.0,62.0,31,71.0,15.0,24.0,6.0,3350.0,2975.0,32.0,266.0,69.0,50.0,4.0,110.0,637.0
2,3,3,2,7062,1741.0,215.0,88.0,234.0,124.0,160.0,196.0,128.0,135.0,42.0,70.0,197.0,49.0,51,115.0,43.0,23.0,12.0,3612.0,2975.0,31.0,494.0,85.0,103.0,12.0,194.0,595.0
2,3,4,1,7390,2401.0,254.0,97.0,383.0,186.0,205.0,254.0,269.0,113.0,69.0,51.0,258.0,59.0,86,164.0,57.0,21.0,18.0,2901.0,2127.0,65.0,553.0,135.0,101.0,15.0,324.0,443.0
2,3,4,2,5548,1871.0,240.0,90.0,286.0,87.0,189.0,214.0,216.0,120.0,35.0,36.0,125.0,25.0,42,166.0,62.0,31.0,6.0,2125.0,1818.0,28.0,183.0,32.0,43.0,6.0,224.0,405.0
2,4,5,1,1361,291.0,15.0,7.0,41.0,16.0,14.0,18.0,56.0,43.0,19.0,4.0,44.0,3.0,21,204.0,93.0,34.0,15.0,291.0,42.0,6.0,132.0,6.0,47.0,291.0,24.0,66.0
2,4,5,2,2002,727.0,66.0,18.0,84.0,47.0,54.0,40.0,131.0,67.0,49.0,12.0,105.0,20.0,43,248.0,114.0,22.0,37.0,346.0,69.0,25.0,138.0,7.0,42.0,309.0,25.0,45.0
2,4,5,3,2743,1169.0,144.0,40.0,144.0,76.0,92.0,110.0,190.0,31.0,33.0,26.0,132.0,41.0,35,203.0,90.0,39.0,28.0,340.0,89.0,9.0,150.0,12.0,54.0,268.0,107.0,89.0
2,4,7,1,4752,1066.0,49.0,24.0,101.0,30.0,97.0,60.0,223.0,164.0,55.0,12.0,356.0,59.0,92,624.0,267.0,116.0,57.0,1350.0,281.0,41.0,596.0,64.0,196.0,525.0,65.0,154.0
2,4,7,2,2686,1350.0,135.0,59.0,220.0,70.0,134.0,121.0,156.0,67.0,47.0,24.0,64.0,6.0,16,247.0,119.0,42.0,27.0,349.0,117.0,10.0,117.0,3.0,40.0,77.0,138.0,54.0
2,4,7,3,800,445.0,9.0,10.0,13.0,0.0,36.0,28.0,39.0,12.0,227.0,7.0,47.0,6.0,3,74.0,31.0,15.0,0.0,127.0,61.0,3.0,36.0,0.0,11.0,7.0,16.0,12.0
2,5,6,1,2643,1190.0,173.0,54.0,166.0,71.0,113.0,110.0,147.0,33.0,58.0,16.0,103.0,24.0,34,198.0,78.0,46.0,16.0,335.0,57.0,16.0,168.0,21.0,68.0,183.0,117.0,61.0
2,5,6,2,6183,3013.0,384.0,67.0,455.0,199.0,295.0,253.0,371.0,107.0,104.0,65.0,268.0,84.0,70,607.0,209.0,115.0,82.0,786.0,174.0,40.0,347.0,28.0,131.0,237.0,306.0,85.0
2,5,8,1,6298,2758.0,333.0,90.0,433.0,154.0,320.0,213.0,315.0,90.0,111.0,48.0,322.0,97.0,112,455.0,191.0,70.0,60.0,990.0,143.0,33.0,589.0,9.0,286.0,348.0,285.0,134.0
2,5,8,2,6313,3434.0,499.0,80.0,535.0,182.0,333.0,413.0,371.0,87.0,104.0,44.0,182.0,45.0,44,438.0,169.0,86.0,46.0,675.0,172.0,54.0,255.0,27.0,81.0,96.0,338.0,109.0
2,5,8,3,2225,1117.0,123.0,33.0,190.0,43.0,84.0,99.0,149.0,41.0,94.0,41.0,105.0,12.0,27,189.0,80.0,47.0,21.0,369.0,134.0,13.0,132.0,7.0,36.0,45.0,98.0,55.0
2,5,8,4,1015,382.0,24.0,18.0,33.0,22.0,24.0,46.0,59.0,13.0,28.0,6.0,37.0,6.0,19,94.0,37.0,19.0,3.0,211.0,27.0,3.0,135.0,0.0,28.0,30.0,42.0,38.0
3,1,1,1,483,218.0,6.0,3.0,9.0,20.0,3.0,10.0,73.0,21.0,20.0,10.0,48.0,19.0,12,79.0,40.0,20.0,6.0,69.0,15.0,15.0,24.0,0.0,12.0,6.0,16.0,6.0
3,1,1,2,2229,460.0,6.0,10.0,18.0,6.0,24.0,12.0,246.0,35.0,16.0,3.0,116.0,15.0,43,411.0,195.0,48.0,61.0,1118.0,53.0,45.0,500.0,12.0,191.0,46.0,18.0,16.0
3,1,1,4,52,40.0,0.0,4.0,7.0,3.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0,9.0,3.0,0.0,0.0,6.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
3,2,2,3,208,45.0,0.0,0.0,3.0,3.0,0.0,3.0,12.0,6.0,6.0,3.0,10.0,0.0,4,22.0,4.0,3.0,3.0,124.0,9.0,0.0,52.0,3.0,18.0,6.0,4.0,3.0
3,2,2,9,2220,922.0,74.0,82.0,66.0,66.0,20.0,61.0,239.0,61.0,59.0,21.0,65.0,9.0,22,227.0,82.0,54.0,21.0,352.0,65.0,22.0,140.0,6.0,59.0,43.0,175.0,21.0
3,2,2,10,1479,536.0,45.0,15.0,36.0,18.0,9.0,29.0,144.0,31.0,73.0,9.0,52.0,24.0,3,262.0,119.0,44.0,32.0,409.0,106.0,12.0,182.0,21.0,93.0,19.0,24.0,34.0
3,2,3,7,2204,747.0,29.0,28.0,45.0,21.0,29.0,19.0,344.0,55.0,28.0,27.0,117.0,34.0,27,693.0,307.0,73.0,159.0,577.0,120.0,12.0,212.0,21.0,107.0,33.0,25.0,70.0
3,3,4,5,1746,435.0,18.0,19.0,20.0,27.0,3.0,6.0,203.0,20.0,28.0,12.0,86.0,11.0,24,382.0,175.0,36.0,111.0,700.0,34.0,21.0,351.0,3.0,195.0,34.0,3.0,24.0
3,3,4,6,608,230.0,9.0,12.0,3.0,15.0,9.0,12.0,85.0,16.0,6.0,3.0,31.0,0.0,13,172.0,73.0,9.0,50.0,129.0,10.0,3.0,27.0,0.0,9.0,3.0,25.0,6.0
3,3,7,11,404,154.0,15.0,12.0,3.0,15.0,0.0,9.0,73.0,12.0,0.0,0.0,12.0,0.0,9,53.0,24.0,4.0,7.0,109.0,22.0,3.0,55.0,0.0,3.0,6.0,6.0,15.0
3,3,7,15,1287,233.0,18.0,0.0,20.0,24.0,10.0,3.0,62.0,33.0,0.0,3.0,40.0,3.0,19,151.0,67.0,19.0,13.0,690.0,62.0,18.0,387.0,18.0,129.0,20.0,12.0,37.0
3,3,7,16,31,16.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,4.0,0.0,0.0,0.0,0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0
3,4,5,8,902,258.0,22.0,10.0,12.0,6.0,3.0,6.0,127.0,22.0,12.0,10.0,23.0,0.0,10,211.0,76.0,15.0,74.0,388.0,184.0,9.0,68.0,7.0,21.0,18.0,6.0,51.0
3,4,5,12,1388,532.0,35.0,16.0,27.0,22.0,24.0,33.0,163.0,31.0,22.0,22.0,74.0,12.0,19,176.0,55.0,45.0,44.0,392.0,180.0,9.0,113.0,12.0,36.0,10.0,19.0,89.0
3,4,5,13,453,216.0,25.0,7.0,16.0,34.0,6.0,15.0,48.0,10.0,9.0,3.0,16.0,7.0,3,61.0,24.0,3.0,19.0,93.0,24.0,6.0,19.0,0.0,13.0,0.0,22.0,27.0
3,4,6,14,4905,2162.0,174.0,46.0,213.0,116.0,119.0,173.0,553.0,134.0,111.0,50.0,224.0,43.0,56,723.0,328.0,123.0,77.0,843.0,161.0,69.0,321.0,37.0,95.0,90.0,204.0,86.0
3,4,8,18,5269,2278.0,180.0,45.0,278.0,143.0,171.0,117.0,548.0,126.0,129.0,53.0,233.0,42.0,61,741.0,322.0,168.0,40.0,981.0,121.0,42.0,463.0,52.0,118.0,79.0,146.0,84.0
3,5,9,19,1037,167.0,10.0,0.0,19.0,17.0,9.0,4.0,52.0,4.0,27.0,6.0,98.0,27.0,37,119.0,44.0,13.0,33.0,590.0,15.0,17.0,362.0,13.0,161.0,17.0,13.0,6.0
3,5,9,20,990,468.0,42.0,17.0,28.0,16.0,39.0,29.0,101.0,57.0,12.0,9.0,37.0,7.0,12,164.0,74.0,23.0,15.0,155.0,30.0,6.0,65.0,9.0,21.0,24.0,38.0,9.0
3,5,9,23,1845,911.0,52.0,39.0,134.0,50.0,61.0,54.0,207.0,63.0,49.0,27.0,82.0,16.0,21,229.0,104.0,46.0,26.0,306.0,63.0,15.0,99.0,3.0,33.0,66.0,63.0,27.0
3,5,9,24,1399,697.0,60.0,42.0,67.0,15.0,38.0,40.0,123.0,55.0,35.0,99.0,140.0,10.0,19,140.0,54.0,32.0,18.0,273.0,38.0,13.0,161.0,9.0,68.0,45.0,29.0,20.0
3,5,9,25,1657,622.0,33.0,22.0,72.0,43.0,31.0,48.0,119.0,36.0,73.0,12.0,67.0,19.0,22,222.0,83.0,36.0,40.0,375.0,32.0,25.0,192.0,3.0,100.0,109.0,33.0,31.0
3,5,10,17,794,270.0,12.0,24.0,22.0,6.0,3.0,3.0,59.0,28.0,47.0,9.0,32.0,9.0,6,153.0,77.0,22.0,22.0,272.0,19.0,6.0,185.0,0.0,138.0,31.0,6.0,13.0
3,5,10,21,683,196.0,9.0,15.0,6.0,3.0,15.0,9.0,64.0,17.0,14.0,12.0,81.0,19.0,16,141.0,91.0,18.0,13.0,164.0,19.0,15.0,67.0,0.0,26.0,37.0,3.0,28.0
3,5,10,22,319,137.0,3.0,18.0,10.0,3.0,3.0,0.0,55.0,7.0,0.0,3.0,12.0,0.0,0,61.0,24.0,12.0,3.0,50.0,3.0,0.0,37.0,0.0,3.0,26.0,6.0,12.0
3,6,11,26,4078,2003.0,230.0,57.0,271.0,145.0,176.0,206.0,283.0,71.0,70.0,37.0,128.0,18.0,37,390.0,178.0,54.0,39.0,603.0,113.0,56.0,305.0,28.0,98.0,48.0,231.0,62.0
3,6,11,31,3490,1828.0,325.0,65.0,300.0,108.0,127.0,199.0,163.0,31.0,59.0,46.0,85.0,6.0,19,271.0,117.0,46.0,15.0,289.0,54.0,21.0,141.0,10.0,48.0,47.0,256.0,56.0
3,6,12,27,3591,1710.0,184.0,69.0,284.0,130.0,164.0,198.0,206.0,69.0,45.0,22.0,80.0,6.0,37,344.0,154.0,72.0,36.0,367.0,92.0,26.0,159.0,19.0,37.0,103.0,198.0,50.0
3,6,12,28,2758,1236.0,92.0,57.0,208.0,60.0,120.0,91.0,178.0,69.0,65.0,18.0,97.0,21.0,34,294.0,124.0,29.0,31.0,400.0,70.0,28.0,173.0,13.0,51.0,172.0,89.0,35.0
3,6,13,32,6819,3399.0,443.0,125.0,520.0,245.0,346.0,368.0,370.0,76.0,106.0,46.0,141.0,12.0,34,538.0,281.0,78.0,26.0,687.0,131.0,51.0,351.0,29.0,129.0,81.0,487.0,114.0
3,6,14,29,1393,381.0,9.0,12.0,48.0,3.0,32.0,22.0,113.0,55.0,9.0,9.0,52.0,9.0,9,195.0,53.0,47.0,15.0,370.0,81.0,4.0,123.0,7.0,64.0,207.0,32.0,15.0
3,6,14,30,1423,175.0,12.0,9.0,10.0,4.0,6.0,9.0,53.0,12.0,10.0,4.0,52.0,9.0,23,148.0,61.0,19.0,12.0,865.0,30.0,38.0,449.0,12.0,148.0,92.0,9.0,10.0
3,6,14,34,1541,691.0,66.0,35.0,110.0,47.0,42.0,54.0,88.0,26.0,41.0,13.0,53.0,15.0,15,203.0,94.0,39.0,22.0,220.0,34.0,21.0,100.0,9.0,30.0,41.0,53.0,25.0
3,6,14,35,1057,384.0,41.0,10.0,67.0,6.0,32.0,37.0,78.0,12.0,12.0,14.0,37.0,11.0,12,117.0,43.0,31.0,6.0,152.0,13.0,7.0,86.0,0.0,33.0,118.0,59.0,34.0
3,6,14,41,668,315.0,9.0,0.0,38.0,18.0,38.0,24.0,60.0,16.0,12.0,10.0,25.0,0.0,6,122.0,61.0,37.0,0.0,15.0,3.0,0.0,6.0,0.0,3.0,18.0,43.0,9.0
3,7,15,36,3808,1751.0,255.0,45.0,289.0,124.0,167.0,192.0,126.0,45.0,48.0,27.0,81.0,12.0,10,326.0,154.0,71.0,22.0,380.0,104.0,25.0,166.0,13.0,37.0,48.0,359.0,53.0
3,7,15,37,5224,2480.0,276.0,82.0,366.0,137.0,207.0,287.0,209.0,97.0,102.0,33.0,118.0,15.0,27,494.0,212.0,87.0,46.0,605.0,89.0,52.0,301.0,15.0,78.0,84.0,463.0,53.0
3,7,16,33,895,284.0,21.0,12.0,21.0,19.0,18.0,34.0,45.0,9.0,10.0,3.0,21.0,3.0,9,160.0,69.0,27.0,23.0,242.0,52.0,6.0,81.0,9.0,20.0,30.0,38.0,3.0
3,7,16,38,5328,2679.0,356.0,88.0,366.0,181.0,265.0,274.0,302.0,118.0,75.0,30.0,106.0,14.0,36,488.0,223.0,82.0,36.0,477.0,143.0,37.0,190.0,18.0,83.0,153.0,327.0,76.0
3,7,16,39,3169,1566.0,171.0,76.0,193.0,124.0,101.0,196.0,241.0,39.0,64.0,12.0,85.0,16.0,22,253.0,133.0,30.0,19.0,319.0,96.0,10.0,132.0,21.0,40.0,86.0,227.0,55.0
4,1,1,1,4879,1732.0,36.0,50.0,90.0,24.0,40.0,41.0,1021.0,77.0,102.0,77.0,350.0,57.0,105,475.0,212.0,82.0,57.0,1689.0,732.0,208.0,486.0,79.0,138.0,60.0,37.0,287.0
4,1,1,2,412,112.0,3.0,0.0,0.0,6.0,6.0,0.0,57.0,12.0,10.0,3.0,137.0,46.0,64,36.0,18.0,6.0,0.0,93.0,9.0,6.0,66.0,12.0,13.0,12.0,0.0,7.0
4,1,1,3,4170,1076.0,18.0,22.0,33.0,18.0,10.0,16.0,672.0,103.0,48.0,22.0,230.0,17.0,119,646.0,226.0,165.0,102.0,1830.0,890.0,105.0,622.0,160.0,163.0,65.0,7.0,313.0
4,2,2,4,65,21.0,3.0,0.0,3.0,0.0,0.0,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0,3.0,0.0,0.0,0.0,19.0,3.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0
4,2,2,5,355,131.0,15.0,6.0,12.0,16.0,0.0,16.0,20.0,13.0,9.0,0.0,13.0,10.0,3,39.0,12.0,3.0,0.0,109.0,18.0,20.0,40.0,0.0,6.0,9.0,16.0,9.0
