district,forecast_area,district_region,planning_area,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
4,4,11,37,8149,100.0,2990.0,36.7,6501.0,79.8,5159.0,63.3,1342.0,16.5,1648.0,20.2
4,4,12,38,6010,100.0,2018.0,33.6,5042.0,83.9,3992.0,66.4,1050.0,17.5,968.0,16.1
4,4,12,39,198,100.0,117.0,59.1,103.0,52.0,81.0,40.9,22.0,11.1,95.0,48.0
4,4,12,40,1512,100.0,400.0,26.5,1294.0,85.6,1112.0,73.5,182.0,12.0,218.0,14.4
4,4,12,41,7008,100.0,1671.0,23.8,6086.0,86.8,5337.0,76.2,749.0,10.7,922.0,13.2
4,4,13,42,4132,100.0,1347.0,32.6,3410.0,82.5,2785.0,67.4,625.0,15.1,722.0,17.5
4,4,13,43,3541,100.0,1049.0,29.6,3001.0,84.8,2492.0,70.4,509.0,14.4,540.0,15.2
4,4,13,44,10703,100.0,2841.0,26.5,9005.0,84.1,7862.0,73.5,1143.0,10.7,1698.0,15.9
4,5,14,45,6221,100.0,2583.0,41.5,4792.0,77.0,3638.0,58.5,1154.0,18.6,1429.0,23.0
4,5,14,46,10663,100.0,4469.0,41.9,8069.0,75.7,6194.0,58.1,1875.0,17.6,2594.0,24.3
4,5,14,47,5272,100.0,2115.0,40.1,4002.0,75.9,3157.0,59.9,845.0,16.0,1270.0,24.1
4,5,14,48,9241,100.0,4248.0,46.0,6528.0,70.6,4993.0,54.0,1535.0,16.6,2713.0,29.4
4,5,15,49,4678,100.0,2027.0,43.3,3352.0,71.7,2651.0,56.7,701.0,15.0,1326.0,28.3
4,5,15,50,5617,100.0,2266.0,40.3,4263.0,75.9,3351.0,59.7,912.0,16.2,1354.0,24.1
4,5,15,51,4470,100.0,1850.0,41.4,3410.0,76.3,2620.0,58.6,790.0,17.7,1060.0,23.7
4,5,16,52,9755,100.0,3719.0,38.1,7434.0,76.2,6036.0,61.9,1398.0,14.3,2321.0,23.8
4,5,16,53,6951,100.0,2859.0,41.1,5200.0,74.8,4092.0,58.9,1108.0,15.9,1751.0,25.2
4,5,16,54,3048,100.0,1081.0,35.5,2374.0,77.9,1967.0,64.5,407.0,13.4,674.0,22.1
4,5,16,55,7081,100.0,2962.0,41.8,5332.0,75.3,4119.0,58.2,1213.0,17.1,1749.0,24.7
4,5,16,56,7608,100.0,2394.0,31.5,6202.0,81.5,5214.0,68.5,988.0,13.0,1406.0,18.5
4,6,17,57,78,100.0,18.0,23.1,63.0,80.8,60.0,76.9,3.0,3.8,15.0,19.2
5,1,1,1,10901,100.0,3349.0,30.7,8954.0,82.1,7552.0,69.3,1402.0,12.9,1947.0,17.9
5,1,1,2,5999,100.0,1401.0,23.4,5155.0,85.9,4598.0,76.6,557.0,9.3,844.0,14.1
5,1,1,3,7716,100.0,1326.0,17.2,7096.0,92.0,6390.0,82.8,706.0,9.1,620.0,8.0
5,1,2,4,3605,100.0,1524.0,42.3,2755.0,76.4,2081.0,57.7,674.0,18.7,850.0,23.6
5,1,2,5,1926,100.0,538.0,27.9,1728.0,89.7,1388.0,72.1,340.0,17.7,198.0,10.3
5,1,2,6,10484,100.0,3914.0,37.3,8549.0,81.5,6570.0,62.7,1979.0,18.9,1935.0,18.5
5,1,2,7,11548,100.0,5734.0,49.7,9068.0,78.5,5814.0,50.3,3254.0,28.2,2480.0,21.5
5,1,2,8,7714,100.0,2580.0,33.4,6199.0,80.4,5134.0,66.6,1065.0,13.8,1515.0,19.6
5,1,2,9,6122,100.0,1848.0,30.2,5291.0,86.4,4274.0,69.8,1017.0,16.6,831.0,13.6
5,1,3,10,3931,100.0,1371.0,34.9,3136.0,79.8,2560.0,65.1,576.0,14.7,795.0,20.2
5,1,3,11,5658,100.0,2892.0,51.1,4188.0,74.0,2766.0,48.9,1422.0,25.1,1470.0,26.0
5,1,3,12,7212,100.0,3866.0,53.6,4433.0,61.5,3346.0,46.4,1087.0,15.1,2779.0,38.5
5,1,3,13,6772,100.0,2729.0,40.3,5106.0,75.4,4043.0,59.7,1063.0,15.7,1666.0,24.6
5,1,3,14,12281,100.0,4754.0,38.7,9566.0,77.9,7527.0,61.3,2039.0,16.6,2715.0,22.1
5,1,3,39,980,100.0,655.0,66.8,377.0,38.5,325.0,33.2,52.0,5.3,603.0,61.5
5,2,4,15,3889,100.0,774.0,19.9,3670.0,94.4,3115.0,80.1,555.0,14.3,219.0,5.6
5,2,4,16,1708,100.0,96.0,5.6,1684.0,98.6,1612.0,94.4,72.0,4.2,24.0,1.4
5,2,4,17,5936,100.0,1755.0,29.6,5059.0,85.2,4181.0,70.4,878.0,14.8,877.0,14.8
5,2,4,18,4123,100.0,814.0,19.7,3726.0,90.4,3309.0,80.3,417.0,10.1,397.0,9.6
5,2,4,19,7074,100.0,1809.0,25.6,6173.0,87.3,5265.0,74.4,908.0,12.8,901.0,12.7
5,2,4,20,981,100.0,187.0,19.1,887.0,90.4,794.0,80.9,93.0,9.5,94.0,9.6
5,2,5,21,3179,100.0,837.0,26.3,2882.0,90.7,2342.0,73.7,540.0,17.0,297.0,9.3
5,2,5,22,7416,100.0,3409.0,46.0,5238.0,70.6,4007.0,54.0,1231.0,16.6,2178.0,29.4
5,2,5,23,12660,100.0,7098.0,56.1,9066.0,71.6,5562.0,43.9,3504.0,27.7,3594.0,28.4
5,2,5,24,6254,100.0,1200.0,19.2,5719.0,91.4,5054.0,80.8,665.0,10.6,535.0,8.6
5,2,6,25,7621,100.0,2578.0,33.8,6166.0,80.9,5043.0,66.2,1123.0,14.7,1455.0,19.1
5,2,6,26,19239,100.0,6954.0,36.1,14676.0,76.3,12285.0,63.9,2391.0,12.4,4563.0,23.7
5,2,6,27,4349,100.0,1861.0,42.8,3207.0,73.7,2488.0,57.2,719.0,16.5,1142.0,26.3
5,2,6,28,2031,100.0,476.0,23.4,1810.0,89.1,1555.0,76.6,255.0,12.6,221.0,10.9
5,2,6,29,4484,100.0,690.0,15.4,4135.0,92.2,3794.0,84.6,341.0,7.6,349.0,7.8
5,3,7,30,4002,100.0,2133.0,53.3,3293.0,82.3,1869.0,46.7,1424.0,35.6,709.0,17.7
5,3,7,31,11725,100.0,4846.0,41.3,9443.0,80.5,6879.0,58.7,2564.0,21.9,2282.0,19.5
5,3,8,32,11928,100.0,5202.0,43.6,9016.0,75.6,6726.0,56.4,2290.0,19.2,2912.0,24.4
5,3,8,33,699,100.0,415.0,59.4,388.0,55.5,284.0,40.6,104.0,14.9,311.0,44.5
5,4,9,34,3732,100.0,1026.0,27.5,3041.0,81.5,2706.0,72.5,335.0,9.0,691.0,18.5
5,4,9,35,448,100.0,110.0,24.6,375.0,83.7,338.0,75.4,37.0,8.3,73.0,16.3
5,4,9,36,9962,100.0,1632.0,16.4,9433.0,94.7,8330.0,83.6,1103.0,11.1,529.0,5.3
5,4,9,37,2193,100.0,311.0,14.2,2086.0,95.1,1882.0,85.8,204.0,9.3,107.0,4.9
5,4,9,38,3661,100.0,497.0,13.6,3463.0,94.6,3164.0,86.4,299.0,8.2,198.0,5.4
6,1,1,1,6915,100.0,1674.0,24.2,6028.0,87.2,5241.0,75.8,787.0,11.4,887.0,12.8
6,1,1,2,8763,100.0,3039.0,34.7,7111.0,81.1,5724.0,65.3,1387.0,15.8,1652.0,18.9
6,1,1,3,6343,100.0,1916.0,30.2,5374.0,84.7,4427.0,69.8,947.0,14.9,969.0,15.3
6,1,2,4,6953,100.0,2254.0,32.4,5837.0,83.9,4699.0,67.6,1138.0,16.4,1116.0,16.1
6,1,2,5,9682,100.0,2871.0,29.7,8203.0,84.7,6811.0,70.3,1392.0,14.4,1479.0,15.3
6,1,2,6,7759,100.0,2138.0,27.6,6616.0,85.3,5621.0,72.4,995.0,12.8,1143.0,14.7
6,1,2,7,7798,100.0,2436.0,31.2,6519.0,83.6,5362.0,68.8,1157.0,14.8,1279.0,16.4
6,1,2,8,6746,100.0,1950.0,28.9,5719.0,84.8,4796.0,71.1,923.0,13.7,1027.0,15.2
6,1,2,9,9197,100.0,2892.0,31.4,7650.0,83.2,6305.0,68.6,1345.0,14.6,1547.0,16.8
6,1,2,10,4935,100.0,1342.0,27.2,4235.0,85.8,3593.0,72.8,642.0,13.0,700.0,14.2
6,2,3,1,5015,100.0,1062.0,21.2,4509.0,89.9,3953.0,78.8,556.0,11.1,506.0,10.1
6,2,3,2,5544,100.0,1282.0,23.1,4918.0,88.7,4262.0,76.9,656.0,11.8,626.0,11.3
6,2,3,3,7432,100.0,2113.0,28.4,6332.0,85.2,5319.0,71.6,1013.0,13.6,1100.0,14.8
6,2,3,4,6915,100.0,1874.0,27.1,5960.0,86.2,5041.0,72.9,919.0,13.3,955.0,13.8
6,2,3,5,11521,100.0,3727.0,32.3,9588.0,83.2,7794.0,67.7,1794.0,15.6,1933.0,16.8
6,2,3,6,6485,100.0,1204.0,18.6,5966.0,92.0,5281.0,81.4,685.0,10.6,519.0,8.0
6,2,4,7,4641,100.0,2231.0,48.1,3541.0,76.3,2410.0,51.9,1131.0,24.4,1100.0,23.7
6,2,4,8,6859,100.0,1781.0,26.0,5866.0,85.5,5078.0,74.0,788.0,11.5,993.0,14.5
6,2,4,9,8277,100.0,2015.0,24.3,7165.0,86.6,6262.0,75.7,903.0,10.9,1112.0,13.4
6,2,4,10,7141,100.0,1315.0,18.4,6382.0,89.4,5826.0,81.6,556.0,7.8,759.0,10.6
6,2,4,11,8586,100.0,2023.0,23.6,7676.0,89.4,6563.0,76.4,1113.0,13.0,910.0,10.6
6,3,5,1,5858,100.0,1335.0,22.8,4994.0,85.3,4523.0,77.2,471.0,8.0,864.0,14.7
6,3,5,2,5678,100.0,1319.0,23.2,4981.0,87.7,4359.0,76.8,622.0,11.0,697.0,12.3
6,3,5,3,11865,100.0,3206.0,27.0,10184.0,85.8,8659.0,73.0,1525.0,12.9,1681.0,14.2
6,3,5,4,11097,100.0,2320.0,20.9,9908.0,89.3,8777.0,79.1,1131.0,10.2,1189.0,10.7
6,3,6,5,6983,100.0,1908.0,27.3,5923.0,84.8,5075.0,72.7,848.0,12.1,1060.0,15.2
6,3,6,6,5270,100.0,1660.0,31.5,4332.0,82.2,3610.0,68.5,722.0,13.7,938.0,17.8
6,3,6,7,3004,100.0,1036.0,34.5,2297.0,76.5,1968.0,65.5,329.0,11.0,707.0,23.5
6,3,6,8,13583,100.0,3617.0,26.6,11821.0,87.0,9966.0,73.4,1855.0,13.7,1762.0,13.0
