district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
5,10,1,3,2708,371.0,268.0,62.0,334.0,996.0,334.0,189.0,154.0,1329.0,1674.0
5,10,1,4,1915,191.0,303.0,87.0,200.0,573.0,244.0,144.0,173.0,926.0,888.0
5,10,1,5,1512,128.0,207.0,48.0,117.0,436.0,205.0,185.0,186.0,738.0,707.0
5,10,2,6,1597,153.0,320.0,96.0,181.0,406.0,173.0,126.0,142.0,840.0,901.0
5,10,2,7,631,27.0,87.0,27.0,61.0,192.0,92.0,86.0,59.0,315.0,245.0
5,10,2,8,4746,526.0,692.0,201.0,468.0,1419.0,566.0,467.0,407.0,2316.0,2608.0
5,10,2,9,6039,538.0,840.0,261.0,528.0,1658.0,829.0,637.0,748.0,3087.0,2771.0
5,10,2,10,2893,298.0,357.0,91.0,310.0,1015.0,357.0,233.0,232.0,1409.0,1783.0
5,10,2,11,2033,164.0,266.0,87.0,196.0,560.0,334.0,231.0,195.0,971.0,994.0
5,10,3,12,1651,171.0,213.0,63.0,193.0,563.0,221.0,123.0,104.0,797.0,1046.0
5,10,3,13,2999,252.0,441.0,164.0,302.0,843.0,431.0,263.0,303.0,1527.0,1525.0
5,10,3,14,4313,406.0,572.0,138.0,573.0,1449.0,547.0,337.0,291.0,1970.0,3136.0
5,10,3,15,3041,290.0,367.0,109.0,380.0,974.0,431.0,254.0,236.0,1433.0,1952.0
5,10,3,16,4221,378.0,448.0,162.0,475.0,1300.0,625.0,432.0,401.0,2070.0,2305.0
5,10,3,17,1759,182.0,258.0,60.0,208.0,558.0,221.0,131.0,141.0,806.0,1346.0
5,20,4,18,849,86.0,136.0,46.0,56.0,192.0,158.0,114.0,61.0,429.0,255.0
5,20,4,19,106,3.0,13.0,6.0,9.0,28.0,12.0,22.0,13.0,53.0,29.0
5,20,4,20,1801,114.0,221.0,93.0,214.0,458.0,262.0,198.0,241.0,880.0,829.0
5,20,4,21,1251,125.0,188.0,37.0,149.0,406.0,145.0,89.0,112.0,581.0,759.0
5,20,4,22,208,15.0,57.0,3.0,21.0,48.0,29.0,25.0,10.0,103.0,93.0
5,20,4,23,2202,277.0,305.0,84.0,195.0,713.0,239.0,192.0,197.0,1112.0,1224.0
5,20,5,24,969,81.0,144.0,33.0,125.0,242.0,170.0,109.0,65.0,483.0,383.0
5,20,5,25,621,80.0,104.0,21.0,36.0,177.0,94.0,69.0,40.0,314.0,214.0
5,20,5,26,3250,351.0,570.0,137.0,326.0,979.0,389.0,254.0,244.0,1635.0,2234.0
5,20,5,27,7196,807.0,1221.0,413.0,751.0,1910.0,886.0,636.0,572.0,3635.0,3911.0
5,20,5,28,1857,176.0,209.0,55.0,199.0,524.0,264.0,215.0,215.0,891.0,926.0
5,20,6,29,3135,289.0,347.0,112.0,399.0,1017.0,398.0,287.0,286.0,1476.0,1910.0
5,20,6,30,3611,297.0,413.0,139.0,424.0,1203.0,526.0,293.0,316.0,1702.0,2246.0
5,20,6,31,3226,292.0,375.0,105.0,370.0,1094.0,411.0,340.0,239.0,1553.0,2037.0
5,20,6,32,1765,156.0,266.0,102.0,233.0,514.0,226.0,149.0,119.0,806.0,1116.0
5,20,6,33,550,62.0,72.0,29.0,39.0,128.0,90.0,81.0,49.0,268.0,251.0
5,20,6,34,721,59.0,86.0,24.0,40.0,201.0,82.0,110.0,119.0,384.0,339.0
5,30,7,35,1183,139.0,150.0,53.0,116.0,350.0,198.0,116.0,61.0,579.0,375.0
5,30,7,36,1968,196.0,337.0,115.0,146.0,567.0,326.0,167.0,114.0,986.0,845.0
5,30,7,37,4766,425.0,515.0,135.0,432.0,1468.0,609.0,599.0,583.0,2436.0,2341.0
5,30,8,38,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,30,8,39,3750,319.0,489.0,144.0,400.0,1098.0,530.0,362.0,408.0,1775.0,2203.0
5,30,8,40,240,13.0,20.0,9.0,18.0,95.0,34.0,27.0,24.0,120.0,131.0
5,30,8,41,2131,181.0,237.0,56.0,286.0,720.0,235.0,173.0,243.0,1024.0,1192.0
5,40,9,42,744,61.0,110.0,33.0,59.0,169.0,91.0,100.0,121.0,352.0,319.0
5,40,9,43,1912,202.0,358.0,112.0,108.0,392.0,322.0,205.0,213.0,999.0,619.0
5,40,9,44,375,27.0,50.0,25.0,36.0,68.0,66.0,43.0,60.0,205.0,142.0
5,40,9,45,587,61.0,107.0,31.0,34.0,128.0,85.0,65.0,76.0,310.0,222.0
6,10,1,1,1879,120.0,232.0,69.0,224.0,496.0,289.0,210.0,239.0,992.0,959.0
