district,forecast_area,district_region,planning_area,inhabitants,inhabitants_with_migration_background_age_below_6,inhabitants_with_migration_background_age_6_15,inhabitants_with_migration_background_age_15_18,inhabitants_with_migration_background_age_18_27,inhabitants_with_migration_background_age_27_45,inhabitants_with_migration_background_age_45_55,inhabitants_with_migration_background_age_55_65,inhabitants_with_migration_background_age_above_65,inhabitants_with_migration_background_female,inhabitants_foreigners
4,3,8,28,4414,255.0,290.0,96.0,480.0,1524.0,674.0,536.0,559.0,2217.0,2849.0
4,3,9,29,2630,150.0,224.0,61.0,207.0,857.0,391.0,367.0,373.0,1301.0,1567.0
4,3,9,30,2611,155.0,217.0,64.0,220.0,749.0,423.0,368.0,415.0,1215.0,1601.0
4,3,9,31,2053,137.0,195.0,34.0,162.0,662.0,318.0,272.0,273.0,991.0,1359.0
4,3,10,32,6890,488.0,599.0,178.0,657.0,2340.0,984.0,773.0,871.0,3482.0,4062.0
4,4,11,33,73,0.0,0.0,0.0,10.0,34.0,20.0,9.0,0.0,21.0,61.0
4,4,11,34,2329,170.0,304.0,93.0,230.0,696.0,359.0,225.0,252.0,1187.0,1285.0
4,4,11,35,1051,91.0,130.0,51.0,73.0,217.0,168.0,147.0,174.0,559.0,555.0
4,4,11,36,1169,88.0,151.0,50.0,90.0,268.0,201.0,151.0,170.0,629.0,617.0
4,4,11,37,3289,235.0,353.0,92.0,309.0,1078.0,498.0,341.0,383.0,1679.0,1809.0
4,4,12,38,2205,207.0,295.0,82.0,189.0,604.0,338.0,244.0,246.0,1148.0,1049.0
4,4,12,39,642,74.0,72.0,18.0,52.0,308.0,57.0,37.0,24.0,294.0,462.0
4,4,12,40,425,38.0,62.0,9.0,51.0,87.0,80.0,34.0,64.0,224.0,221.0
4,4,12,41,1878,141.0,199.0,62.0,220.0,544.0,288.0,213.0,211.0,969.0,1040.0
4,4,13,42,1533,129.0,149.0,36.0,106.0,423.0,228.0,202.0,260.0,779.0,850.0
4,4,13,43,1170,98.0,124.0,36.0,81.0,345.0,163.0,139.0,184.0,602.0,590.0
4,4,13,44,3006,215.0,329.0,92.0,295.0,893.0,476.0,340.0,366.0,1533.0,1719.0
4,5,14,45,2991,238.0,315.0,94.0,288.0,956.0,451.0,315.0,334.0,1550.0,1602.0
4,5,14,46,5040,361.0,505.0,127.0,404.0,1648.0,672.0,568.0,755.0,2529.0,2913.0
4,5,14,47,2258,133.0,170.0,62.0,220.0,700.0,325.0,308.0,340.0,1194.0,1312.0
4,5,14,48,4507,286.0,322.0,92.0,438.0,1480.0,720.0,565.0,604.0,2229.0,2818.0
4,5,15,49,2158,202.0,245.0,73.0,264.0,688.0,331.0,192.0,163.0,1004.0,1354.0
4,5,15,50,2439,157.0,247.0,64.0,263.0,779.0,373.0,270.0,286.0,1219.0,1447.0
4,5,15,51,1992,152.0,204.0,69.0,209.0,652.0,251.0,228.0,227.0,970.0,1122.0
4,5,16,52,3989,295.0,389.0,124.0,374.0,1303.0,591.0,411.0,502.0,1992.0,2418.0
4,5,16,53,3015,172.0,263.0,57.0,336.0,981.0,436.0,371.0,399.0,1493.0,1805.0
4,5,16,54,1177,78.0,84.0,26.0,119.0,449.0,153.0,131.0,137.0,598.0,695.0
4,5,16,55,3395,242.0,378.0,100.0,338.0,1187.0,478.0,323.0,349.0,1672.0,1947.0
4,5,16,56,2528,158.0,272.0,81.0,259.0,866.0,360.0,261.0,271.0,1230.0,1449.0
4,6,17,57,18,0.0,0.0,0.0,9.0,3.0,3.0,3.0,0.0,3.0,15.0
5,1,1,1,3263,365.0,457.0,122.0,330.0,978.0,447.0,272.0,292.0,1608.0,1582.0
5,1,1,2,3162,414.0,348.0,86.0,384.0,1134.0,356.0,227.0,213.0,1578.0,1949.0
5,1,1,3,1512,128.0,207.0,48.0,117.0,436.0,205.0,185.0,186.0,738.0,707.0
5,1,2,4,1597,153.0,320.0,96.0,181.0,406.0,173.0,126.0,142.0,840.0,901.0
5,1,2,5,631,27.0,87.0,27.0,61.0,192.0,92.0,86.0,59.0,315.0,245.0
5,1,2,6,4746,526.0,692.0,201.0,468.0,1419.0,566.0,467.0,407.0,2316.0,2608.0
5,1,2,7,6039,538.0,840.0,261.0,528.0,1658.0,829.0,637.0,748.0,3087.0,2771.0
5,1,2,8,2893,298.0,357.0,91.0,310.0,1015.0,357.0,233.0,232.0,1409.0,1783.0
5,1,2,9,2033,164.0,266.0,87.0,196.0,560.0,334.0,231.0,195.0,971.0,994.0
5,1,3,10,1651,171.0,213.0,63.0,193.0,563.0,221.0,123.0,104.0,797.0,1046.0
5,1,3,11,2999,252.0,441.0,164.0,302.0,843.0,431.0,263.0,303.0,1527.0,1525.0
5,1,3,12,4313,406.0,572.0,138.0,573.0,1449.0,547.0,337.0,291.0,1970.0,3136.0
