district,forecast_area,district_region,planning_area,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners
1,2,21,5,5318,304.0,393.0,111.0,836.0,1934.0,632.0,569.0,539.0,2472.0,1995.0
1,2,21,6,11512,580.0,713.0,212.0,1298.0,3461.0,1664.0,1650.0,1934.0,5836.0,2335.0
1,2,22,1,10990,660.0,681.0,197.0,1763.0,4335.0,1388.0,991.0,975.0,5142.0,3352.0
1,2,22,2,2058,145.0,190.0,59.0,317.0,706.0,273.0,181.0,187.0,1024.0,657.0
1,2,22,3,7021,489.0,645.0,161.0,1010.0,2183.0,858.0,674.0,1001.0,3460.0,2359.0
1,2,22,4,6008,323.0,340.0,96.0,707.0,1982.0,843.0,707.0,1010.0,2965.0,1562.0
1,2,22,5,3310,247.0,339.0,114.0,415.0,865.0,418.0,387.0,525.0,1606.0,1078.0
1,2,22,6,3048,147.0,203.0,57.0,354.0,967.0,478.0,358.0,484.0,1437.0,679.0
1,2,22,7,5730,223.0,243.0,86.0,1007.0,1512.0,759.0,646.0,1254.0,2761.0,1875.0
1,3,31,1,26876,1981.0,2546.0,756.0,4044.0,9101.0,3340.0,2395.0,2713.0,12746.0,11108.0
1,3,31,2,12119,816.0,1031.0,338.0,1968.0,4145.0,1591.0,1005.0,1225.0,5821.0,4717.0
1,3,32,1,13826,1114.0,1573.0,482.0,1721.0,4207.0,1709.0,1325.0,1695.0,6860.0,4261.0
1,3,32,2,9735,648.0,904.0,253.0,1021.0,2775.0,1243.0,1125.0,1766.0,4902.0,2621.0
1,3,32,3,14513,990.0,1278.0,445.0,2294.0,4969.0,1807.0,1260.0,1470.0,6701.0,5886.0
1,4,41,1,20775,1142.0,1353.0,384.0,2871.0,6708.0,2771.0,2451.0,3095.0,10031.0,6399.0
1,4,41,2,16564,956.0,983.0,310.0,1797.0,4728.0,2072.0,2025.0,3693.0,8528.0,3956.0
1,4,41,3,8715,494.0,531.0,198.0,1331.0,3338.0,1127.0,908.0,788.0,4108.0,3210.0
1,4,42,1,24168,1535.0,2116.0,693.0,3913.0,8360.0,3036.0,2091.0,2424.0,11266.0,10626.0
1,4,42,2,16972,933.0,1032.0,328.0,3101.0,6968.0,1915.0,1489.0,1206.0,7761.0,6914.0
1,4,42,3,16498,919.0,1205.0,354.0,2303.0,5819.0,2025.0,1655.0,2218.0,7718.0,6561.0
2,1,1,1,6628,401.0,534.0,178.0,1153.0,2339.0,826.0,605.0,592.0,2980.0,2841.0
2,1,1,2,13473,930.0,1376.0,452.0,1737.0,4030.0,1843.0,1333.0,1772.0,6640.0,4508.0
2,1,1,3,15349,1104.0,1587.0,513.0,1935.0,4407.0,2224.0,1558.0,2021.0,7572.0,5453.0
2,1,1,4,5000,269.0,541.0,179.0,586.0,1487.0,738.0,599.0,601.0,2490.0,1633.0
2,2,2,1,1306,149.0,103.0,18.0,80.0,562.0,162.0,123.0,109.0,618.0,328.0
2,2,2,2,6003,388.0,497.0,138.0,683.0,2030.0,916.0,706.0,645.0,2877.0,1687.0
2,2,2,3,10999,734.0,753.0,172.0,1062.0,4201.0,1622.0,1316.0,1139.0,5381.0,2650.0
2,2,2,4,12753,787.0,804.0,262.0,1360.0,4876.0,1900.0,1536.0,1228.0,6182.0,3455.0
2,2,2,5,14843,800.0,968.0,328.0,1580.0,5134.0,2451.0,2017.0,1565.0,7356.0,3572.0
2,2,2,6,19024,1250.0,1444.0,387.0,1876.0,7246.0,2775.0,2163.0,1883.0,9464.0,5218.0
2,3,3,1,9043,466.0,705.0,235.0,1013.0,3181.0,1454.0,992.0,997.0,4340.0,3435.0
2,3,3,2,13115,743.0,1011.0,326.0,1386.0,4802.0,1977.0,1544.0,1326.0,6350.0,4283.0
2,3,4,1,15362,939.0,1037.0,302.0,1555.0,6268.0,2307.0,1617.0,1337.0,7413.0,4904.0
2,3,4,2,11112,654.0,719.0,211.0,1190.0,4627.0,1654.0,1145.0,912.0,5316.0,3664.0
2,4,5,1,5350,254.0,376.0,103.0,357.0,1204.0,669.0,665.0,1722.0,2804.0,814.0
2,4,5,2,7333,427.0,416.0,104.0,719.0,2717.0,894.0,707.0,1349.0,3755.0,1350.0
2,4,5,3,11161,816.0,620.0,142.0,1005.0,4970.0,1389.0,880.0,1339.0,5549.0,1891.0
2,4,7,1,12662,749.0,723.0,233.0,1556.0,4103.0,1334.0,1271.0,2693.0,6483.0,3235.0
2,4,7,2,10842,615.0,671.0,148.0,1057.0,4736.0,1466.0,934.0,1215.0,5240.0,1945.0
2,4,7,3,1164,96.0,105.0,23.0,186.0,607.0,68.0,54.0,25.0,505.0,696.0
2,5,6,1,9065,628.0,442.0,93.0,961.0,4851.0,1020.0,557.0,513.0,4211.0,1967.0
2,5,6,2,21634,1591.0,1398.0,346.0,2071.0,11123.0,2716.0,1346.0,1043.0,10460.0,4554.0
2,5,8,1,19532,1261.0,1196.0,292.0,2236.0,10285.0,2265.0,1129.0,868.0,9296.0,4778.0
2,5,8,2,21150,1431.0,1137.0,240.0,2228.0,11679.0,2627.0,1058.0,750.0,10104.0,4847.0
2,5,8,3,7468,501.0,351.0,80.0,915.0,3879.0,737.0,515.0,490.0,3535.0,1722.0
2,5,8,4,4592,476.0,400.0,104.0,257.0,1749.0,756.0,355.0,495.0,2225.0,586.0
3,1,1,1,4063,365.0,314.0,77.0,248.0,1281.0,589.0,539.0,650.0,2004.0,358.0
3,1,1,2,12313,827.0,1051.0,327.0,1115.0,3072.0,1344.0,1436.0,3141.0,6313.0,1778.0
3,1,1,4,222,16.0,19.0,7.0,18.0,88.0,57.0,13.0,4.0,91.0,26.0
3,2,2,3,2315,139.0,227.0,60.0,147.0,460.0,374.0,377.0,531.0,1131.0,292.0
3,2,2,9,14956,1010.0,1451.0,392.0,1226.0,3757.0,2656.0,1866.0,2598.0,7719.0,1378.0
3,2,2,10,11372,822.0,1094.0,302.0,711.0,3011.0,2067.0,1471.0,1894.0,5786.0,910.0
3,2,3,7,18242,1247.0,1751.0,559.0,1189.0,4395.0,3225.0,2712.0,3164.0,9319.0,930.0
3,3,4,5,11462,1054.0,1158.0,317.0,888.0,3359.0,1561.0,1285.0,1840.0,5948.0,1082.0
3,3,4,6,8143,405.0,664.0,249.0,494.0,1472.0,1508.0,1500.0,1851.0,4169.0,267.0
3,3,7,11,6845,353.0,606.0,190.0,382.0,1268.0,1275.0,1200.0,1571.0,3436.0,184.0
3,3,7,15,7661,462.0,597.0,223.0,667.0,1685.0,1351.0,1167.0,1509.0,3659.0,1017.0
3,3,7,16,1138,33.0,81.0,24.0,42.0,179.0,215.0,204.0,360.0,578.0,24.0
3,4,5,8,4615,292.0,479.0,180.0,372.0,969.0,895.0,683.0,745.0,2278.0,286.0
3,4,5,12,9951,508.0,819.0,286.0,722.0,2272.0,1752.0,1326.0,2266.0,5207.0,704.0
3,4,5,13,3375,161.0,401.0,129.0,264.0,682.0,642.0,431.0,665.0,1762.0,230.0
3,4,6,14,36065,2682.0,3545.0,877.0,2456.0,10784.0,5696.0,3603.0,6422.0,19102.0,2828.0
3,4,8,18,34701,2322.0,2626.0,664.0,2555.0,11629.0,5214.0,3755.0,5936.0,18118.0,3599.0
3,5,9,19,5559,384.0,388.0,116.0,487.0,1594.0,841.0,653.0,1096.0,2797.0,812.0
3,5,9,20,7402,523.0,651.0,138.0,512.0,2229.0,1146.0,793.0,1410.0,3885.0,605.0
3,5,9,23,9475,731.0,710.0,162.0,806.0,3954.0,1309.0,863.0,940.0,4601.0,1316.0
3,5,9,24,6128,476.0,546.0,120.0,604.0,2404.0,907.0,584.0,487.0,2936.0,1008.0
3,5,9,25,9714,770.0,1026.0,255.0,733.0,3241.0,1626.0,903.0,1160.0,5032.0,1126.0
3,5,10,17,4256,265.0,280.0,77.0,463.0,1339.0,702.0,551.0,579.0,2067.0,631.0
3,5,10,21,6485,312.0,418.0,110.0,446.0,1732.0,825.0,722.0,1920.0,3448.0,497.0
3,5,10,22,4595,285.0,375.0,78.0,291.0,1102.0,652.0,601.0,1211.0,2501.0,192.0
3,6,11,26,15365,1002.0,1044.0,235.0,1611.0,6962.0,2360.0,1003.0,1148.0,7516.0,2944.0
3,6,11,31,10743,809.0,837.0,126.0,1066.0,4921.0,1839.0,644.0,501.0,5286.0,2495.0
3,6,12,27,14600,871.0,920.0,204.0,1314.0,6467.0,2250.0,1052.0,1522.0,7475.0,2430.0
3,6,12,28,12711,657.0,597.0,192.0,1215.0,5216.0,1669.0,1191.0,1974.0,6528.0,2012.0
3,6,13,32,22788,1707.0,2037.0,476.0,1781.0,9855.0,4531.0,1478.0,923.0,11289.0,4629.0
3,6,14,29,10041,411.0,516.0,129.0,704.0,2055.0,1151.0,1076.0,3999.0,5448.0,920.0
3,6,14,30,4021,286.0,395.0,98.0,495.0,1004.0,497.0,370.0,876.0,1926.0,1338.0
3,6,14,34,6394,446.0,400.0,92.0,561.0,2928.0,912.0,515.0,540.0,3219.0,1159.0
3,6,14,35,3899,222.0,244.0,86.0,392.0,1571.0,512.0,371.0,501.0,1942.0,738.0
3,6,14,41,2578,314.0,448.0,54.0,112.0,924.0,399.0,130.0,197.0,1306.0,347.0
3,7,15,36,11024,765.0,1020.0,237.0,956.0,4596.0,2243.0,720.0,487.0,5397.0,2683.0
3,7,15,37,15844,1265.0,1365.0,315.0,1254.0,6372.0,3002.0,1314.0,957.0,7780.0,3770.0
3,7,16,33,3201,208.0,217.0,67.0,260.0,1018.0,376.0,432.0,623.0,1584.0,618.0
3,7,16,38,17686,1368.0,1583.0,352.0,1478.0,7375.0,3099.0,1245.0,1186.0,8807.0,3658.0
3,7,16,39,12586,887.0,1382.0,260.0,932.0,4631.0,2518.0,1064.0,912.0,6365.0,2074.0
4,1,1,1,10765,579.0,754.0,234.0,1074.0,2810.0,1464.0,1429.0,2421.0,5559.0,2868.0
4,1,1,2,839,67.0,64.0,22.0,97.0,166.0,114.0,112.0,197.0,332.0,286.0
4,1,1,3,7882,526.0,690.0,232.0,724.0,1899.0,1116.0,910.0,1785.0,4180.0,2063.0
4,2,2,4,187,10.0,31.0,12.0,15.0,30.0,34.0,22.0,33.0,83.0,36.0
4,2,2,5,1323,48.0,109.0,40.0,137.0,231.0,203.0,207.0,348.0,677.0,205.0
4,2,2,6,2797,102.0,93.0,28.0,141.0,461.0,291.0,356.0,1325.0,1535.0,421.0
4,2,2,7,2551,119.0,174.0,46.0,229.0,514.0,464.0,323.0,682.0,1326.0,441.0
4,2,2,8,2898,108.0,321.0,111.0,233.0,403.0,543.0,369.0,810.0,1471.0,408.0
4,2,2,9,3207,129.0,266.0,90.0,672.0,674.0,368.0,360.0,648.0,1612.0,922.0
4,2,3,10,620,26.0,3.0,4.0,207.0,184.0,45.0,61.0,90.0,296.0,272.0
4,2,3,11,15035,615.0,942.0,344.0,1441.0,3197.0,2166.0,1841.0,4489.0,7736.0,3003.0
4,2,3,12,5487,245.0,391.0,107.0,485.0,1157.0,725.0,754.0,1623.0,2863.0,1078.0
4,2,3,13,7460,361.0,404.0,123.0,914.0,2042.0,1029.0,967.0,1620.0,3796.0,1761.0
4,2,3,14,9,0.0,0.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,9.0
4,3,4,15,2965,103.0,129.0,37.0,396.0,824.0,355.0,356.0,765.0,1466.0,1147.0
4,3,4,16,10587,659.0,810.0,290.0,1203.0,2950.0,1592.0,1462.0,1621.0,5470.0,2849.0
4,3,4,17,10899,582.0,722.0,209.0,1083.0,3067.0,1621.0,1439.0,2176.0,5706.0,2500.0
4,3,5,18,9486,432.0,489.0,153.0,1099.0,2956.0,1419.0,1323.0,1615.0,4839.0,2512.0
4,3,5,19,5851,324.0,354.0,93.0,666.0,1964.0,841.0,747.0,862.0,2875.0,1596.0
4,3,6,20,8805,413.0,465.0,165.0,901.0,2484.0,1245.0,1179.0,1953.0,4573.0,2273.0
4,3,6,21,3006,142.0,162.0,57.0,429.0,1023.0,465.0,327.0,401.0,1378.0,1052.0
4,3,6,22,10731,577.0,591.0,185.0,1092.0,3081.0,1507.0,1442.0,2256.0,5452.0,2942.0
4,3,6,23,5076,270.0,283.0,82.0,598.0,1629.0,711.0,561.0,942.0,2608.0,1642.0
4,3,7,24,6580,309.0,367.0,116.0,649.0,1617.0,881.0,908.0,1733.0,3552.0,1495.0
4,3,7,25,12345,593.0,834.0,273.0,1373.0,3462.0,1937.0,1717.0,2156.0,6221.0,3273.0
4,3,7,26,5687,307.0,320.0,132.0,517.0,1472.0,834.0,801.0,1304.0,2963.0,1592.0
4,3,8,27,12091,574.0,705.0,229.0,1411.0,3597.0,1804.0,1628.0,2143.0,5949.0,4117.0
4,3,8,28,9622,405.0,484.0,156.0,970.0,2668.0,1519.0,1413.0,2007.0,4852.0,2776.0
4,3,9,29,6062,271.0,348.0,101.0,517.0,1563.0,962.0,983.0,1317.0,3091.0,1647.0
4,3,9,30,5509,206.0,308.0,104.0,408.0,1270.0,931.0,878.0,1404.0,2739.0,1533.0
4,3,9,31,3728,180.0,233.0,68.0,299.0,1043.0,551.0,502.0,852.0,1813.0,1449.0
4,3,10,32,15456,716.0,838.0,302.0,1314.0,3992.0,2235.0,2229.0,3830.0,7952.0,3865.0
4,4,11,33,52,0.0,0.0,3.0,8.0,14.0,9.0,9.0,9.0,22.0,23.0
4,4,11,34,5277,253.0,457.0,72.0,444.0,1052.0,818.0,633.0,1548.0,2694.0,1171.0
4,4,11,35,2792,126.0,196.0,71.0,157.0,485.0,400.0,407.0,950.0,1458.0,532.0
4,4,11,36,3068,156.0,210.0,81.0,182.0,564.0,465.0,413.0,997.0,1644.0,586.0
4,4,11,37,8184,379.0,499.0,164.0,724.0,1986.0,1208.0,1126.0,2098.0,4407.0,1695.0
4,4,12,38,6046,303.0,536.0,147.0,450.0,1179.0,888.0,756.0,1787.0,3285.0,1019.0
4,4,12,39,202,3.0,26.0,3.0,27.0,58.0,36.0,24.0,25.0,85.0,88.0
4,4,12,40,1514,49.0,100.0,58.0,104.0,207.0,251.0,196.0,549.0,825.0,216.0
4,4,12,41,6934,287.0,452.0,147.0,510.0,1245.0,1088.0,996.0,2209.0,3819.0,874.0
4,4,13,42,4111,138.0,203.0,65.0,233.0,773.0,564.0,705.0,1430.0,2198.0,728.0
4,4,13,43,3547,162.0,208.0,70.0,330.0,748.0,538.0,557.0,934.0,1894.0,552.0
4,4,13,44,10650,487.0,731.0,246.0,832.0,2176.0,1775.0,1554.0,2849.0,5765.0,1705.0
4,5,14,45,6283,292.0,393.0,127.0,592.0,1698.0,885.0,901.0,1395.0,3278.0,1443.0
4,5,14,46,10741,536.0,609.0,174.0,896.0,2630.0,1616.0,1587.0,2693.0,5503.0,2660.0
4,5,14,47,5259,222.0,296.0,102.0,482.0,1225.0,782.0,750.0,1400.0,2756.0,1287.0
4,5,14,48,9262,392.0,452.0,142.0,779.0,2425.0,1422.0,1290.0,2360.0,4630.0,2745.0
4,5,15,49,4636,281.0,369.0,116.0,518.0,1303.0,642.0,582.0,825.0,2361.0,1282.0
4,5,15,50,5606,256.0,359.0,113.0,634.0,1600.0,867.0,757.0,1020.0,2818.0,1384.0
4,5,15,51,4459,231.0,265.0,95.0,528.0,1267.0,616.0,620.0,837.0,2284.0,1084.0
4,5,16,52,9824,443.0,580.0,214.0,922.0,2385.0,1465.0,1433.0,2382.0,5174.0,2406.0
4,5,16,53,6969,302.0,384.0,145.0,642.0,1725.0,1034.0,956.0,1781.0,3528.0,1750.0
4,5,16,54,3052,107.0,148.0,51.0,296.0,758.0,404.0,410.0,878.0,1612.0,657.0
4,5,16,55,7132,372.0,439.0,158.0,775.0,2001.0,1061.0,965.0,1361.0,3635.0,1779.0
4,5,16,56,7705,368.0,605.0,170.0,812.0,2120.0,1196.0,992.0,1442.0,3983.0,1459.0
4,6,17,57,72,0.0,0.0,0.0,13.0,4.0,16.0,20.0,19.0,21.0,13.0
5,1,1,1,10262,599.0,846.0,269.0,837.0,2427.0,1396.0,1256.0,2632.0,5435.0,1369.0
5,1,1,2,6230,305.0,315.0,117.0,610.0,1348.0,826.0,967.0,1742.0,3210.0,996.0
5,1,1,3,7771,364.0,516.0,185.0,720.0,1623.0,1144.0,1228.0,1991.0,3971.0,676.0
5,1,2,4,3627,252.0,426.0,142.0,367.0,691.0,421.0,430.0,898.0,1990.0,882.0
5,1,2,5,1919,76.0,166.0,59.0,254.0,372.0,396.0,365.0,231.0,966.0,212.0
5,1,2,6,10550,677.0,905.0,297.0,1008.0,2206.0,1412.0,1345.0,2700.0,5445.0,2081.0
5,1,2,7,11553,764.0,1172.0,382.0,1065.0,2642.0,1491.0,1509.0,2528.0,6051.0,2546.0
5,1,2,8,7698,504.0,557.0,152.0,839.0,2117.0,1140.0,994.0,1395.0,3967.0,1528.0
5,1,2,9,6088,305.0,415.0,162.0,554.0,1177.0,933.0,942.0,1600.0,3113.0,854.0
5,1,3,10,3938,274.0,321.0,76.0,420.0,1148.0,552.0,493.0,654.0,2018.0,846.0
5,1,3,11,5658,322.0,546.0,180.0,531.0,1250.0,661.0,562.0,1606.0,3034.0,1338.0
5,1,3,12,7338,524.0,683.0,211.0,969.0,2364.0,951.0,783.0,853.0,3416.0,2917.0
5,1,3,13,6883,471.0,501.0,183.0,961.0,1951.0,1019.0,898.0,899.0,3314.0,1741.0
5,1,3,14,12402,831.0,863.0,297.0,1472.0,3493.0,1759.0,1611.0,2076.0,6256.0,2839.0
5,1,3,39,1030,107.0,166.0,46.0,145.0,301.0,106.0,69.0,90.0,447.0,652.0
5,2,4,15,3862,161.0,344.0,152.0,456.0,562.0,875.0,758.0,554.0,1912.0,200.0
5,2,4,16,1700,71.0,83.0,31.0,140.0,303.0,258.0,252.0,562.0,880.0,33.0
5,2,4,17,5936,256.0,446.0,165.0,594.0,1061.0,1006.0,917.0,1491.0,2929.0,910.0
5,2,4,18,4427,272.0,454.0,148.0,465.0,1027.0,546.0,487.0,1028.0,2217.0,716.0
5,2,4,19,7077,410.0,582.0,164.0,639.0,1496.0,887.0,870.0,2029.0,3822.0,954.0
5,2,4,20,955,60.0,79.0,34.0,119.0,209.0,200.0,122.0,132.0,461.0,87.0
5,2,5,21,3187,206.0,354.0,121.0,317.0,686.0,569.0,414.0,520.0,1676.0,272.0
5,2,5,22,7472,611.0,861.0,234.0,795.0,1810.0,966.0,819.0,1376.0,3831.0,2248.0
5,2,5,23,12746,1147.0,1669.0,497.0,1397.0,2970.0,1486.0,1320.0,2260.0,6487.0,3703.0
5,2,5,24,6266,266.0,356.0,133.0,506.0,1053.0,825.0,1015.0,2112.0,3275.0,563.0
5,2,6,25,7655,407.0,470.0,162.0,830.0,1953.0,981.0,963.0,1889.0,3949.0,1560.0
5,2,6,26,18698,1040.0,1264.0,382.0,2270.0,5174.0,2840.0,2353.0,3375.0,9327.0,4099.0
5,2,6,27,4413,294.0,458.0,147.0,501.0,1055.0,635.0,521.0,802.0,2214.0,1217.0
5,2,6,28,2022,103.0,120.0,49.0,151.0,347.0,233.0,288.0,731.0,1111.0,227.0
5,2,6,29,4456,152.0,242.0,80.0,259.0,597.0,650.0,689.0,1787.0,2334.0,345.0
5,3,7,30,4004,316.0,509.0,154.0,422.0,1069.0,657.0,404.0,473.0,1997.0,728.0
5,3,7,31,11709,712.0,848.0,268.0,1138.0,2787.0,1611.0,1638.0,2707.0,6117.0,2284.0
5,3,8,32,11976,780.0,1010.0,319.0,1352.0,3168.0,1719.0,1445.0,2183.0,6016.0,2979.0
5,3,8,33,500,27.0,24.0,6.0,63.0,133.0,77.0,58.0,112.0,257.0,104.0
5,4,9,34,3613,170.0,357.0,124.0,348.0,516.0,498.0,592.0,1008.0,1756.0,594.0
5,4,9,35,443,12.0,37.0,12.0,33.0,80.0,78.0,69.0,122.0,206.0,73.0
5,4,9,36,9978,654.0,1149.0,366.0,723.0,1834.0,1718.0,1341.0,2193.0,5049.0,548.0
5,4,9,37,2194,81.0,182.0,58.0,129.0,276.0,315.0,382.0,771.0,1106.0,109.0
5,4,9,38,3669,163.0,316.0,116.0,271.0,497.0,524.0,570.0,1212.0,1907.0,188.0
6,1,1,1,6933,312.0,488.0,203.0,652.0,1276.0,1033.0,938.0,2031.0,3724.0,916.0
6,1,1,2,8836,530.0,544.0,198.0,939.0,2473.0,1269.0,1246.0,1637.0,4634.0,1690.0
6,1,1,3,6402,401.0,435.0,134.0,600.0,1860.0,998.0,792.0,1182.0,3415.0,1009.0
6,1,2,4,6922,349.0,482.0,179.0,672.0,1675.0,1040.0,938.0,1587.0,3636.0,1121.0
6,1,2,5,9785,537.0,671.0,187.0,1019.0,2623.0,1448.0,1328.0,1972.0,5125.0,1530.0
6,1,2,6,7754,425.0,529.0,139.0,653.0,1950.0,1113.0,982.0,1963.0,4180.0,1141.0
6,1,2,7,7829,395.0,512.0,155.0,780.0,2100.0,1130.0,1045.0,1712.0,4113.0,1298.0
6,1,2,8,6720,368.0,422.0,121.0,664.0,1791.0,969.0,948.0,1437.0,3441.0,1024.0
6,1,2,9,9176,521.0,524.0,158.0,888.0,2618.0,1315.0,1255.0,1897.0,4935.0,1569.0
6,1,2,10,4921,291.0,305.0,90.0,460.0,1353.0,717.0,660.0,1045.0,2619.0,717.0
6,2,3,1,5024,249.0,330.0,133.0,392.0,1007.0,753.0,658.0,1502.0,2649.0,519.0
6,2,3,2,5595,276.0,376.0,121.0,380.0,1075.0,794.0,745.0,1828.0,2988.0,635.0
6,2,3,3,7393,413.0,460.0,140.0,699.0,2001.0,1069.0,997.0,1614.0,3985.0,1123.0
6,2,3,4,6999,382.0,435.0,134.0,666.0,1754.0,1070.0,949.0,1609.0,3698.0,999.0
6,2,3,5,11444,607.0,889.0,246.0,1231.0,2570.0,1560.0,1400.0,2941.0,6116.0,1931.0
6,2,3,6,6422,312.0,456.0,178.0,514.0,1105.0,1063.0,955.0,1839.0,3322.0,511.0
6,2,4,7,4654,275.0,393.0,108.0,488.0,1071.0,562.0,496.0,1261.0,2391.0,1142.0
6,2,4,8,6888,352.0,513.0,166.0,667.0,1362.0,1001.0,915.0,1912.0,3587.0,1026.0
6,2,4,9,8310,430.0,599.0,210.0,636.0,1611.0,1224.0,1079.0,2521.0,4452.0,1104.0
6,2,4,10,7135,329.0,562.0,222.0,645.0,1319.0,1098.0,1004.0,1956.0,3747.0,785.0
6,2,4,11,8548,418.0,740.0,259.0,639.0,1475.0,1257.0,1263.0,2497.0,4568.0,930.0
6,3,5,1,5775,242.0,501.0,184.0,584.0,904.0,882.0,718.0,1760.0,2925.0,811.0
6,3,5,2,5613,285.0,376.0,136.0,472.0,1233.0,894.0,808.0,1409.0,3083.0,676.0
6,3,5,3,11850,603.0,870.0,304.0,1082.0,2538.0,1838.0,1669.0,2946.0,6336.0,1707.0
6,3,5,4,11083,517.0,952.0,312.0,855.0,1673.0,1595.0,1483.0,3696.0,5916.0,1200.0
6,3,6,5,7022,307.0,483.0,177.0,693.0,1617.0,1093.0,925.0,1727.0,3641.0,1075.0
6,3,6,6,5300,293.0,377.0,140.0,599.0,1252.0,807.0,684.0,1148.0,2755.0,976.0
6,3,6,7,3002,143.0,222.0,67.0,481.0,643.0,421.0,370.0,655.0,1522.0,720.0
6,3,6,8,13649,803.0,1429.0,481.0,1187.0,2702.0,2308.0,1732.0,3007.0,6882.0,1841.0
6,3,6,9,12113,635.0,1022.0,311.0,1093.0,2532.0,1886.0,1718.0,2916.0,6352.0,1592.0
6,3,6,10,8444,412.0,823.0,275.0,670.0,1508.0,1365.0,1165.0,2226.0,4503.0,1029.0
6,4,7,1,10192,536.0,958.0,274.0,670.0,1593.0,1692.0,1408.0,3061.0,5242.0,1182.0
6,4,7,2,5478,297.0,548.0,210.0,424.0,951.0,827.0,809.0,1412.0,2800.0,649.0
6,4,7,3,11124,480.0,954.0,300.0,1487.0,1910.0,1561.0,1365.0,3067.0,5757.0,2177.0
6,4,8,4,7567,333.0,654.0,240.0,577.0,1003.0,1239.0,1062.0,2459.0,3995.0,675.0
6,4,8,5,5361,232.0,459.0,170.0,415.0,828.0,871.0,745.0,1641.0,2926.0,591.0
6,4,8,6,7299,316.0,637.0,255.0,631.0,1057.0,1241.0,1020.0,2142.0,3977.0,588.0
6,4,8,7,5868,240.0,501.0,145.0,493.0,962.0,809.0,713.0,2005.0,3320.0,707.0
6,4,8,8,4645,347.0,607.0,189.0,394.0,972.0,910.0,513.0,713.0,2391.0,672.0
6,4,8,9,4983,205.0,506.0,187.0,462.0,755.0,870.0,698.0,1300.0,2595.0,911.0
6,4,8,10,7030,343.0,631.0,250.0,636.0,1169.0,1084.0,892.0,2025.0,3709.0,1131.0
7,1,1,1,9860,396.0,522.0,161.0,819.0,2575.0,1594.0,1506.0,2287.0,4655.0,2905.0
7,1,1,2,16503,851.0,1217.0,398.0,1945.0,4684.0,2609.0,2170.0,2629.0,7672.0,5818.0
7,1,1,3,10545,554.0,695.0,231.0,1074.0,3043.0,1698.0,1523.0,1727.0,5243.0,2466.0
7,1,1,4,13648,778.0,1042.0,292.0,1569.0,4238.0,2221.0,1792.0,1716.0,6505.0,4716.0
