district,forecast_area,district_region,planning_area,inhabitants,inhabitants_percentage,inhabitants_with_migration_background,inhabitants_with_migration_background_percentage,inhabitants_germans,inhabitants_germans_percentage,inhabitants_germans_without_migration_background,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners,inhabitants_foreigners_percentage
2,1,1,1,6628,100.0,4702.0,70.9,3787.0,57.1,1926.0,29.1,1861.0,28.1,2841.0,42.9
2,1,1,2,13473,100.0,9189.0,68.2,8965.0,66.5,4284.0,31.8,4681.0,34.7,4508.0,33.5
2,1,1,3,15349,100.0,10797.0,70.3,9896.0,64.5,4552.0,29.7,5344.0,34.8,5453.0,35.5
2,1,1,4,5000,100.0,3245.0,64.9,3367.0,67.3,1755.0,35.1,1612.0,32.2,1633.0,32.7
2,2,2,1,1306,100.0,571.0,43.7,978.0,74.9,735.0,56.3,243.0,18.6,328.0,25.1
2,2,2,2,6003,100.0,2616.0,43.6,4316.0,71.9,3387.0,56.4,929.0,15.5,1687.0,28.1
2,2,2,3,10999,100.0,4317.0,39.2,8349.0,75.9,6682.0,60.8,1667.0,15.2,2650.0,24.1
2,2,2,4,12753,100.0,5443.0,42.7,9298.0,72.9,7310.0,57.3,1988.0,15.6,3455.0,27.1
2,2,2,5,14843,100.0,5961.0,40.2,11271.0,75.9,8882.0,59.8,2389.0,16.1,3572.0,24.1
2,2,2,6,19024,100.0,8738.0,45.9,13806.0,72.6,10286.0,54.1,3520.0,18.5,5218.0,27.4
2,3,3,1,9043,100.0,5717.0,63.2,5608.0,62.0,3326.0,36.8,2282.0,25.2,3435.0,38.0
2,3,3,2,13115,100.0,7123.0,54.3,8832.0,67.3,5992.0,45.7,2840.0,21.7,4283.0,32.7
2,3,4,1,15362,100.0,7527.0,49.0,10458.0,68.1,7835.0,51.0,2623.0,17.1,4904.0,31.9
2,3,4,2,11112,100.0,5603.0,50.4,7448.0,67.0,5509.0,49.6,1939.0,17.4,3664.0,33.0
2,4,5,1,5350,100.0,1482.0,27.7,4536.0,84.8,3868.0,72.3,668.0,12.5,814.0,15.2
2,4,5,2,7333,100.0,2155.0,29.4,5983.0,81.6,5178.0,70.6,805.0,11.0,1350.0,18.4
2,4,5,3,11161,100.0,2932.0,26.3,9270.0,83.1,8229.0,73.7,1041.0,9.3,1891.0,16.9
2,4,7,1,12662,100.0,5096.0,40.2,9427.0,74.5,7566.0,59.8,1861.0,14.7,3235.0,25.5
2,4,7,2,10842,100.0,2898.0,26.7,8897.0,82.1,7944.0,73.3,953.0,8.8,1945.0,17.9
2,4,7,3,1164,100.0,797.0,68.5,468.0,40.2,367.0,31.5,101.0,8.7,696.0,59.8
2,5,6,1,9065,100.0,2791.0,30.8,7098.0,78.3,6274.0,69.2,824.0,9.1,1967.0,21.7
2,5,6,2,21634,100.0,6508.0,30.1,17080.0,78.9,15126.0,69.9,1954.0,9.0,4554.0,21.1
2,5,8,1,19532,100.0,6596.0,33.8,14754.0,75.5,12936.0,66.2,1818.0,9.3,4778.0,24.5
2,5,8,2,21150,100.0,6617.0,31.3,16303.0,77.1,14533.0,68.7,1770.0,8.4,4847.0,22.9
2,5,8,3,7468,100.0,2457.0,32.9,5746.0,76.9,5011.0,67.1,735.0,9.8,1722.0,23.1
2,5,8,4,4592,100.0,1070.0,23.3,4006.0,87.2,3522.0,76.7,484.0,10.5,586.0,12.8
3,1,1,1,4063,100.0,557.0,13.7,3705.0,91.2,3506.0,86.3,199.0,4.9,358.0,8.8
3,1,1,2,12313,100.0,2359.0,19.2,10535.0,85.6,9954.0,80.8,581.0,4.7,1778.0,14.4
3,1,1,4,222,100.0,47.0,21.2,196.0,88.3,175.0,78.8,21.0,9.5,26.0,11.7
3,2,2,3,2315,100.0,377.0,16.3,2023.0,87.4,1938.0,83.7,85.0,3.7,292.0,12.6
3,2,2,9,14956,100.0,2374.0,15.9,13578.0,90.8,12582.0,84.1,996.0,6.7,1378.0,9.2
3,2,2,10,11372,100.0,1632.0,14.4,10462.0,92.0,9740.0,85.6,722.0,6.3,910.0,8.0
3,2,3,7,18242,100.0,2357.0,12.9,17312.0,94.9,15885.0,87.1,1427.0,7.8,930.0,5.1
3,3,4,5,11462,100.0,1907.0,16.6,10380.0,90.6,9555.0,83.4,825.0,7.2,1082.0,9.4
3,3,4,6,8143,100.0,692.0,8.5,7876.0,96.7,7451.0,91.5,425.0,5.2,267.0,3.3
3,3,7,11,6845,100.0,474.0,6.9,6661.0,97.3,6371.0,93.1,290.0,4.2,184.0,2.7
3,3,7,15,7661,100.0,1450.0,18.9,6644.0,86.7,6211.0,81.1,433.0,5.7,1017.0,13.3
3,3,7,16,1138,100.0,41.0,3.6,1114.0,97.9,1097.0,96.4,17.0,1.5,24.0,2.1
3,4,5,8,4615,100.0,936.0,20.3,4329.0,93.8,3679.0,79.7,650.0,14.1,286.0,6.2
3,4,5,12,9951,100.0,1539.0,15.5,9247.0,92.9,8412.0,84.5,835.0,8.4,704.0,7.1
3,4,5,13,3375,100.0,491.0,14.5,3145.0,93.2,2884.0,85.5,261.0,7.7,230.0,6.8
3,4,6,14,36065,100.0,5298.0,14.7,33237.0,92.2,30767.0,85.3,2470.0,6.8,2828.0,7.8
3,4,8,18,34701,100.0,5718.0,16.5,31102.0,89.6,28983.0,83.5,2119.0,6.1,3599.0,10.4
3,5,9,19,5559,100.0,1061.0,19.1,4747.0,85.4,4498.0,80.9,249.0,4.5,812.0,14.6
3,5,9,20,7402,100.0,1076.0,14.5,6797.0,91.8,6326.0,85.5,471.0,6.4,605.0,8.2
3,5,9,23,9475,100.0,1995.0,21.1,8159.0,86.1,7480.0,78.9,679.0,7.2,1316.0,13.9
3,5,9,24,6128,100.0,1417.0,23.1,5120.0,83.6,4711.0,76.9,409.0,6.7,1008.0,16.4
3,5,9,25,9714,100.0,1748.0,18.0,8588.0,88.4,7966.0,82.0,622.0,6.4,1126.0,11.6
3,5,10,17,4256,100.0,890.0,20.9,3625.0,85.2,3366.0,79.1,259.0,6.1,631.0,14.8
3,5,10,21,6485,100.0,748.0,11.5,5988.0,92.3,5737.0,88.5,251.0,3.9,497.0,7.7
3,5,10,22,4595,100.0,371.0,8.1,4403.0,95.8,4224.0,91.9,179.0,3.9,192.0,4.2
3,6,11,26,15365,100.0,4316.0,28.1,12421.0,80.8,11049.0,71.9,1372.0,8.9,2944.0,19.2
3,6,11,31,10743,100.0,3549.0,33.0,8248.0,76.8,7194.0,67.0,1054.0,9.8,2495.0,23.2
3,6,12,27,14600,100.0,3737.0,25.6,12170.0,83.4,10863.0,74.4,1307.0,9.0,2430.0,16.6
3,6,12,28,12711,100.0,2985.0,23.5,10699.0,84.2,9726.0,76.5,973.0,7.7,2012.0,15.8
3,6,13,32,22788,100.0,7044.0,30.9,18159.0,79.7,15744.0,69.1,2415.0,10.6,4629.0,20.3
3,6,14,29,10041,100.0,1599.0,15.9,9121.0,90.8,8442.0,84.1,679.0,6.8,920.0,9.2
3,6,14,30,4021,100.0,1609.0,40.0,2683.0,66.7,2412.0,60.0,271.0,6.7,1338.0,33.3
3,6,14,34,6394,100.0,1651.0,25.8,5235.0,81.9,4743.0,74.2,492.0,7.7,1159.0,18.1
3,6,14,35,3899,100.0,1090.0,28.0,3161.0,81.1,2809.0,72.0,352.0,9.0,738.0,18.9
3,6,14,41,2578,100.0,686.0,26.6,2231.0,86.5,1892.0,73.4,339.0,13.1,347.0,13.5
3,7,15,36,11024,100.0,3933.0,35.7,8341.0,75.7,7091.0,64.3,1250.0,11.3,2683.0,24.3
3,7,15,37,15844,100.0,5435.0,34.3,12074.0,76.2,10409.0,65.7,1665.0,10.5,3770.0,23.8
3,7,16,33,3201,100.0,958.0,29.9,2583.0,80.7,2243.0,70.1,340.0,10.6,618.0,19.3
3,7,16,38,17686,100.0,5535.0,31.3,14028.0,79.3,12151.0,68.7,1877.0,10.6,3658.0,20.7
3,7,16,39,12586,100.0,3288.0,26.1,10512.0,83.5,9298.0,73.9,1214.0,9.6,2074.0,16.5
4,1,1,1,10765,100.0,5038.0,46.8,7897.0,73.4,5727.0,53.2,2170.0,20.2,2868.0,26.6
4,1,1,2,839,100.0,350.0,41.7,553.0,65.9,489.0,58.3,64.0,7.6,286.0,34.1
4,1,1,3,7882,100.0,4195.0,53.2,5819.0,73.8,3687.0,46.8,2132.0,27.0,2063.0,26.2
4,2,2,4,187,100.0,71.0,38.0,151.0,80.7,116.0,62.0,35.0,18.7,36.0,19.3
4,2,2,5,1323,100.0,339.0,25.6,1118.0,84.5,984.0,74.4,134.0,10.1,205.0,15.5
4,2,2,6,2797,100.0,724.0,25.9,2376.0,84.9,2073.0,74.1,303.0,10.8,421.0,15.1
4,2,2,7,2551,100.0,758.0,29.7,2110.0,82.7,1793.0,70.3,317.0,12.4,441.0,17.3
4,2,2,8,2898,100.0,767.0,26.5,2490.0,85.9,2131.0,73.5,359.0,12.4,408.0,14.1
4,2,2,9,3207,100.0,1227.0,38.3,2285.0,71.3,1980.0,61.7,305.0,9.5,922.0,28.7
4,2,3,10,620,100.0,337.0,54.4,348.0,56.1,283.0,45.6,65.0,10.5,272.0,43.9
4,2,3,11,15035,100.0,4970.0,33.1,12032.0,80.0,10065.0,66.9,1967.0,13.1,3003.0,20.0
4,2,3,12,5487,100.0,1737.0,31.7,4409.0,80.4,3750.0,68.3,659.0,12.0,1078.0,19.6
4,2,3,13,7460,100.0,2863.0,38.4,5699.0,76.4,4597.0,61.6,1102.0,14.8,1761.0,23.6
4,2,3,14,9,100.0,9.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,100.0
4,3,4,15,2965,100.0,1546.0,52.1,1818.0,61.3,1419.0,47.9,399.0,13.5,1147.0,38.7
4,3,4,16,10587,100.0,5138.0,48.5,7738.0,73.1,5449.0,51.5,2289.0,21.6,2849.0,26.9
4,3,4,17,10899,100.0,4207.0,38.6,8399.0,77.1,6692.0,61.4,1707.0,15.7,2500.0,22.9
4,3,5,18,9486,100.0,4261.0,44.9,6974.0,73.5,5225.0,55.1,1749.0,18.4,2512.0,26.5
4,3,5,19,5851,100.0,2649.0,45.3,4255.0,72.7,3202.0,54.7,1053.0,18.0,1596.0,27.3
4,3,6,20,8805,100.0,3903.0,44.3,6532.0,74.2,4902.0,55.7,1630.0,18.5,2273.0,25.8
4,3,6,21,3006,100.0,1699.0,56.5,1954.0,65.0,1307.0,43.5,647.0,21.5,1052.0,35.0
4,3,6,22,10731,100.0,5056.0,47.1,7789.0,72.6,5675.0,52.9,2114.0,19.7,2942.0,27.4
4,3,6,23,5076,100.0,2839.0,55.9,3434.0,67.7,2237.0,44.1,1197.0,23.6,1642.0,32.3
4,3,7,24,6580,100.0,2484.0,37.8,5085.0,77.3,4096.0,62.2,989.0,15.0,1495.0,22.7
4,3,7,25,12345,100.0,5027.0,40.7,9072.0,73.5,7318.0,59.3,1754.0,14.2,3273.0,26.5
4,3,7,26,5687,100.0,2551.0,44.9,4095.0,72.0,3136.0,55.1,959.0,16.9,1592.0,28.0
4,3,8,27,12091,100.0,6421.0,53.1,7974.0,65.9,5670.0,46.9,2304.0,19.1,4117.0,34.1
4,3,8,28,9622,100.0,4344.0,45.1,6846.0,71.1,5278.0,54.9,1568.0,16.3,2776.0,28.9
4,3,9,29,6062,100.0,2655.0,43.8,4415.0,72.8,3407.0,56.2,1008.0,16.6,1647.0,27.2
4,3,9,30,5509,100.0,2456.0,44.6,3976.0,72.2,3053.0,55.4,923.0,16.8,1533.0,27.8
4,3,9,31,3728,100.0,2125.0,57.0,2279.0,61.1,1603.0,43.0,676.0,18.1,1449.0,38.9
4,3,10,32,15456,100.0,6501.0,42.1,11591.0,75.0,8955.0,57.9,2636.0,17.1,3865.0,25.0
4,4,11,33,52,100.0,26.0,50.0,29.0,55.8,26.0,50.0,3.0,5.8,23.0,44.2
4,4,11,34,5277,100.0,2127.0,40.3,4106.0,77.8,3150.0,59.7,956.0,18.1,1171.0,22.2
4,4,11,35,2792,100.0,994.0,35.6,2260.0,80.9,1798.0,64.4,462.0,16.5,532.0,19.1
4,4,11,36,3068,100.0,1069.0,34.8,2482.0,80.9,1999.0,65.2,483.0,15.7,586.0,19.1
4,4,11,37,8184,100.0,3096.0,37.8,6489.0,79.3,5088.0,62.2,1401.0,17.1,1695.0,20.7
4,4,12,38,6046,100.0,2094.0,34.6,5027.0,83.1,3952.0,65.4,1075.0,17.8,1019.0,16.9
4,4,12,39,202,100.0,118.0,58.4,114.0,56.4,84.0,41.6,30.0,14.9,88.0,43.6
4,4,12,40,1514,100.0,418.0,27.6,1298.0,85.7,1096.0,72.4,202.0,13.3,216.0,14.3
4,4,12,41,6934,100.0,1653.0,23.8,6060.0,87.4,5281.0,76.2,779.0,11.2,874.0,12.6
4,4,13,42,4111,100.0,1360.0,33.1,3383.0,82.3,2751.0,66.9,632.0,15.4,728.0,17.7
4,4,13,43,3547,100.0,1099.0,31.0,2995.0,84.4,2448.0,69.0,547.0,15.4,552.0,15.6
4,4,13,44,10650,100.0,2893.0,27.2,8945.0,84.0,7757.0,72.8,1188.0,11.2,1705.0,16.0
4,5,14,45,6283,100.0,2686.0,42.8,4840.0,77.0,3597.0,57.2,1243.0,19.8,1443.0,23.0
4,5,14,46,10741,100.0,4624.0,43.0,8081.0,75.2,6117.0,57.0,1964.0,18.3,2660.0,24.8
4,5,14,47,5259,100.0,2164.0,41.1,3972.0,75.5,3095.0,58.9,877.0,16.7,1287.0,24.5
4,5,14,48,9262,100.0,4377.0,47.3,6517.0,70.4,4885.0,52.7,1632.0,17.6,2745.0,29.6
4,5,15,49,4636,100.0,2013.0,43.4,3354.0,72.3,2623.0,56.6,731.0,15.8,1282.0,27.7
4,5,15,50,5606,100.0,2315.0,41.3,4222.0,75.3,3291.0,58.7,931.0,16.6,1384.0,24.7
4,5,15,51,4459,100.0,1885.0,42.3,3375.0,75.7,2574.0,57.7,801.0,18.0,1084.0,24.3
4,5,16,52,9824,100.0,3893.0,39.6,7418.0,75.5,5931.0,60.4,1487.0,15.1,2406.0,24.5
4,5,16,53,6969,100.0,2938.0,42.2,5219.0,74.9,4031.0,57.8,1188.0,17.0,1750.0,25.1
4,5,16,54,3052,100.0,1099.0,36.0,2395.0,78.5,1953.0,64.0,442.0,14.5,657.0,21.5
4,5,16,55,7132,100.0,3041.0,42.6,5353.0,75.1,4091.0,57.4,1262.0,17.7,1779.0,24.9
4,5,16,56,7705,100.0,2479.0,32.2,6246.0,81.1,5226.0,67.8,1020.0,13.2,1459.0,18.9
4,6,17,57,72,100.0,16.0,22.2,59.0,81.9,56.0,77.8,3.0,4.2,13.0,18.1
5,1,1,1,10262,100.0,2819.0,27.5,8893.0,86.7,7443.0,72.5,1450.0,14.1,1369.0,13.3
5,1,1,2,6230,100.0,1638.0,26.3,5234.0,84.0,4592.0,73.7,642.0,10.3,996.0,16.0
5,1,1,3,7771,100.0,1441.0,18.5,7095.0,91.3,6330.0,81.5,765.0,9.8,676.0,8.7
5,1,2,4,3627,100.0,1564.0,43.1,2745.0,75.7,2063.0,56.9,682.0,18.8,882.0,24.3
5,1,2,5,1919,100.0,569.0,29.7,1707.0,89.0,1350.0,70.3,357.0,18.6,212.0,11.0
5,1,2,6,10550,100.0,4102.0,38.9,8469.0,80.3,6448.0,61.1,2021.0,19.2,2081.0,19.7
5,1,2,7,11553,100.0,5808.0,50.3,9007.0,78.0,5745.0,49.7,3262.0,28.2,2546.0,22.0
5,1,2,8,7698,100.0,2641.0,34.3,6170.0,80.2,5057.0,65.7,1113.0,14.5,1528.0,19.8
5,1,2,9,6088,100.0,1866.0,30.7,5234.0,86.0,4222.0,69.3,1012.0,16.6,854.0,14.0
5,1,3,10,3938,100.0,1417.0,36.0,3092.0,78.5,2521.0,64.0,571.0,14.5,846.0,21.5
5,1,3,11,5658,100.0,2807.0,49.6,4320.0,76.4,2851.0,50.4,1469.0,26.0,1338.0,23.6
5,1,3,12,7338,100.0,4038.0,55.0,4421.0,60.2,3300.0,45.0,1121.0,15.3,2917.0,39.8
5,1,3,13,6883,100.0,2828.0,41.1,5142.0,74.7,4055.0,58.9,1087.0,15.8,1741.0,25.3
5,1,3,14,12402,100.0,4942.0,39.8,9563.0,77.1,7460.0,60.2,2103.0,17.0,2839.0,22.9
5,1,3,39,1030,100.0,705.0,68.4,378.0,36.7,325.0,31.6,53.0,5.1,652.0,63.3
5,2,4,15,3862,100.0,769.0,19.9,3662.0,94.8,3093.0,80.1,569.0,14.7,200.0,5.2
5,2,4,16,1700,100.0,93.0,5.5,1667.0,98.1,1607.0,94.5,60.0,3.5,33.0,1.9
5,2,4,17,5936,100.0,1828.0,30.8,5026.0,84.7,4108.0,69.2,918.0,15.5,910.0,15.3
5,2,4,18,4427,100.0,1157.0,26.1,3711.0,83.8,3270.0,73.9,441.0,10.0,716.0,16.2
5,2,4,19,7077,100.0,1918.0,27.1,6123.0,86.5,5159.0,72.9,964.0,13.6,954.0,13.5
5,2,4,20,955,100.0,185.0,19.4,868.0,90.9,770.0,80.6,98.0,10.3,87.0,9.1
5,2,5,21,3187,100.0,823.0,25.8,2915.0,91.5,2364.0,74.2,551.0,17.3,272.0,8.5
5,2,5,22,7472,100.0,3504.0,46.9,5224.0,69.9,3968.0,53.1,1256.0,16.8,2248.0,30.1
5,2,5,23,12746,100.0,7256.0,56.9,9043.0,70.9,5490.0,43.1,3553.0,27.9,3703.0,29.1
5,2,5,24,6266,100.0,1272.0,20.3,5703.0,91.0,4994.0,79.7,709.0,11.3,563.0,9.0
5,2,6,25,7655,100.0,2707.0,35.4,6095.0,79.6,4948.0,64.6,1147.0,15.0,1560.0,20.4
5,2,6,26,18698,100.0,6547.0,35.0,14599.0,78.1,12151.0,65.0,2448.0,13.1,4099.0,21.9
5,2,6,27,4413,100.0,1952.0,44.2,3196.0,72.4,2461.0,55.8,735.0,16.7,1217.0,27.6
5,2,6,28,2022,100.0,486.0,24.0,1795.0,88.8,1536.0,76.0,259.0,12.8,227.0,11.2
5,2,6,29,4456,100.0,707.0,15.9,4111.0,92.3,3749.0,84.1,362.0,8.1,345.0,7.7
5,3,7,30,4004,100.0,2153.0,53.8,3276.0,81.8,1851.0,46.2,1425.0,35.6,728.0,18.2
5,3,7,31,11709,100.0,4883.0,41.7,9425.0,80.5,6826.0,58.3,2599.0,22.2,2284.0,19.5
5,3,8,32,11976,100.0,5384.0,45.0,8997.0,75.1,6592.0,55.0,2405.0,20.1,2979.0,24.9
5,3,8,33,500,100.0,221.0,44.2,396.0,79.2,279.0,55.8,117.0,23.4,104.0,20.8
5,4,9,34,3613,100.0,953.0,26.4,3019.0,83.6,2660.0,73.6,359.0,9.9,594.0,16.4
5,4,9,35,443,100.0,105.0,23.7,370.0,83.5,338.0,76.3,32.0,7.2,73.0,16.5
5,4,9,36,9978,100.0,1670.0,16.7,9430.0,94.5,8308.0,83.3,1122.0,11.2,548.0,5.5
5,4,9,37,2194,100.0,320.0,14.6,2085.0,95.0,1874.0,85.4,211.0,9.6,109.0,5.0
5,4,9,38,3669,100.0,517.0,14.1,3481.0,94.9,3152.0,85.9,329.0,9.0,188.0,5.1
6,1,1,1,6933,100.0,1759.0,25.4,6017.0,86.8,5174.0,74.6,843.0,12.2,916.0,13.2
6,1,1,2,8836,100.0,3136.0,35.5,7146.0,80.9,5700.0,64.5,1446.0,16.4,1690.0,19.1
6,1,1,3,6402,100.0,1987.0,31.0,5393.0,84.2,4415.0,69.0,978.0,15.3,1009.0,15.8
6,1,2,4,6922,100.0,2297.0,33.2,5801.0,83.8,4625.0,66.8,1176.0,17.0,1121.0,16.2
6,1,2,5,9785,100.0,2990.0,30.6,8255.0,84.4,6795.0,69.4,1460.0,14.9,1530.0,15.6
6,1,2,6,7754,100.0,2188.0,28.2,6613.0,85.3,5566.0,71.8,1047.0,13.5,1141.0,14.7
6,1,2,7,7829,100.0,2528.0,32.3,6531.0,83.4,5301.0,67.7,1230.0,15.7,1298.0,16.6
6,1,2,8,6720,100.0,1984.0,29.5,5696.0,84.8,4736.0,70.5,960.0,14.3,1024.0,15.2
6,1,2,9,9176,100.0,3003.0,32.7,7607.0,82.9,6173.0,67.3,1434.0,15.6,1569.0,17.1
6,1,2,10,4921,100.0,1347.0,27.4,4204.0,85.4,3574.0,72.6,630.0,12.8,717.0,14.6
6,2,3,1,5024,100.0,1107.0,22.0,4505.0,89.7,3917.0,78.0,588.0,11.7,519.0,10.3
6,2,3,2,5595,100.0,1361.0,24.3,4960.0,88.7,4234.0,75.7,726.0,13.0,635.0,11.3
6,2,3,3,7393,100.0,2165.0,29.3,6270.0,84.8,5228.0,70.7,1042.0,14.1,1123.0,15.2
6,2,3,4,6999,100.0,1966.0,28.1,6000.0,85.7,5033.0,71.9,967.0,13.8,999.0,14.3
6,2,3,5,11444,100.0,3781.0,33.0,9513.0,83.1,7663.0,67.0,1850.0,16.2,1931.0,16.9
6,2,3,6,6422,100.0,1206.0,18.8,5911.0,92.0,5216.0,81.2,695.0,10.8,511.0,8.0
6,2,4,7,4654,100.0,2284.0,49.1,3512.0,75.5,2370.0,50.9,1142.0,24.5,1142.0,24.5
6,2,4,8,6888,100.0,1875.0,27.2,5862.0,85.1,5013.0,72.8,849.0,12.3,1026.0,14.9
6,2,4,9,8310,100.0,2044.0,24.6,7206.0,86.7,6266.0,75.4,940.0,11.3,1104.0,13.3
6,2,4,10,7135,100.0,1358.0,19.0,6350.0,89.0,5777.0,81.0,573.0,8.0,785.0,11.0
6,2,4,11,8548,100.0,2051.0,24.0,7618.0,89.1,6497.0,76.0,1121.0,13.1,930.0,10.9
6,3,5,1,5775,100.0,1313.0,22.7,4964.0,86.0,4462.0,77.3,502.0,8.7,811.0,14.0
6,3,5,2,5613,100.0,1308.0,23.3,4937.0,88.0,4305.0,76.7,632.0,11.3,676.0,12.0
6,3,5,3,11850,100.0,3301.0,27.9,10143.0,85.6,8549.0,72.1,1594.0,13.5,1707.0,14.4
6,3,5,4,11083,100.0,2406.0,21.7,9883.0,89.2,8677.0,78.3,1206.0,10.9,1200.0,10.8
6,3,6,5,7022,100.0,1947.0,27.7,5947.0,84.7,5075.0,72.3,872.0,12.4,1075.0,15.3
6,3,6,6,5300,100.0,1724.0,32.5,4324.0,81.6,3576.0,67.5,748.0,14.1,976.0,18.4
6,3,6,7,3002,100.0,1045.0,34.8,2282.0,76.0,1957.0,65.2,325.0,10.8,720.0,24.0
6,3,6,8,13649,100.0,3772.0,27.6,11808.0,86.5,9877.0,72.4,1931.0,14.1,1841.0,13.5
