id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_age_below_6,inhabitants_age_6_15,inhabitants_age_15_18,inhabitants_age_18_27,inhabitants_age_27_45,inhabitants_age_45_55,inhabitants_age_55_65,inhabitants_age_above_65,inhabitants_female,inhabitants_foreigners,inhabitants_percentage,inhabitants_age_below_6_percentage,inhabitants_age_6_15_percentage,inhabitants_age_15_18_percentage,inhabitants_age_18_27_percentage,inhabitants_age_27_45_percentage,inhabitants_age_45_55_percentage,inhabitants_age_55_65_percentage,inhabitants_age_above_65_percentage,inhabitants_female_percentage,inhabitants_foreigners_percentage
011001,01,10,01,15886,788,1054,299,2109,5418,1880,1926,2412,7428,6642,100.0,4.960342439884174,6.6347727558856855,1.8821603927986905,13.275840362583407,34.10550169960972,11.834319526627219,12.123882663980863,15.183180158630242,46.758151831801584,41.810399093541484
011002,01,10,02,13688,742,848,234,1285,5026,1582,1652,2319,6670,5592,100.0,5.420806545879603,6.19520748100526,1.7095265926358856,9.387784921098772,36.71829339567505,11.557568673290474,12.068965517241379,16.94184687317358,48.728813559322035,40.85330216247808
011003,01,10,03,60754,3394,3867,1078,6423,22456,7712,6587,9237,29950,19929,100.0,5.586463442736281,6.365013003259044,1.7743687658425784,10.572143397965567,36.96217533001942,12.693814399051915,10.842084471804325,15.203937189320868,49.29716561872469,32.80277841788195
011004,01,10,04,31957,2117,2729,712,2799,13375,5302,2961,1962,15895,9926,100.0,6.6245267077635575,8.539600087617737,2.2279938667584567,8.758644428450731,41.85311512344713,16.591044215664798,9.26557561723566,6.139499953061927,49.738711393434926,31.060487530118596
012005,01,20,05,46272,2400,3021,953,6362,16727,5219,5570,6020,22022,15621,100.0,5.186721991701245,6.5287863070539425,2.059560857538036,13.749135546334717,36.14929114799447,11.278959197787,12.037517289073305,13.01002766251729,47.59249654218534,33.75907676348548
012006,01,20,06,42641,2435,2925,888,5459,15992,4784,4527,5631,20503,14673,100.0,5.710466452475317,6.85959522525269,2.082502755563894,12.802232593044252,37.50381088623625,11.2192490795244,10.616542764006473,13.20560024389672,48.082831078070406,34.41054384278042
013007,01,30,07,38219,2530,3635,1136,5316,13224,4530,3835,4013,18329,15712,100.0,6.619744106334545,9.51097621601821,2.972343598733614,13.909312122242865,34.600591328920174,11.85274339987964,10.03427614537272,10.500013082498235,47.95782202569402,41.11044245009027
013008,01,30,08,40100,2670,3937,1272,5601,12690,4711,4181,5038,19735,14123,100.0,6.658354114713216,9.817955112219451,3.172069825436409,13.967581047381547,31.64588528678304,11.748129675810475,10.42643391521197,12.563591022443891,49.214463840399006,35.21945137157107
014009,01,40,09,45937,2628,2972,931,5476,15543,5122,5666,7599,22822,14621,100.0,5.7208785945969485,6.469730282778588,2.026688725863683,11.920673966519363,33.83547031804428,11.150053333913839,12.334283910573177,16.542220867710125,49.681084964190084,31.828373642162088
014010,01,40,10,56377,3251,4221,1372,8435,21103,6348,5818,5829,26680,23704,100.0,5.766535998722883,7.4870958014793265,2.4336165457544743,14.961775192010926,37.431931461411565,11.259910956595775,10.319811270553595,10.339322773471451,47.32426344076485,42.04551501498838
