id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_from_european_union,inhabitants_from_france,inhabitants_from_greece,inhabitants_from_italy,inhabitants_from_austria,inhabitants_from_spain,inhabitants_from_poland,inhabitants_from_bulgaria,inhabitants_from_rumania,inhabitants_from_croatia,inhabitants_from_united_kingdom,inhabitants_from_former_yugoslavia,inhabitants_from_bosnia_herzegovina,inhabitants_from_serbia,inhabitants_from_former_soviet_union,inhabitants_from_russia,inhabitants_from_ukraine,inhabitants_from_kazakhstan,inhabitants_from_islamic_countries,inhabitants_from_turkey,inhabitants_from_iran,inhabitants_from_arabic_countries,inhabitants_from_lebanon,inhabitants_from_syria,inhabitants_from_vietnam,inhabitants_from_united_states,inhabitants_from_undefined
011001,01,10,01,100.0,2523.0,281.0,147.0,319.0,132.0,215.0,469.00000000000006,182.0,223.0,85.0,202.99999999999997,381.0,80.0,127.0,1725.0,652.0,619.0,104.0,3102.0,896.0000000000001,239.0,1456.0,234.0,290.0,86.0,241.0,472.0
011002,01,10,02,100.0,1997.0,154.0,85.0,223.0,126.0,147.0,274.0,349.0,117.0,48.0,156.0,206.0,40.0,70.0,2077.0,1112.0,505.99999999999994,73.0,1564.0,337.0,107.0,815.0,94.0,227.0,242.0,250.99999999999997,208.0
011003,01,10,03,100.0,8131.999999999999,906.0,342.0,1171.0,521.0,783.0,1162.0,556.0,421.0,162.0,858.0,952.9999999999999,121.0,257.0,4084.0000000000005,1574.0,1339.0,194.0,6073.0,1786.0,409.99999999999994,2669.0,212.0,828.9999999999999,1599.0,1393.0,930.0000000000001
011004,01,10,04,100.0,5173.0,681.0,237.0,881.0,413.99999999999994,482.0,571.0,192.0,206.0,105.0,715.0,381.0,79.0,96.0,1932.0,639.0,713.0,70.0,2050.0,433.0,171.0,903.9999999999999,33.0,218.00000000000003,182.0,947.0000000000001,286.0
012005,01,20,05,100.0,6870.999999999999,592.0,355.0,757.0,237.0,364.0,1584.0,965.0,532.0,375.0,491.0,1652.0,293.0,616.0,1950.0,601.0,819.0,83.0,8310.0,2993.0,328.0,3654.9999999999995,1023.0,866.0,218.00000000000003,424.0,1217.0
012006,01,20,06,100.0,6120.0,565.0,356.0,713.0,269.0,442.0,1365.0,543.0,345.0,246.0,457.0,1182.0,252.0,318.0,2657.0,951.0,953.9999999999999,123.0,7947.0,3468.0,403.0,2914.0,651.0,684.0,173.0,461.00000000000006,1439.0
013007,01,30,07,100.0,6280.0,303.0,633.0,499.0,177.0,243.00000000000003,1310.0,1442.0,678.0,282.0,298.0,1852.0,515.0,593.0,1436.0,480.0,476.0,97.0,11384.0,6150.0,130.0,3597.0,922.0000000000001,873.0,105.0,235.0,1638.0
013008,01,30,08,100.0,4781.0,356.0,224.00000000000003,534.0,167.0,291.0,1326.0,520.0,325.0,252.99999999999997,260.0,1440.0,330.0,395.0,2032.9999999999998,760.0,608.0,250.0,13241.0,7470.0,154.0,4266.0,1379.0,919.9999999999999,137.0,356.0,2363.0
014009,01,40,09,100.0,6680.0,482.0,356.0,685.0,189.0,276.0,1796.0,1258.0,375.0,354.0,290.0,1719.0000000000002,363.0,438.99999999999994,1565.0,492.0,588.0,71.0,8994.0,4353.0,191.0,2975.0,528.0,740.0,200.99999999999997,288.0,1566.0
014010,01,40,10,100.0,9689.0,644.0,719.0,844.9999999999999,336.0,471.0,2017.0000000000002,2091.0,890.0,335.0,478.0,2238.0,666.0,707.0,2053.0,662.0,730.0,130.0,15347.0,7836.0,258.0,5170.0,1520.0,1069.0,284.0,451.0,2266.0
021001,02,10,01,100.0,4359.0,332.0,324.0,584.0,192.0,277.0,872.0000000000001,643.0,202.0,184.0,297.0,934.0,344.0,220.00000000000003,1835.0000000000002,648.0,605.0,111.00000000000001,15163.0,9901.0,289.0,4061.0,1284.0,841.0,196.0,305.0,3421.0
022002,02,20,02,100.0,9543.0,1348.0,528.0,1673.0,558.0,788.0,1275.0,498.00000000000006,376.0,437.0,1159.0,1242.0,242.0,335.0,1666.0,484.99999999999994,751.0,71.0,8565.0,4816.0,316.0,2630.0,836.9999999999999,542.0,86.0,1373.0,1675.0
023003,02,30,03,100.0,2287.0,344.0,132.0,352.0,183.0,192.0,236.0,198.0,60.0,55.00000000000001,277.0,271.0,100.0,63.0,375.0,84.0,161.0,10.0,6061.0,5000.0,84.0,712.0,120.0,183.0,35.0,264.0,1077.0
023004,02,30,04,100.0,4042.0,614.0,227.99999999999997,720.0,243.00000000000003,426.0,441.0,221.0,106.0,111.00000000000001,556.0,378.0,86.0,80.0,523.0,129.0,216.0,37.0,5298.0,4010.0,99.0,856.0,217.0,192.0,22.0,530.0,968.0
024005,02,40,05,100.0,2846.0,317.0,109.00000000000001,418.0,147.0,243.00000000000003,438.99999999999994,182.0,171.0,89.0,225.99999999999997,385.0,94.0,97.0,1265.0,484.0,365.0,101.0,1578.0,310.0,77.0,702.0,37.0,315.0,911.0,231.0,311.0
024006,02,40,06,100.0,3311.9999999999995,310.0,122.0,438.99999999999994,146.0,317.0,528.0,273.0,271.0,76.0,307.0,557.0,87.0,152.0,1701.0000000000002,597.0,622.0,102.0,2870.0,690.0,129.0,1329.0,83.0,476.99999999999994,848.0,323.0,392.0
025007,02,50,07,100.0,4594.0,606.0,159.0,828.9999999999999,294.0,550.0,629.0,198.0,204.99999999999997,85.0,459.99999999999994,450.0,149.0,90.0,1309.0,484.99999999999994,453.0,101.0,1726.0000000000002,334.0,92.0,763.0,56.99999999999999,295.0,434.99999999999994,491.0,217.0
025008,02,50,08,100.0,8744.0,1197.0,373.0,1481.0,445.0,911.9999999999999,1109.0,389.0,377.0,149.0,985.0,844.9999999999999,204.0,258.0,2278.0,817.0,771.0,174.0,3329.9999999999995,766.0,178.0,1584.0,110.00000000000001,616.0,648.0,1059.0,542.0
031001,03,10,01,100.0,894.9999999999999,21.0,27.0,34.0,31.0,28.999999999999996,372.0,129.0,59.0,20.0,18.0,192.0,54.0,46.0,1080.0,252.99999999999997,209.0,61.0,1456.0,138.0,78.0,665.0,21.0,274.0,191.0,31.0,46.0
032002,03,20,02,100.0,1925.0,154.0,123.0,177.0,106.0,81.0,543.0,137.0,173.0,47.0,113.99999999999999,219.0,52.0,47.0,958.0,287.0,361.0,61.0,1046.0,249.00000000000003,60.0,430.0,22.0,171.0,96.0,221.0,174.0
032003,03,20,03,100.0,1008.0,50.0,39.0,76.0,24.0,42.0,411.00000000000006,102.0,51.0,28.999999999999996,31.0,148.0,48.0,40.0,802.9999999999999,280.0,199.0,137.0,869.9999999999999,160.0,34.0,361.0,39.0,165.0,40.0,43.0,82.0
033004,03,30,04,100.0,897.0000000000001,34.0,40.0,48.0,54.0,32.0,375.0,67.0,46.0,18.0,37.0,212.0,32.0,95.0,961.9999999999999,299.0,263.0,174.0,1082.0,74.0,50.0,487.0,18.0,266.0,68.0,35.0,56.99999999999999
033005,03,30,05,100.0,814.0,40.0,22.0,34.0,52.0,23.0,217.0,96.0,166.0,15.0,18.0,141.0,26.0,64.0,692.0,142.0,231.99999999999997,48.0,848.0,139.0,34.0,330.0,20.0,108.0,76.0,26.0,70.0
034006,03,40,06,100.0,1322.0,100.0,36.0,81.0,62.0,46.0,462.0,141.0,45.0,39.0,77.0,169.0,15.0,57.99999999999999,675.0,182.0,218.00000000000003,110.00000000000001,1171.0,500.0,47.0,304.0,33.0,109.00000000000001,57.99999999999999,43.0,224.00000000000003
034007,03,40,07,100.0,2597.0,217.0,71.0,289.0,134.0,168.0,662.0,141.0,165.0,78.0,239.0,338.0,73.0,99.0,1201.0,391.0,437.0,76.0,1517.0,288.0,120.0,626.0,60.0,229.99999999999997,124.0,249.00000000000003,169.0
034008,03,40,08,100.0,2891.0,241.0,99.0,372.0,144.0,189.0,759.0,193.0,162.0,71.0,182.0,343.0,72.0,95.0,1416.0,450.0,438.0,68.0,1753.0,274.0,119.0,683.0,57.99999999999999,169.0,134.0,229.0,167.0
035009,03,50,09,100.0,3574.0,296.0,129.0,469.00000000000006,172.0,212.0,783.0,343.0,258.0,119.0,261.0,556.0,111.00000000000001,181.0,1820.0,597.0,586.0,124.0,1938.0,294.0,122.0,789.0,40.0,380.0,356.0,254.0,182.0
035010,03,50,10,100.0,807.0,41.0,42.0,69.0,30.0,48.0,275.0,30.0,66.0,18.0,57.99999999999999,202.0,54.0,52.0,674.0,296.0,185.0,39.0,999.0,90.0,39.0,469.00000000000006,13.0,218.00000000000003,148.0,21.0,71.0
036011,03,60,11,100.0,4015.0,594.0,146.0,702.0,285.0,344.0,459.99999999999994,154.0,229.0,93.0,528.0,304.0,31.0,76.0,1198.0,401.99999999999994,438.99999999999994,64.0,1353.0,277.0,85.0,647.0,54.0,200.0,86.0,539.0,202.99999999999997
036012,03,60,12,100.0,3195.0,321.0,138.0,572.0,222.00000000000003,344.0,505.99999999999994,148.0,140.0,54.0,341.0,200.0,38.0,55.00000000000001,1010.0,416.0,307.0,61.0,1241.0,229.99999999999997,87.0,574.0,65.0,157.0,304.0,300.0,123.0
036013,03,60,13,100.0,3253.0,480.99999999999994,130.0,541.0,264.0,322.0,397.0,81.0,112.99999999999999,70.0,415.00000000000006,200.0,19.0,50.0,936.9999999999999,356.0,336.0,38.0,872.0000000000001,181.0,81.0,397.0,25.0,151.0,86.0,588.0,152.0
036014,03,60,14,100.0,2812.0,236.0,90.0,390.0,83.0,208.0,518.0,234.0,329.0,60.0,189.0,359.0,75.0,136.0,1394.0,428.0,546.0,62.0,1957.9999999999998,327.0,71.0,931.0,48.0,442.0,624.0,243.00000000000003,189.0
037015,03,70,15,100.0,4136.0,543.0,212.0,728.0,348.0,397.0,394.0,143.0,146.0,71.0,598.0,260.0,47.0,73.0,1322.0,483.0,425.0,64.0,1183.0,254.99999999999997,111.00000000000001,459.99999999999994,32.0,121.0,147.0,827.9999999999999,154.0
