id,district_id,forecast_area_id,district_region_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
045009,04,50,09,28135,13122,20478,15013,5465,7657,100.0,46.639417096143596,72.7847876310645,53.360582903856404,19.424204727208103,27.215212368935486
045010,04,50,10,40557,19361,28923,21196,7727,11634,100.0,47.73775180610006,71.31444633478807,52.26224819389994,19.052198140888134,28.68555366521192
045011,04,50,11,49062,20796,36940,28266,8674,12122,100.0,42.387183563654155,75.29248705719294,57.612816436345845,17.67967062084709,24.70751294280706
051001,05,10,01,27778,9364,22553,18414,4139,5225,100.0,33.71013031895745,81.19015047879617,66.28986968104256,14.900280797753618,18.80984952120383
051002,05,10,02,42441,19176,32104,23265,8839,10337,100.0,45.182724252491695,75.64383497090078,54.81727574750831,20.826559223392476,24.35616502909922
051003,05,10,03,38588,19395,25952,19193,6759,12636,100.0,50.261739400850004,67.25406862236964,49.738260599149996,17.515808023219652,32.74593137763035
052004,05,20,04,23609,7098,19865,16511,3354,3744,100.0,30.06480579440044,84.1416408996569,69.93519420559956,14.206446694057352,15.858359100343089
052005,05,20,05,30397,14638,22018,15759,6259,8379,100.0,48.15606803302958,72.43477974800145,51.84393196697042,20.590847781031023,27.56522025199855
052006,05,20,06,36901,14175,28009,22726,5283,8892,100.0,38.41359312755752,75.90309205712582,61.58640687244248,14.316685184683342,24.096907942874175
053007,05,30,07,18778,9586,14243,9192,5051,4535,100.0,51.04910001065076,75.84939823197358,48.95089998934924,26.898498242624346,24.150601768026412
053008,05,30,08,12837,6454,8972,6383,2589,3865,100.0,50.27654436394796,69.89171924904572,49.72345563605204,20.16826361299369,30.108280750954275
054009,05,40,09,20259,4119,18565,16140,2425,1694,100.0,20.33170442766178,91.6382842193593,79.66829557233822,11.969988647021076,8.361715780640704
061001,06,10,01,22215,7606,18118,14609,3509,4097,100.0,34.23812739140221,81.55750618951159,65.7618726085978,15.795633580913798,18.442493810488408
061002,06,10,02,53678,18790,43627,34888,8739,10051,100.0,35.00502999366593,81.2753828384068,64.99497000633406,16.28041283207273,18.724617161593205
062003,06,20,03,43879,14112,36482,29767,6715,7397,100.0,32.161170491579114,83.14227762711091,67.83882950842089,15.303448118690033,16.857722372889082
062004,06,20,04,35951,11261,29776,24690,5086,6175,100.0,31.323189897360297,82.82384356485217,68.6768101026397,14.147033462212455,17.176156435147842
063005,06,30,05,34266,9463,29175,24803,4372,5091,100.0,27.616296036887878,85.14270705655753,72.38370396311213,12.759003093445397,14.857292943442479
063006,06,30,06,50237,15263,41833,34974,6859,8404,100.0,30.381989370384378,83.27129406612656,69.61801062961563,13.653283436510938,16.72870593387344
064007,06,40,07,26862,7286,22496,19576,2920,4366,100.0,27.123818032908943,83.7465564738292,72.87618196709106,10.870374506738143,16.2534435261708
064008,06,40,08,43366,11902,37182,31464,5718,6184,100.0,27.445464188534796,85.73998062998662,72.5545358114652,13.185444818521422,14.260019370013374
071001,07,10,01,26192,14299,17610,11893,5717,8582,100.0,54.593005497861945,67.23427000610873,45.40699450213806,21.82727550397068,32.76572999389126
071002,07,10,02,24002,11979,16942,12023,4919,7060,100.0,49.9083409715857,70.58578451795684,50.091659028414306,20.49412548954254,29.414215482043165
072003,07,20,03,21077,8875,15978,12202,3776,5099,100.0,42.10751055653081,75.80775252645063,57.89248944346919,17.91526308298145,24.192247473549365
072004,07,20,04,31207,13432,23484,17775,5709,7723,100.0,43.0416252763803,75.25234722978819,56.9583747236197,18.293972506168487,24.74765277021181
073005,07,30,05,25195,7906,20892,17289,3603,4303,100.0,31.379241913077994,82.9212145266918,68.62075808692201,14.300456439769796,17.078785473308198
073006,07,30,06,21621,8814,16993,12807,4186,4628,100.0,40.76592202025808,78.59488460293234,59.23407797974192,19.360806623190417,21.405115397067664
074007,07,40,07,17387,6865,14125,10522,3603,3262,100.0,39.483522171737505,81.23885661701271,60.516477828262495,20.722378788750216,18.76114338298729
074008,07,40,08,32316,12314,25658,20002,5656,6658,100.0,38.104963485579894,79.39720262408714,61.8950365144201,17.502166109667037,20.60279737591286
074009,07,40,09,15222,7685,10686,7537,3149,4536,100.0,50.48613848377349,70.2010248324793,49.51386151622651,20.68716331625279,29.79897516752069
075010,07,50,10,31836,12722,25411,19114,6297,6425,100.0,39.96105038321397,79.81844452820707,60.03894961678603,19.779494911421033,20.18155547179294
075011,07,50,11,20822,7259,17011,13563,3448,3811,100.0,34.86216501776966,81.6972433003554,65.13783498223033,16.55940831812506,18.302756699644608
076012,07,60,12,17870,7094,14167,10776,3391,3703,100.0,39.69781757134863,79.27811975377728,60.30218242865138,18.975937325125912,20.72188024622272
076013,07,60,13,14351,5991,11756,8360,3396,2595,100.0,41.74621977562539,81.91763640164449,58.25378022437461,23.663856177269878,18.082363598355517
076014,07,60,14,21362,5331,19009,16031,2978,2353,100.0,24.955528508566612,88.98511375339388,75.04447149143338,13.94064226196049,11.014886246606123
076015,07,60,15,31107,9455,26179,21652,4527,4928,100.0,30.395087922332593,84.15790658051242,69.60491207766741,14.552994502845017,15.842093419487574
081001,08,10,01,32887,18623,20862,14264,6598,12025,100.0,56.62723872654848,63.43540000608143,43.372761273451516,20.062638732629914,36.56459999391857
081002,08,10,02,38077,23032,23627,15045,8582,14450,100.0,60.48795861018462,62.050581715996536,39.51204138981537,22.53854032618116,37.949418284003464
081003,08,10,03,39049,20371,25947,18678,7269,13102,100.0,52.167789187943356,66.4472841814131,47.832210812056644,18.61507336935645,33.552715818586904
081004,08,10,04,39482,21477,25489,18005,7484,13993,100.0,54.39694037789372,64.55853300238084,45.60305962210628,18.955473380274558,35.44146699761917
081005,08,10,05,15392,10780,10255,4612,5643,5137,100.0,70.03638253638253,66.62551975051974,29.963617463617464,36.66190228690229,33.37448024948025
082006,08,20,06,20540,11103,14167,9437,4730,6373,100.0,54.05550146056475,68.97273612463486,45.944498539435244,23.02823758519961,31.02726387536514
082007,08,20,07,23125,7600,19627,15525,4102,3498,100.0,32.86486486486486,84.87351351351352,67.13513513513514,17.73837837837838,15.126486486486487
082008,08,20,08,28651,10691,23633,17960,5673,5018,100.0,37.314578897769714,82.48577711074657,62.685421102230286,19.80035600851628,17.51422288925343
083009,08,30,09,19888,10231,15660,9657,6003,4228,100.0,51.443081255028154,78.74094931617054,48.556918744971846,30.18403057119871,21.259050683829443
083010,08,30,10,18159,10124,13928,8035,5893,4231,100.0,55.751968720744536,76.70025882482516,44.248031279255464,32.45222754556969,23.299741175174844
084011,08,40,11,9693,3529,8149,6164,1985,1544,100.0,36.407716909109666,84.07097905705147,63.592283090890334,20.478695966161148,15.929020942948519
084012,08,40,12,44094,13827,38248,30267,7981,5846,100.0,31.358007892230233,86.74196035741825,68.64199210776977,18.09996824964848,13.258039642581757
091001,09,10,01,13269,4595,10495,8674,1821,2774,100.0,34.62958776094657,79.09412917326098,65.37041223905344,13.723716934207552,20.905870826739015
091002,09,10,02,11347,2544,9687,8803,884,1660,100.0,22.42002291354543,85.37058253282807,77.57997708645456,7.790605446373491,14.62941746717194
091003,09,10,03,19198,4523,16467,14675,1792,2731,100.0,23.55974580685488,85.77455984998437,76.44025419314512,9.334305656839254,14.225440150015627
091004,09,10,04,20722,3911,18496,16811,1685,2226,100.0,18.87366084354792,89.25779364926166,81.12633915645208,8.131454492809574,10.742206350738345
092005,09,20,05,24519,7534,19012,16985,2027,5507,100.0,30.727191157877563,77.53986704188588,69.27280884212243,8.267058199763449,22.460132958114116
092006,09,20,06,13837,4171,10638,9666,972,3199,100.0,30.143817301438176,76.88082676880826,69.85618269856182,7.024644070246441,23.119173231191734
092007,09,20,07,20574,5507,16515,15067,1448,4059,100.0,26.76679303975892,80.27121609798775,73.23320696024108,7.03800913774667,19.728783902012246
092008,09,20,08,11964,2797,9950,9167,783,2014,100.0,23.378468739551987,83.16616516215312,76.62153126044801,6.544633901705116,16.833834837846872
093009,09,30,09,29304,6208,25997,23096,2901,3307,100.0,21.184821184821185,88.71485121485122,78.81517881517881,9.899672399672399,11.285148785148785
093010,09,30,10,14035,2518,12509,11517,992,1526,100.0,17.940862130388314,89.12718204488777,82.05913786961169,7.068044175276096,10.87281795511222
093011,09,30,11,7786,1440,6876,6346,530,910,100.0,18.494734138196765,88.31235550988956,81.50526586180324,6.8070896480863095,11.687644490110454
093012,09,30,12,4614,606,4313,4008,305,301,100.0,13.133940182054616,93.4763762462072,86.86605981794538,6.610316428261812,6.523623753792805
094013,09,40,13,12079,1103,11470,10976,494,609,100.0,9.131550625051743,94.95819190330326,90.86844937494826,4.089742528354996,5.041808096696746
094014,09,40,14,11722,1970,10390,9752,638,1332,100.0,16.80600580105784,88.63675140760962,83.19399419894215,5.442757208667462,11.363248592390377
094015,09,40,15,7453,1772,6220,5681,539,1233,100.0,23.775660807728432,83.4563263115524,76.22433919227157,7.231987119280826,16.543673688447605
094016,09,40,16,6964,671,6654,6293,361,310,100.0,9.635267087880528,95.54853532452613,90.36473291211948,5.183802412406663,4.451464675473866
095017,09,50,17,19129,2096,17896,17033,863,1233,100.0,10.95718542527053,93.55428929897015,89.04281457472946,4.511474724240681,6.445710701029849
095018,09,50,18,10582,1479,9644,9103,541,938,100.0,13.976563976563977,91.13589113589113,86.02343602343603,5.1124551124551125,8.864108864108864
095019,09,50,19,11968,2280,10407,9688,719,1561,100.0,19.050802139037433,86.95688502673798,80.94919786096256,6.007687165775401,13.043114973262032
095020,09,50,20,13384,1492,12469,11892,577,915,100.0,11.147638971906753,93.1634787806336,88.85236102809324,4.311117752540347,6.836521219366408
101001,10,10,01,24701,7453,20407,17248,3159,4294,100.0,30.172867495243104,82.61608841747298,69.82713250475689,12.788955912716085,17.383911582527023
101002,10,10,02,49494,13911,40947,35583,5364,8547,100.0,28.10643714389623,82.73124015032126,71.89356285610377,10.83767729421748,17.26875984967875
101003,10,10,03,39807,10986,33736,28821,4915,6071,100.0,27.598161127439898,84.74891350767453,72.40183887256009,12.347074635114428,15.251086492325468
102004,10,20,04,39392,13862,29442,25530,3912,9950,100.0,35.18988627132413,74.7410641754671,64.81011372867587,9.930950446791227,25.2589358245329
102005,10,20,05,22448,6652,17633,15796,1837,4815,100.0,29.632929436920886,78.55042765502495,70.36707056307911,8.183357091945831,21.449572344975053
102006,10,20,06,25578,5492,22201,20086,2115,3377,100.0,21.471577136601766,86.79724763468606,78.52842286339823,8.268824771287825,13.202752365313941
103007,10,30,07,30270,5967,26921,24303,2618,3349,100.0,19.712586719524282,88.93624050214734,80.28741328047572,8.648827221671622,11.06375949785266
104008,10,40,08,19532,1997,18544,17535,1009,988,100.0,10.224247388900267,94.94163424124513,89.77575261109973,5.165881630145402,5.058365758754864
104009,10,40,09,30344,3095,28863,27249,1614,1481,100.0,10.199709992090693,95.11929870814659,89.80029000790931,5.319008700237279,4.8807012918534145
111001,11,10,01,6359,1543,5270,4816,454,1089,100.0,24.264821512816482,82.87466582796037,75.73517848718352,7.139487340776851,17.12533417203963
111002,11,10,02,30042,10227,23047,19815,3232,6995,100.0,34.04234072298782,76.71593102989148,65.95765927701218,10.758271752879303,23.284068970108514
111003,11,10,03,27630,8622,22034,19008,3026,5596,100.0,31.205211726384363,79.74665218964894,68.79478827361564,10.951863916033297,20.25334781035107
112004,11,20,04,17017,5185,13348,11832,1516,3669,100.0,30.46953046953047,78.43920785097256,69.53046953046953,8.908738320503026,21.560792149027446
112005,11,20,05,34044,9909,27359,24135,3224,6685,100.0,29.10645047585478,80.36364704500059,70.89354952414523,9.470097520855363,19.63635295499941
113006,11,30,06,34028,12174,26125,21854,4271,7903,100.0,35.77641941930175,76.77500881626895,64.22358058069825,12.551428235570706,23.224991183731046
113007,11,30,07,33142,12460,23736,20682,3054,9406,100.0,37.5957998913765,71.61909359724821,62.4042001086235,9.214893488624707,28.380906402751794
113008,11,30,08,9891,3928,7364,5963,1401,2527,100.0,39.712870286118694,74.45152158527955,60.287129713881306,14.16439187139824,25.548478414720456
114009,11,40,09,34854,9726,28094,25128,2966,6760,100.0,27.904975038733,80.60480863028634,72.095024961267,8.509783669019338,19.395191369713665
114010,11,40,10,16399,6279,12130,10120,2010,4269,100.0,38.288920056100984,73.9679248734679,61.711079943899016,12.256844929568876,26.032075126532106
114011,11,40,11,27724,8947,21859,18777,3082,5865,100.0,32.27167796854711,78.84504400519405,67.72832203145289,11.116721973741162,21.154955994805942
115012,11,50,12,4438,1171,3745,3267,478,693,100.0,26.385759351059036,84.38485804416403,73.61424064894096,10.770617395223073,15.615141955835963
115013,11,50,13,28917,5720,25317,23197,2120,3600,100.0,19.780751806895598,87.5505757858699,80.21924819310439,7.331327592765502,12.449424214130095
121001,12,10,01,28433,14882,19491,13551,5940,8942,100.0,52.340590159321906,68.55062779165054,47.65940984067809,20.89121795097246,31.449372208349452
121002,12,10,02,27393,12709,20052,14684,5368,7341,100.0,46.395064432519256,73.2011827839229,53.60493556748074,19.596247216442155,26.798817216077097
122003,12,20,03,27466,14827,18502,12639,5863,8964,100.0,53.98310638607733,67.36328551663875,46.01689361392267,21.346391902716086,32.636714483361246
122004,12,20,04,16424,6662,12645,9762,2883,3779,100.0,40.562591329761325,76.9909887968826,59.43740867023868,17.553580126643936,23.00901120311739
122005,12,20,05,11071,2868,9385,8203,1182,1686,100.0,25.90551892331316,84.77102339445398,74.09448107668683,10.676542317767138,15.228976605546022
124006,12,40,06,24421,3971,22626,20450,2176,1795,100.0,16.2605953892142,92.64976864174275,83.7394046107858,8.910364030956963,7.350231358257238
124007,12,40,07,33467,5470,30829,27997,2832,2638,100.0,16.34445872053067,92.11760839035468,83.65554127946933,8.46206711088535,7.882391609645323
125008,12,50,08,16446,3806,14183,12640,1543,2263,100.0,23.142405448133285,86.23981515262071,76.85759455186671,9.382220600753982,13.760184847379303
125009,12,50,09,32194,9232,26999,22962,4037,5195,100.0,28.676150835559422,83.86345281729515,71.32384916444057,12.53960365285457,16.136547182704852
126010,12,60,10,9246,4164,6833,5082,1751,2413,100.0,45.035691109669045,73.90222799048237,54.96430889033095,18.93791910015142,26.097772009517627
126011,12,60,11,27040,13670,20066,13370,6696,6974,100.0,50.55473372781065,74.2085798816568,49.44526627218935,24.763313609467456,25.791420118343193
126012,12,60,12,13797,7728,9881,6069,3812,3916,100.0,56.01217656012176,71.61701819236066,43.987823439878234,27.629194752482423,28.38298180763934
