id,district_id,forecast_area_id,district_region_id,planning_area_id,inhabitants,inhabitants_with_migration_background,inhabitants_germans,inhabitants_germans_without_migration_background,inhabitants_germans_with_migration_background,inhabitants_foreigners,inhabitants_percentage,inhabitants_with_migration_background_percentage,inhabitants_germans_percentage,inhabitants_germans_without_migration_background_percentage,inhabitants_germans_with_migration_background_percentage,inhabitants_foreigners_percentage
02100103,02,10,01,03,5406,3414,3689,1992,1697,1717,100.0,63.15205327413984,68.23899371069182,36.847946725860155,31.391046984831668,31.761006289308174
02100104,02,10,01,04,5667,3937,3529,1730,1799,2138,100.0,69.47238397741309,62.27280748191283,30.527616022586905,31.745191459325923,37.72719251808717
02100105,02,10,01,05,9492,6815,6131,2677,3454,3361,100.0,71.79730299199326,64.59123472397809,28.202697008006744,36.38853771597134,35.40876527602192
02100106,02,10,01,06,4990,3274,3335,1716,1619,1655,100.0,65.61122244488978,66.83366733466933,34.388777555110224,32.44488977955912,33.166332665330664
02200207,02,20,02,07,2446,1088,1753,1358,395,693,100.0,44.48078495502862,71.66802943581358,55.51921504497138,16.14881439084219,28.331970564186427
02200208,02,20,02,08,5889,2691,4170,3198,972,1719,100.0,45.6953642384106,70.80998471726949,54.3046357615894,16.505348955680084,29.190015282730513
02200209,02,20,02,09,10922,4589,8155,6333,1822,2767,100.0,42.01611426478667,74.66581212232192,57.983885735213335,16.68192638710859,25.334187877678083
02200210,02,20,02,10,12233,5497,8822,6736,2086,3411,100.0,44.93582931415025,72.11640644159242,55.06417068584975,17.052235755742664,27.883593558407586
02200211,02,20,02,11,14703,6310,10981,8393,2588,3722,100.0,42.91641161667687,74.6854383459158,57.08358838332314,17.60184996259267,25.3145616540842
02200212,02,20,02,12,8564,4353,6239,4211,2028,2325,100.0,50.82905184493227,72.8514712751051,49.17094815506772,23.680523120037368,27.14852872489491
02200213,02,20,02,13,10172,4713,7161,5459,1702,3011,100.0,46.33307117577664,70.39913488006292,53.66692882422336,16.732206055839562,29.60086511993708
02300314,02,30,03,14,7466,4563,4732,2903,1829,2734,100.0,61.11706402357353,63.38065898740959,38.88293597642647,24.497723010983126,36.61934101259041
02300315,02,30,03,15,8519,4908,5599,3611,1988,2920,100.0,57.612395821105764,65.7236764878507,42.387604178894236,23.336072308956453,34.27632351214932
02300316,02,30,03,16,4239,2121,2960,2118,842,1279,100.0,50.03538570417552,69.8277895730125,49.96461429582449,19.863175277188017,30.172210426987494
02300417,02,30,04,17,8180,4521,5403,3659,1744,2777,100.0,55.26894865525672,66.05134474327629,44.73105134474328,21.320293398533007,33.94865525672371
02300418,02,30,04,18,7746,3790,5366,3956,1410,2380,100.0,48.92847921507875,69.27446423960754,51.071520784921255,18.20294345468629,30.725535760392457
02300419,02,30,04,19,10675,5586,7072,5089,1983,3603,100.0,52.32786885245901,66.24824355971897,47.67213114754099,18.576112412177988,33.75175644028103
02400520,02,40,05,20,5815,2211,4468,3604,864,1347,100.0,38.022355975924334,76.83576956147894,61.97764402407566,14.858125537403266,23.164230438521066
02400521,02,40,05,21,8083,3017,6182,5066,1116,1901,100.0,37.32525052579488,76.48150439193368,62.67474947420513,13.806754917728567,23.51849560806631
02400522,02,40,05,22,11343,3643,9030,7700,1330,2313,100.0,32.116723970730845,79.60856916159746,67.88327602926915,11.725293132328309,20.39143083840254
02400623,02,40,06,23,13541,6679,9144,6862,2282,4397,100.0,49.32427442581789,67.5282475444945,50.67572557418212,16.852521970312385,32.4717524555055
02400624,02,40,06,24,11885,4544,8520,7341,1179,3365,100.0,38.23306689103912,71.68700042069835,61.76693310896088,9.920067311737485,28.31299957930164
02400625,02,40,06,25,1086,745,443,341,102,643,100.0,68.60036832412523,40.79189686924494,31.39963167587477,9.392265193370166,59.20810313075506
02500726,02,50,07,26,9285,3595,6751,5690,1061,2534,100.0,38.71836295099623,72.70866989768444,61.28163704900377,11.427032848680668,27.291330102315563
02500727,02,50,07,27,6642,2542,4884,4100,784,1758,100.0,38.2716049382716,73.53206865401988,61.72839506172839,11.80367359229148,26.467931345980126
02500728,02,50,07,28,10103,3552,7602,6551,1051,2501,100.0,35.15787389884193,75.2449767395823,64.84212610115807,10.40285063842423,24.755023260417698
02500729,02,50,07,29,5489,1992,4195,3497,698,1294,100.0,36.290763344871564,76.42557842958645,63.70923665512844,12.716341774458007,23.574421570413552
02500830,02,50,08,30,4032,1723,2807,2309,498,1225,100.0,42.73313492063492,69.61805555555556,57.26686507936508,12.351190476190476,30.381944444444443
02500831,02,50,08,31,7981,3260,5659,4721,938,2322,100.0,40.8470116526751,70.90590151610074,59.1529883473249,11.752913168775843,29.094098483899263
02500832,02,50,08,32,9351,4164,6384,5187,1197,2967,100.0,44.52999679178697,68.2707731793391,55.47000320821303,12.800769971126083,31.729226820660895
02500833,02,50,08,33,10283,4103,7209,6180,1029,3074,100.0,39.900807157444326,70.10600019449576,60.099192842555674,10.006807351940095,29.89399980550423
02500834,02,50,08,34,11506,4265,8568,7241,1327,2938,100.0,37.067616895532765,74.4654962628194,62.932383104467235,11.533113158352164,25.534503737180604
02500835,02,50,08,35,8044,3401,5575,4643,932,2469,100.0,42.27996021879662,69.3063152660368,57.72003978120338,11.586275484833417,30.6936847339632
02500836,02,50,08,36,4987,1262,4358,3725,633,629,100.0,25.305795067174653,87.38720673751754,74.69420493282534,12.6930018046922,12.612793262482455
03100101,03,10,01,01,4668,868,4112,3800,312,556,100.0,18.594687232219364,88.08911739502999,81.40531276778063,6.683804627249357,11.91088260497001
03100102,03,10,01,02,3298,1008,2533,2290,243,765,100.0,30.563978168587024,76.80412371134021,69.43602183141297,7.368101879927229,23.195876288659793
03100103,03,10,01,03,9312,2199,7595,7113,482,1717,100.0,23.614690721649485,81.56142611683849,76.3853092783505,5.176116838487973,18.438573883161514
03200204,03,20,02,04,2056,154,1991,1902,89,65,100.0,7.490272373540856,96.8385214007782,92.50972762645915,4.328793774319066,3.1614785992217898
03200205,03,20,02,05,8809,1588,7891,7221,670,918,100.0,18.027017822681348,89.57883982290838,81.97298217731866,7.6058576455897375,10.421160177091611
03200206,03,20,02,06,6595,1523,5587,5072,515,1008,100.0,23.09325246398787,84.71569370735406,76.90674753601213,7.808946171341925,15.284306292645944
03200207,03,20,02,07,11493,2178,10208,9315,893,1285,100.0,18.950665622552858,88.81928130166187,81.04933437744715,7.769946924214739,11.180718698338119
03200308,03,20,03,08,5284,786,4901,4498,403,383,100.0,14.875094625283875,92.75170325510976,85.12490537471612,7.626797880393641,7.248296744890234
03200309,03,20,03,09,5387,986,4836,4401,435,551,100.0,18.30332281418229,89.77167254501578,81.6966771858177,8.07499535919807,10.228327454984221
03200310,03,20,03,10,8035,1380,7410,6655,755,625,100.0,17.17485998755445,92.22153080273802,82.82514001244556,9.39639079029247,7.7784691972619795
03300411,03,30,04,11,11588,2626,9965,8962,1003,1623,100.0,22.661373835001726,85.99413186054538,77.33862616499827,8.655505695547118,14.005868139454607
03300412,03,30,04,12,5262,633,4948,4629,319,314,100.0,12.029646522234891,94.03268719118206,87.9703534777651,6.062333713416952,5.96731280881794
03300413,03,30,04,13,3147,308,3010,2839,171,137,100.0,9.78709882427709,95.64664760088974,90.21290117572292,5.4337464251668255,4.353352399110263
03300514,03,30,05,14,6954,747,6558,6207,351,396,100.0,10.742018981880932,94.30543572044866,89.25798101811907,5.047454702329595,5.694564279551337
03300515,03,30,05,15,52,6,46,46,0,6,100.0,11.538461538461538,88.46153846153845,88.46153846153845,0.0,11.538461538461538
03300516,03,30,05,16,8288,2077,6785,6211,574,1503,100.0,25.060328185328185,81.86534749034749,74.93967181467181,6.925675675675675,18.13465250965251
03300517,03,30,05,17,1113,62,1078,1051,27,35,100.0,5.570530098831986,96.85534591194968,94.42946990116802,2.4258760107816713,3.1446540880503147
03400618,03,40,06,18,4851,1084,4446,3767,679,405,100.0,22.345908060193775,91.65120593692022,77.65409193980622,13.997113997113997,8.348794063079778
03400619,03,40,06,19,10477,2210,9314,8267,1047,1163,100.0,21.093824568101553,88.89949412999904,78.90617543189845,9.993318698100602,11.100505870000955
03400620,03,40,06,20,3534,738,3151,2796,355,383,100.0,20.882852292020374,89.1624221844935,79.11714770797963,10.045274476513866,10.837577815506508
03400721,03,40,07,21,11772,2756,10198,9016,1182,1574,100.0,23.41148487937479,86.62928984029902,76.58851512062522,10.040774719673802,13.370710159700986
03400722,03,40,07,22,3643,644,3328,2999,329,315,100.0,17.677738127916555,91.35328026351908,82.32226187208344,9.03101839143563,8.646719736480922
03400723,03,40,07,23,7100,1770,6034,5330,704,1066,100.0,24.929577464788732,84.98591549295774,75.07042253521126,9.915492957746478,15.014084507042252
03400724,03,40,07,24,7566,1141,6909,6425,484,657,100.0,15.080623843510441,91.31641554321966,84.91937615648956,6.397039386730108,8.683584456780332
03400725,03,40,07,25,7414,1075,6801,6339,462,613,100.0,14.499595360129486,91.73185864580523,85.50040463987052,6.231454005934718,8.268141354194766
03400826,03,40,08,26,6907,1583,5751,5324,427,1156,100.0,22.918778051252353,83.26335601563632,77.08122194874764,6.182134066888664,16.73664398436369
03400827,03,40,08,27,9676,2500,8040,7176,864,1636,100.0,25.837122778007444,83.09218685407193,74.16287722199256,8.929309632079372,16.90781314592807
03400828,03,40,08,28,4868,1343,3923,3525,398,945,100.0,27.58833196384552,80.58751027115859,72.41166803615448,8.17584223500411,19.412489728841415
03400829,03,40,08,29,5783,1252,4956,4531,425,827,100.0,21.64966280477261,85.69946394604877,78.3503371952274,7.349126750821373,14.300536053951237
03400830,03,40,08,30,9318,1689,8283,7629,654,1035,100.0,18.126207340631037,88.89246619446233,81.87379265936896,7.018673535093367,11.107533805537669
03400831,03,40,08,31,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
03500932,03,50,09,32,6018,1537,4790,4481,309,1228,100.0,25.54004652708541,79.5945496842805,74.45995347291459,5.134596211365902,20.40545031571951
03500933,03,50,09,33,7731,1526,6716,6205,511,1015,100.0,19.738714267235803,86.87103867546242,80.2612857327642,6.609752942698228,13.128961324537574
03500934,03,50,09,34,10310,3029,8234,7281,953,2076,100.0,29.379243452958292,79.86420950533463,70.62075654704171,9.24345295829292,20.135790494665372
03500935,03,50,09,35,6655,1880,5386,4775,611,1269,100.0,28.249436513899322,80.93163035311795,71.75056348610067,9.18106686701728,19.068369646882044
03500936,03,50,09,36,9911,2353,8360,7558,802,1551,100.0,23.741297548178792,84.35072142064372,76.25870245182121,8.09201896882252,15.64927857935627
03501037,03,50,10,37,8588,1895,7248,6693,555,1340,100.0,22.065673032137866,84.39683278993945,77.93432696786213,6.4625058220773175,15.603167210060551
03501038,03,50,10,38,7413,1334,6515,6079,436,898,100.0,17.99541346283556,87.88614595980036,82.00458653716444,5.88155942263591,12.11385404019965
03601139,03,60,11,39,3760,1386,2834,2374,460,926,100.0,36.861702127659576,75.37234042553192,63.138297872340424,12.23404255319149,24.627659574468087
03601140,03,60,11,40,5987,1975,4625,4012,613,1362,100.0,32.98814097210623,77.25070987138801,67.01185902789378,10.238850843494237,22.749290128611992
03601141,03,60,11,41,6634,2355,5018,4279,739,1616,100.0,35.498944829665355,75.64063913174556,64.50105517033464,11.139583961410914,24.359360868254445
03601142,03,60,11,42,10987,4122,8096,6865,1231,2891,100.0,37.51706562300901,73.68708473650678,62.48293437699098,11.204150359515792,26.31291526349322
03601243,03,60,12,43,6983,2134,5571,4849,722,1412,100.0,30.5599312616354,79.77946441357582,69.4400687383646,10.339395675211227,20.220535586424173
03601244,03,60,12,44,7619,2186,6204,5433,771,1415,100.0,28.691429321433258,81.42800892505578,71.30857067856674,10.11943824648904,18.57199107494422
03601245,03,60,12,45,12950,3859,10327,9091,1236,2623,100.0,29.7992277992278,79.74517374517374,70.20077220077219,9.544401544401545,20.254826254826256
03601346,03,60,13,46,6015,2298,4428,3717,711,1587,100.0,38.20448877805486,73.61596009975062,61.795511221945134,11.820448877805486,26.384039900249377
03601347,03,60,13,47,9432,3197,7378,6235,1143,2054,100.0,33.895250212044104,78.22307039864292,66.1047497879559,12.118320610687022,21.776929601357082
03601348,03,60,13,48,7486,2628,5739,4858,881,1747,100.0,35.10553032327011,76.66310446166177,64.8944696767299,11.768634784931873,23.336895538338233
03601449,03,60,14,49,9906,2108,8577,7798,779,1329,100.0,21.28003230365435,86.58388855239248,78.71996769634565,7.863920856046841,13.41611144760751
03601450,03,60,14,50,4149,1959,2519,2190,329,1630,100.0,47.21619667389733,60.713424921667865,52.78380332610267,7.929621595565196,39.28657507833213
03601451,03,60,14,51,6368,2079,4874,4289,585,1494,100.0,32.64761306532663,76.53894472361809,67.35238693467338,9.186557788944723,23.46105527638191
03601452,03,60,14,52,4615,1834,3325,2781,544,1290,100.0,39.739978331527624,72.04767063921993,60.260021668472376,11.787648970747561,27.952329360780066
03601453,03,60,14,53,3068,1020,2482,2048,434,586,100.0,33.24641460234681,80.89960886571056,66.7535853976532,14.146023468057367,19.100391134289442
03701554,03,70,15,54,11523,4571,8486,6952,1534,3037,100.0,39.66848910873904,73.6440163151957,60.331510891260955,13.31250542393474,26.355983684804308
03701555,03,70,15,55,7325,2524,5695,4801,894,1630,100.0,34.45733788395904,77.74744027303754,65.54266211604094,12.204778156996587,22.252559726962456
03701556,03,70,15,56,8718,3574,6278,5144,1134,2440,100.0,40.995641202110576,72.01192934159211,59.004358797889424,13.007570543702684,27.988070658407892
03701657,03,70,16,57,3180,1095,2434,2085,349,746,100.0,34.43396226415094,76.54088050314466,65.56603773584906,10.974842767295598,23.459119496855347
03701658,03,70,16,58,8523,2921,6544,5602,942,1979,100.0,34.27196996362783,76.78047635808987,65.72803003637216,11.052446321717705,23.219523641910126
03701659,03,70,16,59,9229,3360,7046,5869,1177,2183,100.0,36.406978004117455,76.34629970744393,63.59302199588255,12.753277711561385,23.653700292556074
03701660,03,70,16,60,12916,3919,10446,8997,1449,2470,100.0,30.34221121090121,80.87643233199134,69.6577887890988,11.218643542892536,19.123567668008672
04100101,04,10,01,01,11419,5859,7852,5560,2292,3567,100.0,51.30922147298362,68.76258866800946,48.69077852701638,20.071810140993083,31.237411331990543
04100102,04,10,01,02,7787,4439,5581,3348,2233,2206,100.0,57.00526518556569,71.6707332734044,42.99473481443432,28.675998458970074,28.32926672659561
04200203,04,20,02,03,1503,441,1236,1062,174,267,100.0,29.34131736526946,82.23552894211576,70.65868263473054,11.57684630738523,17.764471057884233
04200204,04,20,02,04,2925,1044,2251,1881,370,674,100.0,35.69230769230769,76.95726495726495,64.3076923076923,12.649572649572649,23.042735042735043
04200205,04,20,02,05,2565,859,2053,1706,347,512,100.0,33.48927875243665,80.03898635477583,66.51072124756335,13.528265107212475,19.96101364522417
04200206,04,20,02,06,2910,835,2486,2075,411,424,100.0,28.694158075601372,85.4295532646048,71.30584192439862,14.123711340206185,14.57044673539519
04200207,04,20,02,07,3015,1111,2219,1904,315,796,100.0,36.84908789386402,73.59867330016584,63.15091210613598,10.44776119402985,26.40132669983416
04200308,04,20,03,08,6180,2250,4764,3930,834,1416,100.0,36.407766990291265,77.08737864077669,63.59223300970874,13.495145631067961,22.9126213592233
04200309,04,20,03,09,6777,1908,5829,4869,960,948,100.0,28.15405046480744,86.01150951748562,71.84594953519256,14.165559982293049,13.988490482514388
04200310,04,20,03,10,7648,2869,6054,4779,1275,1594,100.0,37.51307531380753,79.15794979079497,62.48692468619247,16.67102510460251,20.84205020920502
04200311,04,20,03,11,7270,2934,5510,4336,1174,1760,100.0,40.3576341127923,75.79092159559835,59.6423658872077,16.148555708390646,24.20907840440165
04300412,04,30,04,12,4113,2368,2363,1745,618,1750,100.0,57.57354728908339,57.4519815220034,42.42645271091661,15.025528811086797,42.5480184779966
04300413,04,30,04,13,10001,4792,7516,5209,2307,2485,100.0,47.915208479152085,75.15248475152485,52.084791520847915,23.067693230676934,24.84751524847515
04300414,04,30,04,14,10674,4235,8215,6439,1776,2459,100.0,39.67584785459996,76.96271313471989,60.324152145400035,16.638560989319842,23.03728686528012
04300415,04,30,04,15,6306,2464,4917,3842,1075,1389,100.0,39.07389787503964,77.97335870599429,60.92610212496036,17.04725658103394,22.026641294005707
04300416,04,30,04,16,11863,4949,8904,6914,1990,2959,100.0,41.717946556520275,75.05689960381017,58.28205344347973,16.77484616033044,24.943100396189834
04300517,04,30,05,17,9496,4557,6748,4939,1809,2748,100.0,47.988626790227464,71.06149957877001,52.011373209772536,19.05012636899747,28.93850042122999
04300518,04,30,05,18,5801,2724,4230,3077,1153,1571,100.0,46.957421134287195,72.91846233408033,53.042578865712805,19.875883468367523,27.08153766591967
04300619,04,30,06,19,8822,4113,6390,4709,1681,2432,100.0,46.62208116073453,72.43255497619587,53.37791883926547,19.0546361369304,27.567445023804126
04300620,04,30,06,20,3544,2180,2187,1364,823,1357,100.0,61.51241534988713,61.70993227990971,38.487584650112865,23.22234762979684,38.29006772009029
04300621,04,30,06,21,10590,5166,7669,5424,2245,2921,100.0,48.78186968838527,72.41737488196411,51.21813031161473,21.19924457034939,27.58262511803588
04300622,04,30,06,22,5206,3058,3472,2148,1324,1734,100.0,58.739915482136,66.69227814060699,41.260084517864,25.43219362274299,33.307721859393006
04300623,04,30,06,23,12179,6818,7782,5361,2421,4397,100.0,55.981607685360046,63.89687166434026,44.018392314639954,19.878479349700303,36.10312833565974
04300624,04,30,06,24,9250,4219,6632,5031,1601,2618,100.0,45.61081081081081,71.6972972972973,54.38918918918919,17.308108108108108,28.302702702702703
04400725,04,40,07,25,116,91,40,25,15,76,100.0,78.44827586206897,34.48275862068966,21.551724137931032,12.931034482758621,65.51724137931035
04400726,04,40,07,26,5457,2420,4105,3037,1068,1352,100.0,44.34671064687557,75.224482316291,55.65328935312442,19.571192963166574,24.775517683708998
04400727,04,40,07,27,8295,3432,6414,4863,1551,1881,100.0,41.374321880650996,77.32368896925858,58.625678119349004,18.698010849909586,22.67631103074141
04400728,04,40,07,28,3207,1268,2515,1939,576,692,100.0,39.5385095104459,78.42220143436234,60.4614904895541,17.96071094480823,21.577798565637668
04400729,04,40,07,29,2863,1152,2236,1711,525,627,100.0,40.237513098148796,78.09989521480965,59.76248690185121,18.337408312958438,21.90010478519036
04400830,04,40,08,30,7493,3251,5685,4242,1443,1808,100.0,43.38716135059389,75.87081275857467,56.612838649406115,19.257974109168558,24.12918724142533
04400831,04,40,08,31,1539,468,1310,1071,239,229,100.0,30.409356725146196,85.12020792722547,69.5906432748538,15.529564652371668,14.879792072774528
04400832,04,40,08,32,6877,1798,5959,5079,880,918,100.0,26.1451214192235,86.6511560273375,73.8548785807765,12.796277446561,13.348843972662497
04400833,04,40,08,33,4094,1537,3303,2557,746,791,100.0,37.542745481191986,80.6790425012213,62.457254518808014,18.221787982413286,19.3209574987787
04400834,04,40,08,34,3523,1169,2923,2354,569,600,100.0,33.18194720408742,82.96906045983536,66.81805279591258,16.151007663922794,17.03093954016463
04400835,04,40,08,35,10343,2973,8726,7370,1356,1617,100.0,28.744078120467947,84.36623803538626,71.25592187953205,13.110316155854202,15.633761964613749
04500936,04,50,09,36,5587,2576,4089,3011,1078,1498,100.0,46.107034186504386,73.18775729371755,53.89296581349562,19.294791480221942,26.81224270628244
04500937,04,50,09,37,7860,3531,5666,4329,1337,2194,100.0,44.9236641221374,72.08651399491094,55.07633587786259,17.010178117048348,27.913486005089062
04500938,04,50,09,38,8072,3813,5850,4259,1591,2222,100.0,47.237363726461844,72.47274529236869,52.762636273538156,19.710109018830522,27.527254707631315
04500939,04,50,09,39,6616,3202,4873,3414,1459,1743,100.0,48.39782345828295,73.65477629987907,51.60217654171705,22.05259975816203,26.34522370012092
04501040,04,50,10,40,5966,2711,4374,3255,1119,1592,100.0,45.44083137780758,73.31545424069729,54.55916862219242,18.75628561850486,26.684545759302715
04501041,04,50,10,41,5263,2367,3915,2896,1019,1348,100.0,44.97434923047691,74.38723161694851,55.02565076952308,19.361580847425422,25.612768383051492
